query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
rebel_wilson,1612,2022-01-01,2026-05-31,0,0.3829885927037122,100.0,3.304726838557813,6.034433430716079,0
