step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_nba_games_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_nba_games_2022-08-29_2023-05-25.csv,30.0,30.0,0.08908708063747464,0.5,2.0,0.3248991615338157,overlap_ratio
2,gt_nba_games_2023-04-26_2024-01-20.csv,30.0,30.0,1.0,0.5,2.0,0.0,overlap_ratio
3,gt_nba_games_2023-12-22_2024-09-16.csv,30.0,30.0,0.9986866367614833,0.6203448275862069,1.6120066703724292,0.01597327048633107,overlap_ratio
4,gt_nba_games_2024-08-18_2025-05-14.csv,30.0,30.0,,0.6203448275862069,1.6120066703724292,0.3000811333797312,overlap_ratio
5,gt_nba_games_2025-04-15_2026-01-09.csv,30.0,30.0,1.0,0.6203448275862069,1.6120066703724292,2.3733574580684344e-16,overlap_ratio
6,gt_nba_games_2025-12-11_2026-05-31.csv,30.0,30.0,0.9986584701265413,1.0339080459770116,0.9672040022234574,0.020189635582012037,overlap_ratio
