query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
us_bank,1612,2022-01-01,2026-05-31,0,29.778639387882727,136.64449143030026,70.59509453123505,13.57850332400882,0
