Time,entrepreneurial
2022-07-05,18.28993596663562
2022-07-06,24.33229528884909
2022-07-07,15.679547665716067
2022-07-08,21.700418779596834
2022-07-09,13.595308474980303
2022-07-10,13.062373614796714
2022-07-11,15.038040805535665
2022-07-12,16.00438619257244
2022-07-13,20.45925051756813
2022-07-14,16.429880011092518
2022-07-15,13.908837418503673
2022-07-16,12.885944114801893
2022-07-17,11.373092367581926
2022-07-18,17.760647466651164
2022-07-19,16.735492246282785
2022-07-20,17.679218466653555
2022-07-21,21.558171514800254
2022-07-22,12.709514614807075
2022-07-23,15.606288859250796
2022-07-24,14.11040148703033
2022-07-25,16.50477674628956
2022-07-26,21.793664333325914
2022-07-27,18.843735047217088
2022-07-28,9.158792968516648
2022-07-29,11.060947867591093
2022-07-30,11.034935825925189
2022-07-31,10.051626063888914
2022-08-01,16.235608662964133
2022-08-02,18.102703853706274
2022-08-03,11.406143644446864
2022-08-04,19.43912610093142
2022-08-05,13.243833918523201
2022-08-06,11.79657775463464
2022-08-07,13.180500251858394
2022-08-08,10.800827450932063
2022-08-09,14.991047525935528
2022-08-10,19.16091035093959
2022-08-11,19.58074937779317
2022-08-12,16.277707606495472
2022-08-13,7.887088831488841
2022-08-14,10.644755200936647
2022-08-15,19.852432862984433
2022-08-16,20.724908708357297
2022-08-17,22.052283288916044
2022-08-18,21.539705678731853
2022-08-19,24.22951454818165
2022-08-20,14.1369204990947
2022-08-21,12.282265850018861
2022-08-22,24.503459950039517
2022-08-23,27.15820911115701
2022-08-24,28.89637505190294
2022-08-25,33.32774273709857
2022-08-26,27.85312449820176
2022-08-27,17.028293437071156
2022-08-28,17.87928107411132
2022-08-29,30.31787265932483
2022-08-30,32.464568043591335
2022-08-31,29.27688402229025
2022-09-01,29.20224077229244
2022-09-02,30.89290646303976
2022-09-03,18.04804735097227
2022-09-04,20.197004651905374
2022-09-05,24.08638981025101
2022-09-06,36.691485755658874
2022-09-07,37.90350258622101
2022-09-08,33.459694359359084
2022-09-09,27.304863191750435
2022-09-10,19.02030101487478
2022-09-11,19.832836068582736
2022-09-12,43.00176518532811
2022-09-13,27.877635078798765
2022-09-14,30.370657198254342
2022-09-15,34.98323170197722
2022-09-16,25.529629111204837
2022-09-17,20.793780149152244
2022-09-18,23.7009865037949
2022-09-19,27.858662272331895
2022-09-20,33.67759881495041
2022-09-21,31.90776604087208
2022-09-22,28.47214865937903
2022-09-23,23.801895280657845
2022-09-24,13.326276859317748
2022-09-25,17.858553321376316
2022-09-26,29.821264933469713
2022-09-27,28.500676102910766
2022-09-28,23.06764983714683
2022-09-29,26.290647051979455
2022-09-30,20.89268049454782
2022-10-01,16.34117774082315
2022-10-02,20.36992425936393
2022-10-03,28.438726879778493
2022-10-04,23.903057542720024
2022-10-05,24.644342221430072
2022-10-06,24.575353763098764
2022-10-07,22.49764683716357
2022-10-08,14.82267120193668
2022-10-09,13.182898636187865
2022-10-10,26.291154022377924
2022-10-11,27.408170352942847
2022-10-12,28.518400933507973
2022-10-13,23.697476611258637
2022-10-14,19.69134925938386
2022-10-15,18.45671326215572
2022-10-16,15.662602740843077
2022-10-17,28.892124153895484
2022-10-18,21.02237020014174
2022-10-19,25.619364772397653
2022-10-20,23.609515346460462
2022-10-21,23.154616611274577
2022-10-22,13.852055466765941
2022-10-23,14.194989326955113
2022-10-24,22.568526709425882
2022-10-25,23.645959498325304
2022-10-26,23.19558459647262
2022-10-27,28.813464040962945
2022-10-28,24.19158838537443
2022-10-29,13.943916576962488
2022-10-30,17.659387637179137
2022-10-31,23.225242998337656
2022-11-01,21.287774905731673
2022-11-02,20.10629395016864
2022-11-03,20.41643001869211
2022-11-04,18.50384300941873
2022-11-05,13.28205246678268
2022-11-06,9.931003475087907
2022-11-07,22.367723096496928
2022-11-08,16.08433318162766
2022-11-09,20.407635837224944
2022-11-10,22.52404883169158
2022-11-11,11.951285011224034
2022-11-12,10.10881741861526
2022-11-13,10.796947055660205
2022-11-14,22.24357116503315
2022-11-15,20.742906474280247
2022-11-16,18.894784090004975
2022-11-17,22.388587316894796
2022-11-18,18.066415619630817
2022-11-19,10.946487040855054
2022-11-20,11.615390386233896
2022-11-21,16.139126152024534
2022-11-22,11.89046674642506
2022-11-23,8.714716296391806
2022-11-24,5.211865402835581
2022-11-25,6.580207968592368
2022-11-26,8.975090198250069
2022-11-27,10.666009374196623
2022-11-28,20.233097751161125
2022-11-29,19.482765405784676
2022-11-30,17.374269119651142
2022-12-01,16.637508274274293
2022-12-02,11.167530886247048
2022-12-03,11.804767398293485
2022-12-04,12.437480077006724
2022-12-05,17.08587474465961
2022-12-06,24.70757832068503
2022-12-07,13.31020940757882
2022-12-08,21.223953718794906
2022-12-09,17.846639200234996
2022-12-10,13.174494407582806
2022-12-11,10.175173457544371
2022-12-12,20.280227498424136
2022-12-13,17.92832168543184
2022-12-14,11.694186966829308
2022-12-15,17.803916268768823
2022-12-16,13.225641017780546
2022-12-17,7.714695644555264
2022-12-18,5.765664483417046
2022-12-19,8.937144585316334
2022-12-20,10.813794413123345
2022-12-21,10.77534182979114
2022-12-22,6.315817203799375
2022-12-23,7.237177742703378
2022-12-24,6.27057887046737
2022-12-25,0.0
2022-12-26,5.602806483421828
2022-12-27,6.202721370469362
2022-12-28,8.034132864944366
2022-12-29,6.773231340851092
2022-12-30,3.9876615158063804
2022-12-31,6.4178569389956195
2023-01-01,5.480662983425415
2023-01-02,9.761168568675638
2023-01-03,13.446037382151435
2023-01-04,12.55202698357565
2023-01-05,11.041280658487883
2023-01-06,12.904814219963338
2023-01-07,8.003130780887963
2023-01-08,7.709199081399773
2023-01-09,15.755083412676994
2023-01-10,17.330792924719866
2023-01-11,18.602021159905775
2023-01-12,18.94592454166712
2023-01-13,14.623775887855933
2023-01-14,9.974381079707783
2023-01-15,9.055384839995419
2023-01-16,16.266114309596354
2023-01-17,17.861812494548488
2023-01-18,24.171868674603882
2023-01-19,25.158049064927937
2023-01-20,19.531912961996216
2023-01-21,12.307857710455774
2023-01-22,12.01337077005344
2023-01-23,31.03626454288204
2023-01-24,22.842130887527784
2023-01-25,25.424564703718122
2023-01-26,21.648636380322348
2023-01-27,19.772887518735676
2023-01-28,15.973639076945755
2023-01-29,11.521008808310208
2023-01-30,25.646661069376606
2023-01-31,25.048803333945592
2023-02-01,17.371462240556998
2023-02-02,22.557429027675234
2023-02-03,12.589364853927904
2023-02-04,14.227816589269299
2023-02-05,16.519650151456325
2023-02-06,24.33524623246733
2023-02-07,23.401813728987165
2023-02-08,22.465049780022117
2023-02-09,20.872683040554858
2023-02-10,21.561600285905847
2023-02-11,15.70781540817418
2023-02-12,13.767658600546548
2023-02-13,21.343181350741542
2023-02-14,17.103417608128836
2023-02-15,16.1438887816838
2023-02-16,22.771542764630826
2023-02-17,16.85945759091381
2023-02-18,12.58304794796745
2023-02-19,9.287266286203689
2023-02-20,19.6023560312924
2023-02-21,18.636719554791753
2023-02-22,21.334643481124505
2023-02-23,17.363270355949265
2023-02-24,15.050892879938827
2023-02-25,12.060702976860325
2023-02-26,15.772014098310297
2023-02-27,22.5207106005412
2023-02-28,21.884541242034096
2023-03-01,20.234429447495632
2023-03-02,19.592152438932924
2023-03-03,19.962707384573292
2023-03-04,10.506092619555007
2023-03-05,19.00984144909801
2023-03-06,26.521302238261345
2023-03-07,20.77488811286474
2023-03-08,20.126503454246425
2023-03-09,20.15926266818105
2023-03-10,14.71621933781312
2023-03-11,10.626579897924735
2023-03-12,14.07727377473529
2023-03-13,19.602492760396856
2023-03-14,14.811720775046268
2023-03-15,15.525623861533836
2023-03-16,12.094918657632546
2023-03-17,14.88334685297113
2023-03-18,9.013669244634066
2023-03-19,11.805984126371673
2023-03-20,21.562984225943058
2023-03-21,19.507337308173014
2023-03-22,18.840629699387872
2023-03-23,18.521156917848955
2023-03-24,19.600617781749577
2023-03-25,11.218120727395293
2023-03-26,9.129159354776478
2023-03-27,18.638867991647952
2023-03-28,17.96383176915062
2023-03-29,25.753468256301208
2023-03-30,19.787178728902703
2023-03-31,22.64945396582273
2023-04-01,11.696947651294172
2023-04-02,15.620360801947994
2023-04-03,20.62267957558829
2023-04-04,22.435476957971595
2023-04-05,21.400435367202675
2023-04-06,12.860249893230868
2023-04-07,16.45808261229017
2023-04-08,11.825208302461945
2023-04-09,11.125741479742178
2023-04-10,17.253606113157232
2023-04-11,16.56024694049307
2023-04-12,16.585788022543795
2023-04-13,19.139140055293687
2023-04-14,16.636870186645247
2023-04-15,7.60675297049164
2023-04-16,9.795102466742629
2023-04-17,22.890219266657343
2023-04-18,21.105739170895493
2023-04-19,22.23128503067025
2023-04-20,18.615129361444126
2023-04-21,16.815657761000327
2023-04-22,13.912294696433477
2023-04-23,19.80008599903252
2023-04-24,25.705645010884243
2023-04-25,19.49227327669068
2023-04-26,22.354737949122065
2023-04-27,16.92181201208367
2023-04-28,15.363387330227633
2023-04-29,13.615201900510595
2023-04-30,8.329602129128665
2023-05-01,17.734329340456075
2023-05-02,19.54011215478843
2023-05-03,16.547980565656836
2023-05-04,17.643404473001453
2023-05-05,14.810126161033857
2023-05-06,7.1436165793716775
2023-05-07,10.552083864599403
2023-05-08,19.71526112911038
2023-05-09,20.104023797682743
2023-05-10,17.801081078982506
2023-05-11,16.196491614926916
2023-05-12,14.241979809886375
2023-05-13,9.388062862730727
2023-05-14,12.83498944149043
2023-05-15,19.19407988975414
2023-05-16,20.312085563213444
2023-05-17,13.445321074122488
2023-05-18,16.553893771132426
2023-05-19,15.657719870865064
2023-05-20,8.38839438580339
2023-05-21,8.766548408824617
2023-05-22,16.82560271750576
2023-05-23,13.738548559328105
2023-05-24,19.81477968316549
2023-05-25,14.420438562871496
2023-05-26,11.271232003098705
2023-05-27,0.0
2023-05-28,10.244017212167364
2023-05-29,9.551248898443708
2023-05-30,15.23309165950485
2023-05-31,15.254935073340093
2023-06-01,14.92150456886893
2023-06-02,13.875494282311916
2023-06-03,9.619827058159
2023-06-04,9.27674481269087
2023-06-05,15.006846278736848
2023-06-06,16.459437106794667
2023-06-07,13.61622978760692
2023-06-08,13.994363092485088
2023-06-09,15.810863607109756
2023-06-10,8.996144890518897
2023-06-11,9.008844549725433
2023-06-12,12.269300124147476
2023-06-13,12.647941415393907
2023-06-14,14.475109643752063
2023-06-15,13.045886188634269
2023-06-16,11.249705128740057
2023-06-17,14.536068007943435
2023-06-18,8.733832477604336
2023-06-19,7.288353458702175
2023-06-20,13.867175053528065
2023-06-21,13.521044889850371
2023-06-22,12.807957121396257
2023-06-23,12.825736644285405
2023-06-24,9.173940119410396
2023-06-25,7.716777414038224
2023-06-26,15.822863833056365
2023-06-27,17.318633502416407
2023-06-28,14.759582009978462
2023-06-29,15.88839407456209
2023-06-30,12.58018778152347
2023-07-01,8.892324224501902
2023-07-02,0.0
2023-07-03,10.402825498541524
2023-07-04,7.440749369180602
2023-07-05,11.548909099646039
2023-07-06,16.787404853799885
2023-07-07,10.833281399350618
2023-07-08,12.344290659758503
2023-07-09,10.86274460870978
2023-07-10,18.754269333429935
2023-07-11,11.267801191105804
2023-07-12,12.411344860369011
2023-07-13,13.934545793615172
2023-07-14,12.444871960674266
2023-07-15,14.349762103376419
2023-07-16,9.831465926832347
2023-07-17,18.932064562321433
2023-07-18,15.165971104587603
2023-07-19,16.325262351266918
2023-07-20,11.785122760887601
2023-07-21,12.18154357502318
2023-07-22,13.341342808070754
2023-07-23,0.0
2023-07-24,13.376901853849052
2023-07-25,21.431490202781127
2023-07-26,20.6935111022822
2023-07-27,17.26745197180693
2023-07-28,7.684582825946087
2023-07-29,13.081062340629236
2023-07-30,9.63112785084568
2023-07-31,11.958346112464747
2023-08-01,14.677921297273302
2023-08-02,10.442764974742511
2023-08-03,17.040190618302407
2023-08-04,10.470196238628628
2023-08-05,8.542446709354707
2023-08-06,8.553622409456457
2023-08-07,18.297523234056175
2023-08-08,17.541764610668103
2023-08-09,12.490399286926127
2023-08-10,9.770824102117572
2023-08-11,14.479615166759682
2023-08-12,11.755468104636774
2023-08-13,6.277710771031796
2023-08-14,12.964542015405705
2023-08-15,18.09515321259646
2023-08-16,14.967473527182316
2023-08-17,20.113832301789177
2023-08-18,18.955049041478127
2023-08-19,9.885121034976393
2023-08-20,9.105995038648295
2023-08-21,19.82104070677893
2023-08-22,26.59422963375728
2023-08-23,26.230827933558697
2023-08-24,24.672575940902497
2023-08-25,24.704071095734708
2023-08-26,15.160508347121656
2023-08-27,22.76971774367339
2023-08-28,25.19853327894474
2023-08-29,34.44168463702362
2023-08-30,35.28735684759396
2023-08-31,31.317052869819044
2023-09-01,19.29641588094981
2023-09-02,17.30821597385278
2023-09-03,24.584502852301608
2023-09-04,20.983696411144404
2023-09-05,33.53537060173851
2023-09-06,37.62301943058181
2023-09-07,36.455092415642056
2023-09-08,26.767261538442764
2023-09-09,23.55220819768765
2023-09-10,24.39483249004843
2023-09-11,36.63796750821617
2023-09-12,40.35205490949566
2023-09-13,36.729405054503225
2023-09-14,38.00096128856831
2023-09-15,28.638433133948
2023-09-16,20.481422985518783
2023-09-17,25.4284596568755
2023-09-18,37.77928778511467
2023-09-19,41.11524188151599
2023-09-20,31.697851199123445
2023-09-21,35.03431328189304
2023-09-22,31.776081099835707
2023-09-23,12.39553092864617
2023-09-24,16.547694026258682
2023-09-25,28.57982325470627
2023-09-26,29.858999284295276
2023-09-27,29.0651416832876
2023-09-28,35.752289467138105
2023-09-29,27.88756292735087
2023-09-30,20.42027317443575
2023-10-01,15.438185443668994
2023-10-02,34.63783762373967
2023-10-03,29.63528884910024
2023-10-04,26.300832019837568
2023-10-05,33.403889100355364
2023-10-06,20.46356146583944
2023-10-07,22.973433615798303
2023-10-08,22.977563545450295
2023-10-09,33.84576675424155
2023-10-10,28.00091214760976
2023-10-11,33.857931274307425
2023-10-12,29.265196881528706
2023-10-13,28.85230382483651
2023-10-14,12.964957033167815
2023-10-15,20.49667599268542
2023-10-16,40.163961569744714
2023-10-17,26.362330426837246
2023-10-18,32.22640797875832
2023-10-19,32.65078974884606
2023-10-20,32.2379717817839
2023-10-21,15.912501817730833
2023-10-22,24.710683110438435
2023-10-23,36.86321998436831
2023-10-24,28.909296854034018
2023-10-25,28.076377225796183
2023-10-26,25.985780751082597
2023-10-27,25.152035136914368
2023-10-28,12.997545932603545
2023-10-29,16.35467983013716
2023-10-30,36.49004934196529
2023-10-31,31.04306986601845
2023-11-01,32.30735459993738
2023-11-02,26.857671897309242
2023-11-03,34.83727568111593
2023-11-04,15.952449500910115
2023-11-05,19.734190437421585
2023-11-06,34.01607003516375
2023-11-07,26.04164743582956
2023-11-08,26.466404654067485
2023-11-09,34.03431681526256
2023-11-10,17.650577298301368
2023-11-11,17.65373106276289
2023-11-12,22.701709063574246
2023-11-13,23.96719523157377
2023-11-14,22.28926654466227
2023-11-15,32.80892850970239
2023-11-16,29.869868853333465
2023-11-17,21.459650860146024
2023-11-18,15.571544626613361
2023-11-19,12.206901766076117
2023-11-20,18.945123153124914
2023-11-21,22.73820262377186
2023-11-22,13.055740395881633
2023-11-23,12.215612163160321
2023-11-24,7.162152619356322
2023-11-25,9.69169825238468
2023-11-26,11.800691686457148
2023-11-27,29.92851385439177
2023-11-28,27.40422449546595
2023-11-29,25.300712604386128
2023-11-30,27.835739780407135
2023-12-01,16.87314890666032
2023-12-02,13.922825805785958
2023-12-03,16.035198273210057
2023-12-04,27.855563442736702
2023-12-05,31.23755200781232
2023-12-06,27.865475273901488
2023-12-07,21.536242282782997
2023-12-08,30.409513205526842
2023-12-09,16.474748148565116
2023-12-10,8.027586057399848
2023-12-11,23.664458662144742
2023-12-12,23.66866368142677
2023-12-13,27.477436884751288
2023-12-14,25.36829327141875
2023-12-15,24.52703869424689
2023-12-16,16.91820268468206
2023-12-17,8.460603134941756
2023-12-18,13.116262637690845
2023-12-19,16.50403310427925
2023-12-20,16.083706174213468
2023-12-21,12.699915458016985
2023-12-22,9.458334883592219
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,9.212187720752807
2023-12-27,7.6075534200292285
2023-12-28,9.003524837197576
2023-12-29,8.0752062154062
2023-12-30,8.32967258257979
2023-12-31,14.548728425875403
2024-01-01,7.402215069287698
2024-01-02,18.700402221484126
2024-01-03,22.426661159030576
2024-01-04,15.70212549324639
2024-01-05,17.56703712960991
2024-01-06,9.483495965269688
2024-01-07,14.101062794441791
2024-01-08,21.514944612215604
2024-01-09,22.450474260736588
2024-01-10,36.562987012635844
2024-01-11,27.756047739788315
2024-01-12,22.20876223056158
2024-01-13,15.514601551669426
2024-01-14,17.595006805675347
2024-01-15,24.08596192154361
2024-01-16,28.034370809098256
2024-01-17,35.20866006206098
2024-01-18,32.66913921916399
2024-01-19,27.328601807926553
2024-01-20,24.381799051707628
2024-01-21,23.37001342080008
2024-01-22,38.11000448431579
2024-01-23,42.182510347175324
2024-01-24,35.07357211431133
2024-01-25,50.84022624446629
2024-01-26,30.001021247537338
2024-01-27,17.800352803040422
2024-01-28,28.485583378846453
2024-01-29,48.33227171283361
2024-01-30,33.07527456861876
2024-01-31,39.69732008467427
2024-02-01,32.577895948312644
2024-02-02,35.63834731094417
2024-02-03,22.40519029786488
2024-02-04,26.483521662667545
2024-02-05,47.3730948456279
2024-02-06,37.19187500003248
2024-02-07,39.7462543009966
2024-02-08,39.75324490332836
2024-02-09,31.60428976090933
2024-02-10,22.432794214764655
2024-02-11,24.98636690776742
2024-02-12,31.62095965877738
2024-02-13,30.096200986977472
2024-02-14,38.77479906815691
2024-02-15,34.6993356427724
2024-02-16,29.601690306089512
2024-02-17,19.397616568255643
2024-02-18,22.974894765372674
2024-02-19,32.68114176736635
2024-02-20,36.26200488875608
2024-02-21,24.519460143779234
2024-02-22,31.165614275568643
2024-02-23,21.4620559667795
2024-02-24,14.31054675817722
2024-02-25,19.424861992728147
2024-02-26,40.390345947162885
2024-02-27,33.23838862302652
2024-02-28,25.061022955746356
2024-02-29,29.1577270574466
2024-03-01,34.27912251743611
2024-03-02,25.07419755244852
2024-03-03,14.842430274608056
2024-03-04,29.17816112580098
2024-03-05,32.7671799499111
2024-03-06,34.309146258219954
2024-03-07,34.31515100637672
2024-03-08,23.0515225217016
2024-03-09,18.44444444920671
2024-03-10,19.98497678780648
2024-03-11,28.701395820062878
2024-03-12,29.731643810974823
2024-03-13,23.071687720735525
2024-03-14,23.07572076054231
2024-03-15,20.515336711421423
2024-03-16,14.876218185878233
2024-03-17,15.904942583974282
2024-03-18,46.1837058395389
2024-03-19,30.794514612768314
2024-03-20,34.39321273241472
2024-03-21,30.80526938558641
2024-03-22,27.729582094795912
2024-03-23,23.625618521443457
2024-03-24,34.93092175078869
2024-03-25,50.35040558766358
2024-03-26,40.59567248488167
2024-03-27,29.29565701883866
2024-03-28,28.78671701775309
2024-03-29,32.904841041982706
2024-03-30,35.48171574275801
2024-03-31,24.687234599741505
2024-04-01,26.23475754067304
2024-04-02,31.89879128991148
2024-04-03,28.816830381643754
2024-04-04,27.792497515781765
2024-04-05,22.134916630234184
2024-04-06,19.564494793149738
2024-04-07,12.873618731058421
2024-04-08,25.236684245108563
2024-04-09,32.96793570918219
2024-04-10,29.367176258078988
2024-04-11,26.280465325149944
2024-04-12,29.377393292256176
2024-04-13,23.196711954745872
2024-04-14,18.560595995642128
2024-04-15,29.908380577618836
2024-04-16,35.586843647054884
2024-04-17,27.855412936767614
2024-04-18,25.79653017086644
2024-04-19,22.70488996706244
2024-04-20,21.160503834869512
2024-04-21,12.388787345706747
2024-04-22,30.97734575067592
2024-04-23,28.9172082612793
2024-04-24,21.69167036644581
2024-04-25,34.092825700893364
2024-04-26,25.315731825321553
2024-04-27,8.267795382058974
2024-04-28,12.920670862137584
2024-04-29,29.981154540354606
2024-04-30,30.503358761249157
2024-05-01,26.371880894103743
2024-05-02,31.548304941679167
2024-05-03,19.13917315072485
2024-05-04,17.073030913171465
2024-05-05,14.488717494530315
2024-05-06,26.39473478634219
2024-05-07,29.505106219471045
2024-05-08,22.26209181880815
2024-05-09,30.550948630969224
2024-05-10,23.305604029529075
2024-05-11,9.841846762608474
2024-05-12,11.915875833561799
2024-05-13,22.281360786773902
2024-05-14,31.095648251674955
2024-05-15,26.435871792371405
2024-05-16,29.5510828732684
2024-05-17,16.592949552481116
2024-05-18,17.114436788521125
2024-05-19,19.710938949689453
2024-05-20,22.308337341925952
2024-05-21,21.7933029695768
2024-05-22,20.75911156196489
2024-05-23,22.319898722705403
2024-05-24,15.055554022619956
2024-05-25,18.692879701304683
2024-05-26,9.348053066575057
2024-05-27,8.310814473331352
2024-05-28,13.507403719940699
2024-05-29,23.382231785857996
2024-05-30,17.669622312724503
2024-05-31,19.751807086398212
2024-06-01,16.635968643753497
2024-06-02,9.359345578034056
2024-06-03,15.081544723597018
2024-06-04,18.725144019758968
2024-06-05,19.24860296414896
2024-06-06,23.41449610431228
2024-06-07,18.73482331529525
2024-06-08,17.176545601545623
2024-06-09,15.61773014915509
2024-06-10,22.90994763546077
2024-06-11,19.268499293862437
2024-06-12,19.27181534881468
2024-06-13,21.358929393363354
2024-06-14,12.504938892142166
2024-06-15,11.985961103093045
2024-06-16,10.424367334391171
2024-06-17,18.767087633749533
2024-06-18,17.727518839728575
2024-06-19,14.080155373080292
2024-06-20,18.77676692928582
2024-06-21,16.17166094986302
2024-06-22,12.522146528651117
2024-06-23,10.436914569345614
2024-06-24,23.487090820834414
2024-06-25,19.836949037874792
2024-06-26,15.66343793363199
2024-06-27,19.84376039399292
2024-06-28,13.579639944035565
2024-06-29,16.716270947461933
2024-06-30,13.06182725537507
2024-07-01,16.722006826298248
2024-07-02,20.90609345714551
2024-07-03,16.20500074559911
2024-07-04,13.593621148699087
2024-07-05,0.0
2024-07-06,18.828389838812672
2024-07-07,9.938908587291776
2024-07-08,25.636313678407582
2024-07-09,17.268230039819876
2024-07-10,21.458142172610273
2024-07-11,20.414898831209797
2024-07-12,11.51806848492987
2024-07-13,7.854572859054446
2024-07-14,15.711834411313415
2024-07-15,17.28597541496973
2024-07-16,14.145490617950214
2024-07-17,17.815887223050584
2024-07-18,22.011624857784113
2024-07-19,17.297805665069635
2024-07-20,14.679435465837852
2024-07-21,12.584524210996063
2024-07-22,17.83112315120955
2024-07-23,19.407773601856753
2024-07-24,11.017104940351055
2024-07-25,12.0684143613651
2024-07-26,16.268902020759956
2024-07-27,12.597429938377775
2024-07-28,9.449685669706048
2024-07-29,16.27723696969398
2024-07-30,17.33033885284437
2024-07-31,18.383799228422035
2024-08-01,11.032161622296387
2024-08-02,15.762919582199363
2024-08-03,17.342169102944272
2024-08-04,14.191467271747568
2024-08-05,17.87378375005466
2024-08-06,15.773674355017457
2024-08-07,19.457514426140442
2024-08-08,17.356956915569153
2024-08-09,18.41203050706953
2024-08-10,15.258281490241034
2024-08-11,13.68216877823473
2024-08-12,16.316133398052752
2024-08-13,19.477410755853917
2024-08-14,21.060245200871528
2024-08-15,23.17021313765865
2024-08-16,23.700841930594038
2024-08-17,12.64259998421377
2024-08-18,15.17775393132094
2024-08-19,24.94925677997241
2024-08-20,32.67671985708696
2024-08-21,33.712214235166996
2024-08-22,32.17277669472237
2024-08-23,30.117669842498874
2024-08-24,17.76940262749259
2024-08-25,18.539314429192988
2024-08-26,43.78521508614242
2024-08-27,40.18419370048546
2024-08-28,31.43830807413422
2024-08-29,37.367753356701016
2024-08-30,35.04710046674912
2024-08-31,22.68496924652669
2024-09-01,29.1318756136002
2024-09-02,22.7294460455891
2024-09-03,43.986806120324246
2024-09-04,50.542954254938735
2024-09-05,47.51520893580765
2024-09-06,35.63930552994782
2024-09-07,26.582902769373625
2024-09-08,27.40742405018407
2024-09-09,41.31775927922553
2024-09-10,47.68165452037827
2024-09-11,50.391530002565965
2024-09-12,47.32360923182829
2024-09-13,44.24460256787164
2024-09-14,21.105196699424603
2024-09-15,15.595286352957832
