Time,kobe_bryant
2022-06-06,11.0
2022-06-07,8.0
2022-06-08,9.0
2022-06-09,11.0
2022-06-10,9.0
2022-06-11,11.0
2022-06-12,11.0
2022-06-13,10.0
2022-06-14,10.0
2022-06-15,9.0
2022-06-16,10.0
2022-06-17,19.0
2022-06-18,16.0
2022-06-19,15.0
2022-06-20,18.0
2022-06-21,10.0
2022-06-22,11.0
2022-06-23,10.0
2022-06-24,10.0
2022-06-25,9.0
2022-06-26,9.0
2022-06-27,8.0
2022-06-28,8.0
2022-06-29,9.0
2022-06-30,8.0
2022-07-01,8.0
2022-07-02,10.0
2022-07-03,10.0
2022-07-04,11.0
2022-07-05,9.0
2022-07-06,9.0
2022-07-07,8.0
2022-07-08,8.0
2022-07-09,10.0
2022-07-10,10.0
2022-07-11,8.0
2022-07-12,8.0
2022-07-13,8.0
2022-07-14,8.0
2022-07-15,8.0
2022-07-16,10.0
2022-07-17,11.0
2022-07-18,8.0
2022-07-19,8.0
2022-07-20,9.0
2022-07-21,8.0
2022-07-22,8.0
2022-07-23,9.0
2022-07-24,10.0
2022-07-25,8.0
2022-07-26,8.0
2022-07-27,8.0
2022-07-28,8.0
2022-07-29,8.0
2022-07-30,8.0
2022-07-31,10.0
2022-08-01,9.0
2022-08-02,8.0
2022-08-03,8.0
2022-08-04,9.0
2022-08-05,8.0
2022-08-06,9.0
2022-08-07,9.0
2022-08-08,8.0
2022-08-09,13.0
2022-08-10,22.0
2022-08-11,45.0
2022-08-12,45.0
2022-08-13,69.0
2022-08-14,51.0
2022-08-15,27.0
2022-08-16,25.0
2022-08-17,23.0
2022-08-18,18.0
2022-08-19,27.0
2022-08-20,37.0
2022-08-21,22.0
2022-08-22,16.0
2022-08-23,72.0
2022-08-24,65.0
2022-08-25,100.0
2022-08-26,32.0
2022-08-27,28.0
2022-08-28,19.0
2022-08-29,14.911764705882353
2022-08-30,12.852941176470589
2022-08-31,12.088235294117647
2022-09-01,11.058823529411764
2022-09-02,9.264705882352942
2022-09-03,11.058823529411764
2022-09-04,10.794117647058822
2022-09-05,13.117647058823529
2022-09-06,12.852941176470589
2022-09-07,10.029411764705882
2022-09-08,8.235294117647058
2022-09-09,10.794117647058822
2022-09-10,9.764705882352942
2022-09-11,9.264705882352942
2022-09-12,10.029411764705882
2022-09-13,13.117647058823529
2022-09-14,8.235294117647058
2022-09-15,9.0
2022-09-16,9.0
2022-09-17,9.264705882352942
2022-09-18,9.0
2022-09-19,7.970588235294118
2022-09-20,8.235294117647058
2022-09-21,7.970588235294118
2022-09-22,7.970588235294118
2022-09-23,7.205882352941177
2022-09-24,7.970588235294118
2022-09-25,9.0
2022-09-26,6.9411764705882355
2022-09-27,7.970588235294118
2022-09-28,7.411764705882353
2022-09-29,7.411764705882353
2022-09-30,7.411764705882353
2022-10-01,7.411764705882353
2022-10-02,7.9411764705882355
2022-10-03,7.411764705882353
2022-10-04,7.9411764705882355
2022-10-05,7.9411764705882355
2022-10-06,7.9411764705882355
2022-10-07,8.470588235294118
2022-10-08,12.705882352941178
2022-10-09,14.294117647058824
2022-10-10,12.176470588235293
2022-10-11,12.705882352941178
2022-10-12,11.647058823529411
2022-10-13,11.647058823529411
2022-10-14,10.588235294117647
2022-10-15,12.176470588235293
2022-10-16,10.058823529411764
2022-10-17,9.0
2022-10-18,8.470588235294118
2022-10-19,9.529411764705882
2022-10-20,9.0
2022-10-21,9.0
2022-10-22,10.058823529411764
2022-10-23,11.647058823529411
2022-10-24,10.058823529411764
2022-10-25,8.470588235294118
2022-10-26,10.058823529411764
2022-10-27,11.117647058823529
2022-10-28,9.0
2022-10-29,9.529411764705882
2022-10-30,9.529411764705882
2022-10-31,9.0
2022-11-01,8.470588235294118
2022-11-02,10.058823529411764
2022-11-03,9.0
2022-11-04,9.0
2022-11-05,9.0
2022-11-06,9.529411764705882
2022-11-07,7.9411764705882355
2022-11-08,8.470588235294118
2022-11-09,7.9411764705882355
2022-11-10,7.9411764705882355
2022-11-11,7.9411764705882355
2022-11-12,7.9411764705882355
2022-11-13,8.470588235294118
2022-11-14,7.411764705882353
2022-11-15,7.411764705882353
2022-11-16,7.9411764705882355
2022-11-17,8.470588235294118
2022-11-18,7.9411764705882355
2022-11-19,8.470588235294118
2022-11-20,7.411764705882353
2022-11-21,6.882352941176471
2022-11-22,11.117647058823529
2022-11-23,9.529411764705882
2022-11-24,9.0
2022-11-25,7.9411764705882355
2022-11-26,7.9411764705882355
2022-11-27,9.0
2022-11-28,7.411764705882353
2022-11-29,7.9411764705882355
2022-11-30,7.9411764705882355
2022-12-01,7.9411764705882355
2022-12-02,7.9411764705882355
2022-12-03,8.470588235294118
2022-12-04,11.117647058823529
2022-12-05,11.117647058823529
2022-12-06,10.588235294117647
2022-12-07,10.058823529411764
2022-12-08,10.058823529411764
2022-12-09,8.470588235294118
2022-12-10,9.0
2022-12-11,9.0
2022-12-12,7.9411764705882355
2022-12-13,9.0
2022-12-14,9.529411764705882
2022-12-15,9.0
2022-12-16,9.529411764705882
2022-12-17,10.058823529411764
2022-12-18,9.0
2022-12-19,9.0
2022-12-20,9.0
2022-12-21,9.0
2022-12-22,8.470588235294118
2022-12-23,8.470588235294118
2022-12-24,9.529411764705882
2022-12-25,11.647058823529411
2022-12-26,10.588235294117647
2022-12-27,8.470588235294118
2022-12-28,9.0
2022-12-29,10.058823529411764
2022-12-30,10.058823529411764
2022-12-31,12.176470588235293
2023-01-01,12.176470588235293
2023-01-02,11.117647058823529
2023-01-03,13.764705882352942
2023-01-04,10.058823529411764
2023-01-05,9.529411764705882
2023-01-06,9.529411764705882
2023-01-07,10.058823529411764
2023-01-08,10.058823529411764
2023-01-09,9.0
2023-01-10,9.0
2023-01-11,9.0
2023-01-12,9.0
2023-01-13,11.647058823529411
2023-01-14,12.705882352941178
2023-01-15,10.058823529411764
2023-01-16,10.058823529411764
2023-01-17,10.588235294117647
2023-01-18,10.588235294117647
2023-01-19,10.588235294117647
2023-01-20,11.117647058823529
2023-01-21,13.23529411764706
2023-01-22,13.23529411764706
2023-01-23,12.176470588235293
2023-01-24,11.647058823529411
2023-01-25,13.764705882352942
2023-01-26,52.94117647058824
2023-01-27,39.1764705882353
2023-01-28,16.941176470588236
2023-01-29,14.294117647058824
2023-01-30,11.117647058823529
2023-01-31,12.176470588235293
2023-02-01,11.647058823529411
2023-02-02,12.176470588235293
2023-02-03,12.176470588235293
2023-02-04,10.058823529411764
2023-02-05,10.058823529411764
2023-02-06,12.176470588235293
2023-02-07,12.705882352941178
2023-02-08,23.823529411764707
2023-02-09,18.0
2023-02-10,15.882352941176471
2023-02-11,11.117647058823529
2023-02-12,12.176470588235293
2023-02-13,11.647058823529411
2023-02-14,10.588235294117647
2023-02-15,12.176470588235293
2023-02-16,12.705882352941178
2023-02-17,12.176470588235293
2023-02-18,9.529411764705882
2023-02-19,11.117647058823529
2023-02-20,16.941176470588236
2023-02-21,13.23529411764706
2023-02-22,12.705882352941178
2023-02-23,12.176470588235293
2023-02-24,12.705882352941178
2023-02-25,9.529411764705882
2023-02-26,11.117647058823529
2023-02-27,13.23529411764706
2023-02-28,11.117647058823529
2023-03-01,37.588235294117645
2023-03-02,28.058823529411764
2023-03-03,13.764705882352942
2023-03-04,10.058823529411764
2023-03-05,9.529411764705882
2023-03-06,8.470588235294118
2023-03-07,9.0
2023-03-08,13.764705882352942
2023-03-09,10.588235294117647
2023-03-10,11.117647058823529
2023-03-11,10.058823529411764
2023-03-12,9.529411764705882
2023-03-13,8.470588235294118
2023-03-14,8.470588235294118
2023-03-15,9.0
2023-03-16,18.0
2023-03-17,11.117647058823529
2023-03-18,9.529411764705882
2023-03-19,9.0
2023-03-20,9.0
2023-03-21,9.0
2023-03-22,8.470588235294118
2023-03-23,8.470588235294118
2023-03-24,9.529411764705882
2023-03-25,9.0
2023-03-26,9.0
2023-03-27,8.470588235294118
2023-03-28,7.9411764705882355
2023-03-29,8.470588235294118
2023-03-30,7.9411764705882355
2023-03-31,7.9411764705882355
2023-04-01,9.529411764705882
2023-04-02,9.0
2023-04-03,7.9411764705882355
2023-04-04,7.9411764705882355
2023-04-05,7.9411764705882355
2023-04-06,8.470588235294118
2023-04-07,7.9411764705882355
2023-04-08,8.470588235294118
2023-04-09,9.0
2023-04-10,7.9411764705882355
2023-04-11,7.411764705882353
2023-04-12,8.470588235294118
2023-04-13,10.588235294117647
2023-04-14,9.0
2023-04-15,8.470588235294118
2023-04-16,9.0
2023-04-17,10.058823529411764
2023-04-18,9.529411764705882
2023-04-19,10.058823529411764
2023-04-20,9.0
2023-04-21,8.470588235294118
2023-04-22,8.470588235294118
2023-04-23,10.588235294117647
2023-04-24,10.588235294117647
2023-04-25,10.588235294117647
2023-04-26,9.008256880733946
2023-04-27,9.008256880733946
2023-04-28,8.528872099298436
2023-04-29,9.967026443604965
2023-04-30,11.834538586076633
2023-05-01,11.140474905558555
2023-05-02,11.619859686994065
2023-05-03,12.099244468429575
2023-05-04,9.967026443604965
2023-05-05,10.446411225040475
2023-05-06,9.967026443604965
2023-05-07,11.140474905558555
2023-05-08,8.528872099298436
2023-05-09,11.140474905558555
2023-05-10,9.008256880733946
2023-05-11,10.925796006475986
2023-05-12,10.661090124123046
2023-05-13,14.231462493254185
2023-05-14,11.619859686994065
2023-05-15,11.140474905558555
2023-05-16,11.619859686994065
2023-05-17,10.661090124123046
2023-05-18,9.487641662169455
2023-05-19,10.925796006475986
2023-05-20,10.661090124123046
2023-05-21,13.752077711818675
2023-05-22,10.446411225040475
2023-05-23,17.322450080949814
2023-05-24,12.099244468429575
2023-05-25,11.140474905558555
2023-05-26,9.875229357798167
2023-05-27,10.304587155963304
2023-05-28,11.592660550458717
2023-05-29,9.875229357798167
2023-05-30,10.304587155963304
2023-05-31,8.587155963302754
2023-06-01,9.016513761467891
2023-06-02,9.016513761467891
2023-06-03,9.016513761467891
2023-06-04,9.875229357798167
2023-06-05,21.038532110091747
2023-06-06,9.016513761467891
2023-06-07,8.587155963302754
2023-06-08,8.587155963302754
2023-06-09,7.728440366972478
2023-06-10,8.587155963302754
2023-06-11,8.587155963302754
2023-06-12,8.587155963302754
2023-06-13,10.733944954128443
2023-06-14,7.728440366972478
2023-06-15,6.869724770642203
2023-06-16,7.299082568807341
2023-06-17,8.587155963302754
2023-06-18,9.016513761467891
2023-06-19,8.157798165137617
2023-06-20,7.299082568807341
2023-06-21,7.728440366972478
2023-06-22,7.299082568807341
2023-06-23,9.44587155963303
2023-06-24,8.587155963302754
2023-06-25,8.587155963302754
2023-06-26,7.728440366972478
2023-06-27,7.728440366972478
2023-06-28,8.157798165137617
2023-06-29,7.299082568807341
2023-06-30,7.299082568807341
2023-07-01,7.728440366972478
2023-07-02,7.728440366972478
2023-07-03,6.869724770642203
2023-07-04,7.299082568807341
2023-07-05,6.869724770642203
2023-07-06,9.44587155963303
2023-07-07,9.016513761467891
2023-07-08,9.875229357798167
2023-07-09,9.016513761467891
2023-07-10,7.728440366972478
2023-07-11,7.299082568807341
2023-07-12,6.869724770642203
2023-07-13,8.587155963302754
2023-07-14,7.299082568807341
2023-07-15,8.157798165137617
2023-07-16,8.587155963302754
2023-07-17,7.299082568807341
2023-07-18,6.869724770642203
2023-07-19,6.869724770642203
2023-07-20,6.869724770642203
2023-07-21,7.299082568807341
2023-07-22,7.299082568807341
2023-07-23,7.728440366972478
2023-07-24,7.299082568807341
2023-07-25,8.587155963302754
2023-07-26,7.728440366972478
2023-07-27,7.728440366972478
2023-07-28,7.728440366972478
2023-07-29,7.728440366972478
2023-07-30,8.157798165137617
2023-07-31,6.011009174311928
2023-08-01,6.440366972477065
2023-08-02,6.869724770642203
2023-08-03,7.728440366972478
2023-08-04,18.46238532110092
2023-08-05,15.886238532110095
2023-08-06,11.16330275229358
2023-08-07,9.016513761467891
2023-08-08,9.016513761467891
2023-08-09,9.44587155963303
2023-08-10,10.304587155963304
2023-08-11,12.022018348623856
2023-08-12,10.733944954128443
2023-08-13,11.16330275229358
2023-08-14,9.016513761467891
2023-08-15,8.587155963302754
2023-08-16,8.587155963302754
2023-08-17,8.157798165137617
2023-08-18,8.587155963302754
2023-08-19,7.728440366972478
2023-08-20,8.157798165137617
2023-08-21,6.869724770642203
2023-08-22,9.44587155963303
2023-08-23,41.21834862385322
2023-08-24,42.93577981651377
2023-08-25,20.179816513761473
2023-08-26,14.168807339449543
2023-08-27,12.88073394495413
2023-08-28,9.875229357798167
2023-08-29,8.587155963302754
2023-08-30,8.587155963302754
2023-08-31,7.728440366972478
2023-09-01,8.157798165137617
2023-09-02,10.733944954128443
2023-09-03,9.44587155963303
2023-09-04,10.304587155963304
2023-09-05,8.157798165137617
2023-09-06,7.728440366972478
2023-09-07,7.299082568807341
2023-09-08,8.587155963302754
2023-09-09,8.587155963302754
2023-09-10,12.022018348623856
2023-09-11,14.168807339449543
2023-09-12,9.44587155963303
2023-09-13,8.157798165137617
2023-09-14,7.728440366972478
2023-09-15,8.587155963302754
2023-09-16,8.587155963302754
2023-09-17,7.299082568807341
2023-09-18,7.728440366972478
2023-09-19,9.016513761467891
2023-09-20,8.157798165137617
2023-09-21,7.299082568807341
2023-09-22,8.157798165137617
2023-09-23,13.31009174311927
2023-09-24,8.587155963302754
2023-09-25,9.016513761467891
2023-09-26,7.728440366972478
2023-09-27,7.299082568807341
2023-09-28,7.299082568807341
2023-09-29,11.592660550458717
2023-09-30,10.304587155963304
2023-10-01,8.157798165137617
2023-10-02,7.299082568807341
2023-10-03,9.016513761467891
2023-10-04,7.299082568807341
2023-10-05,7.299082568807341
2023-10-06,6.440366972477065
2023-10-07,6.869724770642203
2023-10-08,7.299082568807341
2023-10-09,6.440366972477065
2023-10-10,7.299082568807341
2023-10-11,6.440366972477065
2023-10-12,6.440366972477065
2023-10-13,6.011009174311928
2023-10-14,7.299082568807341
2023-10-15,7.299082568807341
2023-10-16,7.728440366972478
2023-10-17,6.869724770642203
2023-10-18,6.869724770642203
2023-10-19,7.299082568807341
2023-10-20,7.299082568807341
2023-10-21,6.440366972477065
2023-10-22,8.157798165137617
2023-10-23,7.728440366972478
2023-10-24,7.728440366972478
2023-10-25,8.157798165137617
2023-10-26,7.728440366972478
2023-10-27,8.157798165137617
2023-10-28,8.157798165137617
2023-10-29,7.299082568807341
2023-10-30,8.157798165137617
2023-10-31,7.728440366972478
2023-11-01,8.157798165137617
2023-11-02,8.587155963302754
2023-11-03,8.157798165137617
2023-11-04,6.869724770642203
2023-11-05,7.299082568807341
2023-11-06,8.157798165137617
2023-11-07,8.157798165137617
2023-11-08,7.728440366972478
2023-11-09,7.299082568807341
2023-11-10,7.728440366972478
2023-11-11,8.157798165137617
2023-11-12,7.299082568807341
2023-11-13,7.299082568807341
2023-11-14,7.299082568807341
2023-11-15,8.157798165137617
2023-11-16,8.157798165137617
2023-11-17,7.728440366972478
2023-11-18,8.157798165137617
2023-11-19,7.299082568807341
2023-11-20,6.869724770642203
2023-11-21,6.869724770642203
2023-11-22,7.728440366972478
2023-11-23,7.728440366972478
2023-11-24,10.304587155963304
2023-11-25,7.728440366972478
2023-11-26,8.587155963302754
2023-11-27,6.869724770642203
2023-11-28,9.016513761467891
2023-11-29,8.587155963302754
2023-11-30,8.587155963302754
2023-12-01,8.157798165137617
2023-12-02,8.157798165137617
2023-12-03,7.299082568807341
2023-12-04,8.157798165137617
2023-12-05,7.728440366972478
2023-12-06,8.587155963302754
2023-12-07,8.157798165137617
2023-12-08,8.157798165137617
2023-12-09,9.016513761467891
2023-12-10,9.875229357798167
2023-12-11,8.157798165137617
2023-12-12,8.157798165137617
2023-12-13,8.587155963302754
2023-12-14,9.016513761467891
2023-12-15,9.44587155963303
2023-12-16,10.733944954128443
2023-12-17,9.44587155963303
2023-12-18,8.587155963302754
2023-12-19,9.016513761467891
2023-12-20,9.44587155963303
2023-12-21,10.304587155963304
2023-12-22,13.772477064220187
2023-12-23,11.609174311926608
2023-12-24,10.238532110091747
2023-12-25,12.401834862385325
2023-12-26,10.816513761467894
2023-12-27,12.401834862385325
2023-12-28,9.44587155963303
2023-12-29,9.44587155963303
2023-12-30,9.44587155963303
2023-12-31,10.238532110091747
2024-01-01,11.823853211009178
2024-01-02,9.44587155963303
2024-01-03,10.816513761467894
2024-01-04,12.187155963302756
2024-01-05,10.238532110091747
2024-01-06,11.609174311926608
2024-01-07,9.660550458715598
2024-01-08,9.44587155963303
2024-01-09,8.653211009174314
2024-01-10,8.867889908256883
2024-01-11,8.867889908256883
2024-01-12,9.44587155963303
2024-01-13,10.023853211009177
2024-01-14,9.44587155963303
2024-01-15,7.282568807339452
2024-01-16,8.075229357798168
2024-01-17,9.23119266055046
2024-01-18,10.023853211009177
2024-01-19,9.44587155963303
2024-01-20,10.816513761467894
2024-01-21,11.6256880733945
2024-01-22,12.352293577981655
2024-01-23,14.532110091743125
2024-01-24,13.80550458715597
2024-01-25,13.80550458715597
2024-01-26,49.40917431192662
2024-01-27,47.95596330275231
2024-01-28,22.524770642201844
2024-01-29,13.80550458715597
2024-01-30,13.078899082568812
2024-01-31,11.6256880733945
2024-02-01,13.078899082568812
2024-02-02,13.80550458715597
2024-02-03,10.899082568807344
2024-02-04,12.352293577981655
2024-02-05,12.352293577981655
2024-02-06,13.078899082568812
2024-02-07,15.25871559633028
2024-02-08,36.33027522935781
2024-02-09,72.66055045871562
2024-02-10,30.51743119266056
2024-02-11,18.89174311926606
2024-02-12,13.078899082568812
2024-02-13,13.80550458715597
2024-02-14,13.078899082568812
2024-02-15,13.80550458715597
2024-02-16,13.078899082568812
2024-02-17,10.899082568807344
2024-02-18,10.899082568807344
2024-02-19,13.078899082568812
2024-02-20,13.078899082568812
2024-02-21,13.078899082568812
2024-02-22,13.078899082568812
2024-02-23,13.078899082568812
2024-02-24,10.172477064220187
2024-02-25,10.172477064220187
2024-02-26,12.352293577981655
2024-02-27,12.352293577981655
2024-02-28,12.352293577981655
2024-02-29,12.352293577981655
2024-03-01,12.352293577981655
2024-03-02,10.172477064220187
2024-03-03,12.352293577981655
2024-03-04,10.899082568807344
2024-03-05,9.44587155963303
2024-03-06,9.44587155963303
2024-03-07,10.172477064220187
2024-03-08,10.172477064220187
2024-03-09,9.44587155963303
2024-03-10,9.44587155963303
2024-03-11,10.172477064220187
2024-03-12,11.6256880733945
2024-03-13,11.6256880733945
2024-03-14,9.44587155963303
2024-03-15,10.172477064220187
2024-03-16,9.44587155963303
2024-03-17,10.899082568807344
2024-03-18,10.172477064220187
2024-03-19,10.172477064220187
2024-03-20,9.44587155963303
2024-03-21,9.44587155963303
2024-03-22,10.172477064220187
2024-03-23,10.899082568807344
2024-03-24,10.172477064220187
2024-03-25,8.719266055045875
2024-03-26,8.719266055045875
2024-03-27,8.719266055045875
2024-03-28,7.9926605504587185
2024-03-29,7.9926605504587185
2024-03-30,8.719266055045875
2024-03-31,8.719266055045875
2024-04-01,10.172477064220187
2024-04-02,12.352293577981655
2024-04-03,8.719266055045875
2024-04-04,8.719266055045875
2024-04-05,8.719266055045875
2024-04-06,9.44587155963303
2024-04-07,9.44587155963303
2024-04-08,6.539449541284406
2024-04-09,7.9926605504587185
2024-04-10,9.44587155963303
2024-04-11,8.719266055045875
2024-04-12,9.44587155963303
2024-04-13,9.44587155963303
2024-04-14,9.44587155963303
2024-04-15,8.719266055045875
2024-04-16,8.719266055045875
2024-04-17,7.9926605504587185
2024-04-18,8.719266055045875
2024-04-19,7.9926605504587185
2024-04-20,9.44587155963303
2024-04-21,10.172477064220187
2024-04-22,7.9926605504587185
2024-04-23,7.9926605504587185
2024-04-24,7.9926605504587185
2024-04-25,8.719266055045875
2024-04-26,10.172477064220187
2024-04-27,10.172477064220187
2024-04-28,10.899082568807344
2024-04-29,9.44587155963303
2024-04-30,11.6256880733945
2024-05-01,12.352293577981655
2024-05-02,11.6256880733945
2024-05-03,10.172477064220187
2024-05-04,10.172477064220187
2024-05-05,10.172477064220187
2024-05-06,10.172477064220187
2024-05-07,8.719266055045875
2024-05-08,9.44587155963303
2024-05-09,10.899082568807344
2024-05-10,9.44587155963303
2024-05-11,8.719266055045875
2024-05-12,9.44587155963303
2024-05-13,8.719266055045875
2024-05-14,8.719266055045875
2024-05-15,8.719266055045875
2024-05-16,7.9926605504587185
2024-05-17,8.719266055045875
2024-05-18,7.266055045871562
2024-05-19,9.44587155963303
2024-05-20,13.078899082568812
2024-05-21,12.352293577981655
2024-05-22,8.719266055045875
2024-05-23,8.719266055045875
2024-05-24,7.266055045871562
2024-05-25,8.719266055045875
2024-05-26,7.9926605504587185
2024-05-27,8.719266055045875
2024-05-28,7.9926605504587185
2024-05-29,10.172477064220187
2024-05-30,9.44587155963303
2024-05-31,8.719266055045875
2024-06-01,7.9926605504587185
2024-06-02,7.9926605504587185
2024-06-03,7.266055045871562
2024-06-04,7.9926605504587185
2024-06-05,8.719266055045875
2024-06-06,8.719266055045875
2024-06-07,8.719266055045875
2024-06-08,7.9926605504587185
2024-06-09,8.719266055045875
2024-06-10,7.9926605504587185
2024-06-11,7.266055045871562
2024-06-12,8.719266055045875
2024-06-13,8.719266055045875
2024-06-14,7.9926605504587185
2024-06-15,8.719266055045875
2024-06-16,8.719266055045875
2024-06-17,8.719266055045875
2024-06-18,10.899082568807344
2024-06-19,7.9926605504587185
2024-06-20,7.9926605504587185
2024-06-21,7.266055045871562
2024-06-22,8.719266055045875
2024-06-23,8.719266055045875
2024-06-24,7.266055045871562
2024-06-25,6.539449541284406
2024-06-26,7.266055045871562
2024-06-27,7.9926605504587185
2024-06-28,7.266055045871562
2024-06-29,8.719266055045875
2024-06-30,7.9926605504587185
2024-07-01,6.539449541284406
2024-07-02,6.539449541284406
2024-07-03,7.266055045871562
2024-07-04,7.266055045871562
2024-07-05,6.539449541284406
2024-07-06,8.719266055045875
2024-07-07,8.719266055045875
2024-07-08,6.539449541284406
2024-07-09,7.266055045871562
2024-07-10,8.719266055045875
2024-07-11,8.719266055045875
2024-07-12,7.266055045871562
2024-07-13,7.9926605504587185
2024-07-14,7.266055045871562
2024-07-15,6.539449541284406
2024-07-16,32.69724770642203
2024-07-17,21.07155963302753
2024-07-18,10.172477064220187
2024-07-19,7.9926605504587185
2024-07-20,8.719266055045875
2024-07-21,9.44587155963303
2024-07-22,7.9926605504587185
2024-07-23,7.266055045871562
2024-07-24,6.539449541284406
2024-07-25,7.266055045871562
2024-07-26,6.539449541284406
2024-07-27,8.719266055045875
2024-07-28,10.172477064220187
2024-07-29,7.9926605504587185
2024-07-30,7.9926605504587185
2024-07-31,7.266055045871562
2024-08-01,8.719266055045875
2024-08-02,9.44587155963303
2024-08-03,22.524770642201844
2024-08-04,11.6256880733945
2024-08-05,7.9926605504587185
2024-08-06,7.9926605504587185
2024-08-07,7.266055045871562
2024-08-08,7.266055045871562
2024-08-09,7.9926605504587185
2024-08-10,14.532110091743125
2024-08-11,12.352293577981655
2024-08-12,10.172477064220187
2024-08-13,7.9926605504587185
2024-08-14,7.9926605504587185
2024-08-15,7.266055045871562
2024-08-16,7.266055045871562
2024-08-17,7.266055045871562
2024-08-18,7.266055045871562
2024-08-19,7.038990825688076
2024-08-20,7.266055045871562
2024-08-21,8.083486238532114
2024-08-22,8.446788990825691
2024-08-23,25.204128440366983
2024-08-24,27.42935779816515
2024-08-25,16.530275229357805
2024-08-26,9.491284403669727
2024-08-27,8.083486238532114
2024-08-28,7.266055045871562
2024-08-29,7.856422018348627
2024-08-30,7.856422018348627
2024-08-31,6.675688073394498
2024-09-01,7.266055045871562
2024-09-02,6.448623853211012
2024-09-03,5.858256880733947
2024-09-04,5.858256880733947
2024-09-05,6.448623853211012
2024-09-06,5.858256880733947
2024-09-07,6.448623853211012
2024-09-08,5.631192660550461
2024-09-09,5.040825688073396
2024-09-10,5.858256880733947
2024-09-11,5.267889908256883
2024-09-12,6.448623853211012
2024-09-13,5.631192660550461
2024-09-14,6.448623853211012
2024-09-15,5.858256880733947
2024-09-16,5.267889908256883
2024-09-17,4.995412844036699
2024-09-18,5.903669724770644
2024-09-19,6.357798165137617
2024-09-20,5.449541284403672
2024-09-21,5.449541284403672
2024-09-22,5.449541284403672
2024-09-23,4.995412844036699
2024-09-24,5.449541284403672
2024-09-25,6.811926605504589
2024-09-26,7.266055045871562
2024-09-27,6.811926605504589
2024-09-28,5.449541284403672
