Time,black_panther_2
2024-11-20,0.6529419439008479
2024-11-21,0.9084409654272666
2024-11-22,0.9936073059360728
2024-11-23,0.709719504240052
2024-11-24,1.1071624266144813
2024-11-25,0.8232746249184604
2024-11-26,0.5677756033920416
2024-11-27,0.5961643835616437
2024-11-28,1.2774951076320937
2024-11-29,0.7664970645792561
2024-11-30,1.021996086105675
2024-12-01,1.0787736464448792
2024-12-02,0.5677756033920416
2024-12-03,0.6529419439008479
2024-12-04,0.5677756033920416
2024-12-05,0.5393868232224396
2024-12-06,0.4542204827136333
2024-12-07,0.5393868232224396
2024-12-08,0.5961643835616437
2024-12-09,0.7381082844096541
2024-12-10,0.6245531637312458
2024-12-11,0.5677756033920416
2024-12-12,0.5677756033920416
2024-12-13,0.6529419439008479
2024-12-14,0.7381082844096541
2024-12-15,0.5961643835616437
2024-12-16,0.8232746249184604
2024-12-17,0.9368297455968687
2024-12-18,1.021996086105675
2024-12-19,0.8516634050880625
2024-12-20,0.7948858447488583
2024-12-21,0.5677756033920416
2024-12-22,0.9368297455968687
2024-12-23,0.7381082844096541
2024-12-24,1.1923287671232874
2024-12-25,1.1355512067840832
2024-12-26,1.1639399869536853
2024-12-27,1.3058838878016958
2024-12-28,0.9084409654272666
2024-12-29,1.1639399869536853
2024-12-30,0.7381082844096541
2024-12-31,0.9368297455968687
2025-01-01,1.2207175472928895
2025-01-02,1.1923287671232874
2025-01-03,0.5677756033920416
2025-01-04,1.3626614481408998
2025-01-05,0.8516634050880625
2025-01-06,0.9936073059360728
2025-01-07,1.050384866275277
2025-01-08,0.8800521852576645
2025-01-09,1.050384866275277
2025-01-10,0.709719504240052
2025-01-11,1.050384866275277
2025-01-12,0.8800521852576645
2025-01-13,0.8800521852576645
2025-01-14,0.5961643835616437
2025-01-15,0.9084409654272666
2025-01-16,0.709719504240052
2025-01-17,0.9652185257664707
2025-01-18,0.8232746249184604
2025-01-19,0.8800521852576645
2025-01-20,1.4762165688193083
2025-01-21,0.9084409654272666
2025-01-22,0.7381082844096541
2025-01-23,0.7664970645792561
2025-01-24,0.7381082844096541
2025-01-25,0.9084409654272666
2025-01-26,0.7664970645792561
2025-01-27,0.8800521852576645
2025-01-28,0.48260926288323536
2025-01-29,0.8232746249184604
2025-01-30,0.9936073059360728
2025-01-31,0.8516634050880625
2025-02-01,0.8516634050880625
2025-02-02,2.04399217221135
2025-02-03,0.9084409654272666
2025-02-04,0.8516634050880625
2025-02-05,1.2207175472928895
2025-02-06,0.9368297455968687
2025-02-07,0.5961643835616437
2025-02-08,1.9588258317025435
2025-02-09,1.3626614481408998
2025-02-10,1.391050228310502
2025-02-11,1.050384866275277
2025-02-12,1.8168819308545332
2025-02-13,0.9084409654272666
2025-02-14,1.4762165688193083
2025-02-15,1.5897716894977165
2025-02-16,2.838878016960208
2025-02-17,1.6749380300065229
2025-02-18,1.6465492498369207
2025-02-19,1.2207175472928895
2025-02-20,1.3342726679712977
2025-02-21,1.6465492498369207
2025-02-22,1.3342726679712977
2025-02-23,1.703326810176125
2025-02-24,1.1071624266144813
2025-02-25,0.8800521852576645
2025-02-26,0.9084409654272666
2025-02-27,0.8232746249184604
2025-02-28,0.7664970645792561
2025-03-01,1.391050228310502
2025-03-02,1.5329941291585123
2025-03-03,1.021996086105675
2025-03-04,0.9652185257664707
2025-03-05,1.050384866275277
2025-03-06,1.050384866275277
2025-03-07,0.9368297455968687
2025-03-08,0.5961643835616437
2025-03-09,0.9936073059360728
2025-03-10,1.703326810176125
2025-03-11,0.8800521852576645
2025-03-12,0.9084409654272666
2025-03-13,0.6245531637312458
2025-03-14,0.6245531637312458
2025-03-15,1.419439008480104
2025-03-16,0.9084409654272666
2025-03-17,1.2491063274624916
2025-03-18,0.6813307240704499
2025-03-19,0.8800521852576645
2025-03-20,0.6813307240704499
2025-03-21,0.9368297455968687
2025-03-22,0.9084409654272666
2025-03-23,1.3626614481408998
2025-03-24,0.8800521852576645
2025-03-25,0.6245531637312458
2025-03-26,1.419439008480104
2025-03-27,1.3058838878016958
2025-03-28,1.419439008480104
2025-03-29,1.5897716894977165
2025-03-30,1.6749380300065229
2025-03-31,1.1355512067840832
2025-04-01,0.6245531637312458
2025-04-02,1.021996086105675
2025-04-03,0.7948858447488583
2025-04-04,0.9652185257664707
2025-04-05,0.8516634050880625
2025-04-06,1.2207175472928895
2025-04-07,1.5329941291585123
2025-04-08,0.8516634050880625
2025-04-09,0.8232746249184604
2025-04-10,0.6529419439008479
2025-04-11,0.8232746249184604
2025-04-12,1.5046053489889104
2025-04-13,1.3342726679712977
2025-04-14,0.9936073059360728
2025-04-15,0.54648401826484
2025-04-16,0.7664970645792561
2025-04-17,0.6564905414220481
2025-04-18,0.9119895629484669
2025-04-19,0.8268232224396606
2025-04-20,1.4833137638617089
2025-04-21,0.9865101108936722
2025-04-22,0.6564905414220481
2025-04-23,1.1674885844748855
2025-04-24,1.1426484018264838
2025-04-25,0.9261839530332678
2025-04-26,0.8161774298760598
2025-04-27,1.2774951076320935
2025-04-28,0.887149380300065
2025-04-29,0.5961643835616437
2025-04-30,0.8019830397912588
2025-05-01,1.1071624266144813
2025-05-02,1.22781474233529
2025-05-03,1.1320026092628828
2025-05-04,1.2774951076320935
2025-05-05,1.1071624266144813
2025-05-06,0.9865101108936722
2025-05-07,1.2029745596868882
2025-05-08,0.9119895629484669
2025-05-09,1.0716764514024786
2025-05-10,1.2774951076320935
2025-05-11,1.568480104370515
2025-05-12,0.5109980430528375
2025-05-13,0.9119895629484669
2025-05-14,1.1071624266144813
2025-05-15,1.2349119373776904
2025-05-16,0.9581213307240702
2025-05-17,1.3839530332681014
2025-05-18,1.6181604696673186
2025-05-19,0.8090802348336593
2025-05-20,0.9794129158512718
2025-05-21,1.107162426614481
2025-05-22,0.9794129158512718
2025-05-23,0.532289628180039
2025-05-24,0.7452054794520546
2025-05-25,1.5117025440313108
2025-05-26,1.6607436399217217
2025-05-27,0.7877886497064577
2025-05-28,0.9368297455968686
2025-05-29,0.9155381604696671
2025-05-30,0.5748727984344422
2025-05-31,1.256203522504892
2025-06-01,1.107162426614481
2025-06-02,1.064579256360078
2025-06-03,0.4258317025440312
2025-06-04,0.4258317025440312
2025-06-05,1.213620352250489
2025-06-06,1.937534246575342
2025-06-07,1.788493150684931
2025-06-08,1.6820352250489232
2025-06-09,1.3413698630136983
2025-06-10,1.021996086105675
2025-06-11,0.8516634050880624
2025-06-12,0.6600391389432484
2025-06-13,1.0432876712328765
2025-06-14,0.9581213307240702
2025-06-15,1.2774951076320935
2025-06-16,0.8942465753424655
2025-06-17,0.9155381604696671
2025-06-18,0.7877886497064577
2025-06-19,1.3839530332681014
2025-06-20,1.2349119373776904
2025-06-21,1.596868884540117
2025-06-22,1.6181604696673186
2025-06-23,1.0007045009784734
2025-06-24,0.7452054794520546
2025-06-25,1.4904109589041092
2025-06-26,2.129158512720156
2025-06-27,1.256203522504892
2025-06-28,1.788493150684931
2025-06-29,1.1497455968688843
2025-06-30,1.256203522504892
2025-07-01,1.2774951076320935
2025-07-02,1.6820352250489232
2025-07-03,1.1923287671232874
2025-07-04,1.1497455968688843
2025-07-05,1.596868884540117
2025-07-06,1.5542857142857138
2025-07-07,0.7026223091976515
2025-07-08,1.596868884540117
2025-07-09,0.872954990215264
2025-07-10,0.9155381604696671
2025-07-11,1.213620352250489
2025-07-12,1.4478277886497062
2025-07-13,1.4904109589041092
2025-07-14,0.9794129158512718
2025-07-15,0.532289628180039
2025-07-16,0.9368297455968686
2025-07-17,0.8090802348336593
2025-07-18,0.7239138943248531
2025-07-19,0.7664970645792561
2025-07-20,0.9155381604696671
2025-07-21,0.7239138943248531
2025-07-22,1.1284540117416826
2025-07-23,0.6387475538160468
2025-07-24,1.021996086105675
2025-07-25,0.9794129158512718
2025-07-26,1.107162426614481
2025-07-27,1.5117025440313108
2025-07-28,1.021996086105675
2025-07-29,1.0007045009784734
2025-07-30,0.9794129158512718
2025-07-31,0.8516634050880624
2025-08-01,0.9368297455968686
2025-08-02,1.107162426614481
2025-08-03,1.2349119373776904
2025-08-04,1.405244618395303
2025-08-05,1.2349119373776904
2025-08-06,0.8303718199608608
2025-08-07,0.9581213307240702
2025-08-08,0.7026223091976515
2025-08-09,0.8090802348336593
2025-08-10,1.5117025440313108
2025-08-11,1.064579256360078
2025-08-12,0.44712328767123277
2025-08-13,0.5109980430528375
2025-08-14,0.8303718199608608
2025-08-15,0.44712328767123277
2025-08-16,0.8942465753424655
2025-08-17,1.7672015655577296
2025-08-18,0.8303718199608608
2025-08-19,0.8090802348336593
2025-08-20,0.6600391389432484
2025-08-21,0.44712328767123277
2025-08-22,0.8516634050880624
2025-08-23,0.8516634050880624
2025-08-24,0.5961643835616437
2025-08-25,0.6600391389432484
2025-08-26,0.5748727984344422
2025-08-27,0.6387475538160468
2025-08-28,0.7664970645792561
2025-08-29,0.532289628180039
2025-08-30,0.7239138943248531
2025-08-31,0.7026223091976515
2025-09-01,0.7452054794520546
2025-09-02,0.7452054794520546
2025-09-03,0.7664970645792561
2025-09-04,0.532289628180039
2025-09-05,0.4258317025440312
2025-09-06,0.0
2025-09-07,0.8090802348336593
2025-09-08,0.532289628180039
2025-09-09,0.4258317025440312
2025-09-10,0.0
2025-09-11,0.6813307240704499
2025-09-12,0.0
2025-09-13,0.8090802348336593
2025-09-14,0.9368297455968686
2025-09-15,0.0
2025-09-16,0.4684148727984343
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.8090802348336593
2025-09-20,0.4258317025440312
2025-09-21,0.6813307240704499
2025-09-22,0.4897064579256359
2025-09-23,0.44712328767123277
2025-09-24,0.5748727984344422
2025-09-25,0.532289628180039
2025-09-26,1.0858708414872795
2025-09-27,0.9155381604696671
2025-09-28,0.7452054794520546
2025-09-29,0.7664970645792561
2025-09-30,0.7026223091976515
2025-10-01,0.872954990215264
2025-10-02,0.4684148727984343
2025-10-03,0.6174559686888452
2025-10-04,0.9368297455968686
2025-10-05,0.872954990215264
2025-10-06,1.2774951076320935
2025-10-07,0.5748727984344422
2025-10-08,0.4684148727984343
2025-10-09,0.40454011741682966
2025-10-10,0.5535812133072405
2025-10-11,0.8303718199608608
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.6813307240704499
2025-10-15,0.0
2025-10-16,0.7239138943248531
2025-10-17,0.9368297455968686
2025-10-18,1.021996086105675
2025-10-19,0.7452054794520546
2025-10-20,0.4258317025440312
2025-10-21,0.6387475538160468
2025-10-22,0.6600391389432484
2025-10-23,0.5748727984344422
2025-10-24,0.0
2025-10-25,0.6387475538160468
2025-10-26,0.7026223091976515
2025-10-27,0.8516634050880624
2025-10-28,0.4258317025440312
2025-10-29,0.9794129158512718
2025-10-30,0.6600391389432484
2025-10-31,0.5535812133072405
2025-11-01,0.0
2025-11-02,0.5961643835616437
2025-11-03,0.44712328767123277
2025-11-04,0.7026223091976515
2025-11-05,0.8090802348336593
2025-11-06,0.8303718199608608
2025-11-07,0.532289628180039
2025-11-08,0.8090802348336593
2025-11-09,0.4684148727984343
2025-11-10,0.9368297455968686
2025-11-11,0.0
2025-11-12,0.532289628180039
2025-11-13,0.5535812133072405
2025-11-14,0.5961643835616437
2025-11-15,1.1497455968688843
2025-11-16,0.9155381604696671
2025-11-17,0.8090802348336593
2025-11-18,0.9368297455968686
2025-11-19,0.7452054794520546
2025-11-20,0.5109980430528375
2025-11-21,1.3200782778864968
2025-11-22,0.8942465753424655
2025-11-23,0.6387475538160468
2025-11-24,0.9368297455968686
2025-11-25,0.5535812133072405
2025-11-26,0.0
2025-11-27,1.064579256360078
2025-11-28,0.6600391389432484
2025-11-29,0.8303718199608608
2025-11-30,0.9368297455968686
2025-12-01,0.4258317025440312
2025-12-02,0.8090802348336593
2025-12-03,0.8942465753424655
2025-12-04,0.6813307240704499
2025-12-05,1.021996086105675
2025-12-06,0.9155381604696671
2025-12-07,0.6600391389432484
2025-12-08,0.9155381604696671
2025-12-09,0.6813307240704499
2025-12-10,0.8303718199608608
2025-12-11,0.7215995915936355
2025-12-12,0.873880711307751
2025-12-13,0.5790385433506338
2025-12-14,0.8641606398366373
2025-12-15,0.74196545562835
2025-12-16,0.74196545562835
2025-12-17,0.5994044073853483
2025-12-18,0.0
2025-12-19,0.7012337275589209
2025-12-20,0.8331489832383219
2025-12-21,0.74196545562835
2025-12-22,0.7215995915936355
2025-12-23,0.6197702714200628
2025-12-24,0.5179409512464901
2025-12-25,0.0
2025-12-26,0.6605019994894918
2025-12-27,0.0
2025-12-28,0.9650642389177229
2025-12-29,0.7313196630647493
2025-12-30,1.127991151195439
2025-12-31,1.0668935590912956
2026-01-01,0.74196545562835
2026-01-02,0.8942465753424655
2026-01-03,0.56931847187952
2026-01-04,0.8331489832383219
2026-01-05,0.56931847187952
2026-01-06,1.0775393516548963
2026-01-07,1.0872594231260102
2026-01-08,0.6401361354547773
2026-01-09,0.7623313196630646
2026-01-10,0.9136867182846931
2026-01-11,1.3219297200714708
2026-01-12,1.1858487194758782
2026-01-13,1.8273734365693861
2026-01-14,0.9720071471113756
2026-01-15,1.1469684335914232
2026-01-16,0.835926146515783
2026-01-17,1.3996902918403809
2026-01-18,1.4580107206670634
2026-01-19,1.4385705777248359
2026-01-20,1.1469684335914232
2026-01-21,0.9720071471113756
2026-01-22,1.0108874329958306
2026-01-23,0.9720071471113756
2026-01-24,1.516331149493746
2026-01-25,0.835926146515783
2026-01-26,1.0303275759380581
2026-01-27,0.6026444312090529
2026-01-28,0.0
2026-01-29,0.8942465753424655
2026-01-30,0.9331268612269206
2026-01-31,0.7387254318046454
2026-02-01,0.9525670041691481
2026-02-02,1.0497677188802856
2026-02-03,0.6026444312090529
2026-02-04,0.8164860035735555
2026-02-05,1.2441691483025608
2026-02-06,0.8164860035735555
2026-02-07,0.6220845741512804
2026-02-08,1.6912924359737935
2026-02-09,1.4191304347826084
2026-02-10,0.6609648600357354
2026-02-11,1.0886480047647407
2026-02-12,0.7192852888624179
2026-02-13,0.9136867182846931
2026-02-14,1.0692078618225132
2026-02-15,1.2247290053603332
2026-02-16,0.8942465753424655
2026-02-17,0.8553662894580105
2026-02-18,1.0108874329958306
2026-02-19,0.6998451459201904
2026-02-20,0.9331268612269206
2026-02-21,1.1080881477069682
2026-02-22,1.0497677188802856
2026-02-23,1.0692078618225132
2026-02-24,0.5637641453245978
2026-02-25,0.6220845741512804
2026-02-26,0.9914472900536031
2026-02-27,1.1080881477069682
2026-02-28,0.5832042882668254
2026-03-01,0.8164860035735555
2026-03-02,0.8942465753424655
2026-03-03,0.4665634306134603
2026-03-04,1.0692078618225132
2026-03-05,0.7387254318046454
2026-03-06,0.5637641453245978
2026-03-07,0.6026444312090529
2026-03-08,0.797045860631328
2026-03-09,0.6609648600357354
2026-03-10,0.40824300178677775
2026-03-11,0.5054437164979153
2026-03-12,0.5054437164979153
2026-03-13,0.874806432400238
2026-03-14,1.0692078618225132
2026-03-15,1.9440142942227512
2026-03-16,1.3996902918403809
2026-03-17,1.0692078618225132
2026-03-18,0.9720071471113756
2026-03-19,1.0108874329958306
2026-03-20,1.2247290053603332
2026-03-21,1.0886480047647407
2026-03-22,1.516331149493746
2026-03-23,0.835926146515783
2026-03-24,0.6026444312090529
2026-03-25,0.7387254318046454
2026-03-26,0.8942465753424655
2026-03-27,0.7387254318046454
2026-03-28,0.9720071471113756
2026-03-29,1.1469684335914232
2026-03-30,0.9136867182846931
2026-03-31,0.8942465753424655
2026-04-01,1.2636092912447883
2026-04-02,1.0108874329958306
2026-04-03,0.8164860035735555
2026-04-04,0.9914472900536031
2026-04-05,1.0886480047647407
2026-04-06,1.1664085765336507
2026-04-07,1.2636092912447883
2026-04-08,1.1664085765336507
2026-04-09,1.1664085765336507
2026-04-10,1.0886480047647407
2026-04-11,1.516331149493746
2026-04-12,1.4191304347826084
2026-04-13,0.8942465753424655
2026-04-14,0.9136867182846931
2026-04-15,0.7776057176891005
2026-04-16,1.0886480047647407
2026-04-17,1.2830494341870158
2026-04-18,1.1858487194758782
2026-04-19,0.9914472900536031
2026-04-20,0.874806432400238
2026-04-21,1.0497677188802856
2026-04-22,0.8553662894580105
2026-04-23,1.3024895771292433
2026-04-24,0.7192852888624179
2026-04-25,1.1858487194758782
2026-04-26,0.9525670041691481
2026-04-27,1.0886480047647407
2026-04-28,0.9720071471113756
2026-04-29,0.0
2026-04-30,0.797045860631328
2026-05-01,0.7387254318046454
2026-05-02,0.9720071471113756
2026-05-03,1.1469684335914232
2026-05-04,1.1858487194758782
2026-05-05,0.8553662894580105
2026-05-06,0.835926146515783
2026-05-07,0.7387254318046454
2026-05-08,0.7776057176891005
2026-05-09,1.1080881477069682
2026-05-10,1.0497677188802856
2026-05-11,0.8553662894580105
2026-05-12,1.0108874329958306
2026-05-13,1.2441691483025608
2026-05-14,1.1469684335914232
2026-05-15,1.0886480047647407
2026-05-16,1.1080881477069682
2026-05-17,1.2247290053603332
2026-05-18,0.9720071471113756
2026-05-19,0.9136867182846931
2026-05-20,0.7776057176891005
2026-05-21,1.1858487194758782
2026-05-22,0.7776057176891005
2026-05-23,0.5054437164979153
2026-05-24,0.835926146515783
2026-05-25,0.835926146515783
2026-05-26,0.5832042882668254
2026-05-27,0.5443240023823703
2026-05-28,0.6998451459201904
2026-05-29,0.758165574746873
2026-05-30,0.8942465753424655
2026-05-31,0.5637641453245978
