step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_monday_night_football_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_monday_night_football_2022-08-29_2023-05-25.csv,30.0,28.0,0.9998361694954987,0.5454545454545454,1.8333333333333335,0.2373397669755861,overlap_ratio
2,gt_monday_night_football_2023-04-26_2024-01-20.csv,30.0,1.0,0.8913870089397368,,1.0,,no_rescale_insufficient_overlap
3,gt_monday_night_football_2023-12-22_2024-09-16.csv,30.0,30.0,0.9995406446651197,1.0,1.0,0.05105697150095654,overlap_ratio
4,gt_monday_night_football_2024-08-18_2025-05-14.csv,30.0,27.0,0.9998695382161477,1.0,1.0,0.09144866258989552,overlap_ratio
5,gt_monday_night_football_2025-04-15_2026-01-09.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
6,gt_monday_night_football_2025-12-11_2026-05-31.csv,30.0,30.0,0.999899410426398,1.6666666666666667,0.6,0.11519435099138661,overlap_ratio
