Time,panthers
2025-02-17,3.795284646348476
2025-02-18,5.060379528464635
2025-02-19,5.060379528464635
2025-02-20,5.060379528464635
2025-02-21,5.060379528464635
2025-02-22,6.325474410580794
2025-02-23,6.325474410580794
2025-02-24,5.060379528464635
2025-02-25,5.060379528464635
2025-02-26,6.325474410580794
2025-02-27,5.060379528464635
2025-02-28,6.325474410580794
2025-03-01,6.325474410580794
2025-03-02,7.590569292696952
2025-03-03,6.325474410580794
2025-03-04,7.590569292696952
2025-03-05,5.060379528464635
2025-03-06,6.325474410580794
2025-03-07,10.12075905692927
2025-03-08,10.12075905692927
2025-03-09,8.85566417481311
2025-03-10,11.385853939045429
2025-03-11,11.385853939045429
2025-03-12,11.385853939045429
2025-03-13,8.85566417481311
2025-03-14,7.590569292696952
2025-03-15,6.325474410580794
2025-03-16,8.85566417481311
2025-03-17,6.325474410580794
2025-03-18,5.060379528464635
2025-03-19,5.060379528464635
2025-03-20,7.590569292696952
2025-03-21,6.325474410580794
2025-03-22,7.590569292696952
2025-03-23,7.590569292696952
2025-03-24,6.325474410580794
2025-03-25,5.060379528464635
2025-03-26,5.060379528464635
2025-03-27,5.060379528464635
2025-03-28,6.325474410580794
2025-03-29,8.85566417481311
2025-03-30,10.12075905692927
2025-03-31,5.060379528464635
2025-04-01,5.060379528464635
2025-04-02,6.325474410580794
2025-04-03,6.325474410580794
2025-04-04,5.060379528464635
2025-04-05,7.590569292696952
2025-04-06,7.590569292696952
2025-04-07,6.325474410580794
2025-04-08,6.325474410580794
2025-04-09,6.325474410580794
2025-04-10,6.325474410580794
2025-04-11,6.325474410580794
2025-04-12,6.325474410580794
2025-04-13,7.590569292696952
2025-04-14,6.325474410580794
2025-04-15,7.981929579970297
2025-04-16,6.302720905506762
2025-04-17,5.670173464448682
2025-04-18,5.670173464448682
2025-04-19,6.302720905506762
2025-04-20,5.670173464448682
2025-04-21,6.302720905506762
2025-04-22,8.614477021028375
2025-04-23,16.59640660099867
2025-04-24,11.972894369955444
2025-04-25,22.899127506505437
2025-04-26,29.201848412012197
2025-04-27,14.284650485477059
2025-04-28,14.917197926535138
2025-04-29,18.275615275462208
2025-04-30,11.972894369955444
2025-05-01,17.22895404205675
2025-05-02,10.29368569549191
2025-05-03,8.614477021028375
2025-05-04,8.614477021028375
2025-05-05,10.29368569549191
2025-05-06,16.59640660099867
2025-05-07,10.926233136549989
2025-05-08,14.917197926535138
2025-05-09,13.237989252071603
2025-05-10,27.52263973754866
2025-05-11,14.917197926535138
2025-05-12,21.2199188320419
2025-05-13,10.29368569549191
2025-05-14,14.917197926535138
2025-05-15,27.21319206854183
2025-05-16,16.74657973448728
2025-05-17,29.30651453535274
2025-05-18,20.9332246681091
2025-05-19,39.77312686940729
2025-05-20,14.65325726767637
2025-05-21,29.30651453535274
2025-05-22,14.65325726767637
2025-05-23,31.39983700216365
2025-05-24,16.74657973448728
2025-05-25,39.77312686940729
2025-05-26,18.83990220129819
2025-05-27,35.58648193578547
2025-05-28,14.65325726767637
2025-05-29,43.95977180302911
2025-05-30,14.65325726767637
2025-05-31,10.46661233405455
2025-06-01,8.37328986724364
2025-06-02,8.37328986724364
2025-06-03,8.37328986724364
2025-06-04,16.74657973448728
2025-06-05,54.42638413708366
2025-06-06,16.74657973448728
2025-06-07,75.35960880519276
2025-06-08,16.74657973448728
2025-06-09,16.74657973448728
2025-06-10,58.61302907070548
2025-06-11,14.65325726767637
2025-06-12,18.83990220129819
2025-06-13,75.35960880519276
2025-06-14,20.9332246681091
2025-06-15,64.89299647113822
2025-06-16,16.74657973448728
2025-06-17,25.11986960173092
2025-06-18,100.47947840692368
2025-06-19,12.55993480086546
2025-06-20,10.46661233405455
2025-06-21,10.46661233405455
2025-06-22,12.55993480086546
2025-06-23,6.27996740043273
2025-06-24,6.27996740043273
2025-06-25,6.27996740043273
2025-06-26,4.18664493362182
2025-06-27,6.27996740043273
2025-06-28,6.27996740043273
2025-06-29,4.18664493362182
2025-06-30,6.27996740043273
2025-07-01,6.27996740043273
2025-07-02,4.18664493362182
2025-07-03,4.18664493362182
2025-07-04,4.18664493362182
2025-07-05,4.18664493362182
2025-07-06,4.18664493362182
2025-07-07,4.18664493362182
2025-07-08,4.18664493362182
2025-07-09,4.18664493362182
2025-07-10,4.18664493362182
2025-07-11,4.18664493362182
2025-07-12,4.18664493362182
2025-07-13,4.18664493362182
2025-07-14,4.18664493362182
2025-07-15,4.18664493362182
2025-07-16,4.18664493362182
2025-07-17,4.18664493362182
2025-07-18,4.18664493362182
2025-07-19,4.18664493362182
2025-07-20,4.18664493362182
2025-07-21,4.18664493362182
2025-07-22,4.18664493362182
2025-07-23,6.27996740043273
2025-07-24,6.27996740043273
2025-07-25,6.27996740043273
2025-07-26,6.27996740043273
2025-07-27,6.27996740043273
2025-07-28,6.27996740043273
2025-07-29,6.27996740043273
2025-07-30,6.27996740043273
2025-07-31,6.27996740043273
2025-08-01,6.27996740043273
2025-08-02,8.37328986724364
2025-08-03,8.37328986724364
2025-08-04,6.27996740043273
2025-08-05,8.37328986724364
2025-08-06,8.37328986724364
2025-08-07,8.37328986724364
2025-08-08,33.49315946897456
2025-08-09,56.51970660389457
2025-08-10,10.46661233405455
2025-08-11,8.37328986724364
2025-08-12,6.27996740043273
2025-08-13,6.27996740043273
2025-08-14,6.27996740043273
2025-08-15,8.37328986724364
2025-08-16,18.83990220129819
2025-08-17,10.46661233405455
2025-08-18,8.37328986724364
2025-08-19,6.27996740043273
2025-08-20,6.27996740043273
2025-08-21,16.74657973448728
2025-08-22,23.026547134920012
2025-08-23,10.46661233405455
2025-08-24,10.46661233405455
2025-08-25,8.37328986724364
2025-08-26,10.46661233405455
2025-08-27,12.55993480086546
2025-08-28,10.46661233405455
2025-08-29,8.37328986724364
2025-08-30,12.55993480086546
2025-08-31,10.46661233405455
2025-09-01,10.46661233405455
2025-09-02,8.37328986724364
2025-09-03,8.37328986724364
2025-09-04,10.46661233405455
2025-09-05,14.65325726767637
2025-09-06,14.65325726767637
2025-09-07,98.38615594011277
2025-09-08,16.74657973448728
2025-09-09,10.46661233405455
2025-09-10,8.37328986724364
2025-09-11,14.65325726767637
2025-09-12,10.46661233405455
2025-09-13,12.55993480086546
2025-09-14,66.98631893794912
2025-09-15,16.74657973448728
2025-09-16,10.46661233405455
2025-09-17,8.37328986724364
2025-09-18,8.37328986724364
2025-09-19,10.46661233405455
2025-09-20,12.55993480086546
2025-09-21,75.35960880519276
2025-09-22,18.83990220129819
2025-09-23,10.46661233405455
2025-09-24,10.46661233405455
2025-09-25,10.46661233405455
2025-09-26,12.55993480086546
2025-09-27,14.65325726767637
2025-09-28,71.17296387157094
2025-09-29,14.65325726767637
2025-09-30,10.46661233405455
2025-10-01,10.46661233405455
2025-10-02,10.46661233405455
2025-10-03,14.65325726767637
2025-10-04,12.55993480086546
2025-10-05,87.91954360605823
2025-10-06,20.9332246681091
2025-10-07,27.21319206854183
2025-10-08,14.65325726767637
2025-10-09,14.65325726767637
2025-10-10,14.65325726767637
2025-10-11,18.83990220129819
2025-10-12,209.332246681091
2025-10-13,31.39983700216365
2025-10-14,18.83990220129819
2025-10-15,14.65325726767637
2025-10-16,16.74657973448728
2025-10-17,12.55993480086546
2025-10-18,16.74657973448728
2025-10-19,92.10618853968005
2025-10-20,18.83990220129819
2025-10-21,14.65325726767637
2025-10-22,16.74657973448728
2025-10-23,14.65325726767637
2025-10-24,14.65325726767637
2025-10-25,16.74657973448728
2025-10-26,108.85276827416732
2025-10-27,16.74657973448728
2025-10-28,10.46661233405455
2025-10-29,10.46661233405455
2025-10-30,8.37328986724364
2025-10-31,8.37328986724364
2025-11-01,14.65325726767637
2025-11-02,121.41270307503278
2025-11-03,25.11986960173092
2025-11-04,14.65325726767637
2025-11-05,14.65325726767637
2025-11-06,10.46661233405455
2025-11-07,14.65325726767637
2025-11-08,12.55993480086546
2025-11-09,83.7328986724364
2025-11-10,16.74657973448728
2025-11-11,12.55993480086546
2025-11-12,8.37328986724364
2025-11-13,10.46661233405455
2025-11-14,12.55993480086546
2025-11-15,14.65325726767637
2025-11-16,90.01286607286913
2025-11-17,25.11986960173092
2025-11-18,16.74657973448728
2025-11-19,10.46661233405455
2025-11-20,12.55993480086546
2025-11-21,14.65325726767637
2025-11-22,12.55993480086546
2025-11-23,27.21319206854183
2025-11-24,41.8664493362182
2025-11-25,165.3724748780619
2025-11-26,14.65325726767637
2025-11-27,16.74657973448728
2025-11-28,14.65325726767637
2025-11-29,14.65325726767637
2025-11-30,119.31938060822188
2025-12-01,27.21319206854183
2025-12-02,12.55993480086546
2025-12-03,12.55993480086546
2025-12-04,10.46661233405455
2025-12-05,12.55993480086546
2025-12-06,12.55993480086546
2025-12-07,25.11986960173092
2025-12-08,14.65325726767637
2025-12-09,10.46661233405455
2025-12-10,10.46661233405455
2025-12-11,14.144432616895042
2025-12-12,23.785320736962348
2025-12-13,14.144432616895042
2025-12-14,66.21861858764747
2025-12-15,51.02752473734697
2025-12-16,14.144432616895042
2025-12-17,11.734210586878214
2025-12-18,13.097771383489587
2025-12-19,13.097771383489587
2025-12-20,18.964876676928696
2025-12-21,98.28126664806575
2025-12-22,27.242204000384625
2025-12-23,16.554654646911867
2025-12-24,15.507993413506412
2025-12-25,13.097771383489587
2025-12-26,14.144432616895042
2025-12-27,18.964876676928696
2025-12-28,145.5350085587845
2025-12-29,29.652426030401454
2025-12-30,22.421759940350974
2025-12-31,16.554654646911867
2026-01-01,13.097771383489587
2026-01-02,16.554654646911867
2026-01-03,191.74208923609785
2026-01-04,145.5350085587845
2026-01-05,40.33997538387422
2026-01-06,17.601315880317323
2026-01-07,18.964876676928696
2026-01-08,18.964876676928696
2026-01-09,23.785320736962348
2026-01-10,272.71215932227426
2026-01-11,267.25791613582874
2026-01-12,21.81697274578194
2026-01-13,13.635607966113712
2026-01-14,8.181364779668227
2026-01-15,8.181364779668227
2026-01-16,10.90848637289097
2026-01-17,16.362729559336454
2026-01-18,16.362729559336454
2026-01-19,13.635607966113712
2026-01-20,13.635607966113712
2026-01-21,8.181364779668227
2026-01-22,8.181364779668227
2026-01-23,8.181364779668227
2026-01-24,8.181364779668227
2026-01-25,13.635607966113712
2026-01-26,10.90848637289097
2026-01-27,8.181364779668227
2026-01-28,8.181364779668227
2026-01-29,5.454243186445485
2026-01-30,8.181364779668227
2026-01-31,8.181364779668227
2026-02-01,8.181364779668227
2026-02-02,8.181364779668227
2026-02-03,8.181364779668227
2026-02-04,8.181364779668227
2026-02-05,13.635607966113712
2026-02-06,13.635607966113712
2026-02-07,8.181364779668227
2026-02-08,5.454243186445485
2026-02-09,8.181364779668227
2026-02-10,5.454243186445485
2026-02-11,5.454243186445485
2026-02-12,5.454243186445485
2026-02-13,5.454243186445485
2026-02-14,5.454243186445485
2026-02-15,5.454243186445485
2026-02-16,5.454243186445485
2026-02-17,5.454243186445485
2026-02-18,5.454243186445485
2026-02-19,5.454243186445485
2026-02-20,5.454243186445485
2026-02-21,5.454243186445485
2026-02-22,5.454243186445485
2026-02-23,5.454243186445485
2026-02-24,5.454243186445485
2026-02-25,5.454243186445485
2026-02-26,5.454243186445485
2026-02-27,10.90848637289097
2026-02-28,8.181364779668227
2026-03-01,5.454243186445485
2026-03-02,10.90848637289097
2026-03-03,8.181364779668227
2026-03-04,8.181364779668227
2026-03-05,8.181364779668227
2026-03-06,10.90848637289097
2026-03-07,10.90848637289097
2026-03-08,5.454243186445485
2026-03-09,10.90848637289097
2026-03-10,13.635607966113712
2026-03-11,10.90848637289097
2026-03-12,8.181364779668227
2026-03-13,8.181364779668227
2026-03-14,5.454243186445485
2026-03-15,8.181364779668227
2026-03-16,8.181364779668227
2026-03-17,5.454243186445485
2026-03-18,8.181364779668227
2026-03-19,8.181364779668227
2026-03-20,8.181364779668227
2026-03-21,8.181364779668227
2026-03-22,8.181364779668227
2026-03-23,5.454243186445485
2026-03-24,5.454243186445485
2026-03-25,8.181364779668227
2026-03-26,5.454243186445485
2026-03-27,8.181364779668227
2026-03-28,8.181364779668227
2026-03-29,8.181364779668227
2026-03-30,5.454243186445485
2026-03-31,5.454243186445485
2026-04-01,5.454243186445485
2026-04-02,8.181364779668227
2026-04-03,8.181364779668227
2026-04-04,8.181364779668227
2026-04-05,8.181364779668227
2026-04-06,5.454243186445485
2026-04-07,5.454243186445485
2026-04-08,5.454243186445485
2026-04-09,5.454243186445485
2026-04-10,5.454243186445485
2026-04-11,5.454243186445485
2026-04-12,5.454243186445485
2026-04-13,5.454243186445485
2026-04-14,5.454243186445485
2026-04-15,8.181364779668227
2026-04-16,8.181364779668227
2026-04-17,5.454243186445485
2026-04-18,5.454243186445485
2026-04-19,5.454243186445485
2026-04-20,5.454243186445485
2026-04-21,5.454243186445485
2026-04-22,5.454243186445485
2026-04-23,5.454243186445485
2026-04-24,16.362729559336454
2026-04-25,16.362729559336454
2026-04-26,8.181364779668227
2026-04-27,5.454243186445485
2026-04-28,5.454243186445485
2026-04-29,5.454243186445485
2026-04-30,5.454243186445485
2026-05-01,5.454243186445485
2026-05-02,5.454243186445485
2026-05-03,5.454243186445485
2026-05-04,5.454243186445485
2026-05-05,5.454243186445485
2026-05-06,5.454243186445485
2026-05-07,5.454243186445485
2026-05-08,5.454243186445485
2026-05-09,5.454243186445485
2026-05-10,5.454243186445485
2026-05-11,5.454243186445485
2026-05-12,5.454243186445485
2026-05-13,5.454243186445485
2026-05-14,8.181364779668227
2026-05-15,10.90848637289097
2026-05-16,5.454243186445485
2026-05-17,5.454243186445485
2026-05-18,5.454243186445485
2026-05-19,5.454243186445485
2026-05-20,5.454243186445485
2026-05-21,5.454243186445485
2026-05-22,5.454243186445485
2026-05-23,5.454243186445485
2026-05-24,2.7271215932227424
2026-05-25,2.7271215932227424
2026-05-26,2.7271215932227424
2026-05-27,2.7271215932227424
2026-05-28,5.454243186445485
2026-05-29,5.454243186445485
2026-05-30,5.454243186445485
2026-05-31,5.454243186445485
