Time,value
2023-12-22,50
2023-12-23,37
2023-12-24,32
2023-12-25,29
2023-12-26,44
2023-12-27,51
2023-12-28,55
2023-12-29,52
2023-12-30,42
2023-12-31,39
2024-01-01,38
2024-01-02,58
2024-01-03,66
2024-01-04,67
2024-01-05,63
2024-01-06,47
2024-01-07,44
2024-01-08,66
2024-01-09,67
2024-01-10,73
2024-01-11,80
2024-01-12,66
2024-01-13,48
2024-01-14,45
2024-01-15,54
2024-01-16,64
2024-01-17,79
2024-01-18,77
2024-01-19,72
2024-01-20,56
2024-01-21,55
2024-01-22,76
2024-01-23,88
2024-01-24,86
2024-01-25,80
2024-01-26,78
2024-01-27,56
2024-01-28,56
2024-01-29,79
2024-01-30,90
2024-01-31,84
2024-02-01,87
2024-02-02,81
2024-02-03,58
2024-02-04,62
2024-02-05,83
2024-02-06,87
2024-02-07,88
2024-02-08,87
2024-02-09,81
2024-02-10,59
2024-02-11,60
2024-02-12,73
2024-02-13,86
2024-02-14,81
2024-02-15,92
2024-02-16,81
2024-02-17,58
2024-02-18,63
2024-02-19,77
2024-02-20,81
2024-02-21,83
2024-02-22,87
2024-02-23,91
2024-02-24,62
2024-02-25,64
2024-02-26,89
2024-02-27,86
2024-02-28,93
2024-02-29,96
2024-03-01,79
2024-03-02,60
2024-03-03,60
2024-03-04,88
2024-03-05,86
2024-03-06,87
2024-03-07,83
2024-03-08,78
2024-03-09,53
2024-03-10,50
2024-03-11,79
2024-03-12,86
2024-03-13,94
2024-03-14,82
2024-03-15,75
2024-03-16,53
2024-03-17,57
2024-03-18,81
2024-03-19,85
2024-03-20,90
2024-03-21,80
2024-03-22,73
2024-03-23,56
2024-03-24,58
2024-03-25,82
2024-03-26,81
2024-03-27,82
2024-03-28,78
2024-03-29,66
2024-03-30,50
2024-03-31,54
2024-04-01,100
2024-04-02,78
2024-04-03,82
2024-04-04,78
2024-04-05,75
2024-04-06,55
2024-04-07,62
2024-04-08,79
2024-04-09,85
2024-04-10,84
2024-04-11,85
2024-04-12,78
2024-04-13,57
2024-04-14,60
2024-04-15,94
2024-04-16,88
2024-04-17,85
2024-04-18,86
2024-04-19,76
2024-04-20,54
2024-04-21,59
2024-04-22,88
2024-04-23,92
2024-04-24,89
2024-04-25,78
2024-04-26,69
2024-04-27,49
2024-04-28,54
2024-04-29,83
2024-04-30,82
2024-05-01,78
2024-05-02,80
2024-05-03,69
2024-05-04,49
2024-05-05,52
2024-05-06,75
2024-05-07,75
2024-05-08,76
2024-05-09,74
2024-05-10,66
2024-05-11,41
2024-05-12,39
2024-05-13,70
2024-05-14,74
2024-05-15,76
2024-05-16,67
2024-05-17,63
2024-05-18,45
2024-05-19,43
2024-05-20,67
2024-05-21,72
2024-05-22,68
2024-05-23,68
2024-05-24,58
2024-05-25,41
2024-05-26,41
2024-05-27,40
2024-05-28,62
2024-05-29,69
2024-05-30,69
2024-05-31,58
2024-06-01,45
2024-06-02,44
2024-06-03,64
2024-06-04,69
2024-06-05,69
2024-06-06,67
2024-06-07,62
2024-06-08,45
2024-06-09,48
2024-06-10,67
2024-06-11,66
2024-06-12,65
2024-06-13,66
2024-06-14,58
2024-06-15,45
2024-06-16,42
2024-06-17,63
2024-06-18,64
2024-06-19,56
2024-06-20,62
2024-06-21,57
2024-06-22,45
2024-06-23,45
2024-06-24,63
2024-06-25,68
2024-06-26,63
2024-06-27,61
2024-06-28,56
2024-06-29,43
2024-06-30,41
2024-07-01,62
2024-07-02,62
2024-07-03,56
2024-07-04,43
2024-07-05,48
2024-07-06,42
2024-07-07,46
2024-07-08,62
2024-07-09,62
2024-07-10,67
2024-07-11,65
2024-07-12,60
2024-07-13,46
2024-07-14,37
2024-07-15,59
2024-07-16,63
2024-07-17,63
2024-07-18,64
2024-07-19,56
2024-07-20,44
2024-07-21,44
2024-07-22,62
2024-07-23,64
2024-07-24,67
2024-07-25,62
2024-07-26,57
2024-07-27,47
2024-07-28,43
2024-07-29,61
2024-07-30,65
2024-07-31,64
2024-08-01,63
2024-08-02,61
2024-08-03,44
2024-08-04,45
2024-08-05,60
2024-08-06,63
2024-08-07,62
2024-08-08,61
2024-08-09,53
2024-08-10,40
2024-08-11,45
2024-08-12,60
2024-08-13,67
2024-08-14,66
2024-08-15,67
2024-08-16,65
2024-08-17,49
2024-08-18,48
2024-08-19,68
2024-08-20,72
2024-08-21,74
2024-08-22,69
2024-08-23,64
2024-08-24,47
2024-08-25,47
2024-08-26,67
2024-08-27,75
2024-08-28,75
2024-08-29,74
2024-08-30,65
2024-08-31,47
2024-09-01,48
2024-09-02,49
2024-09-03,75
2024-09-04,75
2024-09-05,79
2024-09-06,78
2024-09-07,47
2024-09-08,51
2024-09-09,75
2024-09-10,76
2024-09-11,73
2024-09-12,81
2024-09-13,70
2024-09-14,48
2024-09-15,53
