Time,vagrant
2024-09-26,9.783481654957065
2024-09-27,11.369992193598751
2024-09-28,12.163247462919594
2024-09-29,13.485339578454331
2024-09-30,15.865105386416861
2024-10-01,12.427665886026542
2024-10-02,8.990226385636221
2024-10-03,13.749758001561279
2024-10-04,13.220921155347384
2024-10-05,11.898829039812647
2024-10-06,8.196971116315378
2024-10-07,15.071850117096018
2024-10-08,14.80743169398907
2024-10-09,10.576736924277908
2024-10-10,11.105573770491803
2024-10-11,11.105573770491803
2024-10-12,8.725807962529274
2024-10-13,10.841155347384856
2024-10-14,12.163247462919594
2024-10-15,11.369992193598751
2024-10-16,11.105573770491803
2024-10-17,11.369992193598751
2024-10-18,13.485339578454331
2024-10-19,11.105573770491803
2024-10-20,12.163247462919594
2024-10-21,13.749758001561279
2024-10-22,14.543013270882122
2024-10-23,12.427665886026542
2024-10-24,15.336268540202965
2024-10-25,7.668134270101483
2024-10-26,8.990226385636221
2024-10-27,8.725807962529274
2024-10-28,9.519063231850117
2024-10-29,14.014176424668227
2024-10-30,16.12952380952381
2024-10-31,12.427665886026542
2024-11-01,12.956502732240436
2024-11-02,8.990226385636221
2024-11-03,11.898829039812647
2024-11-04,11.369992193598751
2024-11-05,14.278594847775175
2024-11-06,9.519063231850117
2024-11-07,13.749758001561279
2024-11-08,10.576736924277908
2024-11-09,8.461389539422326
2024-11-10,14.543013270882122
2024-11-11,13.485339578454331
2024-11-12,16.922779078844652
2024-11-13,14.543013270882122
2024-11-14,14.543013270882122
2024-11-15,16.922779078844652
2024-11-16,9.783481654957065
2024-11-17,8.990226385636221
2024-11-18,9.25464480874317
2024-11-19,13.220921155347384
2024-11-20,13.485339578454331
2024-11-21,9.783481654957065
2024-11-22,10.31231850117096
2024-11-23,14.543013270882122
2024-11-24,10.576736924277908
2024-11-25,9.25464480874317
2024-11-26,12.956502732240436
2024-11-27,11.369992193598751
2024-11-28,9.519063231850117
2024-11-29,8.461389539422326
2024-11-30,8.196971116315378
2024-12-01,11.634410616705699
2024-12-02,12.956502732240436
2024-12-03,13.485339578454331
2024-12-04,14.543013270882122
2024-12-05,15.071850117096018
2024-12-06,16.658360655737706
2024-12-07,12.692084309133488
2024-12-08,18.50928961748634
2024-12-09,14.543013270882122
2024-12-10,19.038126463700234
2024-12-11,12.427665886026542
2024-12-12,12.956502732240436
2024-12-13,9.519063231850117
2024-12-14,12.692084309133488
2024-12-15,10.31231850117096
2024-12-16,12.956502732240436
2024-12-17,8.196971116315378
2024-12-18,13.485339578454331
2024-12-19,10.841155347384856
2024-12-20,8.725807962529274
2024-12-21,11.369992193598751
2024-12-22,9.519063231850117
2024-12-23,10.31231850117096
2024-12-24,9.519063231850117
2024-12-25,9.519063231850117
2024-12-26,0.0
2024-12-27,8.196971116315378
2024-12-28,12.427665886026542
2024-12-29,8.196971116315378
2024-12-30,9.519063231850117
2024-12-31,12.692084309133488
2025-01-01,7.139297423887587
2025-01-02,11.634410616705699
2025-01-03,12.692084309133488
2025-01-04,12.692084309133488
2025-01-05,12.427665886026542
2025-01-06,13.749758001561279
2025-01-07,12.692084309133488
2025-01-08,15.071850117096018
2025-01-09,14.80743169398907
2025-01-10,15.865105386416861
2025-01-11,12.163247462919594
2025-01-12,9.783481654957065
2025-01-13,15.865105386416861
2025-01-14,12.163247462919594
2025-01-15,14.014176424668227
2025-01-16,15.865105386416861
2025-01-17,12.427665886026542
2025-01-18,10.31231850117096
2025-01-19,9.783481654957065
2025-01-20,15.071850117096018
2025-01-21,15.071850117096018
2025-01-22,16.922779078844652
2025-01-23,12.956502732240436
2025-01-24,15.865105386416861
2025-01-25,10.31231850117096
2025-01-26,11.634410616705699
2025-01-27,14.014176424668227
2025-01-28,17.716034348165493
2025-01-29,15.071850117096018
2025-01-30,14.014176424668227
2025-01-31,19.30254488680718
2025-02-01,13.749758001561279
2025-02-02,11.369992193598751
2025-02-03,12.692084309133488
2025-02-04,14.278594847775175
2025-02-05,9.25464480874317
2025-02-06,11.898829039812647
2025-02-07,12.427665886026542
2025-02-08,10.841155347384856
2025-02-09,11.369992193598751
2025-02-10,16.658360655737706
2025-02-11,15.336268540202965
2025-02-12,14.543013270882122
2025-02-13,14.543013270882122
2025-02-14,7.9325526932084305
2025-02-15,11.898829039812647
2025-02-16,8.990226385636221
2025-02-17,8.990226385636221
2025-02-18,10.31231850117096
2025-02-19,13.220921155347384
2025-02-20,15.336268540202965
2025-02-21,16.922779078844652
2025-02-22,11.898829039812647
2025-02-23,15.336268540202965
2025-02-24,17.716034348165493
2025-02-25,14.278594847775175
2025-02-26,11.634410616705699
2025-02-27,12.956502732240436
2025-02-28,16.12952380952381
2025-03-01,10.841155347384856
2025-03-02,11.898829039812647
2025-03-03,12.163247462919594
2025-03-04,14.278594847775175
2025-03-05,12.956502732240436
2025-03-06,14.543013270882122
2025-03-07,14.014176424668227
2025-03-08,12.427665886026542
2025-03-09,11.634410616705699
2025-03-10,14.014176424668227
2025-03-11,16.658360655737706
2025-03-12,16.12952380952381
2025-03-13,16.393942232630756
2025-03-14,12.163247462919594
2025-03-15,10.841155347384856
2025-03-16,26.441842310694767
2025-03-17,26.441842310694767
2025-03-18,16.393942232630756
2025-03-19,17.980452771272443
2025-03-20,12.956502732240436
2025-03-21,12.956502732240436
2025-03-22,12.692084309133488
2025-03-23,8.461389539422326
2025-03-24,17.451615925058547
2025-03-25,11.369992193598751
2025-03-26,16.922779078844652
2025-03-27,12.427665886026542
2025-03-28,12.956502732240436
2025-03-29,16.12952380952381
2025-03-30,16.922779078844652
2025-03-31,16.12952380952381
2025-04-01,14.014176424668227
2025-04-02,15.336268540202965
2025-04-03,13.485339578454331
2025-04-04,13.220921155347384
2025-04-05,16.12952380952381
2025-04-06,13.749758001561279
2025-04-07,15.336268540202965
2025-04-08,12.692084309133488
2025-04-09,12.427665886026542
2025-04-10,14.014176424668227
2025-04-11,15.600686963309913
2025-04-12,12.163247462919594
2025-04-13,12.956502732240436
2025-04-14,11.634410616705699
2025-04-15,9.259541446208113
2025-04-16,15.316681990343191
2025-04-17,12.222007112498916
2025-04-18,12.701877584063375
2025-04-19,11.154540145141238
2025-04-20,6.29707577991731
2025-04-21,13.421683291410067
2025-04-22,10.08707317778356
2025-04-23,13.181748055627835
2025-04-24,12.59415155983462
2025-04-25,9.019606210425883
2025-04-26,11.874345852487929
2025-04-27,13.049538844074362
2025-04-28,13.529409315638823
2025-04-29,11.154540145141238
2025-04-30,12.354216324052391
2025-05-01,11.634410616705699
2025-05-02,13.769344551421053
2025-05-03,11.874345852487929
2025-05-04,11.286749356694713
2025-05-05,9.979347153554805
2025-05-06,13.289474079856593
2025-05-07,14.489150258767745
2025-05-08,12.701877584063375
2025-05-09,12.354216324052391
2025-05-10,10.56694364934802
2025-05-11,13.769344551421053
2025-05-12,8.432009714632667
2025-05-13,11.394475380923469
2025-05-14,15.727999537398446
2025-05-15,12.280766762078239
2025-05-16,11.418958568248186
2025-05-17,9.47989013213057
2025-05-18,13.14257495590829
2025-05-19,13.573479052823316
2025-05-20,12.927122907450777
2025-05-21,10.772602422875648
2025-05-22,12.927122907450777
2025-05-23,13.573479052823316
2025-05-24,11.634410616705699
2025-05-25,8.833533986758031
2025-05-26,8.833533986758031
2025-05-27,12.711670858993264
2025-05-28,8.618081938300518
2025-05-29,10.557150374418134
2025-05-30,7.9717257929279794
2025-05-31,9.695342180588083
2025-06-01,17.020711828143522
2025-06-02,13.788931101280829
2025-06-03,12.927122907450777
2025-06-04,13.14257495590829
2025-06-05,13.358027004365804
2025-06-06,11.634410616705699
2025-06-07,12.711670858993264
2025-06-08,12.065314713620726
2025-06-09,9.47989013213057
2025-06-10,10.988054471333161
2025-06-11,12.711670858993264
2025-06-12,9.47989013213057
2025-06-13,12.065314713620726
2025-06-14,15.512547488940932
2025-06-15,12.711670858993264
2025-06-16,15.512547488940932
2025-06-17,9.47989013213057
2025-06-18,10.988054471333161
2025-06-19,7.756273744470466
2025-06-20,10.557150374418134
2025-06-21,10.126246277503109
2025-06-22,10.988054471333161
2025-06-23,8.833533986758031
2025-06-24,6.032657356810363
2025-06-25,10.341698325960621
2025-06-26,12.280766762078239
2025-06-27,12.927122907450777
2025-06-28,12.065314713620726
2025-06-29,9.695342180588083
2025-06-30,9.47989013213057
2025-07-01,10.772602422875648
2025-07-02,11.418958568248186
2025-07-03,8.618081938300518
2025-07-04,14.219835198195854
2025-07-05,12.280766762078239
2025-07-06,14.435287246653369
2025-07-07,17.451615925058547
2025-07-08,12.711670858993264
2025-07-09,10.126246277503109
2025-07-10,11.203506519790674
2025-07-11,12.496218810535751
2025-07-12,12.496218810535751
2025-07-13,9.47989013213057
2025-07-14,11.849862665163212
2025-07-15,15.29709544048342
2025-07-16,15.29709544048342
2025-07-17,11.634410616705699
2025-07-18,11.203506519790674
2025-07-19,15.29709544048342
2025-07-20,15.943451585855959
2025-07-21,12.280766762078239
2025-07-22,11.849862665163212
2025-07-23,14.435287246653369
2025-07-24,11.203506519790674
2025-07-25,16.15890363431347
2025-07-26,9.47989013213057
2025-07-27,12.280766762078239
2025-07-28,11.634410616705699
2025-07-29,13.573479052823316
2025-07-30,14.866191343568394
2025-07-31,9.264438083673056
2025-08-01,11.203506519790674
2025-08-02,9.048986035215544
2025-08-03,12.927122907450777
2025-08-04,15.512547488940932
2025-08-05,10.341698325960621
2025-08-06,10.557150374418134
2025-08-07,10.126246277503109
2025-08-08,11.418958568248186
2025-08-09,8.402629889843006
2025-08-10,10.126246277503109
2025-08-11,15.512547488940932
2025-08-12,14.650739295110881
2025-08-13,11.203506519790674
2025-08-14,12.496218810535751
2025-08-15,10.988054471333161
2025-08-16,16.80525977968601
2025-08-17,12.065314713620726
2025-08-18,15.512547488940932
2025-08-19,12.711670858993264
2025-08-20,14.650739295110881
2025-08-21,20.683396651921242
2025-08-22,13.573479052823316
2025-08-23,14.866191343568394
2025-08-24,14.435287246653369
2025-08-25,13.788931101280829
2025-08-26,14.219835198195854
2025-08-27,14.435287246653369
2025-08-28,10.988054471333161
2025-08-29,10.988054471333161
2025-08-30,12.711670858993264
2025-08-31,10.772602422875648
2025-09-01,10.126246277503109
2025-09-02,16.15890363431347
2025-09-03,17.020711828143522
2025-09-04,16.80525977968601
2025-09-05,10.126246277503109
2025-09-06,14.219835198195854
2025-09-07,9.910794229045596
2025-09-08,13.358027004365804
2025-09-09,13.573479052823316
2025-09-10,13.14257495590829
2025-09-11,12.065314713620726
2025-09-12,8.833533986758031
2025-09-13,8.618081938300518
2025-09-14,7.540821696012953
2025-09-15,10.772602422875648
2025-09-16,12.496218810535751
2025-09-17,16.15890363431347
2025-09-18,20.683396651921242
2025-09-19,12.280766762078239
2025-09-20,7.109917599097927
2025-09-21,15.512547488940932
2025-09-22,14.435287246653369
2025-09-23,14.004383149738342
2025-09-24,17.236163876601037
2025-09-25,10.772602422875648
2025-09-26,15.727999537398446
2025-09-27,11.849862665163212
2025-09-28,9.910794229045596
2025-09-29,21.545204845751297
2025-09-30,17.451615925058547
2025-10-01,15.081643392025907
2025-10-02,12.280766762078239
2025-10-03,12.065314713620726
2025-10-04,8.187177841385493
2025-10-05,9.048986035215544
2025-10-06,18.528876167346112
2025-10-07,15.29709544048342
2025-10-08,17.667067973516062
2025-10-09,15.29709544048342
2025-10-10,14.650739295110881
2025-10-11,14.866191343568394
2025-10-12,13.14257495590829
2025-10-13,14.004383149738342
2025-10-14,14.219835198195854
2025-10-15,12.280766762078239
2025-10-16,13.573479052823316
2025-10-17,13.14257495590829
2025-10-18,14.435287246653369
2025-10-19,13.358027004365804
2025-10-20,15.727999537398446
2025-10-21,13.788931101280829
2025-10-22,14.650739295110881
2025-10-23,13.14257495590829
2025-10-24,12.280766762078239
2025-10-25,10.126246277503109
2025-10-26,11.634410616705699
2025-10-27,13.358027004365804
2025-10-28,11.849862665163212
2025-10-29,13.573479052823316
2025-10-30,7.756273744470466
2025-10-31,14.004383149738342
2025-11-01,6.248109405267876
2025-11-02,10.341698325960621
2025-11-03,14.866191343568394
2025-11-04,12.065314713620726
2025-11-05,14.435287246653369
2025-11-06,12.496218810535751
2025-11-07,7.756273744470466
2025-11-08,17.020711828143522
2025-11-09,5.601753259895337
2025-11-10,14.650739295110881
2025-11-11,10.772602422875648
2025-11-12,15.081643392025907
2025-11-13,12.496218810535751
2025-11-14,14.004383149738342
2025-11-15,12.927122907450777
2025-11-16,9.048986035215544
2025-11-17,11.418958568248186
2025-11-18,16.374355682770986
2025-11-19,13.14257495590829
2025-11-20,13.358027004365804
2025-11-21,12.496218810535751
2025-11-22,14.435287246653369
2025-11-23,7.540821696012953
2025-11-24,13.14257495590829
2025-11-25,9.695342180588083
2025-11-26,9.264438083673056
2025-11-27,11.849862665163212
2025-11-28,10.557150374418134
2025-11-29,8.402629889843006
2025-11-30,11.203506519790674
2025-12-01,10.557150374418134
2025-12-02,13.788931101280829
2025-12-03,14.435287246653369
2025-12-04,12.711670858993264
2025-12-05,17.667067973516062
2025-12-06,9.695342180588083
2025-12-07,12.065314713620726
2025-12-08,10.988054471333161
2025-12-09,10.341698325960621
2025-12-10,13.788931101280829
2025-12-11,14.230790387100473
2025-12-12,13.361678734000677
2025-12-13,8.47383861772303
2025-12-14,9.667954208326535
2025-12-15,9.450676295051586
2025-12-16,12.05801125435098
2025-12-17,15.099902040200272
2025-12-18,9.885232121601483
2025-12-19,10.754343774701283
2025-12-20,11.950285230122223
2025-12-21,5.214669918598788
2025-12-22,11.733007316847273
2025-12-23,8.364286728676838
2025-12-24,12.709844994175828
2025-12-25,12.492567080900878
2025-12-26,5.322395942827544
2025-12-27,9.016120468501686
2025-12-28,13.578956647275625
2025-12-29,12.709844994175828
2025-12-30,13.578956647275625
2025-12-31,12.492567080900878
2026-01-01,12.384841056672123
2026-01-02,14.013512473825525
2026-01-03,8.47383861772303
2026-01-04,9.885232121601483
2026-01-05,11.406177514526131
2026-01-06,12.927122907450777
2026-01-07,17.272681172949767
2026-01-08,19.228182392424312
2026-01-09,13.584434241727935
2026-01-10,14.679953132189866
2026-01-11,12.269811573173618
2026-01-12,15.556368244559408
2026-01-13,15.337264466467023
2026-01-14,12.269811573173618
2026-01-15,13.365330463635548
2026-01-16,14.022641797912707
2026-01-17,13.584434241727935
2026-01-18,13.584434241727935
2026-01-19,13.365330463635548
2026-01-20,14.460849354097478
2026-01-21,15.994575800744181
2026-01-22,11.393396460804075
2026-01-23,12.269811573173618
2026-01-24,7.668632233233511
2026-01-25,12.927122907450777
2026-01-26,13.584434241727935
2026-01-27,11.61250023889646
2026-01-28,15.556368244559408
2026-01-29,11.831604016988846
2026-01-30,14.899056910282251
2026-01-31,10.51698134843453
2026-02-01,14.460849354097478
2026-02-02,17.309198469298497
2026-02-03,18.18561358166804
2026-02-04,10.078773792249757
2026-02-05,16.65188713502134
2026-02-06,10.078773792249757
2026-02-07,9.4214624579726
2026-02-08,8.32594356751067
2026-02-09,8.545047345603056
2026-02-10,13.803538019820321
2026-02-11,13.584434241727935
2026-02-12,14.679953132189866
2026-02-13,17.09009469120611
2026-02-14,9.202358679880215
2026-02-15,17.309198469298497
2026-02-16,15.337264466467023
2026-02-17,15.775472022651796
2026-02-18,16.21367957883657
2026-02-19,14.679953132189866
2026-02-20,14.022641797912707
2026-02-21,13.803538019820321
2026-02-22,11.61250023889646
2026-02-23,20.3766513625919
2026-02-24,14.241745576005092
2026-02-25,9.859670014157372
2026-02-26,15.775472022651796
2026-02-27,14.022641797912707
2026-02-28,9.859670014157372
2026-03-01,15.775472022651796
2026-03-02,11.174292682711688
2026-03-03,18.18561358166804
2026-03-04,10.078773792249757
2026-03-05,13.584434241727935
2026-03-06,15.775472022651796
2026-03-07,13.803538019820321
2026-03-08,13.365330463635548
2026-03-09,12.488915351266005
2026-03-10,13.584434241727935
2026-03-11,12.488915351266005
2026-03-12,12.488915351266005
2026-03-13,10.297877570342145
2026-03-14,15.118160688374637
2026-03-15,16.432783356928955
2026-03-16,15.775472022651796
2026-03-17,12.050707795081232
2026-03-18,14.899056910282251
2026-03-19,16.870990913113726
2026-03-20,14.679953132189866
2026-03-21,12.050707795081232
2026-03-22,18.40471735976043
2026-03-23,13.803538019820321
2026-03-24,16.870990913113726
2026-03-25,16.870990913113726
2026-03-26,10.736085126526916
2026-03-27,10.955188904619302
2026-03-28,11.393396460804075
2026-03-29,13.365330463635548
2026-03-30,11.174292682711688
2026-03-31,15.118160688374637
2026-04-01,10.078773792249757
2026-04-02,11.174292682711688
2026-04-03,14.241745576005092
2026-04-04,11.61250023889646
2026-04-05,13.365330463635548
2026-04-06,17.09009469120611
2026-04-07,18.40471735976043
2026-04-08,14.460849354097478
2026-04-09,17.309198469298497
2026-04-10,10.078773792249757
2026-04-11,9.859670014157372
2026-04-12,8.764151123695441
2026-04-13,8.545047345603056
2026-04-14,15.118160688374637
2026-04-15,12.70801912935839
2026-04-16,13.803538019820321
2026-04-17,11.831604016988846
2026-04-18,7.449528455141126
2026-04-19,5.6966982304020375
2026-04-20,11.393396460804075
2026-04-21,10.955188904619302
2026-04-22,11.61250023889646
2026-04-23,11.61250023889646
2026-04-24,8.983254901787827
2026-04-25,6.573113342771581
2026-04-26,9.640566236064986
2026-04-27,12.050707795081232
2026-04-28,9.640566236064986
2026-04-29,11.831604016988846
2026-04-30,21.910377809238604
2026-05-01,11.831604016988846
2026-05-02,10.51698134843453
2026-05-03,18.18561358166804
2026-05-04,9.4214624579726
2026-05-05,12.70801912935839
2026-05-06,12.269811573173618
2026-05-07,17.966509803575654
2026-05-08,16.432783356928955
2026-05-09,17.74740602548327
2026-05-10,15.556368244559408
2026-05-11,13.803538019820321
2026-05-12,14.679953132189866
2026-05-13,11.831604016988846
2026-05-14,14.460849354097478
2026-05-15,12.269811573173618
2026-05-16,13.803538019820321
2026-05-17,14.241745576005092
2026-05-18,12.488915351266005
2026-05-19,11.174292682711688
2026-05-20,10.955188904619302
2026-05-21,14.241745576005092
2026-05-22,8.32594356751067
2026-05-23,14.241745576005092
2026-05-24,10.736085126526916
2026-05-25,14.899056910282251
2026-05-26,11.831604016988846
2026-05-27,12.269811573173618
2026-05-28,10.736085126526916
2026-05-29,11.393396460804075
2026-05-30,15.775472022651796
2026-05-31,15.337264466467023
