Time,nobility
2022-06-18,37.0
2022-06-19,39.0
2022-06-20,29.0
2022-06-21,37.0
2022-06-22,33.0
2022-06-23,25.0
2022-06-24,28.0
2022-06-25,33.0
2022-06-26,39.0
2022-06-27,32.0
2022-06-28,27.0
2022-06-29,27.0
2022-06-30,36.0
2022-07-01,28.0
2022-07-02,31.0
2022-07-03,42.0
2022-07-04,38.0
2022-07-05,38.0
2022-07-06,36.0
2022-07-07,29.0
2022-07-08,33.0
2022-07-09,35.0
2022-07-10,37.0
2022-07-11,31.0
2022-07-12,32.0
2022-07-13,30.0
2022-07-14,38.0
2022-07-15,33.0
2022-07-16,34.0
2022-07-17,38.0
2022-07-18,28.0
2022-07-19,36.0
2022-07-20,32.0
2022-07-21,33.0
2022-07-22,47.0
2022-07-23,25.0
2022-07-24,42.0
2022-07-25,31.0
2022-07-26,28.0
2022-07-27,27.0
2022-07-28,27.0
2022-07-29,32.0
2022-07-30,30.0
2022-07-31,34.0
2022-08-01,35.0
2022-08-02,34.0
2022-08-03,28.0
2022-08-04,30.0
2022-08-05,42.0
2022-08-06,27.0
2022-08-07,36.0
2022-08-08,30.0
2022-08-09,49.0
2022-08-10,26.0
2022-08-11,36.0
2022-08-12,33.0
2022-08-13,29.0
2022-08-14,30.0
2022-08-15,34.0
2022-08-16,37.0
2022-08-17,39.0
2022-08-18,37.0
2022-08-19,34.0
2022-08-20,32.0
2022-08-21,37.0
2022-08-22,37.0
2022-08-23,32.0
2022-08-24,51.0
2022-08-25,43.0
2022-08-26,41.0
2022-08-27,32.0
2022-08-28,39.0
2022-08-29,46.0
2022-08-30,47.34313725490196
2022-08-31,53.745098039215684
2022-09-01,56.666666666666664
2022-09-02,36.627450980392155
2022-09-03,48.79411764705882
2022-09-04,34.627450980392155
2022-09-05,49.79411764705882
2022-09-06,56.245098039215684
2022-09-07,54.05882352941176
2022-09-08,63.69607843137254
2022-09-09,71.67647058823529
2022-09-10,58.666666666666664
2022-09-11,54.98039215686274
2022-09-12,69.41176470588235
2022-09-13,68.99019607843137
2022-09-14,61.9313725490196
2022-09-15,72.51960784313725
2022-09-16,64.88235294117646
2022-09-17,49.87254901960784
2022-09-18,45.950980392156865
2022-09-19,83.65686274509804
2022-09-20,60.588235294117645
2022-09-21,60.85294117647058
2022-09-22,67.99019607843137
2022-09-23,54.48039215686274
2022-09-24,43.0
2022-09-25,27.56862745098039
2022-09-26,63.69607843137254
2022-09-27,69.98039215686273
2022-09-28,65.76470588235293
2022-09-29,60.70588235294117
2022-09-30,60.70588235294117
2022-10-01,30.352941176470583
2022-10-02,37.94117647058823
2022-10-03,55.647058823529406
2022-10-04,53.96078431372548
2022-10-05,48.05882352941176
2022-10-06,55.647058823529406
2022-10-07,55.647058823529406
2022-10-08,32.882352941176464
2022-10-09,33.725490196078425
2022-10-10,50.58823529411764
2022-10-11,63.23529411764705
2022-10-12,55.647058823529406
2022-10-13,62.39215686274509
2022-10-14,63.23529411764705
2022-10-15,26.98039215686274
2022-10-16,37.94117647058823
2022-10-17,51.4313725490196
2022-10-18,60.70588235294117
2022-10-19,66.60784313725489
2022-10-20,56.49019607843137
2022-10-21,48.05882352941176
2022-10-22,27.823529411764703
2022-10-23,47.2156862745098
2022-10-24,62.39215686274509
2022-10-25,63.23529411764705
2022-10-26,62.39215686274509
2022-10-27,61.54901960784313
2022-10-28,67.45098039215685
2022-10-29,32.0392156862745
2022-10-30,29.509803921568622
2022-10-31,51.4313725490196
2022-11-01,66.60784313725489
2022-11-02,60.70588235294117
2022-11-03,63.23529411764705
2022-11-04,44.686274509803916
2022-11-05,37.94117647058823
2022-11-06,35.41176470588235
2022-11-07,53.96078431372548
2022-11-08,48.90196078431372
2022-11-09,60.70588235294117
2022-11-10,52.27450980392156
2022-11-11,52.27450980392156
2022-11-12,31.196078431372545
2022-11-13,27.823529411764703
2022-11-14,53.96078431372548
2022-11-15,59.862745098039206
2022-11-16,60.70588235294117
2022-11-17,71.66666666666666
2022-11-18,53.96078431372548
2022-11-19,34.56862745098039
2022-11-20,40.470588235294116
2022-11-21,47.2156862745098
2022-11-22,40.470588235294116
2022-11-23,30.352941176470583
2022-11-24,24.45098039215686
2022-11-25,30.352941176470583
2022-11-26,23.6078431372549
2022-11-27,34.56862745098039
2022-11-28,61.54901960784313
2022-11-29,53.11764705882352
2022-11-30,65.76470588235293
2022-12-01,52.27450980392156
2022-12-02,50.58823529411764
2022-12-03,30.352941176470583
2022-12-04,38.78431372549019
2022-12-05,64.92156862745097
2022-12-06,59.019607843137244
2022-12-07,68.29411764705881
2022-12-08,71.66666666666666
2022-12-09,55.647058823529406
2022-12-10,37.09803921568627
2022-12-11,38.78431372549019
2022-12-12,55.647058823529406
2022-12-13,58.17647058823529
2022-12-14,60.70588235294117
2022-12-15,52.27450980392156
2022-12-16,41.31372549019607
2022-12-17,31.196078431372545
2022-12-18,36.25490196078431
2022-12-19,45.52941176470588
2022-12-20,43.843137254901954
2022-12-21,46.37254901960784
2022-12-22,31.196078431372545
2022-12-23,39.627450980392155
2022-12-24,25.29411764705882
2022-12-25,35.41176470588235
2022-12-26,25.29411764705882
2022-12-27,32.0392156862745
2022-12-28,27.823529411764703
2022-12-29,27.823529411764703
2022-12-30,29.509803921568622
2022-12-31,27.823529411764703
2023-01-01,35.41176470588235
2023-01-02,26.98039215686274
2023-01-03,41.31372549019607
2023-01-04,42.99999999999999
2023-01-05,42.15686274509803
2023-01-06,54.803921568627445
2023-01-07,40.470588235294116
2023-01-08,39.627450980392155
2023-01-09,49.74509803921568
2023-01-10,49.74509803921568
2023-01-11,54.803921568627445
2023-01-12,50.58823529411764
2023-01-13,50.58823529411764
2023-01-14,33.725490196078425
2023-01-15,29.509803921568622
2023-01-16,34.56862745098039
2023-01-17,52.27450980392156
2023-01-18,40.470588235294116
2023-01-19,59.862745098039206
2023-01-20,59.862745098039206
2023-01-21,37.09803921568627
2023-01-22,47.2156862745098
2023-01-23,53.96078431372548
2023-01-24,62.39215686274509
2023-01-25,58.17647058823529
2023-01-26,63.23529411764705
2023-01-27,49.74509803921568
2023-01-28,27.823529411764703
2023-01-29,32.882352941176464
2023-01-30,55.647058823529406
2023-01-31,46.37254901960784
2023-02-01,46.37254901960784
2023-02-02,49.74509803921568
2023-02-03,37.09803921568627
2023-02-04,35.41176470588235
2023-02-05,38.78431372549019
2023-02-06,41.31372549019607
2023-02-07,47.2156862745098
2023-02-08,58.17647058823529
2023-02-09,50.58823529411764
2023-02-10,56.49019607843137
2023-02-11,24.45098039215686
2023-02-12,42.99999999999999
2023-02-13,48.05882352941176
2023-02-14,58.17647058823529
2023-02-15,56.49019607843137
2023-02-16,57.33333333333333
2023-02-17,45.52941176470588
2023-02-18,35.41176470588235
2023-02-19,32.0392156862745
2023-02-20,37.09803921568627
2023-02-21,42.99999999999999
2023-02-22,57.33333333333333
2023-02-23,45.52941176470588
2023-02-24,51.4313725490196
2023-02-25,30.352941176470583
2023-02-26,51.4313725490196
2023-02-27,80.09803921568627
2023-02-28,53.11764705882352
2023-03-01,60.70588235294117
2023-03-02,47.2156862745098
2023-03-03,49.74509803921568
2023-03-04,36.25490196078431
2023-03-05,20.235294117647058
2023-03-06,53.11764705882352
2023-03-07,37.94117647058823
2023-03-08,46.37254901960784
2023-03-09,52.27450980392156
2023-03-10,42.15686274509803
2023-03-11,32.0392156862745
2023-03-12,30.352941176470583
2023-03-13,47.2156862745098
2023-03-14,53.11764705882352
2023-03-15,43.843137254901954
2023-03-16,43.843137254901954
2023-03-17,40.470588235294116
2023-03-18,33.725490196078425
2023-03-19,52.27450980392156
2023-03-20,54.803921568627445
2023-03-21,49.74509803921568
2023-03-22,52.27450980392156
2023-03-23,49.74509803921568
2023-03-24,52.27450980392156
2023-03-25,30.352941176470583
2023-03-26,30.352941176470583
2023-03-27,48.90196078431372
2023-03-28,55.647058823529406
2023-03-29,43.843137254901954
2023-03-30,48.90196078431372
2023-03-31,38.78431372549019
2023-04-01,32.882352941176464
2023-04-02,29.509803921568622
2023-04-03,42.15686274509803
2023-04-04,41.31372549019607
2023-04-05,50.58823529411764
2023-04-06,36.25490196078431
2023-04-07,39.627450980392155
2023-04-08,29.509803921568622
2023-04-09,41.31372549019607
2023-04-10,45.52941176470588
2023-04-11,41.31372549019607
2023-04-12,37.09803921568627
2023-04-13,38.78431372549019
2023-04-14,46.37254901960784
2023-04-15,32.0392156862745
2023-04-16,42.99999999999999
2023-04-17,62.39215686274509
2023-04-18,37.94117647058823
2023-04-19,47.2156862745098
2023-04-20,35.41176470588235
2023-04-21,36.25490196078431
2023-04-22,38.78431372549019
2023-04-23,50.58823529411764
2023-04-24,47.2156862745098
2023-04-25,51.4313725490196
2023-04-26,51.4313725490196
2023-04-27,40.26924202516827
2023-04-28,47.02063213345039
2023-04-29,53.388206028680116
2023-04-30,39.19959028387474
2023-05-01,46.9451273046532
2023-05-02,47.93927421714954
2023-05-03,53.079894644424925
2023-05-04,46.25299970734562
2023-05-05,41.45844307872402
2023-05-06,50.58823529411764
2023-05-07,49.12847527070529
2023-05-08,45.214808311384246
2023-05-09,45.02604623939127
2023-05-10,45.40986245244366
2023-05-11,40.004975124378106
2023-05-12,40.42654375182909
2023-05-13,39.38835235586772
2023-05-14,37.43151887620719
2023-05-15,48.20983318700614
2023-05-16,54.23134328358208
2023-05-17,45.90693590869183
2023-05-18,44.950541410594084
2023-05-19,48.593649400058524
2023-05-20,36.663886450102424
2023-05-21,46.48580626280362
2023-05-22,39.35059994146912
2023-05-23,39.65891132572432
2023-05-24,42.49663447468539
2023-05-25,37.613988879133736
2023-05-26,38.381621305238504
2023-05-27,19.190810652619252
2023-05-28,26.099502487562184
2023-05-29,30.705297044190804
2023-05-30,40.684518583552816
2023-05-31,46.825577992390976
2023-06-01,37.613988879133736
2023-06-02,33.00819432250511
2023-06-03,29.937664618086036
2023-06-04,34.543459174714656
2023-06-05,37.613988879133736
2023-06-06,31.472929470295576
2023-06-07,38.381621305238504
2023-06-08,33.77582674860989
2023-06-09,29.937664618086036
2023-06-10,27.634767339771724
2023-06-11,22.261340357038332
2023-06-12,37.613988879133736
2023-06-13,37.613988879133736
2023-06-14,33.00819432250511
2023-06-15,23.796605209247872
2023-06-16,31.472929470295576
2023-06-17,28.402399765876496
2023-06-18,21.493707930933564
2023-06-19,33.00819432250511
2023-06-20,35.311091600819424
2023-06-21,39.91688615744805
2023-06-22,32.240561896400344
2023-06-23,36.84635645302897
2023-06-24,15.352648522095402
2023-06-25,29.170032191981264
2023-06-26,25.331870061457415
2023-06-27,32.240561896400344
2023-06-28,19.958443078724024
2023-06-29,25.331870061457415
2023-06-30,26.867134913666955
2023-07-01,42.98741586186713
2023-07-02,37.613988879133736
2023-07-03,34.543459174714656
2023-07-04,25.331870061457415
2023-07-05,25.331870061457415
2023-07-06,29.937664618086036
2023-07-07,23.796605209247872
2023-07-08,37.613988879133736
2023-07-09,36.84635645302897
2023-07-10,32.240561896400344
2023-07-11,23.028972783143104
2023-07-12,36.07872402692419
2023-07-13,21.493707930933564
2023-07-14,33.00819432250511
2023-07-15,32.240561896400344
2023-07-16,38.381621305238504
2023-07-17,27.634767339771724
2023-07-18,19.958443078724024
2023-07-19,29.937664618086036
2023-07-20,28.402399765876496
2023-07-21,23.796605209247872
2023-07-22,24.564237635352644
2023-07-23,30.705297044190804
2023-07-24,23.796605209247872
2023-07-25,24.564237635352644
2023-07-26,27.634767339771724
2023-07-27,35.311091600819424
2023-07-28,25.331870061457415
2023-07-29,28.402399765876496
2023-07-30,35.311091600819424
2023-07-31,28.402399765876496
2023-08-01,25.331870061457415
2023-08-02,38.381621305238504
2023-08-03,29.937664618086036
2023-08-04,30.705297044190804
2023-08-05,24.564237635352644
2023-08-06,23.796605209247872
2023-08-07,27.634767339771724
2023-08-08,26.099502487562184
2023-08-09,34.543459174714656
2023-08-10,31.472929470295576
2023-08-11,36.84635645302897
2023-08-12,34.543459174714656
2023-08-13,26.099502487562184
2023-08-14,26.099502487562184
2023-08-15,37.613988879133736
2023-08-16,33.77582674860989
2023-08-17,37.613988879133736
2023-08-18,32.240561896400344
2023-08-19,19.190810652619252
2023-08-20,29.170032191981264
2023-08-21,36.84635645302897
2023-08-22,46.05794556628621
2023-08-23,42.98741586186713
2023-08-24,49.896107696810056
2023-08-25,39.91688615744805
2023-08-26,28.402399765876496
2023-08-27,36.84635645302897
2023-08-28,49.896107696810056
2023-08-29,39.91688615744805
2023-08-30,46.05794556628621
2023-08-31,59.87532923617207
2023-09-01,37.613988879133736
2023-09-02,29.170032191981264
2023-09-03,29.170032191981264
2023-09-04,38.381621305238504
2023-09-05,58.34006438396253
2023-09-06,55.26953467954345
2023-09-07,53.73426982733391
2023-09-08,44.522680714076664
2023-09-09,31.472929470295576
2023-09-10,38.381621305238504
2023-09-11,53.73426982733391
2023-09-12,53.73426982733391
2023-09-13,57.57243195785776
2023-09-14,72.15744805384838
2023-09-15,56.037167105648216
2023-09-16,36.07872402692419
2023-09-17,47.593210418495744
2023-09-18,59.87532923617207
2023-09-19,70.62218320163885
2023-09-20,59.87532923617207
2023-09-21,62.94585894059115
2023-09-22,52.19900497512437
2023-09-23,21.493707930933564
2023-09-24,33.00819432250511
2023-09-25,66.784021071115
2023-09-26,59.87532923617207
2023-09-27,58.34006438396253
2023-09-28,56.80479953175299
2023-09-29,60.64296166227684
2023-09-30,28.402399765876496
2023-10-01,46.825577992390976
2023-10-02,57.57243195785776
2023-10-03,61.41059408838161
2023-10-04,68.31928592332454
2023-10-05,62.17822651448638
2023-10-06,49.12847527070529
2023-10-07,26.099502487562184
2023-10-08,36.07872402692419
2023-10-09,56.80479953175299
2023-10-10,61.41059408838161
2023-10-11,56.037167105648216
2023-10-12,56.037167105648216
2023-10-13,56.80479953175299
2023-10-14,29.170032191981264
2023-10-15,35.311091600819424
2023-10-16,62.17822651448638
2023-10-17,65.24875621890546
2023-10-18,54.50190225343868
2023-10-19,56.80479953175299
2023-10-20,57.57243195785776
2023-10-21,33.00819432250511
2023-10-22,39.14925373134328
2023-10-23,64.48112379280069
2023-10-24,68.31928592332454
2023-10-25,66.01638864501022
2023-10-26,66.01638864501022
2023-10-27,46.05794556628621
2023-10-28,29.170032191981264
2023-10-29,36.07872402692419
2023-10-30,57.57243195785776
2023-10-31,50.66374012291483
2023-11-01,58.34006438396253
2023-11-02,53.73426982733391
2023-11-03,57.57243195785776
2023-11-04,23.796605209247872
2023-11-05,32.240561896400344
2023-11-06,76.76324261047701
2023-11-07,66.01638864501022
2023-11-08,65.24875621890546
2023-11-09,72.92508047995317
2023-11-10,52.966637401229136
2023-11-11,39.91688615744805
2023-11-12,45.29031314018144
2023-11-13,59.87532923617207
2023-11-14,64.48112379280069
2023-11-15,55.26953467954345
2023-11-16,58.34006438396253
2023-11-17,57.57243195785776
2023-11-18,36.07872402692419
2023-11-19,36.84635645302897
2023-11-20,42.98741586186713
2023-11-21,36.84635645302897
2023-11-22,29.170032191981264
2023-11-23,26.867134913666955
2023-11-24,30.705297044190804
2023-11-25,29.170032191981264
2023-11-26,41.452151009657584
2023-11-27,50.66374012291483
2023-11-28,64.48112379280069
2023-11-29,63.71349136669592
2023-11-30,60.64296166227684
2023-12-01,57.57243195785776
2023-12-02,23.796605209247872
2023-12-03,46.05794556628621
2023-12-04,72.15744805384838
2023-12-05,55.26953467954345
2023-12-06,67.55165349721977
2023-12-07,62.17822651448638
2023-12-08,56.037167105648216
2023-12-09,36.84635645302897
2023-12-10,30.705297044190804
2023-12-11,71.38981562774362
2023-12-12,59.87532923617207
2023-12-13,71.38981562774362
2023-12-14,63.71349136669592
2023-12-15,44.522680714076664
2023-12-16,44.522680714076664
2023-12-17,46.825577992390976
2023-12-18,39.14925373134328
2023-12-19,47.593210418495744
2023-12-20,36.84635645302897
2023-12-21,35.311091600819424
2023-12-22,38.765437518290895
2023-12-23,45.29031314018144
2023-12-24,37.61398887913374
2023-12-25,24.18042142230026
2023-12-26,39.53306994439566
2023-12-27,30.705297044190807
2023-12-28,39.14925373134328
2023-12-29,31.472929470295576
2023-12-30,29.55384840503365
2023-12-31,31.472929470295576
2024-01-01,30.321480831138423
2024-01-02,31.472929470295576
2024-01-03,39.53306994439566
2024-01-04,39.53306994439566
2024-01-05,38.765437518290895
2024-01-06,24.94805384840503
2024-01-07,45.67412935323382
2024-01-08,46.05794556628621
2024-01-09,46.825577992390976
2024-01-10,52.966637401229136
2024-01-11,54.50190225343868
2024-01-12,45.29031314018144
2024-01-13,31.08911325724319
2024-01-14,29.55384840503365
2024-01-15,37.99780509218613
2024-01-16,37.99780509218613
2024-01-17,60.642961662276846
2024-01-18,53.35045361428152
2024-01-19,67.93546971027216
2024-01-20,30.705297044190807
2024-01-21,46.05794556628621
2024-01-22,53.73426982733391
2024-01-23,61.410594088381615
2024-01-24,76.76324261047702
2024-01-25,61.410594088381615
2024-01-26,53.73426982733391
2024-01-27,38.38162130523851
2024-01-28,46.05794556628621
2024-01-29,61.410594088381615
2024-01-30,61.410594088381615
2024-01-31,53.73426982733391
2024-02-01,61.410594088381615
2024-02-02,69.08691834942931
2024-02-03,38.38162130523851
2024-02-04,38.38162130523851
2024-02-05,61.410594088381615
2024-02-06,61.410594088381615
2024-02-07,53.73426982733391
2024-02-08,53.73426982733391
2024-02-09,46.05794556628621
2024-02-10,38.38162130523851
2024-02-11,38.38162130523851
2024-02-12,61.410594088381615
2024-02-13,46.05794556628621
2024-02-14,61.410594088381615
2024-02-15,61.410594088381615
2024-02-16,46.05794556628621
2024-02-17,38.38162130523851
2024-02-18,30.705297044190807
2024-02-19,46.05794556628621
2024-02-20,53.73426982733391
2024-02-21,61.410594088381615
2024-02-22,53.73426982733391
2024-02-23,53.73426982733391
2024-02-24,30.705297044190807
2024-02-25,30.705297044190807
2024-02-26,53.73426982733391
2024-02-27,61.410594088381615
2024-02-28,53.73426982733391
2024-02-29,61.410594088381615
2024-03-01,53.73426982733391
2024-03-02,38.38162130523851
2024-03-03,46.05794556628621
2024-03-04,61.410594088381615
2024-03-05,53.73426982733391
2024-03-06,61.410594088381615
2024-03-07,61.410594088381615
2024-03-08,76.76324261047702
2024-03-09,23.028972783143104
2024-03-10,38.38162130523851
2024-03-11,53.73426982733391
2024-03-12,38.38162130523851
2024-03-13,30.705297044190807
2024-03-14,46.05794556628621
2024-03-15,53.73426982733391
2024-03-16,30.705297044190807
2024-03-17,38.38162130523851
2024-03-18,53.73426982733391
2024-03-19,53.73426982733391
2024-03-20,53.73426982733391
2024-03-21,53.73426982733391
2024-03-22,46.05794556628621
2024-03-23,38.38162130523851
2024-03-24,38.38162130523851
2024-03-25,53.73426982733391
2024-03-26,46.05794556628621
2024-03-27,61.410594088381615
2024-03-28,46.05794556628621
2024-03-29,38.38162130523851
2024-03-30,38.38162130523851
2024-03-31,30.705297044190807
2024-04-01,38.38162130523851
2024-04-02,46.05794556628621
2024-04-03,46.05794556628621
2024-04-04,38.38162130523851
2024-04-05,38.38162130523851
2024-04-06,38.38162130523851
2024-04-07,30.705297044190807
2024-04-08,38.38162130523851
2024-04-09,61.410594088381615
2024-04-10,46.05794556628621
2024-04-11,53.73426982733391
2024-04-12,61.410594088381615
2024-04-13,38.38162130523851
2024-04-14,38.38162130523851
2024-04-15,53.73426982733391
2024-04-16,53.73426982733391
2024-04-17,53.73426982733391
2024-04-18,46.05794556628621
2024-04-19,30.705297044190807
2024-04-20,30.705297044190807
2024-04-21,30.705297044190807
2024-04-22,53.73426982733391
2024-04-23,53.73426982733391
2024-04-24,38.38162130523851
2024-04-25,46.05794556628621
2024-04-26,38.38162130523851
2024-04-27,38.38162130523851
2024-04-28,38.38162130523851
2024-04-29,46.05794556628621
2024-04-30,53.73426982733391
2024-05-01,53.73426982733391
2024-05-02,53.73426982733391
2024-05-03,46.05794556628621
2024-05-04,23.028972783143104
2024-05-05,38.38162130523851
2024-05-06,53.73426982733391
2024-05-07,46.05794556628621
2024-05-08,53.73426982733391
2024-05-09,46.05794556628621
2024-05-10,46.05794556628621
2024-05-11,30.705297044190807
2024-05-12,53.73426982733391
2024-05-13,53.73426982733391
2024-05-14,46.05794556628621
2024-05-15,46.05794556628621
2024-05-16,69.08691834942931
2024-05-17,115.14486391571553
2024-05-18,115.14486391571553
2024-05-19,122.82118817676323
2024-05-20,92.11589113257241
2024-05-21,84.43956687152472
2024-05-22,53.73426982733391
2024-05-23,53.73426982733391
2024-05-24,61.410594088381615
2024-05-25,53.73426982733391
2024-05-26,69.08691834942931
2024-05-27,69.08691834942931
2024-05-28,69.08691834942931
2024-05-29,53.73426982733391
2024-05-30,53.73426982733391
2024-05-31,46.05794556628621
2024-06-01,53.73426982733391
2024-06-02,38.38162130523851
2024-06-03,61.410594088381615
2024-06-04,53.73426982733391
2024-06-05,53.73426982733391
2024-06-06,767.6324261047702
2024-06-07,122.82118817676323
2024-06-08,46.05794556628621
2024-06-09,38.38162130523851
2024-06-10,46.05794556628621
2024-06-11,46.05794556628621
2024-06-12,53.73426982733391
2024-06-13,61.410594088381615
2024-06-14,53.73426982733391
2024-06-15,53.73426982733391
2024-06-16,46.05794556628621
2024-06-17,46.05794556628621
2024-06-18,38.38162130523851
2024-06-19,46.05794556628621
2024-06-20,38.38162130523851
2024-06-21,46.05794556628621
2024-06-22,38.38162130523851
2024-06-23,53.73426982733391
2024-06-24,30.705297044190807
2024-06-25,30.705297044190807
2024-06-26,53.73426982733391
2024-06-27,38.38162130523851
2024-06-28,30.705297044190807
2024-06-29,46.05794556628621
2024-06-30,46.05794556628621
2024-07-01,53.73426982733391
2024-07-02,53.73426982733391
2024-07-03,38.38162130523851
2024-07-04,46.05794556628621
2024-07-05,38.38162130523851
2024-07-06,23.028972783143104
2024-07-07,38.38162130523851
2024-07-08,30.705297044190807
2024-07-09,30.705297044190807
2024-07-10,30.705297044190807
2024-07-11,30.705297044190807
2024-07-12,30.705297044190807
2024-07-13,23.028972783143104
2024-07-14,30.705297044190807
2024-07-15,30.705297044190807
2024-07-16,38.38162130523851
2024-07-17,30.705297044190807
2024-07-18,38.38162130523851
2024-07-19,30.705297044190807
2024-07-20,30.705297044190807
2024-07-21,23.028972783143104
2024-07-22,38.38162130523851
2024-07-23,38.38162130523851
2024-07-24,38.38162130523851
2024-07-25,30.705297044190807
2024-07-26,15.352648522095404
2024-07-27,30.705297044190807
2024-07-28,38.38162130523851
2024-07-29,30.705297044190807
2024-07-30,23.028972783143104
2024-07-31,38.38162130523851
2024-08-01,46.05794556628621
2024-08-02,23.028972783143104
2024-08-03,30.705297044190807
2024-08-04,30.705297044190807
2024-08-05,30.705297044190807
2024-08-06,23.028972783143104
2024-08-07,30.705297044190807
2024-08-08,30.705297044190807
2024-08-09,23.028972783143104
2024-08-10,30.705297044190807
2024-08-11,23.028972783143104
2024-08-12,46.05794556628621
2024-08-13,30.705297044190807
2024-08-14,30.705297044190807
2024-08-15,30.705297044190807
2024-08-16,38.38162130523851
2024-08-17,23.028972783143104
2024-08-18,38.45995114463695
2024-08-19,45.58796652989553
2024-08-20,30.8619567229877
2024-08-21,36.58003499907425
2024-08-22,30.8619567229877
2024-08-23,46.52792460267688
2024-08-24,37.5199930718556
2024-08-25,31.331935759378375
2024-08-26,46.05794556628621
2024-08-27,54.59589806071681
2024-08-28,37.98997210824628
2024-08-29,93.05584920535377
2024-08-30,51.776023842372766
2024-08-31,29.921998650206348
2024-09-01,38.45995114463695
2024-09-02,90.23597498700971
2024-09-03,61.253934409584716
2024-09-04,53.65593998793546
2024-09-05,53.65593998793546
2024-09-06,46.05794556628621
2024-09-07,45.117987493504856
2024-09-08,44.178029420723504
2024-09-09,46.99790363906756
2024-09-10,62.19389248236607
2024-09-11,44.64800845711418
2024-09-12,69.79188690401531
2024-09-13,54.12591902432614
2024-09-14,23.733941337729117
2024-09-15,37.98997210824628
2024-09-16,59.21735858522512
2024-09-17,56.397484366881066
2024-09-18,57.33744243966242
2024-09-19,54.51756822131836
2024-09-20,60.15731665800647
2024-09-21,39.47823905681675
2024-09-22,38.538280984035396
2024-09-23,56.397484366881066
