Time,buy
2024-09-27,61.728370382216546
2024-09-28,72.26736044747302
2024-09-29,69.25622042882831
2024-09-30,61.728370382216546
2024-10-01,66.2450804101836
2024-10-02,64.73951040086125
2024-10-03,60.22280037289419
2024-10-04,64.73951040086125
2024-10-05,72.26736044747302
2024-10-06,67.75065041950596
2024-10-07,60.22280037289419
2024-10-08,61.728370382216546
2024-10-09,63.2339403915389
2024-10-10,64.73951040086125
2024-10-11,67.75065041950596
2024-10-12,75.27850046611773
2024-10-13,72.26736044747302
2024-10-14,64.73951040086125
2024-10-15,61.728370382216546
2024-10-16,61.728370382216546
2024-10-17,64.73951040086125
2024-10-18,66.2450804101836
2024-10-19,75.27850046611773
2024-10-20,70.76179043815067
2024-10-21,63.2339403915389
2024-10-22,63.2339403915389
2024-10-23,61.728370382216546
2024-10-24,63.2339403915389
2024-10-25,69.25622042882831
2024-10-26,75.27850046611773
2024-10-27,72.26736044747302
2024-10-28,61.728370382216546
2024-10-29,63.2339403915389
2024-10-30,60.22280037289419
2024-10-31,61.728370382216546
2024-11-01,63.2339403915389
2024-11-02,78.28964048476244
2024-11-03,73.77293045679538
2024-11-04,64.73951040086125
2024-11-05,58.71723036357184
2024-11-06,48.17824029831535
2024-11-07,67.75065041950596
2024-11-08,73.77293045679538
2024-11-09,82.80635051272951
2024-11-10,76.78407047544009
2024-11-11,73.77293045679538
2024-11-12,70.76179043815067
2024-11-13,73.77293045679538
2024-11-14,69.25622042882831
2024-11-15,72.26736044747302
2024-11-16,79.7952104940848
2024-11-17,81.30078050340715
2024-11-18,70.76179043815067
2024-11-19,72.26736044747302
2024-11-20,75.27850046611773
2024-11-21,78.28964048476244
2024-11-22,82.80635051272951
2024-11-23,91.83977056866364
2024-11-24,96.3564805966307
2024-11-25,85.81749053137422
2024-11-26,87.32306054069657
2024-11-27,91.83977056866364
2024-11-28,99.36762061527541
2024-11-29,150.55700093223547
2024-11-30,115.92889071782132
2024-12-01,97.86205060595306
2024-12-02,93.345340577986
2024-12-03,85.81749053137422
2024-12-04,73.77293045679538
2024-12-05,75.27850046611773
2024-12-06,78.28964048476244
2024-12-07,88.82863055001893
2024-12-08,82.80635051272951
2024-12-09,72.26736044747302
2024-12-10,75.27850046611773
2024-12-11,72.26736044747302
2024-12-12,75.27850046611773
2024-12-13,79.7952104940848
2024-12-14,94.85091058730835
2024-12-15,93.345340577986
2024-12-16,78.28964048476244
2024-12-17,81.30078050340715
2024-12-18,84.31192052205186
2024-12-19,91.83977056866364
2024-12-20,91.83977056866364
2024-12-21,103.88433064324248
2024-12-22,103.88433064324248
2024-12-23,102.37876063392012
2024-12-24,105.38990065256483
2024-12-25,84.31192052205186
2024-12-26,100.87319062459777
2024-12-27,94.85091058730835
2024-12-28,94.85091058730835
2024-12-29,91.83977056866364
2024-12-30,84.31192052205186
2024-12-31,84.31192052205186
2025-01-01,78.28964048476244
2025-01-02,78.28964048476244
2025-01-03,79.7952104940848
2025-01-04,87.32306054069657
2025-01-05,81.30078050340715
2025-01-06,67.75065041950596
2025-01-07,69.25622042882831
2025-01-08,67.75065041950596
2025-01-09,67.75065041950596
2025-01-10,64.73951040086125
2025-01-11,78.28964048476244
2025-01-12,75.27850046611773
2025-01-13,66.2450804101836
2025-01-14,67.75065041950596
2025-01-15,70.76179043815067
2025-01-16,73.77293045679538
2025-01-17,75.27850046611773
2025-01-18,88.82863055001893
2025-01-19,99.36762061527541
2025-01-20,82.80635051272951
2025-01-21,69.25622042882831
2025-01-22,69.25622042882831
2025-01-23,69.25622042882831
2025-01-24,69.25622042882831
2025-01-25,81.30078050340715
2025-01-26,78.28964048476244
2025-01-27,67.75065041950596
2025-01-28,66.2450804101836
2025-01-29,64.73951040086125
2025-01-30,66.2450804101836
2025-01-31,69.25622042882831
2025-02-01,82.80635051272951
2025-02-02,81.30078050340715
2025-02-03,70.76179043815067
2025-02-04,67.75065041950596
2025-02-05,66.2450804101836
2025-02-06,69.25622042882831
2025-02-07,72.26736044747302
2025-02-08,81.30078050340715
2025-02-09,78.28964048476244
2025-02-10,61.728370382216546
2025-02-11,66.2450804101836
2025-02-12,66.2450804101836
2025-02-13,72.26736044747302
2025-02-14,72.26736044747302
2025-02-15,79.7952104940848
2025-02-16,75.27850046611773
2025-02-17,73.77293045679538
2025-02-18,67.75065041950596
2025-02-19,64.73951040086125
2025-02-20,70.76179043815067
2025-02-21,70.76179043815067
2025-02-22,81.30078050340715
2025-02-23,78.28964048476244
2025-02-24,67.75065041950596
2025-02-25,67.75065041950596
2025-02-26,67.75065041950596
2025-02-27,72.26736044747302
2025-02-28,70.76179043815067
2025-03-01,82.80635051272951
2025-03-02,79.7952104940848
2025-03-03,67.75065041950596
2025-03-04,67.75065041950596
2025-03-05,64.73951040086125
2025-03-06,69.25622042882831
2025-03-07,70.76179043815067
2025-03-08,84.31192052205186
2025-03-09,79.7952104940848
2025-03-10,70.76179043815067
2025-03-11,69.25622042882831
2025-03-12,67.75065041950596
2025-03-13,69.25622042882831
2025-03-14,72.26736044747302
2025-03-15,81.30078050340715
2025-03-16,81.30078050340715
2025-03-17,69.25622042882831
2025-03-18,67.75065041950596
2025-03-19,66.2450804101836
2025-03-20,67.75065041950596
2025-03-21,63.2339403915389
2025-03-22,81.30078050340715
2025-03-23,78.28964048476244
2025-03-24,66.2450804101836
2025-03-25,67.75065041950596
2025-03-26,64.73951040086125
2025-03-27,67.75065041950596
2025-03-28,70.76179043815067
2025-03-29,82.80635051272951
2025-03-30,81.30078050340715
2025-03-31,69.25622042882831
2025-04-01,64.73951040086125
2025-04-02,67.75065041950596
2025-04-03,70.76179043815067
2025-04-04,73.77293045679538
2025-04-05,85.81749053137422
2025-04-06,81.30078050340715
2025-04-07,72.26736044747302
2025-04-08,70.76179043815067
2025-04-09,69.25622042882831
2025-04-10,73.77293045679538
2025-04-11,73.77293045679538
2025-04-12,84.31192052205186
2025-04-13,79.7952104940848
2025-04-14,69.25622042882831
2025-04-15,68.28835399426394
2025-04-16,66.67524326998999
2025-04-17,70.65424972319907
2025-04-18,73.88047117174698
2025-04-19,81.08569907350396
2025-04-20,73.88047117174698
2025-04-21,68.28835399426394
2025-04-22,67.42802827465117
2025-04-23,70.65424972319907
2025-04-24,76.2463669006821
2025-04-25,66.67524326998999
2025-04-26,77.10669262029488
2025-04-27,78.71980334456883
2025-04-28,72.26736044747302
2025-04-29,69.04113899892512
2025-04-30,66.67524326998999
2025-05-01,69.9014647185379
2025-05-02,74.63325617640815
2025-05-03,82.69880979777791
2025-05-04,84.31192052205186
2025-05-05,69.04113899892512
2025-05-06,69.04113899892512
2025-05-07,67.42802827465117
2025-05-08,69.04113899892512
2025-05-09,72.26736044747302
2025-05-10,83.55913551739069
2025-05-11,84.31192052205186
2025-05-12,70.65424972319907
2025-05-13,70.65424972319907
2025-05-14,67.10540612979638
2025-05-15,67.10540612979638
2025-05-16,68.82605756902193
2025-05-17,77.42931476514967
2025-05-18,79.14996620437522
2025-05-19,67.10540612979638
2025-05-20,67.10540612979638
2025-05-21,67.10540612979638
2025-05-22,67.10540612979638
2025-05-23,70.54670900824748
2025-05-24,80.87061764360077
2025-05-25,80.87061764360077
2025-05-26,79.14996620437522
2025-05-27,68.82605756902193
2025-05-28,68.82605756902193
2025-05-29,70.54670900824748
2025-05-30,77.42931476514967
2025-05-31,84.31192052205186
2025-06-01,80.87061764360077
2025-06-02,73.98801188669857
2025-06-03,70.54670900824748
2025-06-04,80.87061764360077
2025-06-05,82.59126908282632
2025-06-06,80.87061764360077
2025-06-07,86.03257196127741
2025-06-08,86.03257196127741
2025-06-09,79.14996620437522
2025-06-10,73.98801188669857
2025-06-11,77.42931476514967
2025-06-12,73.98801188669857
2025-06-13,79.14996620437522
2025-06-14,87.75322340050296
2025-06-15,82.59126908282632
2025-06-16,75.70866332592412
2025-06-17,73.98801188669857
2025-06-18,72.26736044747302
2025-06-19,73.98801188669857
2025-06-20,73.98801188669857
2025-06-21,82.59126908282632
2025-06-22,79.14996620437522
2025-06-23,75.70866332592412
2025-06-24,73.98801188669857
2025-06-25,73.98801188669857
2025-06-26,73.98801188669857
2025-06-27,80.87061764360077
2025-06-28,92.9151777181796
2025-06-29,87.75322340050296
2025-06-30,79.14996620437522
2025-07-01,77.42931476514967
2025-07-02,80.87061764360077
2025-07-03,77.42931476514967
2025-07-04,87.75322340050296
2025-07-05,86.03257196127741
2025-07-06,87.75322340050296
2025-07-07,79.14996620437522
2025-07-08,80.87061764360077
2025-07-09,82.59126908282632
2025-07-10,79.14996620437522
2025-07-11,82.59126908282632
2025-07-12,91.19452627895406
2025-07-13,87.75322340050296
2025-07-14,80.87061764360077
2025-07-15,73.98801188669857
2025-07-16,79.14996620437522
2025-07-17,89.47387483972851
2025-07-18,91.19452627895406
2025-07-19,108.40104067120954
2025-07-20,115.28364642811174
2025-07-21,94.63582915740515
2025-07-22,87.75322340050296
2025-07-23,86.03257196127741
2025-07-24,82.59126908282632
2025-07-25,86.03257196127741
2025-07-26,99.7977834750818
2025-07-27,98.07713203585625
2025-07-28,86.03257196127741
2025-07-29,94.63582915740515
2025-07-30,108.40104067120954
2025-07-31,113.56299498888619
2025-08-01,92.9151777181796
2025-08-02,92.9151777181796
2025-08-03,86.03257196127741
2025-08-04,80.87061764360077
2025-08-05,75.70866332592412
2025-08-06,82.59126908282632
2025-08-07,84.31192052205186
2025-08-08,87.75322340050296
2025-08-09,99.7977834750818
2025-08-10,94.63582915740515
2025-08-11,80.87061764360077
2025-08-12,77.42931476514967
2025-08-13,79.14996620437522
2025-08-14,80.87061764360077
2025-08-15,77.42931476514967
2025-08-16,89.47387483972851
2025-08-17,84.31192052205186
2025-08-18,75.70866332592412
2025-08-19,77.42931476514967
2025-08-20,75.70866332592412
2025-08-21,79.14996620437522
2025-08-22,75.70866332592412
2025-08-23,91.19452627895406
2025-08-24,87.75322340050296
2025-08-25,77.42931476514967
2025-08-26,72.26736044747302
2025-08-27,77.42931476514967
2025-08-28,80.87061764360077
2025-08-29,79.14996620437522
2025-08-30,82.59126908282632
2025-08-31,91.19452627895406
2025-09-01,98.07713203585625
2025-09-02,80.87061764360077
2025-09-03,82.59126908282632
2025-09-04,80.87061764360077
2025-09-05,73.98801188669857
2025-09-06,94.63582915740515
2025-09-07,84.31192052205186
2025-09-08,72.26736044747302
2025-09-09,73.98801188669857
2025-09-10,72.26736044747302
2025-09-11,63.66410325134529
2025-09-12,67.10540612979638
2025-09-13,75.70866332592412
2025-09-14,79.14996620437522
2025-09-15,70.54670900824748
2025-09-16,70.54670900824748
2025-09-17,79.14996620437522
2025-09-18,70.54670900824748
2025-09-19,75.70866332592412
2025-09-20,86.03257196127741
2025-09-21,80.87061764360077
2025-09-22,75.70866332592412
2025-09-23,75.70866332592412
2025-09-24,73.98801188669857
2025-09-25,70.54670900824748
2025-09-26,77.42931476514967
2025-09-27,82.59126908282632
2025-09-28,84.31192052205186
2025-09-29,73.98801188669857
2025-09-30,72.26736044747302
2025-10-01,70.54670900824748
2025-10-02,75.70866332592412
2025-10-03,79.14996620437522
2025-10-04,82.59126908282632
2025-10-05,77.42931476514967
2025-10-06,68.82605756902193
2025-10-07,80.87061764360077
2025-10-08,73.98801188669857
2025-10-09,75.70866332592412
2025-10-10,79.14996620437522
2025-10-11,87.75322340050296
2025-10-12,77.42931476514967
2025-10-13,75.70866332592412
2025-10-14,70.54670900824748
2025-10-15,75.70866332592412
2025-10-16,73.98801188669857
2025-10-17,79.14996620437522
2025-10-18,87.75322340050296
2025-10-19,86.03257196127741
2025-10-20,75.70866332592412
2025-10-21,75.70866332592412
2025-10-22,75.70866332592412
2025-10-23,75.70866332592412
2025-10-24,77.42931476514967
2025-10-25,84.31192052205186
2025-10-26,80.87061764360077
2025-10-27,72.26736044747302
2025-10-28,70.54670900824748
2025-10-29,75.70866332592412
2025-10-30,75.70866332592412
2025-10-31,77.42931476514967
2025-11-01,87.75322340050296
2025-11-02,89.47387483972851
2025-11-03,80.87061764360077
2025-11-04,77.42931476514967
2025-11-05,75.70866332592412
2025-11-06,80.87061764360077
2025-11-07,87.75322340050296
2025-11-08,96.3564805966307
2025-11-09,89.47387483972851
2025-11-10,87.75322340050296
2025-11-11,91.19452627895406
2025-11-12,86.03257196127741
2025-11-13,94.63582915740515
2025-11-14,94.63582915740515
2025-11-15,98.07713203585625
2025-11-16,96.3564805966307
2025-11-17,80.87061764360077
2025-11-18,86.03257196127741
2025-11-19,101.51843491430735
2025-11-20,120.44560074578838
2025-11-21,122.16625218501393
2025-11-22,118.72494930656283
2025-11-23,125.60755506346503
2025-11-24,113.56299498888619
2025-11-25,98.07713203585625
2025-11-26,115.28364642811174
2025-11-27,117.00429786733729
2025-11-28,172.06514392255482
2025-11-29,137.65211513804385
2025-11-30,120.44560074578838
2025-12-01,118.72494930656283
2025-12-02,111.84234354966064
2025-12-03,101.51843491430735
2025-12-04,106.680389231984
2025-12-05,111.84234354966064
2025-12-06,123.88690362423948
2025-12-07,115.28364642811174
2025-12-08,104.95973779275845
2025-12-09,104.95973779275845
2025-12-10,104.95973779275845
2025-12-11,102.66083464035054
2025-12-12,108.49976657346019
2025-12-13,127.73721381201469
2025-12-14,117.14533487055249
2025-12-15,110.44607721783007
2025-12-16,108.49976657346019
2025-12-17,115.19902422618262
2025-12-18,121.89828187890504
2025-12-19,124.70491824288769
2025-12-20,123.84459252327491
2025-12-21,121.89828187890504
2025-12-22,123.84459252327491
2025-12-23,130.5438501759973
2025-12-24,132.4901608203672
2025-12-25,106.5534559290903
2025-12-26,123.84459252327491
2025-12-27,121.03795615929226
2025-12-28,111.30640293744284
2025-12-29,110.44607721783007
2025-12-30,108.49976657346019
2025-12-31,111.30640293744284
2026-01-01,105.69313020947753
2026-01-02,106.5534559290903
2026-01-03,106.5534559290903
2026-01-04,108.49976657346019
2026-01-05,91.20862997927557
2026-01-06,95.10125126801535
2026-01-07,97.04756191238522
2026-01-08,110.44607721783007
2026-01-09,104.2545527766824
2026-01-10,115.11440202425348
2026-01-11,108.59849247571083
2026-01-12,99.91061307765396
2026-01-13,106.42652262619661
2026-01-14,112.94243217473927
2026-01-15,121.63031157279613
2026-01-16,95.56667337862552
2026-01-17,102.08258292716818
2026-01-18,112.94243217473927
2026-01-19,112.94243217473927
2026-01-20,104.2545527766824
2026-01-21,117.28637187376769
2026-01-22,110.77046232522504
2026-01-23,106.42652262619661
2026-01-24,119.4583417232819
2026-01-25,110.77046232522504
2026-01-26,110.77046232522504
2026-01-27,108.59849247571083
2026-01-28,104.2545527766824
2026-01-29,112.94243217473927
2026-01-30,117.28637187376769
2026-01-31,121.63031157279613
2026-02-01,134.66213066988144
2026-02-02,112.94243217473927
2026-02-03,112.94243217473927
2026-02-04,139.00607036890986
2026-02-05,160.72576886405201
2026-02-06,143.35001006793829
2026-02-07,158.55379901453782
2026-02-08,173.75758796113732
2026-02-09,167.24167841259467
2026-02-10,178.10152766016577
2026-02-11,121.63031157279613
2026-02-12,112.94243217473927
2026-02-13,152.03788946599516
2026-02-14,169.4136482621089
2026-02-15,173.75758796113732
2026-02-16,169.4136482621089
2026-02-17,217.19698495142165
2026-02-18,145.5219799174525
2026-02-19,136.83410051939563
2026-02-20,115.11440202425348
2026-02-21,134.66213066988144
2026-02-22,134.66213066988144
2026-02-23,125.97425127182456
2026-02-24,99.91061307765396
2026-02-25,119.4583417232819
2026-02-26,143.35001006793829
2026-02-27,143.35001006793829
2026-02-28,99.91061307765396
2026-03-01,95.56667337862552
2026-03-02,91.2227336795971
2026-03-03,104.2545527766824
2026-03-04,93.39470352911131
2026-03-05,97.73864322813975
2026-03-06,104.2545527766824
2026-03-07,108.59849247571083
2026-03-08,106.42652262619661
2026-03-09,91.2227336795971
2026-03-10,91.2227336795971
2026-03-11,86.87879398056866
2026-03-12,89.05076383008289
2026-03-13,91.2227336795971
2026-03-14,108.59849247571083
2026-03-15,106.42652262619661
2026-03-16,93.39470352911131
2026-03-17,91.2227336795971
2026-03-18,97.73864322813975
2026-03-19,102.08258292716818
2026-03-20,102.08258292716818
2026-03-21,106.42652262619661
2026-03-22,106.42652262619661
2026-03-23,91.2227336795971
2026-03-24,86.87879398056866
2026-03-25,86.87879398056866
2026-03-26,86.87879398056866
2026-03-27,93.39470352911131
2026-03-28,104.2545527766824
2026-03-29,104.2545527766824
2026-03-30,91.2227336795971
2026-03-31,93.39470352911131
2026-04-01,91.2227336795971
2026-04-02,91.2227336795971
2026-04-03,99.91061307765396
2026-04-04,99.91061307765396
2026-04-05,102.08258292716818
2026-04-06,97.73864322813975
2026-04-07,91.2227336795971
2026-04-08,106.42652262619661
2026-04-09,108.59849247571083
2026-04-10,104.2545527766824
2026-04-11,104.2545527766824
2026-04-12,93.39470352911131
2026-04-13,89.05076383008289
2026-04-14,93.39470352911131
2026-04-15,89.05076383008289
2026-04-16,91.2227336795971
2026-04-17,115.11440202425348
2026-04-18,117.28637187376769
2026-04-19,110.77046232522504
2026-04-20,95.56667337862552
2026-04-21,93.39470352911131
2026-04-22,95.56667337862552
2026-04-23,95.56667337862552
2026-04-24,95.56667337862552
2026-04-25,99.91061307765396
2026-04-26,110.77046232522504
2026-04-27,93.39470352911131
2026-04-28,91.2227336795971
2026-04-29,89.05076383008289
2026-04-30,102.08258292716818
2026-05-01,106.42652262619661
2026-05-02,117.28637187376769
2026-05-03,136.83410051939563
2026-05-04,108.59849247571083
2026-05-05,102.08258292716818
2026-05-06,104.2545527766824
2026-05-07,102.08258292716818
2026-05-08,108.59849247571083
2026-05-09,108.59849247571083
2026-05-10,106.42652262619661
2026-05-11,97.73864322813975
2026-05-12,95.56667337862552
2026-05-13,97.73864322813975
2026-05-14,106.42652262619661
2026-05-15,102.08258292716818
2026-05-16,110.77046232522504
2026-05-17,106.42652262619661
2026-05-18,99.91061307765396
2026-05-19,93.39470352911131
2026-05-20,99.91061307765396
2026-05-21,99.91061307765396
2026-05-22,108.59849247571083
2026-05-23,125.97425127182456
2026-05-24,123.80228142231034
2026-05-25,130.31819097085298
2026-05-26,97.73864322813975
2026-05-27,104.2545527766824
2026-05-28,108.59849247571083
2026-05-29,112.94243217473927
2026-05-30,134.66213066988144
2026-05-31,136.83410051939563
