Time,bequeath
2022-04-17,68.0
2022-04-18,34.0
2022-04-19,45.0
2022-04-20,57.0
2022-04-21,48.0
2022-04-22,54.0
2022-04-23,0.0
2022-04-24,45.0
2022-04-25,46.0
2022-04-26,45.0
2022-04-27,72.0
2022-04-28,63.0
2022-04-29,52.0
2022-04-30,0.0
2022-05-01,51.0
2022-05-02,77.0
2022-05-03,47.0
2022-05-04,44.0
2022-05-05,55.0
2022-05-06,43.0
2022-05-07,0.0
2022-05-08,42.0
2022-05-09,49.0
2022-05-10,60.0
2022-05-11,54.0
2022-05-12,63.0
2022-05-13,37.0
2022-05-14,48.0
2022-05-15,0.0
2022-05-16,35.0
2022-05-17,50.0
2022-05-18,44.0
2022-05-19,0.0
2022-05-20,38.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,38.0
2022-05-25,56.0
2022-05-26,38.0
2022-05-27,40.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,37.0
2022-06-01,35.0
2022-06-02,0.0
2022-06-03,41.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,42.0
2022-06-07,0.0
2022-06-08,42.0
2022-06-09,36.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,58.0
2022-06-14,55.0
2022-06-15,40.0
2022-06-16,0.0
2022-06-17,41.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,37.0
2022-06-23,0.0
2022-06-24,38.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,38.0
2022-06-28,45.0
2022-06-29,40.0
2022-06-30,45.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,90.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,36.0
2022-07-08,39.0
2022-07-09,46.0
2022-07-10,0.0
2022-07-11,46.0
2022-07-12,0.0
2022-07-13,49.0
2022-07-14,0.0
2022-07-15,53.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,48.0
2022-07-20,45.0
2022-07-21,61.0
2022-07-22,42.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,53.0
2022-07-26,47.0
2022-07-27,35.0
2022-07-28,60.0
2022-07-29,37.0
2022-07-30,0.0
2022-07-31,43.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,39.0
2022-08-04,59.0
2022-08-05,0.0
2022-08-06,52.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,48.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,38.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,39.0
2022-08-17,44.0
2022-08-18,46.0
2022-08-19,47.0
2022-08-20,51.0
2022-08-21,0.0
2022-08-22,58.0
2022-08-23,0.0
2022-08-24,36.0
2022-08-25,35.0
2022-08-26,48.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,49.52173913043478
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,38.913043478260875
2022-09-02,52.05434782608696
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,56.59782608695652
2022-09-07,82.8804347826087
2022-09-08,45.98913043478261
2022-09-09,70.25
2022-09-10,59.6304347826087
2022-09-11,0.0
2022-09-12,52.05434782608696
2022-09-13,41.94565217391305
2022-09-14,47.0
2022-09-15,37.902173913043484
2022-09-16,48.01086956521739
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,70.25
2022-09-20,50.03260869565217
2022-09-21,70.25
2022-09-22,74.29347826086956
2022-09-23,39.423913043478265
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,44.97826086956522
2022-09-27,73.56521739130436
2022-09-28,44.95652173913044
2022-09-29,47.00000000000001
2022-09-30,82.7608695652174
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,50.06521739130435
2022-10-04,59.2608695652174
2022-10-05,75.60869565217392
2022-10-06,65.3913043478261
2022-10-07,45.97826086956522
2022-10-08,59.2608695652174
2022-10-09,0.0
2022-10-10,50.06521739130435
2022-10-11,60.28260869565218
2022-10-12,44.95652173913044
2022-10-13,73.56521739130436
2022-10-14,53.1304347826087
2022-10-15,55.173913043478265
2022-10-16,0.0
2022-10-17,58.239130434782616
2022-10-18,58.239130434782616
2022-10-19,44.95652173913044
2022-10-20,0.0
2022-10-21,62.32608695652174
2022-10-22,38.82608695652174
2022-10-23,37.80434782608696
2022-10-24,73.56521739130436
2022-10-25,80.71739130434783
2022-10-26,64.36956521739131
2022-10-27,50.06521739130435
2022-10-28,69.47826086956522
2022-10-29,0.0
2022-10-30,38.82608695652174
2022-10-31,66.41304347826087
2022-11-01,60.28260869565218
2022-11-02,65.3913043478261
2022-11-03,58.239130434782616
2022-11-04,48.02173913043479
2022-11-05,0.0
2022-11-06,53.1304347826087
2022-11-07,67.43478260869566
2022-11-08,50.06521739130435
2022-11-09,49.04347826086957
2022-11-10,56.19565217391305
2022-11-11,34.73913043478261
2022-11-12,40.86956521739131
2022-11-13,0.0
2022-11-14,55.173913043478265
2022-11-15,102.17391304347827
2022-11-16,63.34782608695653
2022-11-17,68.45652173913044
2022-11-18,60.28260869565218
2022-11-19,52.10869565217392
2022-11-20,0.0
2022-11-21,43.934782608695656
2022-11-22,41.89130434782609
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,60.28260869565218
2022-11-29,56.19565217391305
2022-11-30,77.65217391304348
2022-12-01,76.6304347826087
2022-12-02,82.7608695652174
2022-12-03,54.152173913043484
2022-12-04,42.913043478260875
2022-12-05,59.2608695652174
2022-12-06,84.80434782608697
2022-12-07,62.32608695652174
2022-12-08,48.02173913043479
2022-12-09,53.1304347826087
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,43.934782608695656
2022-12-14,91.95652173913044
2022-12-15,71.5217391304348
2022-12-16,51.08695652173913
2022-12-17,38.82608695652174
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,45.97826086956522
2022-12-21,56.19565217391305
2022-12-22,36.78260869565218
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,37.80434782608696
2022-12-28,40.86956521739131
2022-12-29,0.0
2022-12-30,52.10869565217392
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,49.04347826086957
2023-01-03,55.173913043478265
2023-01-04,42.913043478260875
2023-01-05,40.86956521739131
2023-01-06,48.02173913043479
2023-01-07,37.80434782608696
2023-01-08,48.02173913043479
2023-01-09,39.84782608695652
2023-01-10,0.0
2023-01-11,76.6304347826087
2023-01-12,54.152173913043484
2023-01-13,55.173913043478265
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,55.173913043478265
2023-01-18,61.30434782608696
2023-01-19,0.0
2023-01-20,55.173913043478265
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,65.3913043478261
2023-01-24,71.5217391304348
2023-01-25,0.0
2023-01-26,63.34782608695653
2023-01-27,62.32608695652174
2023-01-28,55.173913043478265
2023-01-29,35.7608695652174
2023-01-30,85.82608695652175
2023-01-31,75.60869565217392
2023-02-01,57.21739130434783
2023-02-02,58.239130434782616
2023-02-03,55.173913043478265
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,57.21739130434783
2023-02-07,79.69565217391305
2023-02-08,60.28260869565218
2023-02-09,66.41304347826087
2023-02-10,50.06521739130435
2023-02-11,0.0
2023-02-12,51.08695652173913
2023-02-13,44.95652173913044
2023-02-14,51.08695652173913
2023-02-15,92.97826086956523
2023-02-16,43.934782608695656
2023-02-17,0.0
2023-02-18,47.00000000000001
2023-02-19,0.0
2023-02-20,37.80434782608696
2023-02-21,88.8913043478261
2023-02-22,86.84782608695653
2023-02-23,69.47826086956522
2023-02-24,54.152173913043484
2023-02-25,40.86956521739131
2023-02-26,64.36956521739131
2023-02-27,67.43478260869566
2023-02-28,81.73913043478262
2023-03-01,56.19565217391305
2023-03-02,58.239130434782616
2023-03-03,43.934782608695656
2023-03-04,0.0
2023-03-05,41.89130434782609
2023-03-06,72.54347826086958
2023-03-07,47.00000000000001
2023-03-08,38.82608695652174
2023-03-09,54.152173913043484
2023-03-10,62.32608695652174
2023-03-11,0.0
2023-03-12,39.84782608695652
2023-03-13,59.2608695652174
2023-03-14,88.8913043478261
2023-03-15,57.21739130434783
2023-03-16,65.3913043478261
2023-03-17,58.239130434782616
2023-03-18,0.0
2023-03-19,55.173913043478265
2023-03-20,51.08695652173913
2023-03-21,50.06521739130435
2023-03-22,54.152173913043484
2023-03-23,66.41304347826087
2023-03-24,41.89130434782609
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,57.21739130434783
2023-03-29,45.97826086956522
2023-03-30,44.95652173913044
2023-03-31,0.0
2023-04-01,47.00000000000001
2023-04-02,0.0
2023-04-03,52.10869565217392
2023-04-04,43.934782608695656
2023-04-05,58.239130434782616
2023-04-06,38.82608695652174
2023-04-07,38.82608695652174
2023-04-08,38.82608695652174
2023-04-09,0.0
2023-04-10,57.21739130434783
2023-04-11,82.7608695652174
2023-04-12,71.5217391304348
2023-04-13,54.152173913043484
2023-04-14,65.3913043478261
2023-04-15,0.0
2023-04-16,39.84782608695652
2023-04-17,50.06521739130435
2023-04-18,68.45652173913044
2023-04-19,56.19565217391305
2023-04-20,0.0
2023-04-21,50.06521739130435
2023-04-22,0.0
2023-04-23,85.82608695652175
2023-04-24,66.41304347826087
2023-04-25,63.34782608695653
2023-04-26,39.809787731016684
2023-04-27,40.888825144449456
2023-04-28,46.28401221161333
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,81.77765028889891
2023-05-02,64.5703499569725
2023-05-03,65.6493873704053
2023-05-04,57.01708806294309
2023-05-05,39.809787731016684
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,89.84178174814573
2023-05-09,67.23929434905546
2023-05-10,52.190068843994595
2023-05-11,45.20497479818056
2023-05-12,69.397369175921
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,45.71584436339795
2023-05-16,60.25420030324141
2023-05-17,44.125937384747786
2023-05-18,37.65171290415114
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,37.65171290415114
2023-05-23,52.190068843994595
2023-05-24,44.125937384747786
2023-05-25,47.72609925009221
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,53.407777732246046
2023-05-31,67.04380608941526
2023-06-01,35.22640658935377
2023-06-02,61.362127607261414
2023-06-03,0.0
2023-06-04,52.27144203581528
2023-06-05,0.0
2023-06-06,42.04442076793838
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,44.31709216079991
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,38.635413678646074
2023-06-20,38.635413678646074
2023-06-21,40.90808507150761
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,47.72609925009221
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,44.31709216079991
2023-06-30,40.90808507150761
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,51.135106339384514
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,39.771749375076844
2023-07-08,40.90808507150761
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,51.135106339384514
2023-07-12,0.0
2023-07-13,38.635413678646074
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,47.72609925009221
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,39.771749375076844
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,44.31709216079991
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,47.72609925009221
2023-08-06,0.0
2023-08-07,42.04442076793838
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,39.771749375076844
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,55.68044912510758
2023-08-22,45.45342785723068
2023-08-23,54.54411342867681
2023-08-24,65.90747039298448
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,46.58976355366144
2023-08-29,62.49846330369218
2023-08-30,56.81678482153835
2023-08-31,0.0
2023-09-01,64.77113469655372
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,42.04442076793838
2023-09-05,76.13449166086139
2023-09-06,87.49784862516906
2023-09-07,65.90747039298448
2023-09-08,61.362127607261414
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,47.72609925009221
2023-09-12,54.54411342867681
2023-09-13,52.27144203581528
2023-09-14,61.362127607261414
2023-09-15,52.27144203581528
2023-09-16,0.0
2023-09-17,86.36151292873829
2023-09-18,57.95312051796911
2023-09-19,59.08945621439988
2023-09-20,72.72548457156908
2023-09-21,0.0
2023-09-22,70.45281317870754
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,56.81678482153835
2023-09-26,52.27144203581528
2023-09-27,60.225791910830644
2023-09-28,63.634799000122946
2023-09-29,59.08945621439988
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,113.6335696430767
2023-10-03,64.77113469655372
2023-10-04,49.998770642953744
2023-10-05,61.362127607261414
2023-10-06,51.135106339384514
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,70.45281317870754
2023-10-10,107.95189116092286
2023-10-11,67.04380608941526
2023-10-12,42.04442076793838
2023-10-13,0.0
2023-10-14,43.180756464369146
2023-10-15,54.54411342867681
2023-10-16,82.95250583944599
2023-10-17,54.54411342867681
2023-10-18,69.31647748227678
2023-10-19,60.225791910830644
2023-10-20,59.08945621439988
2023-10-21,79.54349875015369
2023-10-22,0.0
2023-10-23,65.90747039298448
2023-10-24,82.95250583944599
2023-10-25,69.31647748227678
2023-10-26,62.49846330369218
2023-10-27,60.225791910830644
2023-10-28,62.49846330369218
2023-10-29,0.0
2023-10-30,67.04380608941526
2023-10-31,62.49846330369218
2023-11-01,54.54411342867681
2023-11-02,72.72548457156908
2023-11-03,59.08945621439988
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,44.31709216079991
2023-11-07,52.27144203581528
2023-11-08,85.22517723230752
2023-11-09,73.86182026799985
2023-11-10,40.90808507150761
2023-11-11,0.0
2023-11-12,81.81617014301521
2023-11-13,64.77113469655372
2023-11-14,64.77113469655372
2023-11-15,53.407777732246046
2023-11-16,40.90808507150761
2023-11-17,52.27144203581528
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,42.04442076793838
2023-11-21,40.90808507150761
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,56.81678482153835
2023-11-26,0.0
2023-11-27,56.81678482153835
2023-11-28,74.99815596443062
2023-11-29,57.95312051796911
2023-11-30,46.58976355366144
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,60.225791910830644
2023-12-05,47.72609925009221
2023-12-06,76.13449166086139
2023-12-07,40.90808507150761
2023-12-08,79.54349875015369
2023-12-09,40.90808507150761
2023-12-10,0.0
2023-12-11,59.08945621439988
2023-12-12,57.95312051796911
2023-12-13,62.49846330369218
2023-12-14,48.86243494652298
2023-12-15,65.90747039298448
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,38.635413678646074
2023-12-19,52.27144203581528
2023-12-20,0.0
2023-12-21,40.90808507150761
2023-12-22,51.85810718752646
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,57.83582279075202
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,51.289939339311076
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,51.289939339311076
2024-01-02,45.31222373608553
2024-01-03,0.0
2024-01-04,59.03136591139713
2024-01-05,42.35296964657992
2024-01-06,54.24919342881668
2024-01-07,41.72559437415019
2024-01-08,51.289939339311076
2024-01-09,38.766340284644585
2024-01-10,70.3594218454185
2024-01-11,53.05365030817157
2024-01-12,62.617995273332454
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,42.35296964657992
2024-01-16,62.617995273332454
2024-01-17,42.9211374947953
2024-01-18,0.0
2024-01-19,61.42245215268734
2024-01-20,76.53978323642674
2024-01-21,61.48277669811328
2024-01-22,58.973275608394374
2024-01-23,51.444772339237645
2024-01-24,37.64251634578364
2024-01-25,0.0
2024-01-26,57.71852506353492
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,61.48277669811328
2024-01-30,58.973275608394374
2024-01-31,37.64251634578364
2024-02-01,48.935271249518735
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,56.463774518675464
2024-02-06,60.22802615325382
2024-02-07,0.0
2024-02-08,77.79453378128619
2024-02-09,62.73752724297273
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,38.897266890643095
2024-02-13,0.0
2024-02-14,63.99227778783219
2024-02-15,67.75652942241055
2024-02-16,52.6995228840971
2024-02-17,51.444772339237645
2024-02-18,50.19002179437819
2024-02-19,45.17101961494037
2024-02-20,47.68052070465928
2024-02-21,52.6995228840971
2024-02-22,71.52078105698892
2024-02-23,48.935271249518735
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,77.79453378128619
2024-02-27,0.0
2024-02-28,37.64251634578364
2024-02-29,0.0
2024-03-01,37.64251634578364
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,43.916269070080915
2024-03-05,37.64251634578364
2024-03-06,69.01127996727001
2024-03-07,0.0
2024-03-08,52.6995228840971
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,46.425770159799825
2024-03-12,0.0
2024-03-13,62.73752724297273
2024-03-14,53.954273428956554
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,62.73752724297273
2024-03-20,42.66151852522146
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,52.6995228840971
2024-03-26,53.954273428956554
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,38.897266890643095
2024-04-02,69.01127996727001
2024-04-03,41.406767980362005
2024-04-04,52.6995228840971
2024-04-05,53.954273428956554
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,55.20902397381601
2024-04-09,48.935271249518735
2024-04-10,38.897266890643095
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,47.68052070465928
2024-04-16,42.66151852522146
2024-04-17,45.17101961494037
2024-04-18,46.425770159799825
2024-04-19,55.20902397381601
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,55.20902397381601
2024-04-23,0.0
2024-04-24,48.935271249518735
2024-04-25,47.68052070465928
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,48.935271249518735
2024-05-01,0.0
2024-05-02,38.897266890643095
2024-05-03,79.04928432614565
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,55.20902397381601
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,41.406767980362005
2024-05-14,47.68052070465928
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,60.22802615325382
2024-05-21,52.6995228840971
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,46.425770159799825
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,50.19002179437819
2024-06-06,46.425770159799825
2024-06-07,46.425770159799825
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,42.66151852522146
2024-06-11,43.916269070080915
2024-06-12,0.0
2024-06-13,47.68052070465928
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,60.22802615325382
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,57.71852506353492
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,46.425770159799825
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,43.916269070080915
2024-07-03,61.48277669811328
2024-07-04,0.0
2024-07-05,45.17101961494037
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,47.68052070465928
2024-08-02,0.0
2024-08-03,67.75652942241055
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,48.935271249518735
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,48.935271249518735
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,85.32303705044292
2024-08-22,40.15201743550255
2024-08-23,65.24702833269164
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,42.66151852522146
2024-08-27,50.19002179437819
2024-08-28,70.26603051212946
2024-08-29,75.28503269156728
2024-08-30,43.916269070080915
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,52.6995228840971
2024-09-03,53.954273428956554
2024-09-04,70.26603051212946
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,63.99227778783219
2024-09-08,70.26603051212946
2024-09-09,125.47505448594546
2024-09-10,55.20902397381601
2024-09-11,0.0
2024-09-12,65.24702833269164
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,57.71852506353492
2024-09-17,0.0
2024-09-18,58.973275608394374
2024-09-19,58.973275608394374
2024-09-20,48.935271249518735
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,91.59678977474019
2024-09-24,75.28503269156728
2024-09-25,45.17101961494037
2024-09-26,77.79453378128619
2024-09-27,60.22802615325382
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,77.79453378128619
2024-10-01,38.897266890643095
2024-10-02,45.17101961494037
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,51.444772339237645
2024-10-08,52.6995228840971
2024-10-09,66.5017788775511
2024-10-10,58.973275608394374
2024-10-11,62.73752724297273
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,55.20902397381601
2024-10-17,38.897266890643095
2024-10-18,66.5017788775511
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,57.71852506353492
2024-10-22,58.973275608394374
2024-10-23,56.463774518675464
2024-10-24,45.17101961494037
2024-10-25,56.463774518675464
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,70.26603051212946
2024-10-29,0.0
2024-10-30,66.5017788775511
2024-10-31,40.15201743550255
2024-11-01,43.916269070080915
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,51.444772339237645
2024-11-05,57.71852506353492
2024-11-06,45.17101961494037
2024-11-07,0.0
2024-11-08,46.425770159799825
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,43.916269070080915
2024-11-12,41.406767980362005
2024-11-13,43.916269070080915
2024-11-14,40.15201743550255
2024-11-15,65.24702833269164
2024-11-16,0.0
2024-11-17,58.973275608394374
2024-11-18,47.68052070465928
2024-11-19,40.15201743550255
2024-11-20,67.75652942241055
2024-11-21,53.954273428956554
2024-11-22,45.17101961494037
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,42.66151852522146
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,48.935271249518735
2024-12-03,66.5017788775511
2024-12-04,61.48277669811328
2024-12-05,43.916269070080915
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,74.03028214670783
2024-12-10,43.916269070080915
2024-12-11,67.75652942241055
2024-12-12,47.68052070465928
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,57.71852506353492
2024-12-17,51.444772339237645
2024-12-18,50.19002179437819
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
