Time,price,rolling_avg,deviation_pct,shock_up,shock_down,shock
2022-01-03,4796.56005859375,,,False,False,False
2022-01-04,4793.5400390625,,,False,False,False
2022-01-05,4700.580078125,,,False,False,False
2022-01-06,4696.0498046875,,,False,False,False
2022-01-07,4677.02978515625,,,False,False,False
2022-01-10,4670.2900390625,,,False,False,False
2022-01-11,4713.06982421875,4721.01708984375,-0.1683379973797771,False,False,False
2022-01-12,4726.35009765625,4710.987095424107,0.3261100470231719,False,False,False
2022-01-13,4659.02978515625,4691.771344866072,-0.6978507114514162,False,False,False
2022-01-14,4662.85009765625,4686.38134765625,-0.5021198288049784,False,False,False
2022-01-18,4577.10986328125,4669.389927455357,-1.976276678705136,False,False,False
2022-01-19,4532.759765625,4648.779924665178,-2.4957120130511368,False,False,False
2022-01-20,4482.72998046875,4621.985630580357,-3.01289664749826,False,False,False
2022-01-21,4397.93994140625,4576.967075892857,-3.9114796221618655,False,False,False
2022-01-24,4410.1298828125,4531.792759486607,-2.6846522586326236,False,False,False
2022-01-25,4356.4501953125,4488.567103794643,-2.9434094539981643,False,False,False
2022-01-26,4349.93017578125,4443.8642578125,-2.1137927844242754,False,False,False
2022-01-27,4326.509765625,4408.064243861607,-1.8501200010906038,False,False,False
2022-01-28,4431.85009765625,4393.648577008928,0.8694714649510743,False,False,False
2022-01-31,4515.5498046875,4398.337123325893,2.6649317247645197,False,False,False
2022-02-01,4546.5400390625,4419.565708705357,2.8730046960731412,False,False,False
2022-02-02,4589.3798828125,4445.1728515625,3.2441265180342875,False,False,False
2022-02-03,4477.43994140625,4462.457101004465,0.33575315263899796,False,False,False
2022-02-04,4500.52978515625,4483.971330915178,0.36928100157348637,False,False,False
2022-02-07,4483.8701171875,4506.451381138393,-0.5010874863846588,False,False,False
2022-02-08,4521.5400390625,4519.264229910715,0.050357957313557807,False,False,False
2022-02-09,4587.18017578125,4529.497140066965,1.2734975634278143,False,False,False
2022-02-10,4504.080078125,4523.431431361607,-0.42780251077624704,False,False,False
2022-02-11,4418.64013671875,4499.0400390625,-1.7870457174349474,False,False,False
2022-02-14,4401.669921875,4488.215750558035,-1.9282902938049442,False,False,False
2022-02-15,4471.06982421875,4484.007184709822,-0.28852229619941583,False,False,False
2022-02-16,4475.009765625,4482.741420200893,-0.17247603310446188,False,False,False
2022-02-17,4380.259765625,4462.558523995535,-1.844205693393337,False,False,False
2022-02-18,4348.8701171875,4428.514229910715,-1.7984386769108431,False,False,False
2022-02-22,4304.759765625,4400.039899553572,-2.1654379529203513,False,False,False
2022-02-23,4225.5,4372.448451450893,-3.3607817926848687,False,False,False
2022-02-24,4288.7001953125,4356.309919084822,-1.551995267281743,False,False,False
2022-02-25,4384.64990234375,4343.964215959822,0.9366027057600596,False,False,False
2022-02-28,4373.93994140625,4329.525669642857,1.0258461354048711,False,False,False
2022-03-01,4306.259765625,4318.954241071428,-0.2939247497857085,False,False,False
2022-03-02,4386.5400390625,4324.335658482143,1.438472530649733,False,False,False
2022-03-03,4363.490234375,4332.725725446428,0.7100497672374979,False,False,False
2022-03-04,4328.8701171875,4347.492885044643,-0.4283564884305011,False,False,False
2022-03-07,4201.08984375,4334.977120535715,-3.0885347964459138,False,False,False
2022-03-08,4170.7001953125,4304.412876674107,-3.1064092872271756,False,False,False
2022-03-09,4277.8798828125,4290.690011160715,-0.29855637006853564,False,False,False
2022-03-10,4259.52001953125,4284.012904575893,-0.5717276205793281,False,False,False
2022-03-11,4204.31005859375,4257.980050223215,-1.2604566248883942,False,False,False
2022-03-14,4173.10986328125,4230.782854352678,-1.363175399373045,False,False,False
2022-03-15,4262.4501953125,4221.294294084822,0.9749592982737315,False,False,False
2022-03-16,4357.85986328125,4243.690011160715,2.6903438238955655,False,False,False
2022-03-17,4411.669921875,4278.1142578125,3.121834902342934,False,False,False
2022-03-18,4463.1201171875,4304.5771484375,3.6831252706795796,False,False,False
2022-03-21,4461.18017578125,4333.3857421875,2.9490666466548894,False,False,False
2022-03-22,4511.60986328125,4377.285714285715,3.068663042879629,False,False,False
2022-03-23,4456.240234375,4417.73291015625,0.8716535155446516,False,False,False
