date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24NOV-T4.00,,,,,,0.81,0.85,0.8300000000000001,0.0,2366.0
2024-01-02,1704171600,FED-24NOV-T4.00,,,,,,0.81,0.84,0.825,0.0,2366.0
2024-01-03,1704258000,FED-24NOV-T4.00,,,,,,0.81,0.83,0.8200000000000001,0.0,2366.0
2024-01-06,1704517200,FED-24NOV-T4.00,,,,,,0.81,0.82,0.815,0.0,2366.0
2024-01-09,1704776400,FED-24NOV-T4.00,0.81,0.81,0.81,0.81,0.81,0.76,0.81,0.785,480.0,2366.0
2024-01-10,1704862800,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-11,1704949200,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-12,1705035600,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-13,1705122000,FED-24NOV-T4.00,0.76,0.76,0.76,0.76,0.76,0.71,0.76,0.735,25.0,2366.0
2024-01-14,1705208400,FED-24NOV-T4.00,,,,,,0.72,0.76,0.74,0.0,2366.0
2024-01-15,1705294800,FED-24NOV-T4.00,,,,,,0.72,0.77,0.745,0.0,2366.0
2024-01-16,1705381200,FED-24NOV-T4.00,,,,,,0.73,0.78,0.755,0.0,2366.0
2024-01-17,1705467600,FED-24NOV-T4.00,,,,,,0.75,0.81,0.78,0.0,2366.0
2024-01-18,1705554000,FED-24NOV-T4.00,,,,,,0.77,0.81,0.79,0.0,2366.0
2024-01-19,1705640400,FED-24NOV-T4.00,,,,,,0.78,0.81,0.795,0.0,2366.0
2024-01-20,1705726800,FED-24NOV-T4.00,,,,,,0.78,0.81,0.795,0.0,2366.0
2024-01-21,1705813200,FED-24NOV-T4.00,,,,,,0.78,0.81,0.795,0.0,2366.0
2024-01-23,1705986000,FED-24NOV-T4.00,,,,,,0.79,0.81,0.8,0.0,2366.0
2024-01-24,1706072400,FED-24NOV-T4.00,,,,,,0.79,0.81,0.8,0.0,2366.0
2024-01-25,1706158800,FED-24NOV-T4.00,,,,,,0.79,0.81,0.8,0.0,2366.0
2024-01-26,1706245200,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-27,1706331600,FED-24NOV-T4.00,,,,,,0.77,0.81,0.79,0.0,2366.0
2024-01-28,1706418000,FED-24NOV-T4.00,,,,,,0.77,0.81,0.79,0.0,2366.0
2024-01-29,1706504400,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-30,1706590800,FED-24NOV-T4.00,,,,,,0.76,0.81,0.785,0.0,2366.0
2024-01-31,1706677200,FED-24NOV-T4.00,,,,,,0.78,0.81,0.795,0.0,2366.0
2024-02-01,1706763600,FED-24NOV-T4.00,0.81,0.81,0.81,0.81,0.81,0.78,0.81,0.795,50.0,2366.0
2024-02-02,1706850000,FED-24NOV-T4.00,,,,,,0.79,0.81,0.8,0.0,2366.0
2024-02-03,1706936400,FED-24NOV-T4.00,0.81,0.81,0.81,0.81,0.81,0.79,0.82,0.8049999999999999,200.0,2366.0
2024-02-06,1707195600,FED-24NOV-T4.00,0.82,0.82,0.82,0.82,0.82,0.83,0.84,0.835,100.0,2366.0
2024-02-07,1707282000,FED-24NOV-T4.00,,,,,,0.83,0.84,0.835,0.0,2366.0
2024-02-08,1707368400,FED-24NOV-T4.00,,,,,,0.83,0.84,0.835,0.0,2366.0
2024-02-09,1707454800,FED-24NOV-T4.00,,,,,,0.82,0.84,0.83,0.0,2366.0
2024-02-10,1707541200,FED-24NOV-T4.00,,,,,,0.83,0.84,0.835,0.0,2366.0
2024-02-11,1707627600,FED-24NOV-T4.00,,,,,,0.82,0.84,0.83,0.0,2366.0
2024-02-12,1707714000,FED-24NOV-T4.00,,,,,,0.82,0.84,0.83,0.0,2366.0
2024-02-13,1707800400,FED-24NOV-T4.00,,,,,,0.82,0.84,0.83,0.0,2366.0
2024-02-14,1707886800,FED-24NOV-T4.00,0.84,0.84,0.84,0.84,0.84,0.89,0.92,0.905,100.0,2366.0
2024-02-15,1707973200,FED-24NOV-T4.00,,,,,,0.89,0.92,0.905,0.0,2366.0
2024-02-16,1708059600,FED-24NOV-T4.00,,,,,,0.89,0.92,0.905,0.0,2366.0
2024-02-17,1708146000,FED-24NOV-T4.00,,,,,,0.9,0.92,0.91,0.0,2366.0
2024-02-18,1708232400,FED-24NOV-T4.00,,,,,,0.9,0.92,0.91,0.0,2366.0
2024-02-19,1708318800,FED-24NOV-T4.00,,,,,,0.9,0.92,0.91,0.0,2366.0
2024-02-20,1708405200,FED-24NOV-T4.00,,,,,,0.9,0.92,0.91,0.0,2366.0
2024-02-21,1708491600,FED-24NOV-T4.00,,,,,,0.88,0.89,0.885,0.0,2366.0
2024-02-22,1708578000,FED-24NOV-T4.00,,,,,,0.81,0.89,0.8500000000000001,0.0,2366.0
2024-02-23,1708664400,FED-24NOV-T4.00,,,,,,0.78,0.89,0.835,0.0,2366.0
2024-02-24,1708750800,FED-24NOV-T4.00,,,,,,0.88,0.89,0.885,0.0,2366.0
2024-02-25,1708837200,FED-24NOV-T4.00,,,,,,0.88,0.89,0.885,0.0,2366.0
2024-02-26,1708923600,FED-24NOV-T4.00,,,,,,0.88,0.89,0.885,0.0,2366.0
2024-02-27,1709010000,FED-24NOV-T4.00,,,,,,0.88,0.89,0.885,0.0,2366.0
2024-02-28,1709096400,FED-24NOV-T4.00,0.89,0.89,0.89,0.89,0.89,0.89,0.91,0.9,200.0,2366.0
2024-02-29,1709182800,FED-24NOV-T4.00,0.91,0.91,0.91,0.91,0.91,0.9,0.91,0.905,5.0,2366.0
2024-03-05,1709614800,FED-24NOV-T4.00,0.92,0.91,0.92,0.91,0.918,0.91,0.92,0.915,205.0,2531.0
2024-03-06,1709701200,FED-24NOV-T4.00,0.95,0.95,0.95,0.95,0.95,0.91,1.0,0.9550000000000001,10.0,2531.0
2024-03-07,1709787600,FED-24NOV-T4.00,0.95,0.95,0.95,0.95,0.95,0.91,1.0,0.9550000000000001,15.0,2546.0
2024-03-08,1709874000,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-03-09,1709960400,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-03-12,1710216000,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-03-13,1710302400,FED-24NOV-T4.00,,,,,,0.92,1.0,0.96,0.0,2546.0
2024-03-15,1710475200,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-03-16,1710561600,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-03-19,1710820800,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-03-21,1710993600,FED-24NOV-T4.00,,,,,,0.34,1.0,0.67,0.0,2546.0
2024-03-22,1711080000,FED-24NOV-T4.00,,,,,,0.34,1.0,0.67,0.0,2546.0
2024-04-05,1712289600,FED-24NOV-T4.00,,,,,,0.93,1.0,0.9650000000000001,0.0,2546.0
2024-04-06,1712376000,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-04-08,1712548800,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-04-09,1712635200,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-04-10,1712721600,FED-24NOV-T4.00,,,,,,0.91,1.0,0.9550000000000001,0.0,2546.0
2024-04-11,1712808000,FED-24NOV-T4.00,,,,,,0.95,1.0,0.975,0.0,2546.0
2024-04-13,1712980800,FED-24NOV-T4.00,,,,,,0.92,1.0,0.96,0.0,2546.0
2024-04-14,1713067200,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-04-15,1713153600,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-04-20,1713585600,FED-24NOV-T4.00,,,,,,0.92,1.0,0.96,0.0,2546.0
2024-04-23,1713844800,FED-24NOV-T4.00,,,,,,0.95,1.0,0.975,0.0,2546.0
2024-04-24,1713931200,FED-24NOV-T4.00,,,,,,0.94,1.0,0.97,0.0,2546.0
2024-04-25,1714017600,FED-24NOV-T4.00,,,,,,0.95,1.0,0.975,0.0,2546.0
2024-04-26,1714104000,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-04-27,1714190400,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-04-28,1714276800,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-04-29,1714363200,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-04-30,1714449600,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-05-01,1714536000,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-05-02,1714622400,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-05-04,1714795200,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-05-08,1715140800,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-05-10,1715313600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-05-14,1715659200,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-05-15,1715745600,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-16,1715832000,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-17,1715918400,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-05-21,1716264000,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-23,1716436800,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-24,1716523200,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-25,1716609600,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-05-29,1716955200,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-01,1717214400,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-04,1717473600,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-05,1717560000,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-06-06,1717646400,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-07,1717732800,FED-24NOV-T4.00,,,,,,0.95,1.0,0.975,0.0,2546.0
2024-06-08,1717819200,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-06-13,1718251200,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-14,1718337600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-06-18,1718683200,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-06-19,1718769600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-06-21,1718942400,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-22,1719028800,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-06-27,1719460800,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-07-03,1719979200,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-04,1720065600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-06,1720238400,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-09,1720497600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-10,1720584000,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-11,1720670400,FED-24NOV-T4.00,,,,,,0.98,1.0,0.99,0.0,2546.0
2024-07-12,1720756800,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-07-13,1720843200,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-07-14,1720929600,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-07-15,1721016000,FED-24NOV-T4.00,,,,,,0.96,1.0,0.98,0.0,2546.0
2024-07-16,1721102400,FED-24NOV-T4.00,,,,,,0.93,1.0,0.9650000000000001,0.0,2546.0
2024-07-18,1721275200,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
2024-07-19,1721361600,FED-24NOV-T4.00,,,,,,0.97,1.0,0.985,0.0,2546.0
