date,sp500_close,sp500_return_1d,sp500_return_5d,sp500_return_21d,sp500_fwd_1d,sp500_fwd_5d,sp500_rv5,sp500_rv21,sp500_open,sp500_high,sp500_low,sp500_volume
2024-01-02,4742.830078125,,,,-0.008016314922730805,0.0028822288907310867,,,4745.2001953125,4754.330078125,4722.669921875,3743050000
2024-01-03,4704.81005859375,-0.008016314922730805,,,-0.0034283812973570083,0.016714837738264654,,,4725.06982421875,4729.2900390625,4699.7099609375,3950760000
2024-01-04,4688.68017578125,-0.0034283812973570083,,,0.0018256861788026324,0.019527895945364637,,,4697.419921875,4726.77978515625,4687.52978515625,3715480000
2024-01-05,4697.240234375,0.0018256861788026324,,,0.014114629309846638,0.018434195278394405,,,4690.56982421875,4721.490234375,4682.10986328125,3844370000
2024-01-08,4763.5400390625,0.014114629309846638,,,-0.0014779006799081618,0.0005122117975795426,,,4703.7001953125,4764.5400390625,4699.81982421875,3742320000
2024-01-09,4756.5,-0.0014779006799081618,0.0028822288907310867,,0.00566597189372442,-0.0036350339666771925,0.13207337982394485,,4741.93017578125,4765.47021484375,4730.35009765625,3529960000
2024-01-10,4783.4501953125,0.00566597189372442,0.016714837738264654,,-0.0006710555783868699,-0.0005247789364901667,0.10961472079731172,,4759.93994140625,4790.7998046875,4756.2001953125,3498680000
2024-01-11,4780.240234375,-0.0006710555783868699,0.019527895945364637,,0.0007509755941104146,0.012461680019840715,0.10025148035434964,,4792.1298828125,4798.5,4739.580078125,3759890000
2024-01-12,4783.830078125,0.0007509755941104146,0.018434195278394405,,-0.0037313402367431525,0.013921919585060616,0.10190603098417687,,4791.18017578125,4802.39990234375,4768.97998046875,3486340000
2024-01-16,4765.97998046875,-0.0037313402367431525,0.0005122117975795426,,-0.005616897183990499,0.02069251603902056,0.05558710441364037,,4772.35009765625,4782.33984375,4747.1201171875,4260550000
2024-01-17,4739.2099609375,-0.005616897183990499,-0.0036350339666771925,,0.008805260963896,0.02729143566460901,0.06918936557330696,,4739.1298828125,4744.22998046875,4714.81982421875,3928600000
2024-01-18,4780.93994140625,0.008805260963896,-0.0005247789364901667,,0.012313502764936146,0.023681580658059476,0.08821326142094449,,4760.10009765625,4785.7900390625,4740.56982421875,4019000000
2024-01-19,4839.81005859375,0.012313502764936146,0.012461680019840715,,0.0021943252026270788,0.010570695054273438,0.12353126249035246,,4796.27978515625,4842.06982421875,4785.8701171875,4287200000
2024-01-22,4850.43017578125,0.0021943252026270788,0.013921919585060616,,0.002921374261968035,0.015977964261183697,0.12268326862752628,,4853.419921875,4868.41015625,4844.0498046875,4297610000
2024-01-23,4864.60009765625,0.002921374261968035,0.02069251603902056,,0.0008119284117831249,0.012410088388680851,0.10876537905915017,,4856.7998046875,4866.47998046875,4844.3701171875,3912800000
2024-01-24,4868.5498046875,0.0008119284117831249,0.02729143566460901,,0.005260365527706368,-0.004703639330484344,0.07760916554020778,,4888.56005859375,4903.68017578125,4865.93994140625,4330030000
2024-01-25,4894.16015625,0.005260365527706368,0.023681580658059476,,-0.0006517852510764532,0.0024579876367323283,0.07174849642509344,,4886.66015625,4898.14990234375,4869.33984375,4020430000
2024-01-26,4890.97021484375,-0.0006517852510764532,0.010570695054273438,,0.007556774896180896,0.013829495062599007,0.0353279169987231,,4888.91015625,4906.68994140625,4881.47021484375,3353400000
2024-01-29,4927.93017578125,0.007556774896180896,0.015977964261183697,,-0.0006006499345398986,0.0030194995224623877,0.052374569539250994,,4892.9501953125,4929.31005859375,4887.39990234375,3525160000
2024-01-30,4924.97021484375,-0.0006006499345398986,0.012410088388680851,,-0.016105744611597972,0.005941105092739818,0.05898376175468304,,4925.89013671875,4931.08984375,4916.27001953125,3836130000
2024-01-31,4845.64990234375,-0.016105744611597972,-0.004703639330484344,,0.012493688211609788,0.03083387352803446,0.1472523350844052,,4899.18994140625,4906.75,4845.14990234375,4696120000
