date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-03,1704258000,FED-24MAR-T5.75,,,,,,0.01,0.02,0.015,0.0,3549.0
2024-01-04,1704344400,FED-24MAR-T5.75,,,,,,0.0,0.01,0.005,0.0,3549.0
2024-01-12,1705035600,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.005,4800.0,5549.0
2024-01-13,1705122000,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.005,5200.0,10549.0
2024-01-15,1705294800,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.005,1600.0,12149.0
2024-01-16,1705381200,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.015,1700.0,12149.0
2024-01-17,1705467600,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.015,300.0,12149.0
2024-01-18,1705554000,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.015,250.0,12149.0
2024-01-19,1705640400,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.015,500.0,12149.0
2024-01-26,1706245200,FED-24MAR-T5.75,0.01,0.02,0.02,0.01,0.0182,0.0,0.01,0.005,1424.0,12149.0
2024-01-27,1706331600,FED-24MAR-T5.75,,,,,,0.0,0.01,0.005,0.0,12149.0
2024-02-22,1708578000,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.005,1174.0,12149.0
2024-03-06,1709701200,FED-24MAR-T5.75,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.005,1600.0,13749.0
2024-03-21,1710993600,FED-24MAR-T5.75,,,,,,0.0,0.01,0.005,0.0,13749.0
