date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-02-21,1708491600,FED-24DEC-T5.25,,,,,,0.03,0.39,0.21000000000000002,0.0,0.0
2024-02-22,1708578000,FED-24DEC-T5.25,,,,,,0.03,0.16,0.095,0.0,0.0
2024-02-23,1708664400,FED-24DEC-T5.25,,,,,,0.04,0.12,0.08,0.0,0.0
2024-02-24,1708750800,FED-24DEC-T5.25,,,,,,0.04,0.12,0.08,0.0,0.0
2024-02-28,1709096400,FED-24DEC-T5.25,,,,,,0.04,0.11,0.075,0.0,0.0
2024-02-29,1709182800,FED-24DEC-T5.25,,,,,,0.03,0.13,0.08,0.0,0.0
2024-03-01,1709269200,FED-24DEC-T5.25,,,,,,0.03,0.12,0.075,0.0,0.0
2024-03-02,1709355600,FED-24DEC-T5.25,,,,,,0.03,0.12,0.075,0.0,0.0
2024-03-05,1709614800,FED-24DEC-T5.25,,,,,,0.03,0.12,0.075,0.0,0.0
2024-03-06,1709701200,FED-24DEC-T5.25,0.06,0.06,0.06,0.06,0.06,0.04,0.39,0.215,5.0,5.0
2024-03-07,1709787600,FED-24DEC-T5.25,,,,,,0.04,0.39,0.215,0.0,5.0
2024-03-08,1709874000,FED-24DEC-T5.25,,,,,,0.04,0.15,0.095,0.0,5.0
2024-03-09,1709960400,FED-24DEC-T5.25,,,,,,0.04,0.39,0.215,0.0,5.0
2024-03-12,1710216000,FED-24DEC-T5.25,,,,,,0.04,0.39,0.215,0.0,5.0
2024-03-13,1710302400,FED-24DEC-T5.25,,,,,,0.04,0.39,0.215,0.0,5.0
2024-03-14,1710388800,FED-24DEC-T5.25,,,,,,0.04,0.39,0.215,0.0,5.0
2024-03-15,1710475200,FED-24DEC-T5.25,,,,,,0.04,0.25,0.145,0.0,5.0
2024-03-16,1710561600,FED-24DEC-T5.25,0.1,0.07,0.1,0.04,0.0849,0.05,0.39,0.22,5030.0,5005.0
2024-03-18,1710734400,FED-24DEC-T5.25,,,,,,0.05,0.24,0.145,0.0,5005.0
2024-03-20,1710907200,FED-24DEC-T5.25,,,,,,0.07,0.17,0.12000000000000001,0.0,5005.0
2024-03-21,1710993600,FED-24DEC-T5.25,,,,,,0.07,0.15,0.11,0.0,5005.0
2024-03-22,1711080000,FED-24DEC-T5.25,,,,,,0.05,0.33,0.19,0.0,5005.0
2024-03-23,1711166400,FED-24DEC-T5.25,,,,,,0.03,0.33,0.18,0.0,5005.0
2024-03-24,1711252800,FED-24DEC-T5.25,,,,,,0.03,0.33,0.18,0.0,5005.0
2024-03-25,1711339200,FED-24DEC-T5.25,,,,,,0.03,0.11,0.07,0.0,5005.0
2024-03-26,1711425600,FED-24DEC-T5.25,,,,,,0.03,0.39,0.21000000000000002,0.0,5005.0
2024-03-27,1711512000,FED-24DEC-T5.25,,,,,,0.03,0.11,0.07,0.0,5005.0
2024-03-28,1711598400,FED-24DEC-T5.25,,,,,,0.04,0.1,0.07,0.0,5005.0
2024-03-29,1711684800,FED-24DEC-T5.25,,,,,,0.03,0.39,0.21000000000000002,0.0,5005.0
2024-03-30,1711771200,FED-24DEC-T5.25,,,,,,0.05,0.12,0.08499999999999999,0.0,5005.0
2024-03-31,1711857600,FED-24DEC-T5.25,,,,,,0.0,0.39,0.195,0.0,5005.0
2024-04-01,1711944000,FED-24DEC-T5.25,,,,,,0.04,0.06,0.05,0.0,5005.0
2024-04-02,1712030400,FED-24DEC-T5.25,,,,,,0.0,0.39,0.195,0.0,5005.0
2024-04-03,1712116800,FED-24DEC-T5.25,,,,,,0.07,0.1,0.085,0.0,5005.0
2024-04-04,1712203200,FED-24DEC-T5.25,,,,,,0.06,0.11,0.08499999999999999,0.0,5005.0
2024-04-05,1712289600,FED-24DEC-T5.25,,,,,,0.08,0.15,0.11499999999999999,0.0,5005.0
2024-04-06,1712376000,FED-24DEC-T5.25,,,,,,0.09,0.17,0.13,0.0,5005.0
2024-04-07,1712462400,FED-24DEC-T5.25,,,,,,0.08,0.17,0.125,0.0,5005.0
2024-04-08,1712548800,FED-24DEC-T5.25,,,,,,0.08,0.17,0.125,0.0,5005.0
2024-04-09,1712635200,FED-24DEC-T5.25,,,,,,0.08,0.17,0.125,0.0,5005.0
2024-04-10,1712721600,FED-24DEC-T5.25,,,,,,0.05,0.2,0.125,0.0,5005.0
2024-04-11,1712808000,FED-24DEC-T5.25,,,,,,0.16,0.2,0.18,0.0,5005.0
2024-04-12,1712894400,FED-24DEC-T5.25,,,,,,0.18,0.26,0.22,0.0,5005.0
2024-04-13,1712980800,FED-24DEC-T5.25,0.24,0.18,0.24,0.18,0.1956,0.21,0.25,0.22999999999999998,27.0,5013.0
2024-04-14,1713067200,FED-24DEC-T5.25,0.22,0.22,0.22,0.22,0.22,0.18,0.22,0.2,8.0,5005.0
2024-04-16,1713240000,FED-24DEC-T5.25,0.23,0.23,0.23,0.23,0.23,0.17,0.24,0.20500000000000002,800.0,5005.0
2024-04-17,1713326400,FED-24DEC-T5.25,0.27,0.25,0.27,0.25,0.2503,0.23,0.27,0.25,1431.0,5005.0
2024-04-18,1713412800,FED-24DEC-T5.25,0.25,0.25,0.25,0.25,0.25,0.23,0.25,0.24,50.0,5005.0
2024-04-19,1713499200,FED-24DEC-T5.25,,,,,,0.18,0.25,0.215,0.0,5005.0
2024-04-20,1713585600,FED-24DEC-T5.25,0.25,0.25,0.25,0.25,0.25,0.18,0.28,0.23,42.0,5005.0
