date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24MAY-T5.00,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.515,250.0,8719.0
2024-01-02,1704171600,FED-24MAY-T5.00,0.47,0.49,0.49,0.47,0.4812,0.46,0.48,0.47,2170.0,10889.0
2024-01-03,1704258000,FED-24MAY-T5.00,0.43,0.48,0.52,0.43,0.4926,0.43,0.44,0.435,1362.0,9825.0
2024-01-04,1704344400,FED-24MAY-T5.00,0.55,0.44,0.55,0.44,0.5032,0.47,0.55,0.51,1925.0,10565.0
2024-01-05,1704430800,FED-24MAY-T5.00,,,,,,0.49,0.57,0.53,0.0,10565.0
2024-01-06,1704517200,FED-24MAY-T5.00,0.51,0.51,0.51,0.51,0.51,0.48,0.51,0.495,250.0,10565.0
2024-01-07,1704603600,FED-24MAY-T5.00,,,,,,0.48,0.51,0.495,0.0,10565.0
2024-01-08,1704690000,FED-24MAY-T5.00,,,,,,0.48,0.51,0.495,0.0,10565.0
2024-01-09,1704776400,FED-24MAY-T5.00,,,,,,0.56,0.65,0.605,0.0,10565.0
2024-01-10,1704862800,FED-24MAY-T5.00,,,,,,0.55,0.6,0.575,0.0,10565.0
2024-01-11,1704949200,FED-24MAY-T5.00,,,,,,0.55,0.59,0.5700000000000001,0.0,10565.0
2024-01-12,1705035600,FED-24MAY-T5.00,0.58,0.6,0.6,0.58,0.5984,0.57,0.58,0.575,305.0,10565.0
2024-01-13,1705122000,FED-24MAY-T5.00,0.45,0.57,0.57,0.44,0.4795,0.44,0.47,0.45499999999999996,785.0,10565.0
2024-01-14,1705208400,FED-24MAY-T5.00,,,,,,0.44,0.47,0.45499999999999996,0.0,10565.0
2024-01-15,1705294800,FED-24MAY-T5.00,0.48,0.48,0.48,0.48,0.48,0.46,0.49,0.475,250.0,10565.0
2024-01-16,1705381200,FED-24MAY-T5.00,0.45,0.45,0.45,0.45,0.45,0.44,0.47,0.45499999999999996,10.0,10565.0
2024-01-17,1705467600,FED-24MAY-T5.00,0.56,0.52,0.56,0.52,0.5417,0.52,0.57,0.5449999999999999,921.0,10565.0
2024-01-18,1705554000,FED-24MAY-T5.00,0.58,0.58,0.58,0.58,0.58,0.57,0.62,0.595,860.0,10565.0
2024-01-19,1705640400,FED-24MAY-T5.00,0.65,0.62,0.65,0.62,0.6212,0.62,0.65,0.635,245.0,10565.0
2024-01-20,1705726800,FED-24MAY-T5.00,,,,,,0.62,0.66,0.64,0.0,10565.0
2024-01-21,1705813200,FED-24MAY-T5.00,,,,,,0.6,0.65,0.625,0.0,10565.0
2024-01-23,1705986000,FED-24MAY-T5.00,0.63,0.63,0.63,0.63,0.63,0.64,0.66,0.65,400.0,10565.0
2024-01-24,1706072400,FED-24MAY-T5.00,0.68,0.64,0.68,0.64,0.6432,0.64,0.68,0.66,435.0,10565.0
2024-01-25,1706158800,FED-24MAY-T5.00,,,,,,0.63,0.67,0.65,0.0,10565.0
2024-01-26,1706245200,FED-24MAY-T5.00,,,,,,0.57,0.62,0.595,0.0,10565.0
2024-01-27,1706331600,FED-24MAY-T5.00,,,,,,0.57,0.63,0.6,0.0,10565.0
2024-01-28,1706418000,FED-24MAY-T5.00,,,,,,0.57,0.63,0.6,0.0,10565.0
2024-01-29,1706504400,FED-24MAY-T5.00,,,,,,0.57,0.62,0.595,0.0,10565.0
2024-01-30,1706590800,FED-24MAY-T5.00,,,,,,0.56,0.61,0.585,0.0,10565.0
2024-01-31,1706677200,FED-24MAY-T5.00,,,,,,0.61,0.64,0.625,0.0,10565.0
2024-02-01,1706763600,FED-24MAY-T5.00,0.7,0.61,0.73,0.55,0.6382,0.66,0.7,0.6799999999999999,8246.0,14731.0
2024-02-02,1706850000,FED-24MAY-T5.00,0.68,0.7,0.7,0.68,0.6928,0.69,0.71,0.7,180.0,14831.0
2024-02-03,1706936400,FED-24MAY-T5.00,0.79,0.74,0.84,0.74,0.7807,0.78,0.79,0.785,7216.0,14164.0
2024-02-04,1707022800,FED-24MAY-T5.00,0.77,0.77,0.77,0.76,0.7689,0.77,0.83,0.8,810.0,14161.0
2024-02-05,1707109200,FED-24MAY-T5.00,,,,,,0.77,0.83,0.8,0.0,14161.0
2024-02-06,1707195600,FED-24MAY-T5.00,0.85,0.85,0.85,0.85,0.85,0.82,0.85,0.835,1429.0,15590.0
2024-02-07,1707282000,FED-24MAY-T5.00,,,,,,0.81,0.83,0.8200000000000001,0.0,15590.0
