date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-09-20,1726804800,FED-25JUL-T4.50,,,,,,0.0,0.2,0.1,0.0,0.0
2024-09-21,1726891200,FED-25JUL-T4.50,,,,,,0.0,0.16,0.08,0.0,0.0
2024-09-26,1727323200,FED-25JUL-T4.50,,,,,,0.0,1.0,0.5,0.0,0.0
2024-10-02,1727841600,FED-25JUL-T4.50,,,,,,0.0,0.14,0.07,0.0,0.0
2024-10-03,1727928000,FED-25JUL-T4.50,,,,,,0.0,0.11,0.055,0.0,0.0
2024-10-04,1728014400,FED-25JUL-T4.50,,,,,,0.0,0.12,0.06,0.0,0.0
2024-10-05,1728100800,FED-25JUL-T4.50,,,,,,0.0,0.08,0.04,0.0,0.0
2024-10-06,1728187200,FED-25JUL-T4.50,,,,,,0.0,0.09,0.045,0.0,0.0
2024-10-08,1728360000,FED-25JUL-T4.50,,,,,,0.01,0.11,0.06,0.0,0.0
2024-10-10,1728532800,FED-25JUL-T4.50,,,,,,0.01,0.12,0.065,0.0,0.0
2024-10-11,1728619200,FED-25JUL-T4.50,,,,,,0.07,0.17,0.12000000000000001,0.0,0.0
2024-10-15,1728964800,FED-25JUL-T4.50,,,,,,0.08,0.18,0.13,0.0,0.0
2024-10-16,1729051200,FED-25JUL-T4.50,,,,,,0.07,0.18,0.125,0.0,0.0
2024-10-17,1729137600,FED-25JUL-T4.50,,,,,,0.08,0.18,0.13,0.0,0.0
2024-10-18,1729224000,FED-25JUL-T4.50,,,,,,0.07,0.18,0.125,0.0,0.0
2024-10-19,1729310400,FED-25JUL-T4.50,,,,,,0.07,0.18,0.125,0.0,0.0
2024-10-21,1729483200,FED-25JUL-T4.50,,,,,,0.08,0.18,0.13,0.0,0.0
2024-10-22,1729569600,FED-25JUL-T4.50,,,,,,0.07,0.17,0.12000000000000001,0.0,0.0
2024-10-23,1729656000,FED-25JUL-T4.50,,,,,,0.07,0.17,0.12000000000000001,0.0,0.0
2024-11-07,1730955600,FED-25JUL-T4.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-08,1731042000,FED-25JUL-T4.50,,,,,,0.01,0.33,0.17,0.0,0.0
2024-11-09,1731128400,FED-25JUL-T4.50,,,,,,0.01,0.32,0.165,0.0,0.0
2024-11-12,1731387600,FED-25JUL-T4.50,,,,,,0.01,0.31,0.16,0.0,0.0
2024-11-14,1731560400,FED-25JUL-T4.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-15,1731646800,FED-25JUL-T4.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-16,1731733200,FED-25JUL-T4.50,,,,,,0.0,1.0,0.5,0.0,0.0
2024-11-17,1731819600,FED-25JUL-T4.50,,,,,,0.13,0.28,0.20500000000000002,0.0,0.0
2024-11-20,1732078800,FED-25JUL-T4.50,0.13,0.13,0.14,0.13,0.1302,0.13,0.27,0.2,205.0,205.0
2024-11-21,1732165200,FED-25JUL-T4.50,,,,,,0.12,0.27,0.195,0.0,205.0
2024-11-22,1732251600,FED-25JUL-T4.50,,,,,,0.16,0.23,0.195,0.0,205.0
2024-11-23,1732338000,FED-25JUL-T4.50,0.15,0.16,0.16,0.15,0.1536,0.14,0.22,0.18,2200.0,2405.0
2024-11-25,1732510800,FED-25JUL-T4.50,,,,,,0.14,0.21,0.175,0.0,2405.0
2024-11-26,1732597200,FED-25JUL-T4.50,,,,,,0.12,0.18,0.15,0.0,2405.0
2024-11-27,1732683600,FED-25JUL-T4.50,,,,,,0.03,0.09,0.06,0.0,2405.0
2024-12-03,1733202000,FED-25JUL-T4.50,,,,,,0.04,0.09,0.065,0.0,2405.0
2024-12-04,1733288400,FED-25JUL-T4.50,,,,,,0.03,0.09,0.06,0.0,2405.0
2024-12-05,1733374800,FED-25JUL-T4.50,,,,,,0.03,0.09,0.06,0.0,2405.0
2024-12-06,1733461200,FED-25JUL-T4.50,,,,,,0.04,0.09,0.065,0.0,2405.0
2024-12-07,1733547600,FED-25JUL-T4.50,,,,,,0.02,0.1,0.060000000000000005,0.0,2405.0
2024-12-08,1733634000,FED-25JUL-T4.50,,,,,,0.02,0.1,0.060000000000000005,0.0,2405.0
2024-12-09,1733720400,FED-25JUL-T4.50,,,,,,0.01,0.1,0.055,0.0,2405.0
2024-12-10,1733806800,FED-25JUL-T4.50,,,,,,0.02,0.1,0.060000000000000005,0.0,2405.0
2024-12-11,1733893200,FED-25JUL-T4.50,,,,,,0.02,0.11,0.065,0.0,2405.0
2024-12-12,1733979600,FED-25JUL-T4.50,,,,,,0.06,0.13,0.095,0.0,2405.0
2024-12-13,1734066000,FED-25JUL-T4.50,,,,,,0.06,0.14,0.1,0.0,2405.0
