date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-02,1704171600,FED-24NOV-T5.00,,,,,,0.09,0.15,0.12,0.0,598.0
2024-01-03,1704258000,FED-24NOV-T5.00,,,,,,0.1,0.16,0.13,0.0,598.0
2024-01-04,1704344400,FED-24NOV-T5.00,,,,,,0.12,0.19,0.155,0.0,598.0
2024-01-05,1704430800,FED-24NOV-T5.00,0.12,0.12,0.12,0.12,0.12,0.12,0.19,0.155,5.0,598.0
2024-01-06,1704517200,FED-24NOV-T5.00,,,,,,0.15,0.19,0.16999999999999998,0.0,598.0
2024-01-08,1704690000,FED-24NOV-T5.00,,,,,,0.15,0.2,0.175,0.0,598.0
2024-01-09,1704776400,FED-24NOV-T5.00,0.15,0.15,0.15,0.15,0.15,0.16,0.19,0.175,95.0,598.0
2024-01-10,1704862800,FED-24NOV-T5.00,,,,,,0.17,0.22,0.195,0.0,598.0
2024-01-11,1704949200,FED-24NOV-T5.00,,,,,,0.15,0.21,0.18,0.0,598.0
2024-01-12,1705035600,FED-24NOV-T5.00,,,,,,0.15,0.21,0.18,0.0,598.0
2024-01-13,1705122000,FED-24NOV-T5.00,,,,,,0.12,0.16,0.14,0.0,598.0
2024-01-14,1705208400,FED-24NOV-T5.00,,,,,,0.12,0.16,0.14,0.0,598.0
2024-01-15,1705294800,FED-24NOV-T5.00,,,,,,0.13,0.17,0.15000000000000002,0.0,598.0
2024-01-16,1705381200,FED-24NOV-T5.00,,,,,,0.13,0.17,0.15000000000000002,0.0,598.0
2024-01-17,1705467600,FED-24NOV-T5.00,,,,,,0.15,0.21,0.18,0.0,598.0
2024-01-18,1705554000,FED-24NOV-T5.00,,,,,,0.19,0.24,0.215,0.0,598.0
2024-01-19,1705640400,FED-24NOV-T5.00,,,,,,0.2,0.25,0.225,0.0,598.0
2024-01-20,1705726800,FED-24NOV-T5.00,,,,,,0.2,0.25,0.225,0.0,598.0
2024-01-21,1705813200,FED-24NOV-T5.00,,,,,,0.19,0.24,0.215,0.0,598.0
2024-01-23,1705986000,FED-24NOV-T5.00,,,,,,0.19,0.24,0.215,0.0,598.0
2024-01-24,1706072400,FED-24NOV-T5.00,,,,,,0.2,0.25,0.225,0.0,598.0
2024-01-25,1706158800,FED-24NOV-T5.00,,,,,,0.19,0.24,0.215,0.0,598.0
2024-01-26,1706245200,FED-24NOV-T5.00,,,,,,0.14,0.19,0.165,0.0,598.0
2024-01-27,1706331600,FED-24NOV-T5.00,,,,,,0.14,0.2,0.17,0.0,598.0
2024-01-28,1706418000,FED-24NOV-T5.00,,,,,,0.14,0.2,0.17,0.0,598.0
2024-01-29,1706504400,FED-24NOV-T5.00,,,,,,0.14,0.2,0.17,0.0,598.0
2024-01-30,1706590800,FED-24NOV-T5.00,,,,,,0.14,0.19,0.165,0.0,598.0
2024-01-31,1706677200,FED-24NOV-T5.00,,,,,,0.15,0.2,0.175,0.0,598.0
2024-02-01,1706763600,FED-24NOV-T5.00,,,,,,0.15,0.2,0.175,0.0,598.0
2024-02-02,1706850000,FED-24NOV-T5.00,,,,,,0.15,0.21,0.18,0.0,598.0
2024-02-03,1706936400,FED-24NOV-T5.00,,,,,,0.23,0.33,0.28,0.0,598.0
2024-02-06,1707195600,FED-24NOV-T5.00,0.24,0.24,0.24,0.24,0.24,0.23,0.28,0.255,1200.0,1700.0
2024-02-07,1707282000,FED-24NOV-T5.00,,,,,,0.23,0.29,0.26,0.0,1700.0
2024-02-08,1707368400,FED-24NOV-T5.00,,,,,,0.24,0.3,0.27,0.0,1700.0
2024-02-09,1707454800,FED-24NOV-T5.00,,,,,,0.24,0.31,0.275,0.0,1700.0
2024-02-10,1707541200,FED-24NOV-T5.00,0.24,0.24,0.24,0.24,0.24,0.23,0.29,0.26,120.0,1820.0
2024-02-11,1707627600,FED-24NOV-T5.00,,,,,,0.22,0.29,0.255,0.0,1820.0
2024-02-13,1707800400,FED-24NOV-T5.00,,,,,,0.23,0.28,0.255,0.0,1820.0
2024-02-14,1707886800,FED-24NOV-T5.00,0.44,0.42,0.44,0.42,0.4276,0.42,0.45,0.435,1530.0,3350.0
2024-02-15,1707973200,FED-24NOV-T5.00,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.435,10.0,3360.0
2024-02-16,1708059600,FED-24NOV-T5.00,,,,,,0.42,0.45,0.435,0.0,3360.0
2024-02-17,1708146000,FED-24NOV-T5.00,0.44,0.47,0.48,0.44,0.4506,0.42,0.49,0.45499999999999996,5110.0,8460.0
2024-02-18,1708232400,FED-24NOV-T5.00,,,,,,0.42,0.5,0.45999999999999996,0.0,8460.0
2024-02-19,1708318800,FED-24NOV-T5.00,,,,,,0.42,0.5,0.45999999999999996,0.0,8460.0
