date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-09-20,1726804800,FED-25JUL-T5.00,,,,,,0.0,0.12,0.06,0.0,0.0
2024-09-21,1726891200,FED-25JUL-T5.00,,,,,,0.0,0.11,0.055,0.0,0.0
2024-09-26,1727323200,FED-25JUL-T5.00,,,,,,0.0,1.0,0.5,0.0,0.0
2024-10-02,1727841600,FED-25JUL-T5.00,,,,,,0.0,0.11,0.055,0.0,0.0
2024-10-03,1727928000,FED-25JUL-T5.00,,,,,,0.0,0.1,0.05,0.0,0.0
2024-10-05,1728100800,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2024-10-06,1728187200,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2024-10-08,1728360000,FED-25JUL-T5.00,,,,,,0.0,0.06,0.03,0.0,0.0
2024-10-10,1728532800,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-10-11,1728619200,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-10-15,1728964800,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-10-16,1729051200,FED-25JUL-T5.00,,,,,,0.0,0.08,0.04,0.0,0.0
2024-10-22,1729569600,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-10-23,1729656000,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-11-01,1730433600,FED-25JUL-T5.00,,,,,,0.01,0.07,0.04,0.0,0.0
2024-11-07,1730955600,FED-25JUL-T5.00,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-08,1731042000,FED-25JUL-T5.00,,,,,,0.01,0.26,0.135,0.0,0.0
2024-11-09,1731128400,FED-25JUL-T5.00,,,,,,0.01,0.25,0.13,0.0,0.0
2024-11-14,1731560400,FED-25JUL-T5.00,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-15,1731646800,FED-25JUL-T5.00,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-16,1731733200,FED-25JUL-T5.00,,,,,,0.0,1.0,0.5,0.0,0.0
2024-11-17,1731819600,FED-25JUL-T5.00,,,,,,0.0,0.11,0.055,0.0,0.0
2024-11-22,1732251600,FED-25JUL-T5.00,,,,,,0.0,0.07,0.035,0.0,0.0
2024-11-23,1732338000,FED-25JUL-T5.00,,,,,,0.0,0.06,0.03,0.0,0.0
2024-11-26,1732597200,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2024-11-27,1732683600,FED-25JUL-T5.00,,,,,,0.01,0.03,0.02,0.0,0.0
2024-12-07,1733547600,FED-25JUL-T5.00,,,,,,0.01,0.05,0.030000000000000002,0.0,0.0
2024-12-12,1733979600,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2024-12-19,1734584400,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2025-01-05,1736053200,FED-25JUL-T5.00,,,,,,0.0,0.05,0.025,0.0,0.0
2025-01-07,1736226000,FED-25JUL-T5.00,,,,,,0.0,0.04,0.02,0.0,0.0
2025-01-10,1736485200,FED-25JUL-T5.00,,,,,,0.0,0.06,0.03,0.0,0.0
