date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24JAN-T5.25,0.97,0.97,0.97,0.97,0.97,0.96,0.97,0.965,24565.0,68267.0
2024-01-02,1704171600,FED-24JAN-T5.25,0.96,0.96,0.96,0.95,0.96,0.95,0.96,0.955,34161.0,95068.0
2024-01-03,1704258000,FED-24JAN-T5.25,0.96,0.96,0.96,0.95,0.9556,0.95,0.96,0.955,2266.0,95172.0
2024-01-04,1704344400,FED-24JAN-T5.25,0.97,0.96,0.97,0.96,0.9608,0.97,0.98,0.975,76799.0,87141.0
2024-01-05,1704430800,FED-24JAN-T5.25,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.975,500.0,87641.0
2024-01-06,1704517200,FED-24JAN-T5.25,0.99,0.99,0.99,0.98,0.9893,0.98,0.99,0.985,2924.0,85217.0
2024-01-07,1704603600,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,250.0,85217.0
2024-01-09,1704776400,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,350.0,85217.0
2024-01-10,1704862800,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,5.0,85217.0
2024-01-11,1704949200,FED-24JAN-T5.25,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.975,6600.0,85217.0
2024-01-12,1705035600,FED-24JAN-T5.25,0.99,0.98,0.99,0.98,0.9826,0.98,0.99,0.985,4100.0,85317.0
2024-01-13,1705122000,FED-24JAN-T5.25,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.985,5000.0,90317.0
2024-01-17,1705467600,FED-24JAN-T5.25,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.985,93.0,90410.0
2024-01-18,1705554000,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,6450.0,85410.0
2024-01-19,1705640400,FED-24JAN-T5.25,0.99,0.99,0.99,0.98,0.988,0.98,0.99,0.985,2513.0,85923.0
2024-01-20,1705726800,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,4500.0,85923.0
2024-01-21,1705813200,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,1500.0,85923.0
2024-01-23,1705986000,FED-24JAN-T5.25,0.98,0.99,0.99,0.98,0.9899,0.99,1.0,0.995,9640.0,86063.0
2024-01-24,1706072400,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,2514.0,86577.0
2024-01-25,1706158800,FED-24JAN-T5.25,0.98,0.99,0.99,0.98,0.9869,0.99,1.0,0.995,6520.0,89097.0
2024-01-26,1706245200,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,2700.0,89097.0
2024-01-31,1706677200,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,200.0,89297.0
2024-02-01,1706763600,FED-24JAN-T5.25,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,10676.0,99973.0
