date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-09-20,1726804800,FED-25JUN-T4.25,,,,,,0.14,0.35,0.245,0.0,0.0
2024-09-21,1726891200,FED-25JUN-T4.25,,,,,,0.06,0.26,0.16,0.0,0.0
2024-09-26,1727323200,FED-25JUN-T4.25,,,,,,0.0,1.0,0.5,0.0,0.0
2024-10-02,1727841600,FED-25JUN-T4.25,,,,,,0.1,0.25,0.175,0.0,0.0
2024-10-03,1727928000,FED-25JUN-T4.25,,,,,,0.06,1.0,0.53,0.0,0.0
2024-10-04,1728014400,FED-25JUN-T4.25,,,,,,0.0,1.0,0.5,0.0,0.0
2024-10-05,1728100800,FED-25JUN-T4.25,,,,,,0.04,0.15,0.095,0.0,0.0
2024-10-06,1728187200,FED-25JUN-T4.25,,,,,,0.08,0.18,0.13,0.0,0.0
2024-10-07,1728273600,FED-25JUN-T4.25,,,,,,0.08,0.17,0.125,0.0,0.0
2024-10-08,1728360000,FED-25JUN-T4.25,,,,,,0.11,0.21,0.16,0.0,0.0
2024-10-10,1728532800,FED-25JUN-T4.25,,,,,,0.12,0.22,0.16999999999999998,0.0,0.0
2024-10-11,1728619200,FED-25JUN-T4.25,,,,,,0.16,0.37,0.265,0.0,0.0
2024-10-13,1728792000,FED-25JUN-T4.25,,,,,,0.17,0.37,0.27,0.0,0.0
2024-10-15,1728964800,FED-25JUN-T4.25,,,,,,0.17,0.38,0.275,0.0,0.0
2024-10-16,1729051200,FED-25JUN-T4.25,,,,,,0.17,0.37,0.27,0.0,0.0
2024-10-17,1729137600,FED-25JUN-T4.25,,,,,,0.17,0.38,0.275,0.0,0.0
2024-10-18,1729224000,FED-25JUN-T4.25,,,,,,0.17,0.37,0.27,0.0,0.0
2024-10-22,1729569600,FED-25JUN-T4.25,,,,,,0.17,0.38,0.275,0.0,0.0
2024-10-23,1729656000,FED-25JUN-T4.25,,,,,,0.17,0.38,0.275,0.0,0.0
2024-10-25,1729828800,FED-25JUN-T4.25,,,,,,0.17,0.38,0.275,0.0,0.0
2024-11-07,1730955600,FED-25JUN-T4.25,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-08,1731042000,FED-25JUN-T4.25,,,,,,0.01,0.49,0.25,0.0,0.0
2024-11-09,1731128400,FED-25JUN-T4.25,,,,,,0.01,0.48,0.245,0.0,0.0
2024-11-11,1731301200,FED-25JUN-T4.25,,,,,,0.01,0.47,0.24,0.0,0.0
2024-11-13,1731474000,FED-25JUN-T4.25,,,,,,0.01,0.47,0.24,0.0,0.0
2024-11-14,1731560400,FED-25JUN-T4.25,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-15,1731646800,FED-25JUN-T4.25,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-16,1731733200,FED-25JUN-T4.25,,,,,,0.0,1.0,0.5,0.0,0.0
2024-11-17,1731819600,FED-25JUN-T4.25,,,,,,0.34,0.5,0.42000000000000004,0.0,0.0
2024-11-20,1732078800,FED-25JUN-T4.25,0.33,0.34,0.34,0.33,0.3353,0.33,0.47,0.4,1900.0,1900.0
2024-11-21,1732165200,FED-25JUN-T4.25,,,,,,0.33,0.47,0.4,0.0,1900.0
2024-11-22,1732251600,FED-25JUN-T4.25,,,,,,0.36,0.43,0.395,0.0,1900.0
2024-11-23,1732338000,FED-25JUN-T4.25,,,,,,0.36,0.43,0.395,0.0,1900.0
2024-11-25,1732510800,FED-25JUN-T4.25,0.35,0.36,0.36,0.35,0.3536,0.35,0.42,0.385,1645.0,3545.0
2024-11-26,1732597200,FED-25JUN-T4.25,0.34,0.35,0.35,0.34,0.3425,0.3,0.37,0.33499999999999996,1208.0,4753.0
2024-11-27,1732683600,FED-25JUN-T4.25,,,,,,0.2,0.26,0.23,0.0,4753.0
2024-11-30,1732942800,FED-25JUN-T4.25,0.27,0.27,0.27,0.27,0.27,0.21,0.28,0.245,1000.0,3753.0
2024-12-03,1733202000,FED-25JUN-T4.25,,,,,,0.22,0.27,0.245,0.0,3753.0
2024-12-04,1733288400,FED-25JUN-T4.25,,,,,,0.22,0.27,0.245,0.0,3753.0
2024-12-05,1733374800,FED-25JUN-T4.25,,,,,,0.22,0.27,0.245,0.0,3753.0
2024-12-06,1733461200,FED-25JUN-T4.25,,,,,,0.21,0.25,0.22999999999999998,0.0,3753.0
2024-12-07,1733547600,FED-25JUN-T4.25,,,,,,0.21,0.25,0.22999999999999998,0.0,3753.0
2024-12-08,1733634000,FED-25JUN-T4.25,,,,,,0.19,0.26,0.225,0.0,3753.0
2024-12-09,1733720400,FED-25JUN-T4.25,,,,,,0.21,0.24,0.22499999999999998,0.0,3753.0
2024-12-10,1733806800,FED-25JUN-T4.25,,,,,,0.21,0.24,0.22499999999999998,0.0,3753.0
2024-12-11,1733893200,FED-25JUN-T4.25,,,,,,0.18,0.26,0.22,0.0,3753.0
2024-12-12,1733979600,FED-25JUN-T4.25,,,,,,0.0,1.0,0.5,0.0,3753.0
2024-12-19,1734584400,FED-25JUN-T4.25,0.34,0.34,0.34,0.34,0.34,0.33,0.43,0.38,250.0,4003.0
2024-12-20,1734670800,FED-25JUN-T4.25,,,,,,0.34,0.42,0.38,0.0,4003.0
2024-12-21,1734757200,FED-25JUN-T4.25,,,,,,0.34,0.42,0.38,0.0,4003.0
2024-12-22,1734843600,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4003.0
2024-12-23,1734930000,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4003.0
2024-12-24,1735016400,FED-25JUN-T4.25,0.34,0.32,0.42,0.32,0.34,0.33,0.43,0.38,30.0,4023.0
2024-12-25,1735102800,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-26,1735189200,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-27,1735275600,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-28,1735362000,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-29,1735448400,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-30,1735534800,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2024-12-31,1735621200,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2025-01-01,1735707600,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2025-01-02,1735794000,FED-25JUN-T4.25,,,,,,0.32,0.44,0.38,0.0,4023.0
2025-01-03,1735880400,FED-25JUN-T4.25,,,,,,0.32,0.44,0.38,0.0,4023.0
2025-01-04,1735966800,FED-25JUN-T4.25,,,,,,0.33,0.43,0.38,0.0,4023.0
2025-01-05,1736053200,FED-25JUN-T4.25,,,,,,0.35,0.43,0.39,0.0,4023.0
2025-01-06,1736139600,FED-25JUN-T4.25,,,,,,0.34,0.44,0.39,0.0,4023.0
2025-01-07,1736226000,FED-25JUN-T4.25,,,,,,0.35,0.43,0.39,0.0,4023.0
2025-01-08,1736312400,FED-25JUN-T4.25,,,,,,0.34,0.44,0.39,0.0,4023.0
2025-01-09,1736398800,FED-25JUN-T4.25,,,,,,0.34,0.44,0.39,0.0,4023.0
2025-01-10,1736485200,FED-25JUN-T4.25,,,,,,0.35,0.43,0.39,0.0,4023.0
2025-01-11,1736571600,FED-25JUN-T4.25,0.46,0.44,0.46,0.44,0.4518,0.43,0.52,0.475,85.0,4108.0
2025-01-12,1736658000,FED-25JUN-T4.25,,,,,,0.43,0.52,0.475,0.0,4108.0
