date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-09-20,1726804800,FED-25MAR-T3.75,,,,,,0.69,0.89,0.79,0.0,0.0
2024-09-21,1726891200,FED-25MAR-T3.75,,,,,,0.63,0.84,0.735,0.0,0.0
2024-09-23,1727064000,FED-25MAR-T3.75,,,,,,0.63,1.0,0.815,0.0,0.0
2024-09-24,1727150400,FED-25MAR-T3.75,0.63,0.63,0.63,0.63,0.63,0.0,0.99,0.495,202.0,202.0
2024-09-25,1727236800,FED-25MAR-T3.75,,,,,,0.62,0.83,0.725,0.0,202.0
2024-09-26,1727323200,FED-25MAR-T3.75,,,,,,0.0,0.99,0.495,0.0,202.0
2024-09-27,1727409600,FED-25MAR-T3.75,,,,,,0.0,1.0,0.5,0.0,202.0
2024-09-28,1727496000,FED-25MAR-T3.75,,,,,,0.0,0.99,0.495,0.0,202.0
2024-09-29,1727582400,FED-25MAR-T3.75,,,,,,0.0,1.0,0.5,0.0,202.0
2024-09-30,1727668800,FED-25MAR-T3.75,,,,,,0.0,0.99,0.495,0.0,202.0
2024-10-01,1727755200,FED-25MAR-T3.75,,,,,,0.0,1.0,0.5,0.0,202.0
2024-10-02,1727841600,FED-25MAR-T3.75,,,,,,0.72,0.87,0.7949999999999999,0.0,202.0
2024-10-03,1727928000,FED-25MAR-T3.75,0.67,0.7,0.7,0.67,0.6914,0.0,0.87,0.435,700.0,902.0
2024-10-04,1728014400,FED-25MAR-T3.75,,,,,,0.0,0.99,0.495,0.0,902.0
2024-10-05,1728100800,FED-25MAR-T3.75,0.67,0.67,0.67,0.67,0.67,0.6,0.72,0.6599999999999999,400.0,902.0
2024-10-06,1728187200,FED-25MAR-T3.75,,,,,,0.6,0.7,0.6499999999999999,0.0,902.0
2024-10-07,1728273600,FED-25MAR-T3.75,,,,,,0.59,0.7,0.645,0.0,902.0
2024-10-08,1728360000,FED-25MAR-T3.75,0.72,0.7,0.72,0.7,0.72,0.67,0.77,0.72,1002.0,1402.0
2024-10-09,1728446400,FED-25MAR-T3.75,,,,,,0.67,0.75,0.71,0.0,1402.0
2024-10-10,1728532800,FED-25MAR-T3.75,,,,,,0.66,0.75,0.7050000000000001,0.0,1402.0
2024-10-11,1728619200,FED-25MAR-T3.75,0.75,0.75,0.75,0.75,0.75,0.75,0.86,0.8049999999999999,500.0,902.0
