Time,warriors_game
2025-01-11,2.2360248447204967
2025-01-12,1.4906832298136645
2025-01-13,1.4906832298136645
2025-01-14,2.2360248447204967
2025-01-15,1.4906832298136645
2025-01-16,3.7267080745341614
2025-01-17,1.4906832298136645
2025-01-18,2.2360248447204967
2025-01-19,3.7267080745341614
2025-01-20,2.981366459627329
2025-01-21,1.8633540372670807
2025-01-22,1.8633540372670807
2025-01-23,3.7267080745341614
2025-01-24,2.981366459627329
2025-01-25,2.608695652173913
2025-01-26,4.472049689440993
2025-01-27,1.1180124223602483
2025-01-28,1.8633540372670807
2025-01-29,3.7267080745341614
2025-01-30,3.7267080745341614
2025-01-31,2.2360248447204967
2025-02-01,3.7267080745341614
2025-02-02,1.4906832298136645
2025-02-03,1.4906832298136645
2025-02-04,2.981366459627329
2025-02-05,1.4906832298136645
2025-02-06,4.84472049689441
2025-02-07,4.099378881987578
2025-02-08,2.981366459627329
2025-02-09,5.590062111801242
2025-02-10,1.8633540372670807
2025-02-11,4.472049689440993
2025-02-12,2.2360248447204967
2025-02-13,5.962732919254658
2025-02-14,4.099378881987578
2025-02-15,1.4906832298136645
2025-02-16,1.1180124223602483
2025-02-17,1.4906832298136645
2025-02-18,1.1180124223602483
2025-02-19,1.1180124223602483
2025-02-20,1.4906832298136645
2025-02-21,1.8633540372670807
2025-02-22,4.84472049689441
2025-02-23,5.590062111801242
2025-02-24,2.2360248447204967
2025-02-25,2.2360248447204967
2025-02-26,4.472049689440993
2025-02-27,2.981366459627329
2025-02-28,6.3354037267080745
2025-03-01,3.354037267080745
2025-03-02,5.590062111801242
2025-03-03,2.2360248447204967
2025-03-04,4.84472049689441
2025-03-05,4.472049689440993
2025-03-06,2.2360248447204967
2025-03-07,5.217391304347826
2025-03-08,2.981366459627329
2025-03-09,7.453416149068323
2025-03-10,2.608695652173913
2025-03-11,4.84472049689441
2025-03-12,1.8633540372670807
2025-03-13,2.608695652173913
2025-03-14,5.590062111801242
2025-03-15,2.981366459627329
2025-03-16,9.316770186335404
2025-03-17,2.608695652173913
2025-03-18,6.70807453416149
2025-03-19,5.590062111801242
2025-03-20,2.2360248447204967
2025-03-21,5.217391304347826
2025-03-22,3.354037267080745
2025-03-23,3.354037267080745
2025-03-24,1.8633540372670807
2025-03-25,2.981366459627329
2025-03-26,3.354037267080745
2025-03-27,1.4906832298136645
2025-03-28,2.2360248447204967
2025-03-29,3.7267080745341614
2025-03-30,3.354037267080745
2025-03-31,2.608695652173913
2025-04-01,2.608695652173913
2025-04-02,5.962732919254658
2025-04-03,3.354037267080745
2025-04-04,8.944099378881987
2025-04-05,8.571428571428571
2025-04-06,4.472049689440993
2025-04-07,6.3354037267080745
2025-04-08,2.608695652173913
2025-04-09,5.217391304347826
2025-04-10,5.962732919254658
2025-04-11,2.981366459627329
2025-04-12,7.080745341614906
2025-04-13,12.298136645962732
2025-04-14,3.354037267080745
2025-04-15,5.217391304347826
2025-04-16,15.279503105590061
2025-04-17,2.981366459627329
2025-04-18,2.608695652173913
2025-04-19,3.354037267080745
2025-04-20,7.826086956521738
2025-04-21,14.161490683229813
2025-04-22,4.472049689440993
2025-04-23,6.3354037267080745
2025-04-24,13.788819875776397
2025-04-25,3.354037267080745
2025-04-26,7.080745341614906
2025-04-27,18.633540372670808
2025-04-28,7.080745341614906
2025-04-29,17.51552795031056
2025-04-30,9.68944099378882
2025-05-01,17.142857142857142
2025-05-02,11.925465838509316
2025-05-03,37.267080745341616
2025-05-04,25.71428571428571
2025-05-05,36.149068322981364
2025-05-06,10.062111801242235
2025-05-07,23.1055900621118
2025-05-08,11.180124223602483
2025-05-09,19.37888198757764
2025-05-10,12.670807453416149
2025-05-11,23.850931677018632
2025-05-12,8.571428571428571
2025-05-13,24.96894409937888
2025-05-14,9.316770186335404
2025-05-15,19.751552795031056
2025-05-16,1.8633540372670807
2025-05-17,1.4906832298136645
2025-05-18,1.4906832298136645
2025-05-19,1.1180124223602483
2025-05-20,0.7453416149068323
2025-05-21,0.7453416149068323
2025-05-22,0.7453416149068323
2025-05-23,0.7453416149068323
2025-05-24,0.7453416149068323
2025-05-25,0.7453416149068323
2025-05-26,0.7453416149068323
2025-05-27,0.37267080745341613
2025-05-28,0.7453416149068323
2025-05-29,0.7453416149068323
2025-05-30,0.37267080745341613
2025-05-31,0.37267080745341613
2025-06-01,0.37267080745341613
2025-06-02,0.37267080745341613
2025-06-03,0.37267080745341613
2025-06-04,0.37267080745341613
2025-06-05,0.37267080745341613
2025-06-06,0.37267080745341613
2025-06-07,0.37267080745341613
2025-06-08,0.37267080745341613
2025-06-09,0.37267080745341613
2025-06-10,0.37267080745341613
2025-06-11,0.37267080745341613
2025-06-12,0.37267080745341613
2025-06-13,0.37267080745341613
2025-06-14,0.37267080745341613
2025-06-15,0.37267080745341613
2025-06-16,0.37267080745341613
2025-06-17,0.37267080745341613
2025-06-18,0.37267080745341613
2025-06-19,0.37267080745341613
2025-06-20,0.7453416149068323
2025-06-21,0.37267080745341613
2025-06-22,0.7453416149068323
2025-06-23,0.7453416149068323
2025-06-24,0.37267080745341613
2025-06-25,0.37267080745341613
2025-06-26,0.37267080745341613
2025-06-27,0.37267080745341613
2025-06-28,0.37267080745341613
2025-06-29,0.37267080745341613
2025-06-30,0.37267080745341613
2025-07-01,0.37267080745341613
2025-07-02,0.37267080745341613
2025-07-03,0.37267080745341613
2025-07-04,0.37267080745341613
2025-07-05,0.7453416149068323
2025-07-06,0.7453416149068323
2025-07-07,0.37267080745341613
2025-07-08,0.37267080745341613
2025-07-09,0.37267080745341613
2025-07-10,0.37267080745341613
2025-07-11,0.37267080745341613
2025-07-12,0.37267080745341613
2025-07-13,0.37267080745341613
2025-07-14,0.37267080745341613
2025-07-15,0.37267080745341613
2025-07-16,0.37267080745341613
2025-07-17,0.7453416149068323
2025-07-18,0.37267080745341613
2025-07-19,0.7453416149068323
2025-07-20,0.7453416149068323
2025-07-21,0.37267080745341613
2025-07-22,0.37267080745341613
2025-07-23,0.37267080745341613
2025-07-24,0.37267080745341613
2025-07-25,0.37267080745341613
2025-07-26,0.7453416149068323
2025-07-27,0.7453416149068323
2025-07-28,0.37267080745341613
2025-07-29,0.7453416149068323
2025-07-30,1.4906832298136645
2025-07-31,1.1180124223602483
2025-08-01,1.1180124223602483
2025-08-02,0.37267080745341613
2025-08-03,0.37267080745341613
2025-08-04,0.37267080745341613
2025-08-05,0.37267080745341613
2025-08-06,0.37267080745341613
2025-08-07,0.37267080745341613
2025-08-08,0.37267080745341613
2025-08-09,0.7453416149068323
2025-08-10,0.37267080745341613
2025-08-11,0.37267080745341613
2025-08-12,0.37267080745341613
2025-08-13,0.37267080745341613
2025-08-14,0.37267080745341613
2025-08-15,0.37267080745341613
2025-08-16,0.37267080745341613
2025-08-17,0.37267080745341613
2025-08-18,0.37267080745341613
2025-08-19,0.37267080745341613
2025-08-20,0.37267080745341613
2025-08-21,0.37267080745341613
2025-08-22,0.37267080745341613
2025-08-23,0.37267080745341613
2025-08-24,0.7453416149068323
2025-08-25,0.37267080745341613
2025-08-26,0.37267080745341613
2025-08-27,0.37267080745341613
2025-08-28,0.37267080745341613
2025-08-29,0.37267080745341613
2025-08-30,0.37267080745341613
2025-08-31,0.37267080745341613
2025-09-01,0.37267080745341613
2025-09-02,0.37267080745341613
2025-09-03,0.37267080745341613
2025-09-04,0.37267080745341613
2025-09-05,0.37267080745341613
2025-09-06,0.37267080745341613
2025-09-07,0.37267080745341613
2025-09-08,0.37267080745341613
2025-09-09,0.37267080745341613
2025-09-10,0.37267080745341613
2025-09-11,0.37267080745341613
2025-09-12,0.37267080745341613
2025-09-13,0.37267080745341613
2025-09-14,0.37267080745341613
2025-09-15,0.37267080745341613
2025-09-16,0.37267080745341613
2025-09-17,0.37267080745341613
2025-09-18,0.37267080745341613
2025-09-19,0.37267080745341613
2025-09-20,0.37267080745341613
2025-09-21,0.37267080745341613
2025-09-22,0.37267080745341613
2025-09-23,0.37267080745341613
2025-09-24,0.37267080745341613
2025-09-25,0.37267080745341613
2025-09-26,0.37267080745341613
2025-09-27,0.37267080745341613
2025-09-28,0.37267080745341613
2025-09-29,0.37267080745341613
2025-09-30,0.37267080745341613
2025-10-01,0.37267080745341613
2025-10-02,0.7453416149068323
2025-10-03,0.7453416149068323
2025-10-04,0.7453416149068323
2025-10-05,1.4906832298136645
2025-10-06,2.608695652173913
2025-10-07,0.7453416149068323
2025-10-08,1.1180124223602483
2025-10-09,2.608695652173913
2025-10-10,1.1180124223602483
2025-10-11,1.1180124223602483
2025-10-12,1.4906832298136645
2025-10-13,2.981366459627329
2025-10-14,1.1180124223602483
2025-10-15,2.608695652173913
2025-10-16,0.7453416149068323
2025-10-17,1.1180124223602483
2025-10-18,2.608695652173913
2025-10-19,1.1180124223602483
2025-10-20,1.1180124223602483
2025-10-21,3.354037267080745
2025-10-22,9.316770186335404
2025-10-23,3.354037267080745
2025-10-24,10.062111801242235
2025-10-25,7.826086956521738
2025-10-26,2.2360248447204967
2025-10-27,2.2360248447204967
2025-10-28,7.826086956521738
2025-10-29,8.198757763975156
2025-10-30,3.354037267080745
2025-10-31,4.472049689440993
2025-11-01,3.354037267080745
2025-11-02,4.099378881987578
2025-11-03,1.8633540372670807
2025-11-04,2.981366459627329
2025-11-05,5.962732919254658
2025-11-06,5.217391304347826
2025-11-07,2.2360248447204967
2025-11-08,6.70807453416149
2025-11-09,2.608695652173913
2025-11-10,3.7267080745341614
2025-11-11,2.608695652173913
2025-11-12,4.84472049689441
2025-11-13,4.099378881987578
2025-11-14,2.2360248447204967
2025-11-15,8.571428571428571
2025-11-16,2.608695652173913
2025-11-17,4.099378881987578
2025-11-18,2.981366459627329
2025-11-19,5.217391304347826
2025-11-20,3.7267080745341614
2025-11-21,2.2360248447204967
2025-11-22,4.84472049689441
2025-11-23,1.8633540372670807
2025-11-24,1.8633540372670807
2025-11-25,3.7267080745341614
2025-11-26,2.2360248447204967
2025-11-27,5.962732919254658
2025-11-28,1.4906832298136645
2025-11-29,2.608695652173913
2025-11-30,4.099378881987578
2025-12-01,1.4906832298136645
2025-12-02,2.2360248447204967
2025-12-03,6.70807453416149
2025-12-04,2.608695652173913
2025-12-05,3.7267080745341614
2025-12-06,2.608695652173913
2025-12-07,4.099378881987578
2025-12-08,2.608695652173913
2025-12-09,1.4906832298136645
2025-12-10,1.8633540372670807
2025-12-11,1.4580188562520107
2025-12-12,2.187028284378016
2025-12-13,6.374749449407339
2025-12-14,2.276112939546163
2025-12-15,3.7341317957981737
2025-12-16,1.1825987973571552
2025-12-17,1.4580188562520107
2025-12-18,1.8225235703150133
2025-12-19,3.6450471406300267
2025-12-20,1.9116082254831606
2025-12-21,4.463141223924179
2025-12-22,1.9116082254831606
2025-12-23,4.374056568756032
2025-12-24,2.187028284378016
2025-12-25,6.463834104575486
2025-12-26,4.738561282819035
2025-12-27,1.8225235703150133
2025-12-28,4.009551854693029
2025-12-29,2.276112939546163
2025-12-30,3.0051223676721683
2025-12-31,3.7341317957981737
2026-01-01,1.8225235703150133
2026-01-02,2.276112939546163
2026-01-03,6.010244735344337
2026-01-04,4.463141223924179
2026-01-05,1.9116082254831606
2026-01-06,3.823216450966321
2026-01-07,2.187028284378016
2026-01-08,3.823216450966321
2026-01-09,1.8225235703150133
2026-01-10,4.097894137734775
2026-01-11,2.138031724035535
2026-01-12,3.5633862067258915
2026-01-13,1.7816931033629457
2026-01-14,3.919724827398481
2026-01-15,1.9598624136992404
2026-01-16,5.523248620425131
2026-01-17,2.4943703447081242
2026-01-18,4.27606344807107
2026-01-19,2.138031724035535
2026-01-20,4.632402068743659
2026-01-21,3.741555517062186
2026-01-22,2.3162010343718293
2026-01-23,3.5633862067258915
2026-01-24,5.1669099997525425
2026-01-25,5.523248620425131
2026-01-26,3.385216896389597
2026-01-27,4.097894137734775
2026-01-28,1.7816931033629457
2026-01-29,2.850708965380713
2026-01-30,2.138031724035535
2026-01-31,4.632402068743659
2026-02-01,1.603523793026651
2026-02-02,1.2471851723540621
2026-02-03,1.9598624136992404
2026-02-04,3.741555517062186
2026-02-05,1.9598624136992404
2026-02-06,3.385216896389597
2026-02-07,2.138031724035535
2026-02-08,3.5633862067258915
2026-02-09,1.4253544826903566
2026-02-10,3.0288782757170076
2026-02-11,1.7816931033629457
2026-02-12,3.5633862067258915
2026-02-13,1.2471851723540621
2026-02-14,1.2471851723540621
2026-02-15,0.8908465516814729
2026-02-16,0.8908465516814729
2026-02-17,1.0690158620177674
2026-02-18,0.8908465516814729
2026-02-19,1.603523793026651
2026-02-20,3.0288782757170076
2026-02-21,1.4253544826903566
2026-02-22,3.385216896389597
2026-02-23,1.7816931033629457
2026-02-24,1.4253544826903566
2026-02-25,3.0288782757170076
2026-02-26,2.138031724035535
2026-02-27,1.0690158620177674
2026-02-28,2.6725396550444187
2026-03-01,3.741555517062186
2026-03-02,2.4943703447081242
2026-03-03,3.5633862067258915
2026-03-04,1.0690158620177674
2026-03-05,2.138031724035535
2026-03-06,3.207047586053302
2026-03-07,2.3162010343718293
2026-03-08,3.207047586053302
2026-03-09,1.9598624136992404
2026-03-10,3.207047586053302
2026-03-11,3.207047586053302
2026-03-12,1.2471851723540621
2026-03-13,1.9598624136992404
2026-03-14,3.5633862067258915
2026-03-15,3.0288782757170076
2026-03-16,3.741555517062186
2026-03-17,2.138031724035535
2026-03-18,2.4943703447081242
2026-03-19,1.9598624136992404
2026-03-20,1.9598624136992404
2026-03-21,2.3162010343718293
2026-03-22,1.9598624136992404
2026-03-23,1.603523793026651
2026-03-24,2.850708965380713
2026-03-25,1.603523793026651
2026-03-26,2.4943703447081242
2026-03-27,1.603523793026651
2026-03-28,2.4943703447081242
2026-03-29,1.9598624136992404
2026-03-30,3.0288782757170076
2026-03-31,1.0690158620177674
2026-04-01,1.7816931033629457
2026-04-02,3.5633862067258915
2026-04-03,2.850708965380713
2026-04-04,1.603523793026651
2026-04-05,2.6725396550444187
2026-04-06,5.523248620425131
2026-04-07,1.9598624136992404
2026-04-08,3.385216896389597
2026-04-09,2.138031724035535
2026-04-10,4.810571379079954
2026-04-11,3.5633862067258915
2026-04-12,1.9598624136992404
2026-04-13,2.850708965380713
2026-04-14,1.4253544826903566
2026-04-15,3.919724827398481
2026-04-16,13.897206206230976
2026-04-17,6.414095172106604
2026-04-18,17.81693103362946
2026-04-19,1.7816931033629457
2026-04-20,0.8908465516814729
2026-04-21,0.8908465516814729
2026-04-22,0.8908465516814729
2026-04-23,0.7126772413451783
2026-04-24,0.8908465516814729
2026-04-25,0.7126772413451783
2026-04-26,0.8908465516814729
2026-04-27,0.7126772413451783
2026-04-28,1.4253544826903566
2026-04-29,0.7126772413451783
2026-04-30,0.7126772413451783
2026-05-01,0.7126772413451783
2026-05-02,0.7126772413451783
2026-05-03,0.7126772413451783
2026-05-04,0.5345079310088837
2026-05-05,0.5345079310088837
2026-05-06,0.7126772413451783
2026-05-07,0.7126772413451783
2026-05-08,0.7126772413451783
2026-05-09,0.8908465516814729
2026-05-10,0.7126772413451783
2026-05-11,0.5345079310088837
2026-05-12,0.5345079310088837
2026-05-13,0.5345079310088837
2026-05-14,0.5345079310088837
2026-05-15,0.5345079310088837
2026-05-16,0.5345079310088837
2026-05-17,0.5345079310088837
2026-05-18,0.35633862067258915
2026-05-19,0.5345079310088837
2026-05-20,0.5345079310088837
2026-05-21,0.35633862067258915
2026-05-22,0.5345079310088837
2026-05-23,0.7126772413451783
2026-05-24,0.7126772413451783
2026-05-25,0.5345079310088837
2026-05-26,0.5345079310088837
2026-05-27,0.5345079310088837
2026-05-28,0.5345079310088837
2026-05-29,0.7126772413451783
2026-05-30,0.7126772413451783
2026-05-31,0.8908465516814729
