step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_pittsburgh_steelers_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_pittsburgh_steelers_2022-08-29_2023-05-25.csv,30.0,30.0,0.9998204052215378,1.138095238095238,0.8786610878661089,0.04227742983235142,overlap_ratio
2,gt_pittsburgh_steelers_2023-04-26_2024-01-20.csv,30.0,30.0,0.9985178308626462,1.138095238095238,0.8786610878661089,0.0294087471298336,overlap_ratio
3,gt_pittsburgh_steelers_2023-12-22_2024-09-16.csv,30.0,30.0,0.9998332668845419,1.4346507274738363,0.6970337663724058,0.041943668139525776,overlap_ratio
4,gt_pittsburgh_steelers_2024-08-18_2025-05-14.csv,30.0,30.0,0.9995713863545642,1.0433823472536992,0.9584214287620579,0.05110935130922031,overlap_ratio
5,gt_pittsburgh_steelers_2025-04-15_2026-01-09.csv,30.0,30.0,0.9966363012417233,0.8347058778029594,1.1980267859525724,0.0941460899286356,overlap_ratio
6,gt_pittsburgh_steelers_2025-12-11_2026-05-31.csv,30.0,30.0,0.999826869160083,0.6144003790949027,1.6276031624087524,0.06380034032415878,overlap_ratio
