Time,value
2022-08-29,73
2022-08-30,77
2022-08-31,72
2022-09-01,77
2022-09-02,66
2022-09-03,44
2022-09-04,44
2022-09-05,50
2022-09-06,68
2022-09-07,73
2022-09-08,68
2022-09-09,68
2022-09-10,44
2022-09-11,44
2022-09-12,69
2022-09-13,77
2022-09-14,77
2022-09-15,75
2022-09-16,71
2022-09-17,46
2022-09-18,47
2022-09-19,73
2022-09-20,79
2022-09-21,73
2022-09-22,76
2022-09-23,67
2022-09-24,45
2022-09-25,44
2022-09-26,70
2022-09-27,66
2022-09-28,72
2022-09-29,71
2022-09-30,69
2022-10-01,45
2022-10-02,47
2022-10-03,70
2022-10-04,75
2022-10-05,76
2022-10-06,78
2022-10-07,70
2022-10-08,44
2022-10-09,45
2022-10-10,72
2022-10-11,72
2022-10-12,78
2022-10-13,74
2022-10-14,70
2022-10-15,45
2022-10-16,48
2022-10-17,72
2022-10-18,77
2022-10-19,76
2022-10-20,79
2022-10-21,68
2022-10-22,43
2022-10-23,42
2022-10-24,69
2022-10-25,75
2022-10-26,76
2022-10-27,78
2022-10-28,68
2022-10-29,42
2022-10-30,44
2022-10-31,71
2022-11-01,69
2022-11-02,72
2022-11-03,75
2022-11-04,67
2022-11-05,43
2022-11-06,43
2022-11-07,73
2022-11-08,76
2022-11-09,65
2022-11-10,78
2022-11-11,62
2022-11-12,46
2022-11-13,44
2022-11-14,70
2022-11-15,74
2022-11-16,72
2022-11-17,74
2022-11-18,70
2022-11-19,45
2022-11-20,43
2022-11-21,67
2022-11-22,71
2022-11-23,63
2022-11-24,38
2022-11-25,38
2022-11-26,39
2022-11-27,45
2022-11-28,66
2022-11-29,69
2022-11-30,71
2022-12-01,75
2022-12-02,67
2022-12-03,46
2022-12-04,45
2022-12-05,71
2022-12-06,74
2022-12-07,71
2022-12-08,75
2022-12-09,67
2022-12-10,45
2022-12-11,47
2022-12-12,72
2022-12-13,71
2022-12-14,76
2022-12-15,71
2022-12-16,67
2022-12-17,45
2022-12-18,40
2022-12-19,68
2022-12-20,72
2022-12-21,69
2022-12-22,63
2022-12-23,50
2022-12-24,38
2022-12-25,40
2022-12-26,42
2022-12-27,61
2022-12-28,62
2022-12-29,61
2022-12-30,56
2022-12-31,42
2023-01-01,37
2023-01-02,47
2023-01-03,63
2023-01-04,73
2023-01-05,76
2023-01-06,70
2023-01-07,47
2023-01-08,45
2023-01-09,68
2023-01-10,74
2023-01-11,83
2023-01-12,74
2023-01-13,68
2023-01-14,51
2023-01-15,47
2023-01-16,62
2023-01-17,75
2023-01-18,75
2023-01-19,84
2023-01-20,79
2023-01-21,51
2023-01-22,47
2023-01-23,73
2023-01-24,83
2023-01-25,79
2023-01-26,79
2023-01-27,75
2023-01-28,52
2023-01-29,47
2023-01-30,73
2023-01-31,77
2023-02-01,78
2023-02-02,77
2023-02-03,81
2023-02-04,49
2023-02-05,48
2023-02-06,76
2023-02-07,84
2023-02-08,78
2023-02-09,72
2023-02-10,74
2023-02-11,50
2023-02-12,47
2023-02-13,68
2023-02-14,73
2023-02-15,81
2023-02-16,80
2023-02-17,76
2023-02-18,51
2023-02-19,49
2023-02-20,66
2023-02-21,75
2023-02-22,77
2023-02-23,77
2023-02-24,71
2023-02-25,48
2023-02-26,50
2023-02-27,76
2023-02-28,76
2023-03-01,79
2023-03-02,82
2023-03-03,73
2023-03-04,49
2023-03-05,47
2023-03-06,78
2023-03-07,78
2023-03-08,78
2023-03-09,78
2023-03-10,71
2023-03-11,50
2023-03-12,49
2023-03-13,75
2023-03-14,76
2023-03-15,79
2023-03-16,78
2023-03-17,69
2023-03-18,47
2023-03-19,48
2023-03-20,80
2023-03-21,79
2023-03-22,75
2023-03-23,79
2023-03-24,69
2023-03-25,48
2023-03-26,50
2023-03-27,76
2023-03-28,80
2023-03-29,72
2023-03-30,81
2023-03-31,67
2023-04-01,45
2023-04-02,47
2023-04-03,72
2023-04-04,75
2023-04-05,73
2023-04-06,77
2023-04-07,68
2023-04-08,46
2023-04-09,44
2023-04-10,74
2023-04-11,73
2023-04-12,74
2023-04-13,72
2023-04-14,71
2023-04-15,42
2023-04-16,44
2023-04-17,76
2023-04-18,77
2023-04-19,74
2023-04-20,72
2023-04-21,77
2023-04-22,47
2023-04-23,45
2023-04-24,71
2023-04-25,76
2023-04-26,78
2023-04-27,73
2023-04-28,72
2023-04-29,45
2023-04-30,46
2023-05-01,79
2023-05-02,87
2023-05-03,83
2023-05-04,81
2023-05-05,75
2023-05-06,49
2023-05-07,45
2023-05-08,80
2023-05-09,83
2023-05-10,81
2023-05-11,90
2023-05-12,79
2023-05-13,55
2023-05-14,48
2023-05-15,84
2023-05-16,88
2023-05-17,86
2023-05-18,81
2023-05-19,75
2023-05-20,55
2023-05-21,61
2023-05-22,100
2023-05-23,98
2023-05-24,97
