Time,profit
2022-07-06,48.58183149852297
2022-07-07,47.80203832460128
2022-07-08,42.03678130003058
2022-07-09,33.44108179951259
2022-07-10,36.94792081663703
2022-07-11,47.540620422945246
2022-07-12,48.89243806536798
2022-07-13,50.24035394806452
2022-07-14,49.46446253386903
2022-07-15,45.16222330391805
2022-07-16,35.23421495960836
2022-07-17,33.77802524450951
2022-07-18,45.67767225638905
2022-07-19,50.52657451662071
2022-07-20,49.75556030208299
2022-07-21,48.986496967408364
2022-07-22,44.02639455497973
2022-07-23,34.194954763893726
2022-07-24,33.450277427507906
2022-07-25,46.625657767149114
2022-07-26,47.95016309148839
2022-07-27,48.57681219615637
2022-07-28,49.89448944097478
2022-07-29,47.748247025657044
2022-07-30,33.169350727220824
2022-07-31,36.57279311160072
2022-08-01,44.79002191867639
2022-08-02,48.16712742490437
2022-08-03,45.3503411079988
2022-08-04,45.972113013009015
2022-08-05,43.16605653535053
2022-08-06,32.15740284958966
2022-08-07,34.16123103490074
2022-08-08,45.71069511135298
2022-08-09,46.32661437677389
2022-08-10,45.57998616052496
2022-08-11,46.19395454608276
2022-08-12,40.02249784137492
2022-08-13,32.51385509321763
2022-08-14,33.143430517680265
2022-08-15,43.902371580963724
2022-08-16,49.234533275925166
2022-08-17,50.51026660368683
2022-08-18,49.76461382736946
2022-08-19,45.66331522331827
2022-08-20,32.18610727621602
2022-08-21,32.80885462115779
2022-08-22,45.46432547728158
2022-08-23,51.40655379807461
2022-08-24,50.66480278148345
2022-08-25,53.253336154405766
2022-08-26,45.19900581589934
2022-08-27,33.84950692541533
2022-08-28,32.474278724635326
2022-08-29,49.61752337491973
2022-08-30,48.88949866418238
2022-08-31,49.04414036729312
2022-09-01,50.704025329704486
2022-09-02,43.68322368502746
2022-09-03,30.37221398800817
2022-09-04,33.57738779842698
2022-09-05,35.69985241226527
2022-09-06,48.6091122375209
2022-09-07,50.25360791960022
2022-09-08,48.88616227495804
2022-09-09,49.682040790571726
2022-09-10,33.92203471976827
2022-09-11,36.44428478330504
2022-09-12,50.520581199283306
2022-09-13,56.63563673761359
2022-09-14,54.21083458271997
2022-09-15,54.12899791012836
2022-09-16,47.88406535456722
2022-09-17,35.06181115526603
2022-09-18,35.42438624753595
2022-09-19,51.259435150978916
2022-09-20,49.912290819059436
2022-09-21,51.10349563921386
2022-09-22,49.12756439433954
2022-09-23,54.10599162988211
2022-09-24,32.166738936778906
2022-09-25,37.56679013090926
2022-09-26,48.19849920798184
2022-09-27,52.49397168411842
2022-09-28,51.16520857526389
2022-09-29,47.971283524403326
2022-09-30,47.89718826471737
2022-10-01,31.053956496773647
2022-10-02,35.966777522468014
2022-10-03,48.9132116411312
2022-10-04,50.073576432517655
2022-10-05,51.230092119504825
2022-10-06,47.452616706601674
2022-10-07,47.99382692025229
2022-10-08,32.560189453547764
2022-10-09,34.34933158366824
2022-10-10,49.605910248006325
2022-10-11,49.52796588392111
2022-10-12,51.89199789118581
2022-10-13,50.591140789225996
2022-10-14,48.076993710389765
2022-10-15,32.81079228505349
2022-10-16,34.578764340977976
2022-10-17,52.69439597344015
2022-10-18,52.61067795275603
2022-10-19,53.130718092210664
2022-10-20,51.2376501433099
2022-10-21,48.74852224306892
2022-10-22,31.846180587483154
2022-10-23,34.794725232890265
2022-10-24,49.71258271009259
2022-10-25,54.41658982212656
2022-10-26,49.55284487752289
2022-10-27,51.261155815258675
2022-10-28,45.22742331827039
2022-10-29,32.67744695273202
2022-10-30,34.40404113636435
2022-10-31,49.153500296098606
2022-11-01,48.48238280897263
2022-11-02,48.9937624635289
2022-11-03,52.44983765909301
2022-11-04,47.657301145875834
2022-11-05,34.06916905362785
2022-11-06,33.42691984949639
2022-11-07,49.76536771058908
2022-11-08,46.176498413250144
2022-11-09,43.7662771531942
2022-11-10,46.607046875421744
2022-11-11,41.295432498849756
2022-11-12,32.51715788961567
2022-11-13,33.62267294331252
2022-11-14,46.87785750502365
2022-11-15,49.68879666815684
2022-11-16,49.029226494228666
2022-11-17,48.94743302574418
2022-11-18,44.841410417250074
2022-11-19,28.69638005222071
2022-11-20,32.08605819689741
2022-11-21,42.32822561451365
2022-11-22,41.685976410382196
2022-11-23,32.494474308773206
2022-11-24,19.349951498541103
2022-11-25,23.294311722265864
2022-11-26,23.82205007051904
2022-11-27,29.44392839678544
2022-11-28,42.39503371095423
2022-11-29,46.837301723837825
2022-11-30,46.194090243606546
2022-12-01,48.36470475480793
2022-12-02,42.106350881008964
2022-12-03,30.825065460583282
2022-12-04,32.45062065373477
2022-12-05,47.475150593023365
2022-12-06,46.835788217191364
2022-12-07,47.31156365605438
2022-12-08,48.34105889786566
2022-12-09,43.819884244797024
2022-12-10,30.454589162153535
2022-12-11,31.50717903036043
2022-12-12,45.2472105613861
2022-12-13,44.61747094655227
2022-12-14,44.53952658246705
2022-12-15,42.81485695103436
2022-12-16,38.35623024445386
2022-12-17,25.708241901727597
2022-12-18,24.024950142587063
2022-12-19,34.88379635519285
2022-12-20,36.45450181065474
2022-12-21,35.30375978026647
2022-12-22,29.819486936273968
2022-12-23,24.354459614277822
2022-12-24,19.448925751828824
2022-12-25,16.178569843529495
2022-12-26,20.99461202869546
2022-12-27,29.017499899572798
2022-12-28,30.574733489637243
2022-12-29,31.055320308999352
2022-12-30,26.72371404759478
2022-12-31,22.94101620863935
2023-01-01,20.2368896925859
2023-01-02,26.117539291407358
2023-01-03,32.54180927165696
2023-01-04,37.37534922357221
2023-01-05,37.4076386272102
2023-01-06,39.0444963750274
2023-01-07,27.836504379904017
2023-01-08,28.39626946315116
2023-01-09,39.68175602700571
2023-01-10,41.32599420994018
2023-01-11,44.04732505744469
2023-01-12,42.4722784537345
2023-01-13,43.58488946230636
2023-01-14,28.004409278821576
2023-01-15,26.950380473992944
2023-01-16,35.06547763385468
2023-01-17,44.27427343730029
2023-01-18,42.69092384408319
2023-01-19,45.431628333770504
2023-01-20,41.68117764995808
2023-01-21,31.964741086280945
2023-01-22,30.907483341088508
2023-01-23,46.129315298271344
2023-01-24,51.0569557979316
2023-01-25,47.29497318424848
2023-01-26,52.231839227805295
2023-01-27,44.65252073705961
2023-01-28,33.79026120678298
2023-01-29,33.273394902654886
2023-01-30,44.76599492698742
2023-01-31,54.0924164151143
2023-02-01,51.40383624844259
2023-02-02,52.54181750273002
2023-02-03,48.75169698016235
2023-02-04,35.08692181609138
2023-02-05,35.665137987131665
2023-02-06,50.5223251144798
2023-02-07,54.41208151113041
2023-02-08,47.856808807549534
2023-02-09,49.548558541551316
2023-02-10,45.733067773268075
2023-02-11,34.7421119056343
2023-02-12,34.21924899797344
2023-02-13,45.295541146650486
2023-02-14,44.7805199513017
2023-02-15,50.35095542927822
2023-02-16,55.37684797143693
2023-02-17,44.892610309645015
2023-02-18,33.28146204624158
2023-02-19,34.41944330052899
2023-02-20,43.89347349100097
2023-02-21,49.49066304627753
2023-02-22,53.98400585968398
2023-02-23,51.800760067269664
2023-02-24,44.596695781839756
2023-02-25,32.9172784936017
2023-02-26,36.85316260973516
2023-02-27,49.73698506831593
2023-02-28,44.18500067813255
2023-03-01,50.37885749224253
2023-03-02,47.61924063756725
2023-03-03,43.7336357356701
2023-03-04,33.66893488989747
2023-03-05,35.38144209766654
2023-03-06,49.46228929147277
2023-03-07,46.12768520612101
2023-03-08,51.79545017220634
2023-03-09,49.58406647090749
2023-03-10,47.36899255205001
2023-03-11,31.040782035748308
2023-03-12,32.76066967863463
2023-03-13,45.78933317639153
2023-03-14,46.95822000273245
2023-03-15,45.297837117979
2023-03-16,46.46810777590441
2023-03-17,40.83447732223641
2023-03-18,30.083160164638812
2023-03-19,34.65215243799714
2023-03-20,48.89352409560366
2023-03-21,46.657231425784076
2023-03-22,50.111767581791234
2023-03-23,50.722273156469505
2023-03-24,46.20033115698368
2023-03-25,31.96680121168924
2023-03-26,34.849117800188885
2023-03-27,50.88648783782843
2023-03-28,54.360858913213214
2023-03-29,49.82323348910323
2023-03-30,50.43650672695047
2023-03-31,41.87304813371547
2023-04-01,30.99949251948835
2023-04-02,33.89703125541734
2023-04-03,48.29892737682417
2023-04-04,47.762226153318444
2023-04-05,46.64869259035694
2023-04-06,47.838798167659974
2023-04-07,39.224599082993855
2023-04-08,32.32844253243475
2023-04-09,31.776519161499692
2023-04-10,49.726590709463856
2023-04-11,48.03022820351377
2023-04-12,50.38506911240429
2023-04-13,49.84560022572959
2023-04-14,48.72514750484566
2023-04-15,34.25083086385076
2023-04-16,38.34493305781037
2023-04-17,51.748614914962815
2023-04-18,51.20776219670364
2023-04-19,51.83072225564228
2023-04-20,51.288946982993444
2023-04-21,44.91334695412106
2023-04-22,33.27383535055847
2023-04-23,36.805404798101975
2023-04-24,51.45131655557306
2023-04-25,51.49190894871797
2023-04-26,50.30948763644136
2023-04-27,47.44391233048991
2023-04-28,45.155261934242155
2023-04-29,32.58950922333246
2023-04-30,34.16044390827159
2023-05-01,46.42754148380194
2023-05-02,50.54726175349918
2023-05-03,49.21693119975769
2023-05-04,54.131972774884886
2023-05-05,43.065055414672955
2023-05-06,29.25784102403724
2023-05-07,32.59136823647268
2023-05-08,47.268607007154486
2023-05-09,46.718963250794864
2023-05-10,44.99443256970869
2023-05-11,46.204375230179835
2023-05-12,42.125040087499094
2023-05-13,27.448856203454504
2023-05-14,26.496695137174676
2023-05-15,44.580438472562456
2023-05-16,45.59004604567364
2023-05-17,51.14169704614374
2023-05-18,43.5029441726692
2023-05-19,42.35442374453372
2023-05-20,28.189766812352858
2023-05-21,29.987610263563752
2023-05-22,44.230153249634384
2023-05-23,43.07843152286338
2023-05-24,43.70504667635977
2023-05-25,42.56564008271275
2023-05-26,35.49868368465568
2023-05-27,29.012900517535883
2023-05-28,26.66498818708435
2023-05-29,27.27848647441133
2023-05-30,40.35567834502294
2023-05-31,43.356243256456594
2023-06-01,43.38947887781504
2023-06-02,38.66406085542843
2023-06-03,28.57377542171961
2023-06-04,29.19137125140584
2023-06-05,42.330026257406345
2023-06-06,45.942268326229524
2023-06-07,44.78310884174553
2023-06-08,42.42700142657548
2023-06-09,39.469233068671876
2023-06-10,29.325224301808316
2023-06-11,31.14432088702423
2023-06-12,41.956917121822585
2023-06-13,45.58782577250461
2023-06-14,42.62095176491376
2023-06-15,42.05252644353863
2023-06-16,42.08439621744398
2023-06-17,31.88802996487878
2023-06-18,29.503695035678277
2023-06-19,37.35943347754175
2023-06-20,42.81490210325203
2023-06-21,41.64026301429973
2023-06-22,41.06774015056534
2023-06-23,38.076736171303295
2023-06-24,28.427852245832554
2023-06-25,29.054553725206034
2023-06-26,41.797335471404665
2023-06-27,44.253605033134384
2023-06-28,43.68017160443128
2023-06-29,41.89157894566763
2023-06-30,38.88509536193726
2023-07-01,28.5776401831877
2023-07-02,29.207528639951715
2023-07-03,33.49200043658459
2023-07-04,28.641835013482766
2023-07-05,38.420929729481074
2023-07-06,43.33210300548743
2023-07-07,40.92136169219392
2023-07-08,30.561093745258347
2023-07-09,32.41888934164504
2023-07-10,44.68566811079406
2023-07-11,47.169254621585516
2023-07-12,47.20431137288139
2023-07-13,46.01237154952333
2023-07-14,41.13488917735977
2023-07-15,33.178078023967906
2023-07-16,33.20266327812346
2023-07-17,44.30299804303869
2023-07-18,45.56732778141034
2023-07-19,48.06593861418574
2023-07-20,45.01802432437843
2023-07-21,39.49699502091999
2023-07-22,32.11498314368433
2023-07-23,34.61086228155355
2023-07-24,44.53246041515722
2023-07-25,47.6600491397279
2023-07-26,48.93393981027116
2023-07-27,46.49041815810357
2023-07-28,40.94161662309906
2023-07-29,31.659923160915376
2023-07-30,32.30438065717898
2023-07-31,46.00530953136673
2023-08-01,45.416851780679664
2023-08-02,45.45008740203811
2023-08-03,45.48332302339654
2023-08-04,39.90492812690847
2023-08-05,31.19848922336535
2023-08-06,31.22125334758346
2023-08-07,41.866983412214104
2023-08-08,45.649501130188725
2023-08-09,45.05694583714241
2023-08-10,43.21098758534913
2023-08-11,41.36229763864968
2023-08-12,30.73068133103426
2023-08-13,32.63582630579462
2023-08-14,43.33664555103308
2023-08-15,45.882150479697785
2023-08-16,47.1733418846468
2023-08-17,46.578054896694304
2023-08-18,42.20252660318901
2023-08-19,29.626155744673724
2023-08-20,29.647554021438747
2023-08-21,43.556546990979996
2023-08-22,48.64163817601269
2023-08-23,52.46968414242353
2023-08-24,49.976991981944835
2023-08-25,44.31528039081851
2023-08-26,32.94359726522343
2023-08-27,33.60125795353354
2023-08-28,53.29306765504146
2023-08-29,53.331311383727886
2023-08-30,51.463499572685215
2023-08-31,53.40779884110073
2023-09-01,47.08341845433629
2023-09-02,32.47260239550181
2023-09-03,35.681686684773325
2023-09-04,38.89532379888846
2023-09-05,50.40859977712015
2023-09-06,56.19141650908683
2023-09-07,56.87047547416196
2023-09-08,49.23760294804274
2023-09-09,34.55485225667904
2023-09-10,36.50051737254763
2023-09-11,60.877447456927115
2023-09-12,58.99688773632232
2023-09-13,57.75532212216877
2023-09-14,60.36502188112854
2023-09-15,51.4109093060924
2023-09-16,36.01313233338897
2023-09-17,41.18700360287228
2023-09-18,57.3161970263525
2023-09-19,62.51237713756955
2023-09-20,63.20145231730066
2023-09-21,56.79238938844487
2023-09-22,56.18663090335204
2023-09-23,38.130438945862075
2023-09-24,37.51056670375403
2023-09-25,56.30545963177057
2023-09-26,60.230936049834895
2023-09-27,56.38467878404958
2023-09-28,59.66706355330339
2023-09-29,55.16587729411414
2023-09-30,36.37007380112889
2023-10-01,40.94501582278481
2023-10-02,59.77588776235319
2023-10-03,59.759054005719044
2023-10-04,64.28782396368918
2023-10-05,61.672953443291526
2023-10-06,57.112528703824566
2023-10-07,38.28055891056265
2023-10-08,40.21568351954341
2023-10-09,53.17348065440173
2023-10-10,56.399847181601736
2023-10-11,58.976292822725775
2023-10-12,57.663825733098264
2023-10-13,51.17028911642202
2023-10-14,38.204989981324566
2023-10-15,40.78363132983567
2023-10-16,58.893038917632964
2023-10-17,58.876388136614395
2023-10-18,58.85973735559585
2023-10-19,58.19645924958193
2023-10-20,54.30132534790036
2023-10-21,38.775682425850654
2023-10-22,40.05686068521251
2023-10-23,59.42237887303603
2023-10-24,60.696970010236704
2023-10-25,60.679770302371374
2023-10-26,60.01722409881981
2023-10-27,52.90340864579296
2023-10-28,34.8289494005731
2023-10-29,37.398258992689186
2023-10-30,59.30454257659697
2023-10-31,64.44316176082914
2023-11-01,56.69388049535787
2023-11-02,63.76250097133432
2023-11-03,52.79838064244511
2023-11-04,37.33458347846435
2023-11-05,40.541554590411955
2023-11-06,57.9000387523284
2023-11-07,55.31096779372874
2023-11-08,59.796006579573195
2023-11-09,59.136205010255466
2023-11-10,48.83774147038282
2023-11-11,37.9027142643722
2023-11-12,39.17639052349494
2023-11-13,60.99502878753578
2023-11-14,62.90325598102502
2023-11-15,59.67688945382503
2023-11-16,60.30137672933416
2023-11-17,51.30568257146283
2023-11-18,34.62145505249563
2023-11-19,38.457304854726495
2023-11-20,51.26176842372157
2023-11-21,50.606541244793554
2023-11-22,39.70518155205123
2023-11-23,26.889373494889664
2023-11-24,28.16176892470327
2023-11-25,29.43343245205453
2023-11-26,32.62338683175239
2023-11-27,56.91472356287856
2023-11-28,59.455671934578405
2023-11-29,60.71690585184111
2023-11-30,60.06058081921957
2023-12-01,53.01702800257875
2023-12-02,39.591736670386304
2023-12-03,38.30360533763207
2023-12-04,59.35357154107998
2023-12-05,62.5266921641437
2023-12-06,63.14660504926311
2023-12-07,61.215505903825296
2023-12-08,57.37306897943324
2023-12-09,42.061507527622204
2023-12-10,40.13809335803911
2023-12-11,56.68673594585516
2023-12-12,58.580691041328485
2023-12-13,57.290729952418374
2023-12-14,57.274262147015406
2023-12-15,48.35102633291716
2023-12-16,33.07276644314324
2023-12-17,31.791588183781375
2023-12-18,44.49541516420273
2023-12-19,46.38900430844488
2023-12-20,47.01092992533577
2023-12-21,42.5516907012893
2023-12-22,37.0519058697115
2023-12-23,27.427963861145287
2023-12-24,23.891503669455634
2023-12-25,21.550028848733
2023-12-26,32.55937082361263
2023-12-27,37.70361645598236
2023-12-28,40.73019720597224
2023-12-29,38.38654683972642
2023-12-30,30.89506563286175
2023-12-31,28.77328275678958
2024-01-01,28.060886330137897
2024-01-02,42.78304345302884
2024-01-03,48.61757857924446
2024-01-04,49.5244262029496
2024-01-05,46.47965301899252
2024-01-06,34.565231976223444
2024-01-07,32.4466421199431
2024-01-08,48.54728038412064
2024-01-09,49.45279604421784
2024-01-10,53.86903535119932
2024-01-11,58.984754715812066
2024-01-12,48.707973652220765
2024-01-13,35.196840975725515
2024-01-14,33.29912704498322
2024-01-15,39.81731403398964
2024-01-16,47.24942286996407
2024-01-17,57.96472699497946
2024-01-18,56.763203908841206
2024-01-19,53.02812642978809
2024-01-20,41.249331490349455
2024-01-21,40.50096259052487
2024-01-22,55.94869738340484
2024-01-23,64.76386432199249
2024-01-24,63.27354853760138
2024-01-25,58.84198954467746
2024-01-26,57.35424256638957
2024-01-27,41.16541715764413
2024-01-28,41.15342939582908
2024-01-29,58.03881944798408
2024-01-30,66.10090800889124
2024-01-31,61.67619916557591
2024-02-01,63.8602967200981
2024-02-02,59.43879888441182
2024-02-03,42.5486993544009
2024-02-04,45.46982024845845
2024-02-05,60.85312082158256
2024-02-06,63.76717749885622
2024-02-07,64.48129565063782
2024-02-08,63.72992981035946
2024-02-09,59.31742279603448
2024-02-10,43.19388787574598
2024-02-11,43.91314363973403
2024-02-12,53.41203119121512
2024-02-13,62.90535299613924
2024-02-14,59.23072559005065
2024-02-15,67.25471019375998
2024-02-16,59.196046707657125
2024-02-17,42.374876808082725
2024-02-18,46.01439719742725
2024-02-19,56.223335624359834
2024-02-20,59.12668894287007
2024-02-21,60.568839612825734
2024-02-22,63.4691959908822
2024-02-23,66.36783983153654
2024-02-24,45.20437695112527
2024-02-25,46.64888236000889
2024-02-26,64.85205005328845
2024-02-27,62.64761611711573
2024-02-28,67.72693243748796
2024-02-29,69.89112174471016
2024-03-01,57.49765762890484
2024-03-02,43.656263029411605
2024-03-03,43.64341899889549
2024-03-04,63.991509953623066
2024-03-05,62.51874767760398
2024-03-06,63.22708601565331
2024-03-07,60.302325979616214
2024-03-08,56.65295850020935
2024-03-09,38.483613420622234
2024-03-10,36.29459232106886
2024-03-11,57.32854456044257
2024-03-12,62.38987923809223
2024-03-13,68.17346662018369
2024-03-14,59.45291737306481
2024-03-15,54.36161329087754
2024-03-16,38.40419449859755
2024-03-17,41.290422443086285
2024-03-18,58.65852403055745
2024-03-19,61.53704555673652
2024-03-20,65.13760572018212
2024-03-21,57.88296859947373
2024-03-22,52.80258194322517
2024-03-23,40.494102496001524
2024-03-24,41.9279045461217
2024-03-25,59.25982878097245
2024-03-26,58.51980850098333
2024-03-27,59.22472176422839
2024-03-28,56.319013706790194
2024-03-29,47.640421626023965
2024-03-30,36.08052514580017
2024-03-31,38.95540752999968
2024-04-01,72.11823685654662
2024-04-02,56.2355275084354
2024-04-03,59.10184720562416
2024-04-04,56.20213302909348
2024-04-05,54.02445748982936
2024-04-06,39.60616179790175
2024-04-07,44.633673861858945
2024-04-08,56.85502796874823
2024-04-09,61.1549356488819
2024-04-10,60.41748417499602
2024-04-11,61.11854422908623
2024-04-12,56.06855511172582
2024-04-13,40.960973060347776
2024-04-14,43.10396971721838
2024-04-15,67.50943024250022
2024-04-16,63.18147976240635
2024-04-17,61.0093699696992
2024-04-18,61.708717486387265
2024-04-19,54.51701611520785
2024-04-20,38.7242149807095
2024-04-21,42.29716047854544
2024-04-22,63.068452293864475
2024-04-23,65.91550594527905
2024-04-24,63.74703529455148
2024-04-25,55.85149099600338
2024-04-26,49.39231755367867
2024-04-27,35.065214478415534
2024-04-28,38.63173796099342
2024-04-29,59.360644475609256
2024-04-30,58.627902479579284
2024-05-01,55.751307557977626
2024-05-02,57.16370289057093
2024-05-03,49.28892310802389
2024-05-04,34.99178943729837
2024-05-05,37.123012399529195
2024-05-06,53.526751307329654
2024-05-07,53.5106962691845
2024-05-08,54.207903114119866
2024-05-09,52.76553837698894
2024-05-10,47.047027416179155
2024-05-11,29.217406943743455
2024-05-12,27.783818960798545
2024-05-13,49.853408304292685
2024-05-14,52.68633352213953
2024-05-15,54.09401937687692
2024-05-16,47.67380616045113
2024-05-17,44.8141225456957
2024-05-18,32.0004545097527
2024-05-19,30.56900719856047
2024-05-20,47.61643615747912
2024-05-21,51.15448870574627
2024-05-22,48.29801609861987
2024-05-23,48.283459530701606
2024-05-24,41.17053488002109
2024-05-25,29.094532385139228
2024-05-26,29.085755630953212
2024-05-27,28.36778427001678
2024-05-28,43.95679345365935
2024-05-29,48.90488659559186
2024-05-30,48.89011596049832
2024-05-31,41.08362360686199
2024-06-01,31.865592189333423
2024-06-02,31.148048962747524
2024-06-03,45.292552737506476
2024-06-04,48.816262785030624
2024-06-05,48.80149214993708
2024-06-06,47.37261364484809
2024-06-07,43.82407180499276
2024-06-08,31.798161029123783
2024-06-09,33.90776320665247
2024-06-10,47.31524364187607
2024-06-11,46.594917542011686
2024-06-12,45.87501957649783
2024-06-13,46.56666067487622
2024-06-14,40.90980106054382
2024-06-15,31.73072986891415
2024-06-16,29.60635705629192
2024-06-17,44.396049352395956
2024-06-18,45.08704824924853
2024-06-19,39.439179456277415
2024-06-20,43.651533661726205
2024-06-21,40.11904686001603
2024-06-22,31.66329870870451
2024-06-23,31.65366568581742
2024-06-24,44.301645728102464
2024-06-25,47.80309278939867
2024-06-26,44.27467326401861
2024-06-27,42.85606998334249
2024-06-28,39.331289599942
2024-06-29,30.19160676856177
2024-06-30,28.778569234442646
2024-07-01,43.50553984819295
2024-07-02,43.4922676833263
2024-07-03,39.27135079086677
2024-07-04,30.145582325879005
2024-07-05,33.64060737191715
2024-07-06,29.42654062906622
2024-07-07,32.21922121796255
2024-07-08,43.41263469412634
2024-07-09,43.39936252925969
2024-07-10,46.88496861958601
2024-07-11,45.47150295111635
2024-07-12,41.96085100128359
2024-07-13,32.16013867758839
2024-07-14,25.86001714648833
2024-07-15,41.22361359457297
2024-07-16,44.00494862318006
2024-07-17,43.991462391138136
2024-07-18,44.67603927273266
2024-07-19,39.079546601826024
2024-07-20,30.69593908858005
2024-07-21,30.686520132868228
2024-07-22,43.22682438599312
2024-07-23,44.60753777664667
2024-07-24,46.68417360918398
2024-07-25,43.187007891393144
2024-07-26,39.69198284535499
2024-07-27,32.71841592577438
2024-07-28,29.924665001001717
2024-07-29,42.43821085721802
2024-07-30,45.20712998965952
2024-07-31,44.4979353829091
2024-08-01,43.78916891050923
2024-08-02,42.38597846645246
2024-08-03,30.56407370861454
2024-08-04,31.249078724559595
2024-08-05,41.65259426889667
2024-08-06,43.72173775029959
2024-08-07,43.01446974812659
2024-08-08,42.30762988030411
2024-08-09,36.747742696368434
2024-08-10,27.72558274421071
2024-08-11,31.181647564349962
2024-08-12,41.56268605528383
2024-08-13,46.397323594323936
2024-08-14,45.69069779367674
2024-08-15,46.368638592837925
2024-08-16,44.97058576098762
2024-08-17,33.890413820540964
2024-08-18,33.17653472926323
2024-08-19,46.9067216155121
2024-08-20,49.733987531746465
2024-08-21,51.13903647952269
2024-08-22,47.57314890367531
2024-08-23,44.00946225233757
2024-08-24,32.40533776789412
2024-08-25,32.39528633962895
2024-08-26,46.09590558444927
2024-08-27,51.75285924338537
2024-08-28,51.736791684958284
2024-08-29,51.012256751713686
2024-08-30,45.09348028090097
2024-08-31,32.33497777003793
2024-09-01,33.032733439237376
2024-09-02,33.8597597087788
2024-09-03,52.03768188605909
2024-09-04,52.220262103463654
2024-09-05,55.27408627647998
2024-09-06,54.746358423560345
2024-09-07,33.010229699918625
2024-09-08,36.025702556202965
2024-09-09,53.13316319048651
2024-09-10,54.04605926109191
2024-09-11,52.03268997317483
2024-09-12,58.092810636220165
2024-09-13,50.17439020120694
2024-09-14,35.04270888587024
