step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_jimmy_butler_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_jimmy_butler_2022-08-29_2023-05-25.csv,30.0,30.0,0.996629716378839,1.0,1.0,0.09905075713809233,overlap_ratio
2,gt_jimmy_butler_2023-04-26_2024-01-20.csv,30.0,30.0,0.9998415340790692,0.8804761904761904,1.1357490535424555,0.023595131021302295,overlap_ratio
3,gt_jimmy_butler_2023-12-22_2024-09-16.csv,30.0,30.0,0.9655768068742303,2.9349206349206347,0.34072471606273663,0.11113779320564174,overlap_ratio
4,gt_jimmy_butler_2024-08-18_2025-05-14.csv,30.0,11.0,0.7754907542426637,0.7337301587301587,1.3628988642509465,0.2434994077794818,overlap_ratio
5,gt_jimmy_butler_2025-04-15_2026-01-09.csv,30.0,30.0,0.9993382338182477,1.4674603174603174,0.6814494321254733,0.08353239598458592,overlap_ratio
6,gt_jimmy_butler_2025-12-11_2026-05-31.csv,30.0,30.0,0.9560504807981142,3.424074074074074,0.2920497566252028,0.13500428750038193,overlap_ratio
