Time,tampa_bay_buccaneers
2024-08-17,1.603238866396761
2024-08-18,2.8858299595141697
2024-08-19,0.9619433198380565
2024-08-20,0.5611336032388663
2024-08-21,0.8016194331983804
2024-08-22,0.8016194331983804
2024-08-23,1.763562753036437
2024-08-24,3.68744939271255
2024-08-25,1.3627530364372467
2024-08-26,1.1222672064777326
2024-08-27,0.9619433198380565
2024-08-28,0.9619433198380565
2024-08-29,0.9619433198380565
2024-08-30,0.9619433198380565
2024-08-31,0.9619433198380565
2024-09-01,1.3627530364372467
2024-09-02,0.9619433198380565
2024-09-03,0.9619433198380565
2024-09-04,0.9619433198380565
2024-09-05,1.3627530364372467
2024-09-06,1.3627530364372467
2024-09-07,1.523076923076923
2024-09-08,16.192712550607283
2024-09-09,6.733603238866396
2024-09-10,2.4850202429149792
2024-09-11,1.523076923076923
2024-09-12,1.523076923076923
2024-09-13,1.523076923076923
2024-09-14,1.923886639676113
2024-09-15,16.75384615384615
2024-09-16,3.847773279352226
2024-09-17,1.923886639676113
2024-09-18,1.4429149797570848
2024-09-19,1.923886639676113
2024-09-20,1.4429149797570848
2024-09-21,1.923886639676113
2024-09-22,16.35303643724696
2024-09-23,3.366801619433198
2024-09-24,1.923886639676113
2024-09-25,1.4429149797570848
2024-09-26,1.4429149797570848
2024-09-27,1.923886639676113
2024-09-28,1.4429149797570848
2024-09-29,19.23886639676113
2024-09-30,3.847773279352226
2024-10-01,2.404858299595141
2024-10-02,2.404858299595141
2024-10-03,8.657489878542508
2024-10-04,48.09716599190283
2024-10-05,2.8858299595141697
2024-10-06,2.8858299595141697
2024-10-07,1.923886639676113
2024-10-08,1.923886639676113
2024-10-09,1.923886639676113
2024-10-10,2.8858299595141697
2024-10-11,1.923886639676113
2024-10-12,1.4429149797570848
2024-10-13,17.795951417004044
2024-10-14,4.328744939271254
2024-10-15,1.923886639676113
2024-10-16,1.4429149797570848
2024-10-17,1.923886639676113
2024-10-18,1.4429149797570848
2024-10-19,1.4429149797570848
2024-10-20,3.847773279352226
2024-10-21,6.252631578947367
2024-10-22,18.7578947368421
2024-10-23,2.404858299595141
2024-10-24,1.4429149797570848
2024-10-25,1.4429149797570848
2024-10-26,1.4429149797570848
2024-10-27,8.657489878542508
2024-10-28,1.923886639676113
2024-10-29,1.4429149797570848
2024-10-30,0.9619433198380565
2024-10-31,0.9619433198380565
2024-11-01,0.9619433198380565
2024-11-02,0.9619433198380565
2024-11-03,2.8858299595141697
2024-11-04,4.809716599190282
2024-11-05,18.7578947368421
2024-11-06,0.9619433198380565
2024-11-07,0.9619433198380565
2024-11-08,0.9619433198380565
2024-11-09,1.4429149797570848
2024-11-10,9.619433198380564
2024-11-11,2.404858299595141
2024-11-12,0.9619433198380565
2024-11-13,0.48097165991902824
2024-11-14,0.48097165991902824
2024-11-15,0.48097165991902824
2024-11-16,0.9619433198380565
2024-11-17,2.8858299595141697
2024-11-18,1.923886639676113
2024-11-19,0.9619433198380565
2024-11-20,0.9619433198380565
2024-11-21,0.9619433198380565
2024-11-22,0.9619433198380565
2024-11-23,0.9619433198380565
2024-11-24,7.695546558704452
2024-11-25,2.404858299595141
2024-11-26,0.9619433198380565
2024-11-27,0.9619433198380565
2024-11-28,1.4429149797570848
2024-11-29,1.4429149797570848
2024-11-30,0.9619433198380565
2024-12-01,8.17651821862348
2024-12-02,8.657489878542508
2024-12-03,1.4429149797570848
2024-12-04,0.9619433198380565
2024-12-05,0.9619433198380565
2024-12-06,1.4429149797570848
2024-12-07,0.9619433198380565
2024-12-08,9.138461538461536
2024-12-09,2.404858299595141
2024-12-10,0.9619433198380565
2024-12-11,0.9619433198380565
2024-12-12,0.9619433198380565
2024-12-13,0.9619433198380565
2024-12-14,0.9619433198380565
2024-12-15,6.733603238866396
2024-12-16,4.809716599190282
2024-12-17,2.404858299595141
2024-12-18,1.4429149797570848
2024-12-19,0.9619433198380565
2024-12-20,1.4429149797570848
2024-12-21,1.4429149797570848
2024-12-22,4.809716599190282
2024-12-23,18.276923076923072
2024-12-24,1.923886639676113
2024-12-25,1.4429149797570848
2024-12-26,1.4429149797570848
2024-12-27,1.4429149797570848
2024-12-28,1.4429149797570848
2024-12-29,11.543319838056679
2024-12-30,6.252631578947367
2024-12-31,2.404858299595141
2025-01-01,1.4429149797570848
2025-01-02,1.4429149797570848
2025-01-03,0.9619433198380565
2025-01-04,1.923886639676113
2025-01-05,18.7578947368421
2025-01-06,4.809716599190282
2025-01-07,1.4429149797570848
2025-01-08,1.4429149797570848
2025-01-09,1.4429149797570848
2025-01-10,1.4429149797570848
2025-01-11,1.923886639676113
2025-01-12,7.695546558704452
2025-01-13,39.92064777327934
2025-01-14,1.923886639676113
2025-01-15,0.9619433198380565
2025-01-16,0.9619433198380565
2025-01-17,0.9619433198380565
2025-01-18,0.9619433198380565
2025-01-19,1.4429149797570848
2025-01-20,0.48097165991902824
2025-01-21,0.48097165991902824
2025-01-22,0.48097165991902824
2025-01-23,0.48097165991902824
2025-01-24,0.9619433198380565
2025-01-25,0.9619433198380565
2025-01-26,0.9619433198380565
2025-01-27,0.9619433198380565
2025-01-28,0.48097165991902824
2025-01-29,0.48097165991902824
2025-01-30,0.48097165991902824
2025-01-31,0.48097165991902824
2025-02-01,0.48097165991902824
2025-02-02,0.48097165991902824
2025-02-03,0.48097165991902824
2025-02-04,0.48097165991902824
2025-02-05,0.48097165991902824
2025-02-06,0.48097165991902824
2025-02-07,0.48097165991902824
2025-02-08,0.48097165991902824
2025-02-09,0.48097165991902824
2025-02-10,1.4429149797570848
2025-02-11,0.48097165991902824
2025-02-12,0.48097165991902824
2025-02-13,0.48097165991902824
2025-02-14,0.48097165991902824
2025-02-15,0.48097165991902824
2025-02-16,0.48097165991902824
2025-02-17,0.48097165991902824
2025-02-18,0.48097165991902824
2025-02-19,0.48097165991902824
2025-02-20,0.48097165991902824
2025-02-21,0.48097165991902824
2025-02-22,0.48097165991902824
2025-02-23,0.48097165991902824
2025-02-24,0.48097165991902824
2025-02-25,0.48097165991902824
2025-02-26,0.48097165991902824
2025-02-27,0.48097165991902824
2025-02-28,0.48097165991902824
2025-03-01,0.48097165991902824
2025-03-02,0.48097165991902824
2025-03-03,0.48097165991902824
2025-03-04,0.48097165991902824
2025-03-05,0.48097165991902824
2025-03-06,0.48097165991902824
2025-03-07,0.48097165991902824
2025-03-08,0.48097165991902824
2025-03-09,0.48097165991902824
2025-03-10,0.9619433198380565
2025-03-11,0.9619433198380565
2025-03-12,0.9619433198380565
2025-03-13,0.48097165991902824
2025-03-14,0.48097165991902824
2025-03-15,0.48097165991902824
2025-03-16,0.48097165991902824
2025-03-17,0.48097165991902824
2025-03-18,0.48097165991902824
2025-03-19,0.48097165991902824
2025-03-20,0.48097165991902824
2025-03-21,0.48097165991902824
2025-03-22,0.48097165991902824
2025-03-23,0.48097165991902824
2025-03-24,0.48097165991902824
2025-03-25,0.48097165991902824
2025-03-26,0.48097165991902824
2025-03-27,0.48097165991902824
2025-03-28,0.48097165991902824
2025-03-29,0.48097165991902824
2025-03-30,0.48097165991902824
2025-03-31,0.48097165991902824
2025-04-01,0.48097165991902824
2025-04-02,0.0
2025-04-03,0.48097165991902824
2025-04-04,0.48097165991902824
2025-04-05,0.48097165991902824
2025-04-06,0.48097165991902824
2025-04-07,0.48097165991902824
2025-04-08,0.48097165991902824
2025-04-09,0.0
2025-04-10,0.48097165991902824
2025-04-11,0.48097165991902824
2025-04-12,0.48097165991902824
2025-04-13,0.48097165991902824
2025-04-14,0.48097165991902824
2025-04-15,0.4008097165991902
2025-04-16,0.4008097165991902
2025-04-17,0.1603238866396761
2025-04-18,0.4008097165991902
2025-04-19,0.4008097165991902
2025-04-20,0.4008097165991902
2025-04-21,0.4008097165991902
2025-04-22,0.4008097165991902
2025-04-23,0.4008097165991902
2025-04-24,0.5611336032388663
2025-04-25,1.523076923076923
2025-04-26,1.923886639676113
2025-04-27,2.8858299595141697
2025-04-28,1.1222672064777326
2025-04-29,0.9619433198380565
2025-04-30,0.9619433198380565
2025-05-01,0.5611336032388663
2025-05-02,0.5611336032388663
2025-05-03,0.5611336032388663
2025-05-04,0.5611336032388663
2025-05-05,0.4008097165991902
2025-05-06,0.4008097165991902
2025-05-07,0.5611336032388663
2025-05-08,0.5611336032388663
2025-05-09,0.5611336032388663
2025-05-10,0.5611336032388663
2025-05-11,0.5611336032388663
2025-05-12,0.5611336032388663
2025-05-13,0.5611336032388663
2025-05-14,0.9619433198380565
2025-05-15,1.923886639676113
2025-05-16,0.6412955465587044
2025-05-17,0.6412955465587044
2025-05-18,0.6412955465587044
2025-05-19,0.6412955465587044
2025-05-20,0.6412955465587044
2025-05-21,0.6412955465587044
2025-05-22,0.3206477732793522
2025-05-23,0.3206477732793522
2025-05-24,0.6412955465587044
2025-05-25,0.6412955465587044
2025-05-26,0.3206477732793522
2025-05-27,0.6412955465587044
2025-05-28,0.6412955465587044
2025-05-29,0.3206477732793522
2025-05-30,0.3206477732793522
2025-05-31,0.3206477732793522
2025-06-01,0.6412955465587044
2025-06-02,0.3206477732793522
2025-06-03,0.6412955465587044
2025-06-04,0.6412955465587044
2025-06-05,0.3206477732793522
2025-06-06,0.6412955465587044
2025-06-07,0.6412955465587044
2025-06-08,0.3206477732793522
2025-06-09,0.6412955465587044
2025-06-10,0.6412955465587044
2025-06-11,0.3206477732793522
2025-06-12,0.3206477732793522
2025-06-13,0.3206477732793522
2025-06-14,0.6412955465587044
2025-06-15,0.3206477732793522
2025-06-16,0.3206477732793522
2025-06-17,0.3206477732793522
2025-06-18,0.6412955465587044
2025-06-19,0.3206477732793522
2025-06-20,0.3206477732793522
2025-06-21,0.3206477732793522
2025-06-22,0.3206477732793522
2025-06-23,0.3206477732793522
2025-06-24,0.3206477732793522
2025-06-25,0.3206477732793522
2025-06-26,0.3206477732793522
2025-06-27,0.3206477732793522
2025-06-28,0.3206477732793522
2025-06-29,0.6412955465587044
2025-06-30,0.3206477732793522
2025-07-01,0.3206477732793522
2025-07-02,0.3206477732793522
2025-07-03,0.3206477732793522
2025-07-04,0.6412955465587044
2025-07-05,0.3206477732793522
2025-07-06,0.3206477732793522
2025-07-07,0.6412955465587044
2025-07-08,0.3206477732793522
2025-07-09,0.3206477732793522
2025-07-10,0.6412955465587044
2025-07-11,0.3206477732793522
2025-07-12,0.6412955465587044
2025-07-13,0.6412955465587044
2025-07-14,0.3206477732793522
2025-07-15,0.9619433198380565
2025-07-16,0.6412955465587044
2025-07-17,0.6412955465587044
2025-07-18,0.6412955465587044
2025-07-19,0.6412955465587044
2025-07-20,0.6412955465587044
2025-07-21,0.6412955465587044
2025-07-22,0.6412955465587044
2025-07-23,0.9619433198380565
2025-07-24,0.6412955465587044
2025-07-25,0.9619433198380565
2025-07-26,0.6412955465587044
2025-07-27,0.6412955465587044
2025-07-28,0.6412955465587044
2025-07-29,0.6412955465587044
2025-07-30,0.6412955465587044
2025-07-31,0.9619433198380565
2025-08-01,0.9619433198380565
2025-08-02,0.9619433198380565
2025-08-03,0.9619433198380565
2025-08-04,0.6412955465587044
2025-08-05,0.9619433198380565
2025-08-06,0.9619433198380565
2025-08-07,1.2825910931174087
2025-08-08,1.603238866396761
2025-08-09,3.847773279352226
2025-08-10,5.771659919028339
2025-08-11,1.2825910931174087
2025-08-12,0.9619433198380565
2025-08-13,0.9619433198380565
2025-08-14,0.9619433198380565
2025-08-15,1.2825910931174087
2025-08-16,2.8858299595141697
2025-08-17,4.168421052631579
2025-08-18,1.2825910931174087
2025-08-19,1.2825910931174087
2025-08-20,1.2825910931174087
2025-08-21,1.2825910931174087
2025-08-22,1.2825910931174087
2025-08-23,3.206477732793522
2025-08-24,5.451012145748987
2025-08-25,2.244534412955465
2025-08-26,1.923886639676113
2025-08-27,1.603238866396761
2025-08-28,1.923886639676113
2025-08-29,1.2825910931174087
2025-08-30,1.2825910931174087
2025-08-31,1.923886639676113
2025-09-01,1.603238866396761
2025-09-02,1.2825910931174087
2025-09-03,1.2825910931174087
2025-09-04,1.603238866396761
2025-09-05,1.603238866396761
2025-09-06,1.923886639676113
2025-09-07,16.673684210526314
2025-09-08,2.8858299595141697
2025-09-09,1.923886639676113
2025-09-10,1.2825910931174087
2025-09-11,1.2825910931174087
2025-09-12,1.2825910931174087
2025-09-13,1.603238866396761
2025-09-14,4.809716599190283
2025-09-15,12.825910931174088
2025-09-16,21.162753036437245
2025-09-17,2.5651821862348174
2025-09-18,1.923886639676113
2025-09-19,1.923886639676113
2025-09-20,2.244534412955465
2025-09-21,17.314979757085016
2025-09-22,4.809716599190283
2025-09-23,2.5651821862348174
2025-09-24,2.244534412955465
2025-09-25,2.244534412955465
2025-09-26,2.244534412955465
2025-09-27,2.5651821862348174
2025-09-28,24.048582995951413
2025-09-29,3.527125506072874
2025-09-30,1.923886639676113
2025-10-01,1.923886639676113
2025-10-02,1.603238866396761
2025-10-03,1.923886639676113
2025-10-04,1.923886639676113
2025-10-05,18.597570850202427
2025-10-06,6.412955465587044
2025-10-07,2.5651821862348174
2025-10-08,1.923886639676113
2025-10-09,1.923886639676113
2025-10-10,1.923886639676113
2025-10-11,2.244534412955465
2025-10-12,20.52145748987854
2025-10-13,7.695546558704452
2025-10-14,2.8858299595141697
2025-10-15,2.5651821862348174
2025-10-16,2.244534412955465
2025-10-17,2.244534412955465
2025-10-18,1.923886639676113
2025-10-19,6.733603238866396
2025-10-20,14.108502024291496
2025-10-21,21.804048582995947
2025-10-22,1.603238866396761
2025-10-23,1.603238866396761
2025-10-24,1.603238866396761
2025-10-25,1.923886639676113
2025-10-26,16.673684210526314
2025-10-27,4.168421052631579
2025-10-28,1.2825910931174087
2025-10-29,0.9619433198380565
2025-10-30,1.2825910931174087
2025-10-31,1.2825910931174087
2025-11-01,1.603238866396761
2025-11-02,5.451012145748987
2025-11-03,3.527125506072874
2025-11-04,2.244534412955465
2025-11-05,1.603238866396761
2025-11-06,1.603238866396761
2025-11-07,1.923886639676113
2025-11-08,1.923886639676113
2025-11-09,16.35303643724696
2025-11-10,2.8858299595141697
2025-11-11,1.603238866396761
2025-11-12,1.2825910931174087
2025-11-13,1.2825910931174087
2025-11-14,1.2825910931174087
2025-11-15,1.603238866396761
2025-11-16,16.03238866396761
2025-11-17,3.206477732793522
2025-11-18,1.2825910931174087
2025-11-19,1.2825910931174087
2025-11-20,1.2825910931174087
2025-11-21,1.603238866396761
2025-11-22,1.603238866396761
2025-11-23,6.092307692307691
2025-11-24,17.314979757085016
2025-11-25,2.244534412955465
2025-11-26,1.2825910931174087
2025-11-27,1.923886639676113
2025-11-28,1.923886639676113
2025-11-29,1.603238866396761
2025-11-30,12.184615384615382
2025-12-01,2.8858299595141697
2025-12-02,1.603238866396761
2025-12-03,1.603238866396761
2025-12-04,1.2825910931174087
2025-12-05,1.603238866396761
2025-12-06,1.603238866396761
2025-12-07,14.429149797570847
2025-12-08,3.206477732793522
2025-12-09,1.923886639676113
2025-12-10,1.923886639676113
2025-12-11,5.451012145748987
2025-12-12,32.06477732793522
2025-12-13,2.5651821862348174
2025-12-14,3.206477732793522
2025-12-15,2.8858299595141697
2025-12-16,1.603238866396761
2025-12-17,1.2825910931174087
2025-12-18,1.2825910931174087
2025-12-19,1.2825910931174087
2025-12-20,1.603238866396761
2025-12-21,18.276923076923072
2025-12-22,3.527125506072874
2025-12-23,1.603238866396761
2025-12-24,1.603238866396761
2025-12-25,1.603238866396761
2025-12-26,1.923886639676113
2025-12-27,1.923886639676113
2025-12-28,15.391093117408904
2025-12-29,3.847773279352226
2025-12-30,2.5651821862348174
2025-12-31,1.923886639676113
2026-01-01,1.923886639676113
2026-01-02,1.923886639676113
2026-01-03,24.048582995951413
2026-01-04,20.52145748987854
2026-01-05,4.168421052631579
2026-01-06,1.603238866396761
2026-01-07,1.923886639676113
2026-01-08,1.603238866396761
2026-01-09,1.2825910931174087
2026-01-10,1.2825910931174087
2026-01-11,1.923886639676113
2026-01-12,1.2825910931174087
2026-01-13,1.2825910931174087
2026-01-14,0.9619433198380565
2026-01-15,0.9619433198380565
2026-01-16,0.9619433198380565
2026-01-17,0.9619433198380565
2026-01-18,1.2825910931174087
2026-01-19,0.9619433198380565
2026-01-20,0.9619433198380565
2026-01-21,0.9619433198380565
2026-01-22,0.9619433198380565
2026-01-23,0.6412955465587044
2026-01-24,0.9619433198380565
2026-01-25,0.9619433198380565
2026-01-26,0.9619433198380565
2026-01-27,0.6412955465587044
2026-01-28,0.6412955465587044
2026-01-29,0.6412955465587044
2026-01-30,0.6412955465587044
2026-01-31,0.6412955465587044
2026-02-01,0.9619433198380565
2026-02-02,0.6412955465587044
2026-02-03,0.6412955465587044
2026-02-04,0.6412955465587044
2026-02-05,0.6412955465587044
2026-02-06,0.9619433198380565
2026-02-07,0.9619433198380565
2026-02-08,0.9619433198380565
2026-02-09,1.2825910931174087
2026-02-10,0.9619433198380565
2026-02-11,0.6412955465587044
2026-02-12,0.3206477732793522
2026-02-13,0.6412955465587044
2026-02-14,0.6412955465587044
2026-02-15,0.6412955465587044
2026-02-16,0.6412955465587044
2026-02-17,0.9619433198380565
2026-02-18,0.6412955465587044
2026-02-19,0.6412955465587044
2026-02-20,0.6412955465587044
2026-02-21,0.6412955465587044
2026-02-22,0.6412955465587044
2026-02-23,0.3206477732793522
2026-02-24,0.3206477732793522
2026-02-25,0.3206477732793522
2026-02-26,0.3206477732793522
2026-02-27,0.6412955465587044
2026-02-28,0.3206477732793522
2026-03-01,0.3206477732793522
2026-03-02,0.6412955465587044
2026-03-03,0.6412955465587044
2026-03-04,0.3206477732793522
2026-03-05,0.6412955465587044
2026-03-06,0.6412955465587044
2026-03-07,0.6412955465587044
2026-03-08,0.6412955465587044
2026-03-09,1.603238866396761
2026-03-10,1.2825910931174087
2026-03-11,0.9619433198380565
2026-03-12,0.9619433198380565
2026-03-13,0.9619433198380565
2026-03-14,0.6412955465587044
2026-03-15,0.6412955465587044
2026-03-16,0.6412955465587044
2026-03-17,0.6412955465587044
2026-03-18,0.6412955465587044
2026-03-19,0.3206477732793522
2026-03-20,0.6412955465587044
2026-03-21,0.6412955465587044
2026-03-22,0.3206477732793522
2026-03-23,0.3206477732793522
2026-03-24,0.6412955465587044
2026-03-25,0.6412955465587044
2026-03-26,0.6412955465587044
2026-03-27,0.6412955465587044
2026-03-28,0.3206477732793522
2026-03-29,0.6412955465587044
2026-03-30,0.3206477732793522
2026-03-31,0.6412955465587044
2026-04-01,0.3206477732793522
2026-04-02,0.6412955465587044
2026-04-03,0.6412955465587044
2026-04-04,0.6412955465587044
2026-04-05,0.3206477732793522
2026-04-06,0.6412955465587044
2026-04-07,0.6412955465587044
2026-04-08,0.6412955465587044
2026-04-09,0.3206477732793522
2026-04-10,0.3206477732793522
2026-04-11,0.6412955465587044
2026-04-12,0.3206477732793522
2026-04-13,0.3206477732793522
2026-04-14,0.6412955465587044
2026-04-15,0.6412955465587044
2026-04-16,0.3206477732793522
2026-04-17,0.6412955465587044
2026-04-18,0.6412955465587044
2026-04-19,0.6412955465587044
2026-04-20,0.3206477732793522
2026-04-21,0.3206477732793522
2026-04-22,0.6412955465587044
2026-04-23,0.6412955465587044
2026-04-24,1.923886639676113
2026-04-25,2.244534412955465
2026-04-26,1.603238866396761
2026-04-27,0.9619433198380565
2026-04-28,0.6412955465587044
2026-04-29,0.6412955465587044
2026-04-30,0.6412955465587044
2026-05-01,0.3206477732793522
2026-05-02,0.6412955465587044
2026-05-03,0.6412955465587044
2026-05-04,0.3206477732793522
2026-05-05,0.3206477732793522
2026-05-06,0.6412955465587044
2026-05-07,0.6412955465587044
2026-05-08,0.6412955465587044
2026-05-09,0.6412955465587044
2026-05-10,0.3206477732793522
2026-05-11,0.6412955465587044
2026-05-12,0.6412955465587044
2026-05-13,0.6412955465587044
2026-05-14,0.9619433198380565
2026-05-15,1.923886639676113
2026-05-16,0.9619433198380565
2026-05-17,0.6412955465587044
2026-05-18,0.6412955465587044
2026-05-19,0.6412955465587044
2026-05-20,0.6412955465587044
2026-05-21,0.6412955465587044
2026-05-22,0.6412955465587044
2026-05-23,0.6412955465587044
2026-05-24,0.6412955465587044
2026-05-25,0.3206477732793522
2026-05-26,0.6412955465587044
2026-05-27,0.6412955465587044
2026-05-28,0.6412955465587044
2026-05-29,0.6412955465587044
2026-05-30,0.3206477732793522
2026-05-31,0.6412955465587044
