Time,piety_definition
2024-11-15,0.6396810068222174
2024-11-16,0.5197408180430516
2024-11-17,0.0
2024-11-18,0.5330675056851811
2024-11-19,0.5597208809694402
2024-11-20,0.5997009438958288
2024-11-21,0.5330675056851811
2024-11-22,0.0
2024-11-23,0.5597208809694402
2024-11-24,0.0
2024-11-25,0.5463941933273107
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.45310737983240396
2024-12-03,0.5730475686115697
2024-12-04,0.6663343821064764
2024-12-05,0.6530076944643469
2024-12-06,0.5730475686115697
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.9062147596648079
2024-12-10,0.679661069748606
2024-12-11,0.0
2024-12-12,0.706314445032865
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.7996012585277718
2024-12-17,0.6663343821064764
2024-12-18,0.8395813214541603
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.5197408180430516
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.8129279461699013
2025-01-05,0.0
2025-01-06,0.5997009438958288
2025-01-07,0.0
2025-01-08,0.9861748855175851
2025-01-09,1.0128282608018442
2025-01-10,0.47976075511666305
2025-01-11,0.5863742562536992
2025-01-12,0.0
2025-01-13,0.8395813214541603
2025-01-14,1.079461699012492
2025-01-15,0.8662346967384194
2025-01-16,0.9195414473069374
2025-01-17,0.43978069219027444
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.6130276315379584
2025-01-21,0.9062147596648079
2025-01-22,0.6530076944643469
2025-01-23,0.7462945079592536
2025-01-24,0.7862745708856422
2025-01-25,0.5863742562536992
2025-01-26,0.0
2025-01-27,0.732967820317124
2025-01-28,0.7196411326749945
2025-01-29,0.679661069748606
2025-01-30,0.5597208809694402
2025-01-31,0.6663343821064764
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.732967820317124
2025-02-04,0.5064141304009221
2025-02-05,0.732967820317124
2025-02-06,0.49308744275879257
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.5330675056851811
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.6929877573907355
2025-02-13,0.7729478832435127
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.43978069219027444
2025-02-20,0.43978069219027444
2025-02-21,0.6530076944643469
2025-02-22,0.6263543191800879
2025-02-23,0.5463941933273107
2025-02-24,0.7729478832435127
2025-02-25,0.0
2025-02-26,0.6396810068222174
2025-02-27,0.0
2025-02-28,0.679661069748606
2025-03-01,0.0
2025-03-02,1.2393819507180461
2025-03-03,0.5197408180430516
2025-03-04,0.5997009438958288
2025-03-05,0.679661069748606
2025-03-06,0.0
2025-03-07,0.5330675056851811
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.49308744275879257
2025-03-11,0.4264540045481449
2025-03-12,0.0
2025-03-13,0.5997009438958288
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.5330675056851811
2025-03-18,0.49308744275879257
2025-03-19,0.0
2025-03-20,0.5197408180430516
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.5597208809694402
2025-03-25,0.0
2025-03-26,0.5730475686115697
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.6263543191800879
2025-03-30,0.0
2025-03-31,0.7462945079592536
2025-04-01,0.0
2025-04-02,0.5330675056851811
2025-04-03,0.0
2025-04-04,0.6530076944643469
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.8795613843805489
2025-04-08,0.47976075511666305
2025-04-09,0.4664340674745335
2025-04-10,0.5064141304009221
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.5597208809694402
2025-04-15,0.47976075511666305
2025-04-16,0.7196411326749945
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.5330675056851811
2025-04-22,0.0
2025-04-23,0.5197408180430516
2025-04-24,0.43978069219027444
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.6263543191800879
2025-04-30,0.5730475686115697
2025-05-01,0.49308744275879257
2025-05-02,0.5530575371483755
2025-05-03,0.7729478832435127
2025-05-04,0.5330675056851811
2025-05-05,0.49975078657985733
2025-05-06,0.0
2025-05-07,0.4664340674745335
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.5597208809694402
2025-05-19,0.6663343821064764
2025-05-20,0.6396810068222174
2025-05-21,0.7596211956013831
2025-05-22,0.5197408180430516
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.6263543191800879
2025-05-31,0.0
2025-06-01,0.6263543191800879
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.4664340674745335
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.6263543191800879
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.5197408180430516
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.5997009438958288
2025-07-07,0.5197408180430516
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.5064141304009221
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.5997009438958288
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.732967820317124
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.9861748855175851
2025-08-19,0.9861748855175851
2025-08-20,0.7862745708856422
2025-08-21,0.7196411326749945
2025-08-22,0.6530076944643469
2025-08-23,0.0
2025-08-24,0.5863742562536992
2025-08-25,1.079461699012492
2025-08-26,0.7462945079592536
2025-08-27,0.9461948225911966
2025-08-28,1.1460951372231394
2025-08-29,0.8129279461699013
2025-08-30,0.0
2025-08-31,0.6929877573907355
2025-09-01,0.8129279461699013
2025-09-02,0.6130276315379584
2025-09-03,0.9595215102333261
2025-09-04,1.13276844958101
2025-09-05,0.9995015731597147
2025-09-06,0.0
2025-09-07,0.47976075511666305
2025-09-08,0.9861748855175851
2025-09-09,0.8129279461699013
2025-09-10,1.212728575433787
2025-09-11,0.6263543191800879
2025-09-12,0.8529080090962898
2025-09-13,0.0
2025-09-14,0.706314445032865
2025-09-15,1.3326687642129529
2025-09-16,1.0927883866546213
2025-09-17,0.9062147596648079
2025-09-18,0.6263543191800879
2025-09-19,0.9195414473069374
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.8795613843805489
2025-09-23,0.9595215102333261
2025-09-24,0.7462945079592536
2025-09-25,0.7462945079592536
2025-09-26,0.8129279461699013
2025-09-27,0.5330675056851811
2025-09-28,0.5330675056851811
2025-09-29,0.679661069748606
2025-09-30,0.7462945079592536
2025-10-01,0.0
2025-10-02,0.6663343821064764
2025-10-03,0.679661069748606
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.5730475686115697
2025-10-07,0.6530076944643469
2025-10-08,0.8395813214541603
2025-10-09,0.0
2025-10-10,0.7862745708856422
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.6263543191800879
2025-10-14,0.732967820317124
2025-10-15,0.7596211956013831
2025-10-16,0.5197408180430516
2025-10-17,0.6663343821064764
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.6396810068222174
2025-10-21,0.706314445032865
2025-10-22,0.6929877573907355
2025-10-23,0.9995015731597147
2025-10-24,0.5064141304009221
2025-10-25,0.0
2025-10-26,0.6130276315379584
2025-10-27,0.8928880720226784
2025-10-28,0.6663343821064764
2025-10-29,0.6263543191800879
2025-10-30,0.8129279461699013
2025-10-31,0.9861748855175851
2025-11-01,0.0
2025-11-02,0.5730475686115697
2025-11-03,0.5197408180430516
2025-11-04,0.5730475686115697
2025-11-05,0.5597208809694402
2025-11-06,0.679661069748606
2025-11-07,0.5330675056851811
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.5330675056851811
2025-11-11,0.0
2025-11-12,0.6530076944643469
2025-11-13,0.5597208809694402
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.5597208809694402
2025-11-17,0.5863742562536992
2025-11-18,0.6530076944643469
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.6396810068222174
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.43978069219027444
2025-12-05,0.5863742562536992
2025-12-06,0.6530076944643469
2025-12-07,0.49308744275879257
2025-12-08,0.7596211956013831
2025-12-09,0.6530076944643469
2025-12-10,0.6263543191800879
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,20.713227002274074
2025-12-16,20.206563658453007
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,35.873147253979624
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,39.40646397308495
2026-01-08,0.0
2026-01-09,26.773197096663655
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,53.0
2026-01-13,55.0
2026-01-14,74.0
2026-01-15,44.0
2026-01-16,57.0
2026-01-17,0.0
2026-01-18,47.0
2026-01-19,56.0
2026-01-20,51.0
2026-01-21,41.0
2026-01-22,41.0
2026-01-23,47.0
2026-01-24,0.0
2026-01-25,51.0
2026-01-26,0.0
2026-01-27,81.0
2026-01-28,54.0
2026-01-29,48.0
2026-01-30,63.0
2026-01-31,0.0
2026-02-01,55.0
2026-02-02,79.0
2026-02-03,67.0
2026-02-04,0.0
2026-02-05,38.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,58.0
2026-02-09,46.0
2026-02-10,0.0
2026-02-11,75.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,63.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,42.0
2026-02-19,54.0
2026-02-20,0.0
2026-02-21,54.0
2026-02-22,60.0
2026-02-23,52.0
2026-02-24,0.0
2026-02-25,51.0
2026-02-26,0.0
2026-02-27,51.0
2026-02-28,0.0
2026-03-01,47.0
2026-03-02,44.0
2026-03-03,45.0
2026-03-04,100.0
2026-03-05,45.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,53.0
2026-03-09,53.0
2026-03-10,58.0
2026-03-11,44.0
2026-03-12,47.0
2026-03-13,55.0
2026-03-14,56.0
2026-03-15,0.0
2026-03-16,63.0
2026-03-17,0.0
2026-03-18,56.0
2026-03-19,43.0
2026-03-20,46.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,69.0
2026-03-24,0.0
2026-03-25,69.0
2026-03-26,51.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,63.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,48.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,63.0
2026-04-07,45.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,41.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,54.0
2026-04-14,42.0
2026-04-15,45.0
2026-04-16,0.0
2026-04-17,54.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,51.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,47.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,41.0
2026-05-12,41.0
2026-05-13,0.0
2026-05-14,57.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,47.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
