step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_stephen_curry_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_stephen_curry_2022-08-29_2023-05-25.csv,30.0,30.0,0.8738497233286667,2.3333333333333335,0.42857142857142855,0.10027992956934965,overlap_ratio
2,gt_stephen_curry_2023-04-26_2024-01-20.csv,30.0,30.0,0.9999999999999999,2.3333333333333335,0.42857142857142855,0.0,overlap_ratio
3,gt_stephen_curry_2023-12-22_2024-09-16.csv,30.0,30.0,0.996919507737366,1.2962962962962965,0.7714285714285714,0.04621216448470472,overlap_ratio
4,gt_stephen_curry_2024-08-18_2025-05-14.csv,30.0,30.0,0.9927333695228842,2.3333333333333335,0.42857142857142855,0.054517903593120705,overlap_ratio
5,gt_stephen_curry_2025-04-15_2026-01-09.csv,30.0,30.0,1.0,2.3333333333333335,0.42857142857142855,0.0,overlap_ratio
6,gt_stephen_curry_2025-12-11_2026-05-31.csv,30.0,30.0,0.9986613308532727,4.800108932461874,0.20832860546919324,0.019711053981938006,overlap_ratio
