Time,steelers
2024-08-27,4.986203995012149
2024-08-28,5.741689448801868
2024-08-29,4.532912722738317
2024-08-30,4.532912722738317
2024-08-31,4.532912722738317
2024-09-01,6.1949807210757
2024-09-02,4.532912722738317
2024-09-03,4.532912722738317
2024-09-04,4.532912722738317
2024-09-05,4.986203995012149
2024-09-06,6.1949807210757
2024-09-07,6.1949807210757
2024-09-08,66.33162284273737
2024-09-09,15.260806166552333
2024-09-10,7.857048719413083
2024-09-11,4.532912722738317
2024-09-12,4.532912722738317
2024-09-13,4.986203995012149
2024-09-14,6.1949807210757
2024-09-15,54.3949526728598
2024-09-16,19.793718889290652
2024-09-17,7.554854537897194
2024-09-18,4.532912722738317
2024-09-19,4.532912722738317
2024-09-20,4.532912722738317
2024-09-21,6.043883630317755
2024-09-22,57.41689448801868
2024-09-23,15.109709075794388
2024-09-24,7.554854537897194
2024-09-25,4.532912722738317
2024-09-26,4.532912722738317
2024-09-27,6.043883630317755
2024-09-28,6.043883630317755
2024-09-29,60.43883630317755
2024-09-30,12.08776726063551
2024-10-01,6.043883630317755
2024-10-02,4.532912722738317
2024-10-03,6.043883630317755
2024-10-04,4.532912722738317
2024-10-05,6.043883630317755
2024-10-06,27.1974763364299
2024-10-07,132.9654398669906
2024-10-08,7.554854537897194
2024-10-09,4.532912722738317
2024-10-10,4.532912722738317
2024-10-11,4.532912722738317
2024-10-12,6.043883630317755
2024-10-13,55.905923580439236
2024-10-14,16.620679983373826
2024-10-15,7.554854537897194
2024-10-16,6.043883630317755
2024-10-17,6.043883630317755
2024-10-18,6.043883630317755
2024-10-19,6.043883630317755
2024-10-20,25.68650542885046
2024-10-21,75.54854537897194
2024-10-22,9.065825445476634
2024-10-23,6.043883630317755
2024-10-24,6.043883630317755
2024-10-25,4.532912722738317
2024-10-26,4.532912722738317
2024-10-27,15.109709075794388
2024-10-28,21.153592706112143
2024-10-29,67.99369084107475
2024-10-30,6.043883630317755
2024-10-31,4.532912722738317
2024-11-01,4.532912722738317
2024-11-02,6.043883630317755
2024-11-03,15.109709075794388
2024-11-04,7.554854537897194
2024-11-05,9.065825445476634
2024-11-06,3.0219418151588777
2024-11-07,4.532912722738317
2024-11-08,6.043883630317755
2024-11-09,6.043883630317755
2024-11-10,58.92786539559812
2024-11-11,15.109709075794388
2024-11-12,6.043883630317755
2024-11-13,4.532912722738317
2024-11-14,6.043883630317755
2024-11-15,6.043883630317755
2024-11-16,6.043883630317755
2024-11-17,63.460778118336435
2024-11-18,16.620679983373826
2024-11-19,7.554854537897194
2024-11-20,6.043883630317755
2024-11-21,15.109709075794388
2024-11-22,81.5924290092897
2024-11-23,7.554854537897194
2024-11-24,7.554854537897194
2024-11-25,6.043883630317755
2024-11-26,4.532912722738317
2024-11-27,4.532912722738317
2024-11-28,6.043883630317755
2024-11-29,6.043883630317755
2024-11-30,4.532912722738317
2024-12-01,48.35106904254204
2024-12-02,13.59873816821495
2024-12-03,6.043883630317755
2024-12-04,4.532912722738317
2024-12-05,4.532912722738317
2024-12-06,6.043883630317755
2024-12-07,6.043883630317755
2024-12-08,48.35106904254204
2024-12-09,12.08776726063551
2024-12-10,6.043883630317755
2024-12-11,4.532912722738317
2024-12-12,4.532912722738317
2024-12-13,6.043883630317755
2024-12-14,6.043883630317755
2024-12-15,48.35106904254204
2024-12-16,27.1974763364299
2024-12-17,6.043883630317755
2024-12-18,4.532912722738317
2024-12-19,4.532912722738317
2024-12-20,6.043883630317755
2024-12-21,49.862039950121485
2024-12-22,36.263301781906534
2024-12-23,7.554854537897194
2024-12-24,9.065825445476634
2024-12-25,113.32281806845792
2024-12-26,16.620679983373826
2024-12-27,4.532912722738317
2024-12-28,6.043883630317755
2024-12-29,10.576796353056071
2024-12-30,6.043883630317755
2024-12-31,4.532912722738317
2025-01-01,4.532912722738317
2025-01-02,4.532912722738317
2025-01-03,4.532912722738317
2025-01-04,19.642621798532705
2025-01-05,90.65825445476634
2025-01-06,10.576796353056071
2025-01-07,6.043883630317755
2025-01-08,4.532912722738317
2025-01-09,6.043883630317755
2025-01-10,7.554854537897194
2025-01-11,27.1974763364299
2025-01-12,151.09709075794387
2025-01-13,9.065825445476634
2025-01-14,4.532912722738317
2025-01-15,4.532912722738317
2025-01-16,4.532912722738317
2025-01-17,3.0219418151588777
2025-01-18,3.0219418151588777
2025-01-19,4.532912722738317
2025-01-20,3.0219418151588777
2025-01-21,3.0219418151588777
2025-01-22,3.0219418151588777
2025-01-23,1.5109709075794389
2025-01-24,3.0219418151588777
2025-01-25,1.5109709075794389
2025-01-26,3.0219418151588777
2025-01-27,3.0219418151588777
2025-01-28,3.0219418151588777
2025-01-29,3.0219418151588777
2025-01-30,1.5109709075794389
2025-01-31,1.5109709075794389
2025-02-01,1.5109709075794389
2025-02-02,1.5109709075794389
2025-02-03,1.5109709075794389
2025-02-04,1.5109709075794389
2025-02-05,1.5109709075794389
2025-02-06,1.5109709075794389
2025-02-07,3.0219418151588777
2025-02-08,3.0219418151588777
2025-02-09,3.0219418151588777
2025-02-10,4.532912722738317
2025-02-11,3.0219418151588777
2025-02-12,1.5109709075794389
2025-02-13,3.0219418151588777
2025-02-14,3.0219418151588777
2025-02-15,3.0219418151588777
2025-02-16,3.0219418151588777
2025-02-17,1.5109709075794389
2025-02-18,1.5109709075794389
2025-02-19,1.5109709075794389
2025-02-20,1.5109709075794389
2025-02-21,1.5109709075794389
2025-02-22,1.5109709075794389
2025-02-23,1.5109709075794389
2025-02-24,1.5109709075794389
2025-02-25,1.5109709075794389
2025-02-26,1.5109709075794389
2025-02-27,1.5109709075794389
2025-02-28,1.5109709075794389
2025-03-01,1.5109709075794389
2025-03-02,1.5109709075794389
2025-03-03,1.5109709075794389
2025-03-04,1.5109709075794389
2025-03-05,3.0219418151588777
2025-03-06,3.0219418151588777
2025-03-07,1.5109709075794389
2025-03-08,3.0219418151588777
2025-03-09,3.0219418151588777
2025-03-10,15.109709075794388
2025-03-11,12.08776726063551
2025-03-12,10.576796353056071
2025-03-13,9.065825445476634
2025-03-14,7.554854537897194
2025-03-15,4.532912722738317
2025-03-16,4.532912722738317
2025-03-17,4.532912722738317
2025-03-18,4.532912722738317
2025-03-19,4.532912722738317
2025-03-20,3.0219418151588777
2025-03-21,3.0219418151588777
2025-03-22,4.532912722738317
2025-03-23,3.0219418151588777
2025-03-24,3.0219418151588777
2025-03-25,4.532912722738317
2025-03-26,6.043883630317755
2025-03-27,4.532912722738317
2025-03-28,3.0219418151588777
2025-03-29,3.0219418151588777
2025-03-30,3.0219418151588777
2025-03-31,3.0219418151588777
2025-04-01,3.0219418151588777
2025-04-02,3.0219418151588777
2025-04-03,3.0219418151588777
2025-04-04,3.0219418151588777
2025-04-05,3.0219418151588777
2025-04-06,3.0219418151588777
2025-04-07,3.0219418151588777
2025-04-08,3.0219418151588777
2025-04-09,3.0219418151588777
2025-04-10,3.0219418151588777
2025-04-11,3.0219418151588777
2025-04-12,3.0219418151588777
2025-04-13,1.5109709075794389
2025-04-14,3.0219418151588777
2025-04-15,3.0219418151588777
2025-04-16,3.0219418151588777
2025-04-17,3.0219418151588777
2025-04-18,3.0219418151588777
2025-04-19,3.0219418151588777
2025-04-20,3.0219418151588777
2025-04-21,3.0219418151588777
2025-04-22,3.0219418151588777
2025-04-23,3.0219418151588777
2025-04-24,4.532912722738317
2025-04-25,18.131650890953267
2025-04-26,24.931019975060742
2025-04-27,9.065825445476634
2025-04-28,5.288398176528036
2025-04-29,4.532912722738317
2025-04-30,3.777427268948597
2025-05-01,3.0219418151588777
2025-05-02,3.0219418151588777
2025-05-03,3.0219418151588777
2025-05-04,3.0219418151588777
2025-05-05,3.0219418151588777
2025-05-06,3.0219418151588777
2025-05-07,9.065825445476634
2025-05-08,4.532912722738317
2025-05-09,3.0219418151588777
2025-05-10,3.0219418151588777
2025-05-11,3.0219418151588777
2025-05-12,3.0219418151588777
2025-05-13,3.777427268948597
2025-05-14,4.532912722738317
2025-05-15,7.554854537897194
2025-05-16,4.532912722738317
2025-05-17,3.0219418151588777
2025-05-18,3.0219418151588777
2025-05-19,3.0219418151588777
2025-05-20,3.0219418151588777
2025-05-21,3.0219418151588777
2025-05-22,3.0219418151588777
2025-05-23,3.0219418151588777
2025-05-24,3.0219418151588777
2025-05-25,3.0219418151588777
2025-05-26,3.0219418151588777
2025-05-27,3.0219418151588777
2025-05-28,3.0219418151588777
2025-05-29,3.0219418151588777
2025-05-30,3.0219418151588777
2025-05-31,3.0219418151588777
2025-06-01,3.0219418151588777
2025-06-02,3.0219418151588777
2025-06-03,3.0219418151588777
2025-06-04,3.0219418151588777
2025-06-05,9.065825445476634
2025-06-06,9.065825445476634
2025-06-07,4.532912722738317
2025-06-08,4.532912722738317
2025-06-09,3.0219418151588777
2025-06-10,3.0219418151588777
2025-06-11,3.0219418151588777
2025-06-12,3.0219418151588777
2025-06-13,3.0219418151588777
2025-06-14,3.0219418151588777
2025-06-15,3.0219418151588777
2025-06-16,3.0219418151588777
2025-06-17,3.0219418151588777
2025-06-18,3.0219418151588777
2025-06-19,1.5109709075794389
2025-06-20,3.0219418151588777
2025-06-21,1.5109709075794389
2025-06-22,1.5109709075794389
2025-06-23,1.5109709075794389
2025-06-24,3.0219418151588777
2025-06-25,1.5109709075794389
2025-06-26,1.5109709075794389
2025-06-27,1.5109709075794389
2025-06-28,3.0219418151588777
2025-06-29,3.0219418151588777
2025-06-30,9.065825445476634
2025-07-01,4.532912722738317
2025-07-02,3.0219418151588777
2025-07-03,3.0219418151588777
2025-07-04,3.0219418151588777
2025-07-05,3.0219418151588777
2025-07-06,3.0219418151588777
2025-07-07,3.0219418151588777
2025-07-08,3.0219418151588777
2025-07-09,3.0219418151588777
2025-07-10,3.0219418151588777
2025-07-11,3.0219418151588777
2025-07-12,3.0219418151588777
2025-07-13,3.0219418151588777
2025-07-14,3.0219418151588777
2025-07-15,3.0219418151588777
2025-07-16,3.0219418151588777
2025-07-17,3.0219418151588777
2025-07-18,3.0219418151588777
2025-07-19,3.0219418151588777
2025-07-20,3.0219418151588777
2025-07-21,4.532912722738317
2025-07-22,3.0219418151588777
2025-07-23,3.0219418151588777
2025-07-24,4.532912722738317
2025-07-25,3.0219418151588777
2025-07-26,3.0219418151588777
2025-07-27,3.0219418151588777
2025-07-28,3.0219418151588777
2025-07-29,3.0219418151588777
2025-07-30,3.0219418151588777
2025-07-31,4.532912722738317
2025-08-01,4.532912722738317
2025-08-02,4.532912722738317
2025-08-03,4.532912722738317
2025-08-04,4.532912722738317
2025-08-05,4.532912722738317
2025-08-06,4.532912722738317
2025-08-07,4.532912722738317
2025-08-08,4.532912722738317
2025-08-09,15.109709075794388
2025-08-10,19.642621798532705
2025-08-11,4.532912722738317
2025-08-12,4.532912722738317
2025-08-13,4.532912722738317
2025-08-14,4.532912722738317
2025-08-15,4.532912722738317
2025-08-16,12.08776726063551
2025-08-17,15.109709075794388
2025-08-18,4.532912722738317
2025-08-19,4.532912722738317
2025-08-20,4.532912722738317
2025-08-21,9.065825445476634
2025-08-22,12.08776726063551
2025-08-23,6.043883630317755
2025-08-24,6.043883630317755
2025-08-25,6.043883630317755
2025-08-26,7.554854537897194
2025-08-27,6.043883630317755
2025-08-28,6.043883630317755
2025-08-29,4.532912722738317
2025-08-30,6.043883630317755
2025-08-31,7.554854537897194
2025-09-01,6.043883630317755
2025-09-02,4.532912722738317
2025-09-03,6.043883630317755
2025-09-04,6.043883630317755
2025-09-05,6.043883630317755
2025-09-06,7.554854537897194
2025-09-07,77.05951628655139
2025-09-08,15.109709075794388
2025-09-09,9.065825445476634
2025-09-10,6.043883630317755
2025-09-11,6.043883630317755
2025-09-12,6.043883630317755
2025-09-13,7.554854537897194
2025-09-14,71.01563265623362
2025-09-15,12.08776726063551
2025-09-16,6.043883630317755
2025-09-17,4.532912722738317
2025-09-18,4.532912722738317
2025-09-19,6.043883630317755
2025-09-20,6.043883630317755
2025-09-21,58.92786539559812
2025-09-22,10.576796353056071
2025-09-23,6.043883630317755
2025-09-24,4.532912722738317
2025-09-25,6.043883630317755
2025-09-26,6.043883630317755
2025-09-27,9.065825445476634
2025-09-28,104.25699262298129
2025-09-29,12.08776726063551
2025-09-30,6.043883630317755
2025-10-01,4.532912722738317
2025-10-02,4.532912722738317
2025-10-03,4.532912722738317
2025-10-04,4.532912722738317
2025-10-05,16.620679983373826
2025-10-06,7.554854537897194
2025-10-07,4.532912722738317
2025-10-08,4.532912722738317
2025-10-09,4.532912722738317
2025-10-10,6.043883630317755
2025-10-11,6.043883630317755
2025-10-12,61.949807210756994
2025-10-13,12.08776726063551
2025-10-14,9.065825445476634
2025-10-15,7.554854537897194
2025-10-16,30.219418151588776
2025-10-17,102.74602171540184
2025-10-18,6.043883630317755
2025-10-19,10.576796353056071
2025-10-20,6.043883630317755
2025-10-21,4.532912722738317
2025-10-22,4.532912722738317
2025-10-23,4.532912722738317
2025-10-24,6.043883630317755
2025-10-25,6.043883630317755
2025-10-26,28.70844724400934
2025-10-27,92.16922536234577
2025-10-28,7.554854537897194
2025-10-29,4.532912722738317
2025-10-30,4.532912722738317
2025-10-31,4.532912722738317
2025-11-01,7.554854537897194
2025-11-02,61.949807210756994
2025-11-03,12.08776726063551
2025-11-04,9.065825445476634
2025-11-05,6.043883630317755
2025-11-06,4.532912722738317
2025-11-07,4.532912722738317
2025-11-08,6.043883630317755
2025-11-09,19.642621798532705
2025-11-10,67.99369084107475
2025-11-11,6.043883630317755
2025-11-12,4.532912722738317
2025-11-13,4.532912722738317
2025-11-14,4.532912722738317
2025-11-15,6.043883630317755
2025-11-16,57.41689448801868
2025-11-17,15.109709075794388
2025-11-18,6.043883630317755
2025-11-19,6.043883630317755
2025-11-20,4.532912722738317
2025-11-21,6.043883630317755
2025-11-22,6.043883630317755
2025-11-23,74.0375744713925
2025-11-24,12.08776726063551
2025-11-25,4.532912722738317
2025-11-26,4.532912722738317
2025-11-27,6.043883630317755
2025-11-28,9.065825445476634
2025-11-29,6.043883630317755
2025-11-30,51.37301085770092
2025-12-01,27.1974763364299
2025-12-02,6.043883630317755
2025-12-03,4.532912722738317
2025-12-04,4.532912722738317
2025-12-05,4.532912722738317
2025-12-06,4.532912722738317
2025-12-07,66.4827199334953
2025-12-08,13.59873816821495
2025-12-09,6.043883630317755
2025-12-10,4.532912722738317
2025-12-11,4.503478224538718
2025-12-12,4.503478224538718
2025-12-13,4.503478224538718
2025-12-14,13.510434673616151
2025-12-15,19.887909283529368
2025-12-16,88.5585935831949
2025-12-17,7.132960063702935
2025-12-18,6.377474609913216
2025-12-19,4.503478224538718
2025-12-20,6.377474609913216
2025-12-21,57.789731465213606
2025-12-22,61.5377242359626
2025-12-23,9.006956449077435
2025-12-24,6.377474609913216
2025-12-25,7.132960063702935
2025-12-26,7.132960063702935
2025-12-27,9.006956449077435
2025-12-28,103.18753918839585
2025-12-29,20.643394737319085
2025-12-30,7.132960063702935
2025-12-31,6.377474609913216
2026-01-01,6.377474609913216
2026-01-02,6.377474609913216
2026-01-03,8.251470995287715
2026-01-04,27.020869347232303
2026-01-05,152.7257996583217
2026-01-06,13.510434673616151
2026-01-07,9.006956449077435
2026-01-08,8.251470995287715
2026-01-09,8.251470995287715
2026-01-10,11.185109315847795
2026-01-11,20.13319676852603
2026-01-12,42.50341540022162
2026-01-13,223.70218631695587
2026-01-14,17.89617490535647
2026-01-15,8.948087452678235
2026-01-16,6.711065589508676
2026-01-17,6.711065589508676
2026-01-18,8.948087452678235
2026-01-19,6.711065589508676
2026-01-20,4.474043726339118
2026-01-21,4.474043726339118
2026-01-22,4.474043726339118
2026-01-23,4.474043726339118
2026-01-24,11.185109315847795
2026-01-25,8.948087452678235
2026-01-26,4.474043726339118
2026-01-27,4.474043726339118
2026-01-28,4.474043726339118
2026-01-29,4.474043726339118
2026-01-30,4.474043726339118
2026-01-31,2.237021863169559
2026-02-01,2.237021863169559
2026-02-02,2.237021863169559
2026-02-03,2.237021863169559
2026-02-04,2.237021863169559
2026-02-05,2.237021863169559
2026-02-06,2.237021863169559
2026-02-07,2.237021863169559
2026-02-08,4.474043726339118
2026-02-09,4.474043726339118
2026-02-10,2.237021863169559
2026-02-11,2.237021863169559
2026-02-12,2.237021863169559
2026-02-13,2.237021863169559
2026-02-14,2.237021863169559
2026-02-15,2.237021863169559
2026-02-16,2.237021863169559
2026-02-17,2.237021863169559
2026-02-18,2.237021863169559
2026-02-19,2.237021863169559
2026-02-20,2.237021863169559
2026-02-21,2.237021863169559
2026-02-22,2.237021863169559
2026-02-23,2.237021863169559
2026-02-24,2.237021863169559
2026-02-25,2.237021863169559
2026-02-26,2.237021863169559
2026-02-27,2.237021863169559
2026-02-28,2.237021863169559
2026-03-01,2.237021863169559
2026-03-02,2.237021863169559
2026-03-03,2.237021863169559
2026-03-04,2.237021863169559
2026-03-05,2.237021863169559
2026-03-06,2.237021863169559
2026-03-07,2.237021863169559
2026-03-08,2.237021863169559
2026-03-09,6.711065589508676
2026-03-10,6.711065589508676
2026-03-11,4.474043726339118
2026-03-12,4.474043726339118
2026-03-13,4.474043726339118
2026-03-14,4.474043726339118
2026-03-15,2.237021863169559
2026-03-16,2.237021863169559
2026-03-17,2.237021863169559
2026-03-18,2.237021863169559
2026-03-19,2.237021863169559
2026-03-20,2.237021863169559
2026-03-21,2.237021863169559
2026-03-22,2.237021863169559
2026-03-23,2.237021863169559
2026-03-24,2.237021863169559
2026-03-25,2.237021863169559
2026-03-26,2.237021863169559
2026-03-27,2.237021863169559
2026-03-28,2.237021863169559
2026-03-29,2.237021863169559
2026-03-30,2.237021863169559
2026-03-31,2.237021863169559
2026-04-01,2.237021863169559
2026-04-02,2.237021863169559
2026-04-03,2.237021863169559
2026-04-04,2.237021863169559
2026-04-05,2.237021863169559
2026-04-06,2.237021863169559
2026-04-07,2.237021863169559
2026-04-08,2.237021863169559
2026-04-09,2.237021863169559
2026-04-10,2.237021863169559
2026-04-11,2.237021863169559
2026-04-12,2.237021863169559
2026-04-13,2.237021863169559
2026-04-14,2.237021863169559
2026-04-15,2.237021863169559
2026-04-16,2.237021863169559
2026-04-17,2.237021863169559
2026-04-18,2.237021863169559
2026-04-19,2.237021863169559
2026-04-20,2.237021863169559
2026-04-21,2.237021863169559
2026-04-22,2.237021863169559
2026-04-23,4.474043726339118
2026-04-24,13.422131179017352
2026-04-25,20.13319676852603
2026-04-26,8.948087452678235
2026-04-27,4.474043726339118
2026-04-28,4.474043726339118
2026-04-29,4.474043726339118
2026-04-30,2.237021863169559
2026-05-01,2.237021863169559
2026-05-02,2.237021863169559
2026-05-03,2.237021863169559
2026-05-04,2.237021863169559
2026-05-05,2.237021863169559
2026-05-06,2.237021863169559
2026-05-07,2.237021863169559
2026-05-08,2.237021863169559
2026-05-09,2.237021863169559
2026-05-10,2.237021863169559
2026-05-11,2.237021863169559
2026-05-12,2.237021863169559
2026-05-13,4.474043726339118
2026-05-14,4.474043726339118
2026-05-15,6.711065589508676
2026-05-16,4.474043726339118
2026-05-17,4.474043726339118
2026-05-18,2.237021863169559
2026-05-19,2.237021863169559
2026-05-20,2.237021863169559
2026-05-21,2.237021863169559
2026-05-22,2.237021863169559
2026-05-23,2.237021863169559
2026-05-24,2.237021863169559
2026-05-25,2.237021863169559
2026-05-26,2.237021863169559
2026-05-27,2.237021863169559
2026-05-28,2.237021863169559
2026-05-29,2.237021863169559
2026-05-30,2.237021863169559
2026-05-31,2.237021863169559
