Time,phillies
2024-09-23,63.33766611411379
2024-09-24,67.56017718838804
2024-09-25,57.00389950270241
2024-09-26,46.447621817016774
2024-09-27,31.668833057056894
2024-09-28,59.115155039839536
2024-09-29,50.67013289129103
2024-09-30,21.11255537137126
2024-10-01,19.001299834234135
2024-10-02,19.001299834234135
2024-10-03,21.11255537137126
2024-10-04,44.33636627987965
2024-10-05,173.12295404524434
2024-10-06,211.12555371371263
2024-10-07,69.67143272552516
2024-10-08,124.56407669109045
2024-10-09,179.45672065665573
2024-10-10,101.34026578258207
2024-10-11,16.89004429709701
2024-10-12,12.667533222822758
2024-10-13,8.445022148548505
2024-10-14,8.445022148548505
2024-10-15,6.333766611411379
2024-10-16,4.222511074274252
2024-10-17,6.333766611411379
2024-10-18,4.222511074274252
2024-10-19,6.333766611411379
2024-10-20,6.333766611411379
2024-10-21,4.222511074274252
2024-10-22,4.222511074274252
2024-10-23,4.222511074274252
2024-10-24,4.222511074274252
2024-10-25,4.222511074274252
2024-10-26,4.222511074274252
2024-10-27,4.222511074274252
2024-10-28,4.222511074274252
2024-10-29,4.222511074274252
2024-10-30,4.222511074274252
2024-10-31,4.222511074274252
2024-11-01,4.222511074274252
2024-11-02,4.222511074274252
2024-11-03,4.222511074274252
2024-11-04,4.222511074274252
2024-11-05,4.222511074274252
2024-11-06,2.111255537137126
2024-11-07,4.222511074274252
2024-11-08,4.222511074274252
2024-11-09,4.222511074274252
2024-11-10,4.222511074274252
2024-11-11,6.333766611411379
2024-11-12,4.222511074274252
2024-11-13,4.222511074274252
2024-11-14,4.222511074274252
2024-11-15,4.222511074274252
2024-11-16,4.222511074274252
2024-11-17,4.222511074274252
2024-11-18,4.222511074274252
2024-11-19,4.222511074274252
2024-11-20,4.222511074274252
2024-11-21,4.222511074274252
2024-11-22,4.222511074274252
2024-11-23,4.222511074274252
2024-11-24,4.222511074274252
2024-11-25,4.222511074274252
2024-11-26,4.222511074274252
2024-11-27,4.222511074274252
2024-11-28,4.222511074274252
2024-11-29,4.222511074274252
2024-11-30,4.222511074274252
2024-12-01,4.222511074274252
2024-12-02,4.222511074274252
2024-12-03,4.222511074274252
2024-12-04,4.222511074274252
2024-12-05,4.222511074274252
2024-12-06,4.222511074274252
2024-12-07,4.222511074274252
2024-12-08,4.222511074274252
2024-12-09,6.333766611411379
2024-12-10,6.333766611411379
2024-12-11,6.333766611411379
2024-12-12,6.333766611411379
2024-12-13,6.333766611411379
2024-12-14,6.333766611411379
2024-12-15,6.333766611411379
2024-12-16,4.222511074274252
2024-12-17,6.333766611411379
2024-12-18,6.333766611411379
2024-12-19,4.222511074274252
2024-12-20,6.333766611411379
2024-12-21,6.333766611411379
2024-12-22,8.445022148548505
2024-12-23,6.333766611411379
2024-12-24,6.333766611411379
2024-12-25,6.333766611411379
2024-12-26,4.222511074274252
2024-12-27,4.222511074274252
2024-12-28,4.222511074274252
2024-12-29,4.222511074274252
2024-12-30,4.222511074274252
2024-12-31,4.222511074274252
2025-01-01,4.222511074274252
2025-01-02,4.222511074274252
2025-01-03,4.222511074274252
2025-01-04,4.222511074274252
2025-01-05,4.222511074274252
2025-01-06,4.222511074274252
2025-01-07,4.222511074274252
2025-01-08,4.222511074274252
2025-01-09,4.222511074274252
2025-01-10,4.222511074274252
2025-01-11,4.222511074274252
2025-01-12,4.222511074274252
2025-01-13,4.222511074274252
2025-01-14,4.222511074274252
2025-01-15,4.222511074274252
2025-01-16,4.222511074274252
2025-01-17,4.222511074274252
2025-01-18,4.222511074274252
2025-01-19,6.333766611411379
2025-01-20,4.222511074274252
2025-01-21,4.222511074274252
2025-01-22,4.222511074274252
2025-01-23,4.222511074274252
2025-01-24,4.222511074274252
2025-01-25,4.222511074274252
2025-01-26,6.333766611411379
2025-01-27,4.222511074274252
2025-01-28,4.222511074274252
2025-01-29,4.222511074274252
2025-01-30,4.222511074274252
2025-01-31,4.222511074274252
2025-02-01,4.222511074274252
2025-02-02,4.222511074274252
2025-02-03,4.222511074274252
2025-02-04,4.222511074274252
2025-02-05,4.222511074274252
2025-02-06,4.222511074274252
2025-02-07,4.222511074274252
2025-02-08,4.222511074274252
2025-02-09,4.222511074274252
2025-02-10,6.333766611411379
2025-02-11,4.222511074274252
2025-02-12,6.333766611411379
2025-02-13,6.333766611411379
2025-02-14,6.333766611411379
2025-02-15,6.333766611411379
2025-02-16,6.333766611411379
2025-02-17,6.333766611411379
2025-02-18,6.333766611411379
2025-02-19,6.333766611411379
2025-02-20,6.333766611411379
2025-02-21,8.445022148548505
2025-02-22,16.89004429709701
2025-02-23,16.89004429709701
2025-02-24,10.55627768568563
2025-02-25,10.55627768568563
2025-02-26,10.55627768568563
2025-02-27,10.55627768568563
2025-02-28,8.445022148548505
2025-03-01,10.55627768568563
2025-03-02,12.667533222822758
2025-03-03,8.445022148548505
2025-03-04,10.55627768568563
2025-03-05,8.445022148548505
2025-03-06,8.445022148548505
2025-03-07,8.445022148548505
2025-03-08,10.55627768568563
2025-03-09,12.667533222822758
2025-03-10,8.445022148548505
2025-03-11,8.445022148548505
2025-03-12,6.333766611411379
2025-03-13,8.445022148548505
2025-03-14,10.55627768568563
2025-03-15,10.55627768568563
2025-03-16,12.667533222822758
2025-03-17,10.55627768568563
2025-03-18,10.55627768568563
2025-03-19,10.55627768568563
2025-03-20,10.55627768568563
2025-03-21,10.55627768568563
2025-03-22,12.667533222822758
2025-03-23,16.89004429709701
2025-03-24,12.667533222822758
2025-03-25,10.55627768568563
2025-03-26,14.778788759959884
2025-03-27,73.89394379979942
2025-03-28,31.668833057056894
2025-03-29,57.00389950270241
2025-03-30,61.22641057697666
2025-03-31,61.22641057697666
2025-04-01,27.446321982782642
2025-04-02,33.78008859419402
2025-04-03,65.44892165125091
2025-04-04,57.00389950270241
2025-04-05,116.11905454254195
2025-04-06,88.6727325597593
2025-04-07,25.335066445645516
2025-04-08,29.557577519919768
2025-04-09,50.67013289129103
2025-04-10,54.892643965565284
2025-04-11,73.89394379979942
2025-04-12,67.56017718838804
2025-04-13,52.78138842842816
2025-04-14,29.557577519919768
2025-04-15,45.39199404844821
2025-04-16,50.67013289129103
2025-04-17,60.69859669269238
2025-04-18,41.697296858458245
2025-04-19,73.36612991551513
2025-04-20,60.69859669269238
2025-04-21,31.668833057056894
2025-04-22,50.67013289129103
2025-04-23,63.33766611411379
2025-04-24,21.640369255655543
2025-04-25,46.97543570130105
2025-04-26,48.03106346986962
2025-04-27,41.697296858458245
2025-04-28,38.00259966846827
2025-04-29,24.27943867707695
2025-04-30,44.33636627987965
2025-05-01,40.641669089889675
2025-05-02,40.641669089889675
2025-05-03,57.00389950270241
2025-05-04,73.36612991551513
2025-05-05,19.001299834234135
2025-05-06,20.0569276028027
2025-05-07,31.668833057056894
2025-05-08,35.36353024704687
2025-05-09,44.33636627987965
2025-05-10,50.67013289129103
2025-05-11,53.309202312712436
2025-05-12,45.39199404844821
2025-05-13,40.641669089889675
2025-05-14,63.33766611411379
2025-05-15,38.00259966846827
2025-05-16,31.66883305705689
2025-05-17,76.00519933693654
2025-05-18,79.17208264264222
2025-05-19,25.335066445645513
2025-05-20,44.33636627987965
2025-05-21,41.16948297417396
2025-05-22,57.0038995027024
2025-05-23,22.168183139939824
2025-05-24,50.670132891291026
2025-05-25,79.17208264264222
2025-05-26,28.5019497513512
2025-05-27,28.5019497513512
2025-05-28,53.837016196996714
2025-05-29,69.67143272552516
2025-05-30,53.837016196996714
2025-05-31,69.67143272552516
2025-06-01,60.17078280840809
2025-06-02,19.001299834234135
2025-06-03,25.335066445645513
2025-06-04,38.00259966846827
2025-06-05,44.33636627987965
2025-06-06,31.66883305705689
2025-06-07,63.33766611411378
2025-06-08,47.50324958558534
2025-06-09,28.5019497513512
2025-06-10,50.670132891291026
2025-06-11,57.0038995027024
2025-06-12,19.001299834234135
2025-06-13,25.335066445645513
2025-06-14,53.837016196996714
2025-06-15,53.837016196996714
2025-06-16,28.5019497513512
2025-06-17,38.00259966846827
2025-06-18,34.83571636276258
2025-06-19,38.00259966846827
2025-06-20,50.670132891291026
2025-06-21,79.17208264264222
2025-06-22,72.83831603123085
2025-06-23,44.33636627987965
2025-06-24,22.168183139939824
2025-06-25,38.00259966846827
2025-06-26,53.837016196996714
2025-06-27,28.5019497513512
2025-06-28,76.00519933693654
2025-06-29,63.33766611411378
2025-06-30,34.83571636276258
2025-07-01,47.50324958558534
2025-07-02,57.0038995027024
2025-07-03,38.00259966846827
2025-07-04,57.0038995027024
2025-07-05,50.670132891291026
2025-07-06,57.0038995027024
2025-07-07,22.168183139939824
2025-07-08,38.00259966846827
2025-07-09,60.17078280840809
2025-07-10,25.335066445645513
2025-07-11,22.168183139939824
2025-07-12,57.0038995027024
2025-07-13,69.67143272552516
2025-07-14,22.168183139939824
2025-07-15,15.834416528528445
2025-07-16,15.834416528528445
2025-07-17,15.834416528528445
2025-07-18,25.335066445645513
2025-07-19,63.33766611411378
2025-07-20,79.17208264264222
2025-07-21,34.83571636276258
2025-07-22,53.837016196996714
2025-07-23,57.0038995027024
2025-07-24,53.837016196996714
2025-07-25,41.16948297417396
2025-07-26,104.50714908828775
2025-07-27,76.00519933693654
2025-07-28,34.83571636276258
2025-07-29,47.50324958558534
2025-07-30,88.6727325597593
2025-07-31,60.17078280840809
2025-08-01,47.50324958558534
2025-08-02,91.83961586546498
2025-08-03,53.837016196996714
2025-08-04,60.17078280840809
2025-08-05,57.0038995027024
2025-08-06,63.33766611411378
2025-08-07,19.001299834234135
2025-08-08,25.335066445645513
2025-08-09,63.33766611411378
2025-08-10,79.17208264264222
2025-08-11,38.00259966846827
2025-08-12,44.33636627987965
2025-08-13,53.837016196996714
2025-08-14,44.33636627987965
2025-08-15,44.33636627987965
2025-08-16,69.67143272552516
2025-08-17,82.33896594834792
2025-08-18,34.83571636276258
2025-08-19,50.670132891291026
2025-08-20,69.67143272552516
2025-08-21,25.335066445645513
2025-08-22,34.83571636276258
2025-08-23,66.50454941981947
2025-08-24,72.83831603123085
2025-08-25,31.66883305705689
2025-08-26,53.837016196996714
2025-08-27,66.50454941981947
2025-08-28,53.837016196996714
2025-08-29,79.17208264264222
2025-08-30,76.00519933693654
2025-08-31,72.83831603123085
2025-09-01,95.00649917117067
2025-09-02,28.5019497513512
2025-09-03,31.66883305705689
2025-09-04,63.33766611411378
2025-09-05,34.83571636276258
2025-09-06,136.17598214534462
2025-09-07,152.01039867387308
2025-09-08,101.34026578258205
2025-09-09,98.17338247687636
2025-09-10,76.00519933693654
2025-09-11,66.50454941981947
2025-09-12,72.83831603123085
2025-09-13,79.17208264264222
2025-09-14,95.00649917117067
2025-09-15,25.335066445645513
2025-09-16,66.50454941981947
2025-09-17,63.33766611411378
2025-09-18,50.670132891291026
2025-09-19,25.335066445645513
2025-09-20,69.67143272552516
2025-09-21,72.83831603123085
2025-09-22,22.168183139939824
2025-09-23,31.66883305705689
2025-09-24,72.83831603123085
2025-09-25,60.17078280840809
2025-09-26,63.33766611411378
2025-09-27,69.67143272552516
2025-09-28,76.00519933693654
2025-09-29,22.168183139939824
2025-09-30,19.001299834234135
2025-10-01,22.168183139939824
2025-10-02,41.16948297417396
2025-10-03,41.16948297417396
2025-10-04,123.50844892252188
2025-10-05,164.67793189669584
2025-10-06,110.84091569969912
2025-10-07,142.509748756756
2025-10-08,63.33766611411378
2025-10-09,316.6883305705689
2025-10-10,243.85001453933805
2025-10-11,22.168183139939824
2025-10-12,12.667533222822756
2025-10-13,9.500649917117068
2025-10-14,9.500649917117068
2025-10-15,6.333766611411378
2025-10-16,9.500649917117068
2025-10-17,9.500649917117068
2025-10-18,9.500649917117068
2025-10-19,6.333766611411378
2025-10-20,6.333766611411378
2025-10-21,6.333766611411378
2025-10-22,3.166883305705689
2025-10-23,6.333766611411378
2025-10-24,3.166883305705689
2025-10-25,6.333766611411378
2025-10-26,6.333766611411378
2025-10-27,3.166883305705689
2025-10-28,6.333766611411378
2025-10-29,3.166883305705689
2025-10-30,3.166883305705689
2025-10-31,3.166883305705689
2025-11-01,6.333766611411378
2025-11-02,9.500649917117068
2025-11-03,3.166883305705689
2025-11-04,3.166883305705689
2025-11-05,3.166883305705689
2025-11-06,3.166883305705689
2025-11-07,6.333766611411378
2025-11-08,6.333766611411378
2025-11-09,3.166883305705689
2025-11-10,3.166883305705689
2025-11-11,3.166883305705689
2025-11-12,3.166883305705689
2025-11-13,3.166883305705689
2025-11-14,3.166883305705689
2025-11-15,3.166883305705689
2025-11-16,3.166883305705689
2025-11-17,3.166883305705689
2025-11-18,3.166883305705689
2025-11-19,3.166883305705689
2025-11-20,6.333766611411378
2025-11-21,6.333766611411378
2025-11-22,6.333766611411378
2025-11-23,6.333766611411378
2025-11-24,3.166883305705689
2025-11-25,3.166883305705689
2025-11-26,3.166883305705689
2025-11-27,3.166883305705689
2025-11-28,3.166883305705689
2025-11-29,3.166883305705689
2025-11-30,6.333766611411378
2025-12-01,3.166883305705689
2025-12-02,3.166883305705689
2025-12-03,3.166883305705689
2025-12-04,3.166883305705689
2025-12-05,3.166883305705689
2025-12-06,3.166883305705689
2025-12-07,6.333766611411378
2025-12-08,6.333766611411378
2025-12-09,9.500649917117068
2025-12-10,6.333766611411378
2025-12-11,6.333766611411379
2025-12-12,6.333766611411379
2025-12-13,6.333766611411379
2025-12-14,5.805952727127097
2025-12-15,7.389394379979942
2025-12-16,6.8615804956956605
2025-12-17,6.8615804956956605
2025-12-18,6.8615804956956605
2025-12-19,7.389394379979942
2025-12-20,6.8615804956956605
2025-12-21,5.805952727127097
2025-12-22,6.333766611411379
2025-12-23,5.805952727127097
2025-12-24,5.805952727127097
2025-12-25,4.222511074274252
2025-12-26,5.805952727127097
2025-12-27,5.805952727127097
2025-12-28,5.805952727127097
2025-12-29,5.805952727127097
2025-12-30,5.805952727127097
2025-12-31,5.805952727127097
2026-01-01,4.222511074274252
2026-01-02,3.694697189989971
2026-01-03,5.805952727127097
2026-01-04,5.805952727127097
2026-01-05,6.333766611411379
2026-01-06,6.333766611411379
2026-01-07,5.805952727127097
2026-01-08,6.333766611411379
2026-01-09,8.972836032832786
2026-01-10,7.389394379979942
2026-01-11,7.389394379979942
2026-01-12,9.500649917117068
2026-01-13,9.500649917117068
2026-01-14,9.500649917117068
2026-01-15,10.55627768568563
2026-01-16,14.778788759959884
2026-01-17,9.500649917117068
2026-01-18,7.389394379979942
2026-01-19,6.333766611411379
2026-01-20,6.333766611411379
2026-01-21,6.333766611411379
2026-01-22,7.389394379979942
2026-01-23,6.333766611411379
2026-01-24,5.278138842842815
2026-01-25,5.278138842842815
2026-01-26,5.278138842842815
2026-01-27,6.333766611411379
2026-01-28,5.278138842842815
2026-01-29,5.278138842842815
2026-01-30,5.278138842842815
2026-01-31,5.278138842842815
2026-02-01,6.333766611411379
2026-02-02,5.278138842842815
2026-02-03,5.278138842842815
2026-02-04,5.278138842842815
2026-02-05,5.278138842842815
2026-02-06,5.278138842842815
2026-02-07,5.278138842842815
2026-02-08,5.278138842842815
2026-02-09,5.278138842842815
2026-02-10,6.333766611411379
2026-02-11,7.389394379979942
2026-02-12,9.500649917117068
2026-02-13,8.445022148548505
2026-02-14,8.445022148548505
2026-02-15,7.389394379979942
2026-02-16,8.445022148548505
2026-02-17,7.389394379979942
2026-02-18,7.389394379979942
2026-02-19,7.389394379979942
2026-02-20,7.389394379979942
2026-02-21,14.778788759959884
2026-02-22,12.667533222822758
2026-02-23,9.500649917117068
2026-02-24,12.667533222822758
2026-02-25,9.500649917117068
2026-02-26,10.55627768568563
2026-02-27,10.55627768568563
2026-02-28,11.611905454254194
2026-03-01,13.723160991391321
2026-03-02,8.445022148548505
2026-03-03,9.500649917117068
2026-03-04,9.500649917117068
2026-03-05,9.500649917117068
2026-03-06,9.500649917117068
2026-03-07,11.611905454254194
2026-03-08,12.667533222822758
2026-03-09,9.500649917117068
2026-03-10,9.500649917117068
2026-03-11,7.389394379979942
2026-03-12,9.500649917117068
2026-03-13,9.500649917117068
2026-03-14,11.611905454254194
2026-03-15,11.611905454254194
2026-03-16,9.500649917117068
2026-03-17,9.500649917117068
2026-03-18,11.611905454254194
2026-03-19,9.500649917117068
2026-03-20,11.611905454254194
2026-03-21,14.778788759959884
2026-03-22,15.834416528528447
2026-03-23,15.834416528528447
2026-03-24,14.778788759959884
2026-03-25,20.0569276028027
2026-03-26,97.1177547083078
2026-03-27,43.280738511311085
2026-03-28,68.61580495695661
2026-03-29,72.83831603123086
2026-03-30,41.16948297417396
2026-03-31,59.115155039839536
2026-04-01,74.94957156836799
2026-04-02,22.168183139939824
2026-04-03,49.61450512272246
2026-04-04,39.058227437036834
2026-04-05,82.33896594834792
2026-04-06,24.27943867707695
2026-04-07,51.725760659859596
2026-04-08,66.50454941981947
2026-04-09,21.11255537137126
2026-04-10,35.891344131331145
2026-04-11,76.00519933693654
2026-04-12,58.05952727127097
2026-04-13,35.891344131331145
2026-04-14,59.115155039839536
2026-04-15,57.00389950270241
2026-04-16,38.00259966846827
2026-04-17,35.891344131331145
2026-04-18,67.56017718838804
2026-04-19,82.33896594834792
2026-04-20,61.22641057697666
2026-04-21,51.725760659859596
2026-04-22,50.67013289129103
2026-04-23,90.78398809689642
2026-04-24,33.78008859419402
2026-04-25,71.78268826266229
2026-04-26,104.50714908828775
2026-04-27,21.11255537137126
2026-04-28,50.67013289129103
2026-04-29,62.282038345545224
2026-04-30,87.61710479119074
2026-05-01,58.05952727127097
2026-05-02,77.06082710550511
2026-05-03,55.94827173413385
2026-05-04,30.61320528848833
2026-05-05,52.78138842842816
2026-05-06,48.5588773541539
2026-05-07,52.78138842842816
2026-05-08,46.447621817016774
2026-05-09,74.94957156836799
2026-05-10,71.78268826266229
2026-05-11,21.11255537137126
2026-05-12,29.557577519919768
2026-05-13,45.39199404844821
2026-05-14,45.39199404844821
2026-05-15,55.94827173413385
2026-05-16,89.72836032832787
2026-05-17,65.44892165125091
2026-05-18,35.891344131331145
2026-05-19,52.78138842842816
2026-05-20,63.33766611411379
2026-05-21,20.0569276028027
2026-05-22,36.94697189989971
2026-05-23,88.6727325597593
2026-05-24,64.39329388268234
2026-05-25,34.83571636276258
2026-05-26,32.72446082562546
2026-05-27,69.67143272552516
2026-05-28,23.223810908508387
2026-05-29,22.168183139939824
2026-05-30,81.28333817977936
2026-05-31,105.56277685685632
