Time,urban_dictionary
2024-09-30,54.75707255581683
2024-10-01,54.75707255581683
2024-10-02,57.10380423678041
2024-10-03,58.66829202408946
2024-10-04,62.579511492362094
2024-10-05,59.45053591774399
2024-10-06,61.01502370505304
2024-10-07,56.32156034312588
2024-10-08,57.886048130434936
2024-10-09,55.53931644947136
2024-10-10,57.886048130434936
2024-10-11,58.66829202408946
2024-10-12,74.31316989717999
2024-10-13,71.18419432256188
2024-10-14,57.10380423678041
2024-10-15,57.886048130434936
2024-10-16,57.886048130434936
2024-10-17,58.66829202408946
2024-10-18,61.79726759870757
2024-10-19,64.92624317332567
2024-10-20,66.49073096063472
2024-10-21,64.92624317332567
2024-10-22,62.579511492362094
2024-10-23,66.49073096063472
2024-10-24,60.232779811398515
2024-10-25,61.01502370505304
2024-10-26,60.232779811398515
2024-10-27,61.79726759870757
2024-10-28,50.8458530875442
2024-10-29,51.62809698119873
2024-10-30,55.53931644947136
2024-10-31,57.10380423678041
2024-11-01,59.45053591774399
2024-11-02,64.14399927967115
2024-11-03,70.40195042890736
2024-11-04,53.19258476850778
2024-11-05,50.8458530875442
2024-11-06,41.45892636368989
2024-11-07,57.10380423678041
2024-11-08,64.14399927967115
2024-11-09,64.14399927967115
2024-11-10,64.14399927967115
2024-11-11,60.232779811398515
2024-11-12,63.36175538601662
2024-11-13,68.05521874794378
2024-11-14,63.36175538601662
2024-11-15,64.92624317332567
2024-11-16,78.22438936545262
2024-11-17,71.9664382162164
2024-11-18,63.36175538601662
2024-11-19,56.32156034312588
2024-11-20,62.579511492362094
2024-11-21,64.92624317332567
2024-11-22,60.232779811398515
2024-11-23,70.40195042890736
2024-11-24,64.92624317332567
2024-11-25,67.27297485428925
2024-11-26,62.579511492362094
2024-11-27,66.49073096063472
2024-11-28,69.61970653525283
2024-11-29,64.14399927967115
2024-11-30,60.232779811398515
2024-12-01,67.27297485428925
2024-12-02,53.97482866216231
2024-12-03,57.10380423678041
2024-12-04,56.32156034312588
2024-12-05,55.53931644947136
2024-12-06,65.7084870669802
2024-12-07,62.579511492362094
2024-12-08,64.14399927967115
2024-12-09,52.410340874853254
2024-12-10,65.7084870669802
2024-12-11,54.75707255581683
2024-12-12,55.53931644947136
2024-12-13,58.66829202408946
2024-12-14,61.01502370505304
2024-12-15,65.7084870669802
2024-12-16,59.45053591774399
2024-12-17,61.01502370505304
2024-12-18,64.92624317332567
2024-12-19,61.79726759870757
2024-12-20,57.10380423678041
2024-12-21,61.79726759870757
2024-12-22,69.61970653525283
2024-12-23,61.01502370505304
2024-12-24,71.18419432256188
2024-12-25,68.05521874794378
2024-12-26,60.232779811398515
2024-12-27,62.579511492362094
2024-12-28,65.7084870669802
2024-12-29,64.14399927967115
2024-12-30,61.01502370505304
2024-12-31,64.14399927967115
2025-01-01,69.61970653525283
2025-01-02,55.53931644947136
2025-01-03,64.14399927967115
2025-01-04,61.79726759870757
2025-01-05,63.36175538601662
2025-01-06,53.97482866216231
2025-01-07,54.75707255581683
2025-01-08,53.19258476850778
2025-01-09,58.66829202408946
2025-01-10,65.7084870669802
2025-01-11,63.36175538601662
2025-01-12,69.61970653525283
2025-01-13,65.7084870669802
2025-01-14,55.53931644947136
2025-01-15,55.53931644947136
2025-01-16,64.92624317332567
2025-01-17,57.886048130434936
2025-01-18,61.01502370505304
2025-01-19,55.53931644947136
2025-01-20,64.14399927967115
2025-01-21,52.410340874853254
2025-01-22,51.62809698119873
2025-01-23,53.97482866216231
2025-01-24,54.75707255581683
2025-01-25,58.66829202408946
2025-01-26,61.79726759870757
2025-01-27,50.063609193889675
2025-01-28,53.19258476850778
2025-01-29,52.410340874853254
2025-01-30,54.75707255581683
2025-01-31,56.32156034312588
2025-02-01,58.66829202408946
2025-02-02,64.14399927967115
2025-02-03,49.28136530023515
2025-02-04,51.62809698119873
2025-02-05,56.32156034312588
2025-02-06,54.75707255581683
2025-02-07,58.66829202408946
2025-02-08,59.45053591774399
2025-02-09,59.45053591774399
2025-02-10,52.410340874853254
2025-02-11,52.410340874853254
2025-02-12,57.10380423678041
2025-02-13,57.886048130434936
2025-02-14,57.10380423678041
2025-02-15,66.49073096063472
2025-02-16,62.579511492362094
2025-02-17,56.32156034312588
2025-02-18,54.75707255581683
2025-02-19,53.97482866216231
2025-02-20,55.53931644947136
2025-02-21,54.75707255581683
2025-02-22,57.886048130434936
2025-02-23,61.79726759870757
2025-02-24,52.410340874853254
2025-02-25,58.66829202408946
2025-02-26,56.32156034312588
2025-02-27,55.53931644947136
2025-02-28,54.75707255581683
2025-03-01,57.886048130434936
2025-03-02,63.36175538601662
2025-03-03,51.62809698119873
2025-03-04,53.97482866216231
2025-03-05,53.97482866216231
2025-03-06,51.62809698119873
2025-03-07,55.53931644947136
2025-03-08,67.27297485428925
2025-03-09,61.01502370505304
2025-03-10,53.19258476850778
2025-03-11,56.32156034312588
2025-03-12,56.32156034312588
2025-03-13,51.62809698119873
2025-03-14,54.75707255581683
2025-03-15,59.45053591774399
2025-03-16,58.66829202408946
2025-03-17,50.8458530875442
2025-03-18,53.19258476850778
2025-03-19,55.53931644947136
2025-03-20,57.10380423678041
2025-03-21,60.232779811398515
2025-03-22,69.61970653525283
2025-03-23,70.40195042890736
2025-03-24,57.10380423678041
2025-03-25,53.97482866216231
2025-03-26,52.410340874853254
2025-03-27,51.62809698119873
2025-03-28,54.75707255581683
2025-03-29,58.66829202408946
2025-03-30,62.579511492362094
2025-03-31,52.410340874853254
2025-04-01,47.7168775129261
2025-04-02,46.15238972561704
2025-04-03,51.62809698119873
2025-04-04,53.19258476850778
2025-04-05,57.10380423678041
2025-04-06,57.886048130434936
2025-04-07,48.49912140658062
2025-04-08,50.8458530875442
2025-04-09,49.28136530023515
2025-04-10,52.410340874853254
2025-04-11,53.97482866216231
2025-04-12,53.97482866216231
2025-04-13,53.19258476850778
2025-04-14,46.93463361927157
2025-04-15,54.87543582680117
2025-04-16,51.59239181768632
2025-04-17,51.59239181768632
2025-04-18,51.59239181768632
2025-04-19,53.40576944442432
2025-04-20,60.01926816512013
2025-04-21,48.309347808571474
2025-04-22,46.83968142619463
2025-04-23,47.57451461738305
2025-04-24,48.65305905293263
2025-04-25,52.32722500887475
2025-04-26,52.32722500887475
2025-04-27,53.79689139125159
2025-04-28,48.65305905293263
2025-04-29,49.38789224412106
2025-04-30,47.91822586174421
2025-05-01,48.65305905293263
2025-05-02,53.40576944442432
2025-05-03,54.53172458244001
2025-05-04,57.07993540036644
2025-05-05,46.1048482350062
2025-05-06,47.18339267055579
2025-05-07,48.309347808571474
2025-05-08,52.32722500887475
2025-05-09,56.345102209178016
2025-05-10,56.345102209178016
2025-05-11,59.62814621829287
2025-05-12,48.65305905293263
2025-05-13,49.38789224412106
2025-05-14,48.65305905293263
2025-05-15,54.30637660906319
2025-05-16,53.618954120340874
2025-05-17,61.868023985008705
2025-05-18,58.43091154139711
2025-05-19,50.181841676729285
2025-05-20,50.181841676729285
2025-05-21,50.181841676729285
2025-05-22,54.30637660906319
2025-05-23,57.05606656395247
2025-05-24,59.11833403011943
2025-05-25,63.93029145117566
2025-05-26,58.43091154139711
2025-05-27,52.931531631618554
2025-05-28,54.30637660906319
2025-05-29,56.36864407523015
2025-05-30,54.99379909778551
2025-05-31,57.05606656395247
2025-06-01,62.555446473731024
2025-06-02,52.931531631618554
2025-06-03,57.74348905267479
2025-06-04,54.30637660906319
2025-06-05,54.30637660906319
2025-06-06,56.36864407523015
2025-06-07,56.36864407523015
2025-06-08,66.67998140606494
2025-06-09,48.806996699284646
2025-06-10,53.618954120340874
2025-06-11,53.618954120340874
2025-06-12,62.555446473731024
2025-06-13,57.05606656395247
2025-06-14,55.68122158650783
2025-06-15,56.36864407523015
2025-06-16,48.806996699284646
2025-06-17,51.556686654173916
2025-06-18,53.618954120340874
2025-06-19,57.74348905267479
2025-06-20,50.869264165451604
2025-06-21,54.99379909778551
2025-06-22,52.931531631618554
2025-06-23,46.05730674439537
2025-06-24,49.494419188006965
2025-06-25,52.244109142896235
2025-06-26,50.869264165451604
2025-06-27,53.618954120340874
2025-06-28,54.99379909778551
2025-06-29,53.618954120340874
2025-06-30,46.74472923311769
2025-07-01,46.74472923311769
2025-07-02,52.244109142896235
2025-07-03,53.618954120340874
2025-07-04,57.74348905267479
2025-07-05,56.36864407523015
2025-07-06,56.36864407523015
2025-07-07,48.806996699284646
2025-07-08,52.931531631618554
2025-07-09,68.7422488722319
2025-07-10,54.30637660906319
2025-07-11,54.30637660906319
2025-07-12,61.180601496286386
2025-07-13,57.74348905267479
2025-07-14,50.869264165451604
2025-07-15,52.244109142896235
2025-07-16,50.869264165451604
2025-07-17,52.244109142896235
2025-07-18,52.931531631618554
2025-07-19,54.99379909778551
2025-07-20,62.555446473731024
2025-07-21,51.556686654173916
2025-07-22,48.11957421056233
2025-07-23,50.181841676729285
2025-07-24,48.11957421056233
2025-07-25,48.806996699284646
2025-07-26,54.99379909778551
2025-07-27,54.30637660906319
2025-07-28,46.74472923311769
2025-07-29,46.74472923311769
2025-07-30,43.99503927822841
2025-07-31,48.11957421056233
2025-08-01,50.181841676729285
2025-08-02,54.30637660906319
2025-08-03,52.931531631618554
2025-08-04,46.74472923311769
2025-08-05,46.74472923311769
2025-08-06,46.74472923311769
2025-08-07,48.11957421056233
2025-08-08,48.806996699284646
2025-08-09,49.494419188006965
2025-08-10,52.931531631618554
2025-08-11,46.05730674439537
2025-08-12,46.74472923311769
2025-08-13,48.11957421056233
2025-08-14,48.11957421056233
2025-08-15,47.43215172184001
2025-08-16,48.11957421056233
2025-08-17,53.618954120340874
2025-08-18,46.74472923311769
2025-08-19,45.36988425567305
2025-08-20,45.36988425567305
2025-08-21,47.43215172184001
2025-08-22,49.494419188006965
2025-08-23,52.244109142896235
2025-08-24,52.244109142896235
2025-08-25,46.74472923311769
2025-08-26,46.05730674439537
2025-08-27,47.43215172184001
2025-08-28,45.36988425567305
2025-08-29,48.11957421056233
2025-08-30,50.181841676729285
2025-08-31,54.99379909778551
2025-09-01,49.494419188006965
2025-09-02,41.93277181206145
2025-09-03,44.68246176695073
2025-09-04,45.36988425567305
2025-09-05,43.99503927822841
2025-09-06,48.11957421056233
2025-09-07,48.11957421056233
2025-09-08,41.245349323339134
2025-09-09,41.93277181206145
2025-09-10,39.870504345894496
2025-09-11,41.245349323339134
2025-09-12,46.74472923311769
2025-09-13,50.181841676729285
2025-09-14,49.494419188006965
2025-09-15,41.245349323339134
2025-09-16,41.245349323339134
2025-09-17,41.93277181206145
2025-09-18,42.62019430078377
2025-09-19,44.68246176695073
2025-09-20,50.181841676729285
2025-09-21,46.05730674439537
2025-09-22,40.557926834616815
2025-09-23,41.93277181206145
2025-09-24,41.245349323339134
2025-09-25,43.30761678950609
2025-09-26,42.62019430078377
2025-09-27,46.74472923311769
2025-09-28,45.36988425567305
2025-09-29,38.49565936844986
2025-09-30,39.870504345894496
2025-10-01,37.80823687972754
2025-10-02,40.557926834616815
2025-10-03,41.93277181206145
2025-10-04,46.05730674439537
2025-10-05,45.36988425567305
2025-10-06,37.80823687972754
2025-10-07,38.49565936844986
2025-10-08,41.93277181206145
2025-10-09,39.870504345894496
2025-10-10,43.99503927822841
2025-10-11,46.05730674439537
2025-10-12,43.30761678950609
2025-10-13,39.870504345894496
2025-10-14,41.93277181206145
2025-10-15,41.245349323339134
2025-10-16,43.99503927822841
2025-10-17,41.93277181206145
2025-10-18,43.30761678950609
2025-10-19,43.99503927822841
2025-10-20,38.49565936844986
2025-10-21,40.557926834616815
2025-10-22,40.557926834616815
2025-10-23,40.557926834616815
2025-10-24,41.93277181206145
2025-10-25,44.68246176695073
2025-10-26,45.36988425567305
2025-10-27,37.80823687972754
2025-10-28,37.12081439100522
2025-10-29,37.80823687972754
2025-10-30,41.245349323339134
2025-10-31,42.62019430078377
2025-11-01,46.05730674439537
2025-11-02,42.62019430078377
2025-11-03,39.183081857172176
2025-11-04,36.43339190228291
2025-11-05,35.05854692483827
2025-11-06,40.557926834616815
2025-11-07,41.93277181206145
2025-11-08,44.68246176695073
2025-11-09,43.30761678950609
2025-11-10,36.43339190228291
2025-11-11,37.80823687972754
2025-11-12,38.49565936844986
2025-11-13,39.183081857172176
2025-11-14,39.183081857172176
2025-11-15,41.93277181206145
2025-11-16,40.557926834616815
2025-11-17,37.12081439100522
2025-11-18,40.557926834616815
2025-11-19,37.80823687972754
2025-11-20,40.557926834616815
2025-11-21,38.49565936844986
2025-11-22,39.870504345894496
2025-11-23,43.30761678950609
2025-11-24,37.12081439100522
2025-11-25,39.183081857172176
2025-11-26,41.245349323339134
2025-11-27,44.68246176695073
2025-11-28,37.12081439100522
2025-11-29,39.870504345894496
2025-11-30,41.245349323339134
2025-12-01,32.99627945867131
2025-12-02,35.05854692483827
2025-12-03,38.49565936844986
2025-12-04,38.49565936844986
2025-12-05,37.12081439100522
2025-12-06,41.93277181206145
2025-12-07,40.557926834616815
2025-12-08,37.12081439100522
2025-12-09,37.80823687972754
2025-12-10,40.557926834616815
2025-12-11,36.43339190228291
2025-12-12,37.912844649750504
2025-12-13,42.08719280590488
2025-12-14,42.43090405026604
2025-12-15,38.25655589411166
2025-12-16,35.82567057167332
2025-12-17,37.912844649750504
2025-12-18,36.43339190228291
2025-12-19,37.041113232892485
2025-12-20,38.52056598036009
2025-12-21,41.82318271965645
2025-12-22,39.128287310969675
2025-12-23,37.041113232892485
2025-12-24,39.73600864157926
2025-12-25,39.3922973972181
2025-12-26,36.69740198853133
2025-12-27,44.78208821459165
2025-12-28,46.26154096205925
2025-12-29,39.73600864157926
2025-12-30,43.566645553372474
2025-12-31,42.08719280590488
2026-01-01,44.78208821459165
2026-01-02,37.64883456350208
2026-01-03,40.000018727827694
2026-01-04,39.128287310969675
2026-01-05,34.9539391548153
2026-01-06,36.43339190228291
2026-01-07,35.217949241063735
2026-01-08,36.43339190228291
2026-01-09,39.3922973972181
2026-01-10,48.04983569721369
2026-01-11,46.99379535221998
2026-01-12,38.01745241977347
2026-01-13,38.54547259227032
2026-01-14,39.073492764767174
2026-01-15,41.18557345475459
2026-01-16,45.93775500722627
2026-01-17,41.71359362725145
2026-01-18,38.01745241977347
2026-01-19,34.84933138479234
2026-01-20,33.79329103979864
2026-01-21,35.905371729786054
2026-01-22,36.43339190228291
2026-01-23,35.3773515572892
2026-01-24,39.073492764767174
2026-01-25,39.073492764767174
2026-01-26,35.3773515572892
2026-01-27,34.32131121229549
2026-01-28,33.26527086730179
2026-01-29,35.3773515572892
2026-01-30,36.43339190228291
2026-01-31,38.01745241977347
2026-02-01,39.60151293726403
2026-02-02,32.737250694804935
2026-02-03,36.43339190228291
2026-02-04,34.32131121229549
2026-02-05,33.79329103979864
2026-02-06,34.32131121229549
2026-02-07,38.54547259227032
2026-02-08,36.43339190228291
2026-02-09,31.15319017731437
2026-02-10,32.209230522308076
2026-02-11,34.84933138479234
2026-02-12,32.209230522308076
2026-02-13,31.681210349811224
2026-02-14,37.48943224727662
2026-02-15,35.905371729786054
2026-02-16,31.15319017731437
2026-02-17,30.097149832320664
2026-02-18,34.84933138479234
2026-02-19,36.43339190228291
2026-02-20,34.84933138479234
2026-02-21,38.54547259227032
2026-02-22,35.3773515572892
2026-02-23,31.681210349811224
2026-02-24,32.737250694804935
2026-02-25,34.32131121229549
2026-02-26,34.32131121229549
2026-02-27,33.26527086730179
2026-02-28,37.48943224727662
2026-03-01,36.43339190228291
2026-03-02,31.681210349811224
2026-03-03,33.26527086730179
2026-03-04,33.79329103979864
2026-03-05,33.26527086730179
2026-03-06,35.905371729786054
2026-03-07,38.54547259227032
2026-03-08,40.129533109760885
2026-03-09,32.737250694804935
2026-03-10,32.737250694804935
2026-03-11,33.79329103979864
2026-03-12,35.3773515572892
2026-03-13,38.54547259227032
2026-03-14,45.93775500722627
2026-03-15,42.2416137997483
2026-03-16,35.3773515572892
2026-03-17,33.79329103979864
2026-03-18,36.43339190228291
2026-03-19,34.32131121229549
2026-03-20,33.79329103979864
2026-03-21,38.54547259227032
2026-03-22,37.48943224727662
2026-03-23,33.26527086730179
2026-03-24,33.79329103979864
2026-03-25,35.3773515572892
2026-03-26,33.79329103979864
2026-03-27,38.54547259227032
2026-03-28,39.073492764767174
2026-03-29,35.3773515572892
2026-03-30,31.681210349811224
2026-03-31,31.681210349811224
2026-04-01,31.15319017731437
2026-04-02,33.26527086730179
2026-04-03,34.84933138479234
2026-04-04,35.3773515572892
2026-04-05,38.01745241977347
2026-04-06,31.681210349811224
2026-04-07,33.79329103979864
2026-04-08,34.32131121229549
2026-04-09,33.26527086730179
2026-04-10,34.32131121229549
2026-04-11,33.26527086730179
2026-04-12,34.84933138479234
2026-04-13,30.097149832320664
2026-04-14,30.097149832320664
2026-04-15,30.625170004817516
2026-04-16,31.681210349811224
2026-04-17,32.209230522308076
2026-04-18,33.79329103979864
2026-04-19,36.43339190228291
2026-04-20,29.56912965982381
2026-04-21,31.15319017731437
2026-04-22,29.56912965982381
2026-04-23,30.625170004817516
2026-04-24,32.209230522308076
2026-04-25,32.737250694804935
2026-04-26,33.79329103979864
2026-04-27,30.097149832320664
2026-04-28,30.097149832320664
2026-04-29,29.56912965982381
2026-04-30,31.15319017731437
2026-05-01,30.097149832320664
2026-05-02,31.681210349811224
2026-05-03,33.26527086730179
2026-05-04,30.097149832320664
2026-05-05,29.041109487326956
2026-05-06,31.15319017731437
2026-05-07,28.5130893148301
2026-05-08,31.15319017731437
2026-05-09,32.209230522308076
2026-05-10,32.209230522308076
2026-05-11,27.457048969836393
2026-05-12,29.56912965982381
2026-05-13,29.56912965982381
2026-05-14,30.097149832320664
2026-05-15,34.32131121229549
2026-05-16,33.79329103979864
2026-05-17,33.79329103979864
2026-05-18,30.625170004817516
2026-05-19,29.041109487326956
2026-05-20,30.097149832320664
2026-05-21,31.15319017731437
2026-05-22,30.097149832320664
2026-05-23,33.26527086730179
2026-05-24,35.3773515572892
2026-05-25,32.209230522308076
2026-05-26,30.625170004817516
2026-05-27,32.209230522308076
2026-05-28,45.40973483472942
2026-05-29,46.46577517972313
2026-05-30,49.63389621470425
2026-05-31,52.80201724968537
