Time,value
2023-12-22,79
2023-12-23,73
2023-12-24,90
2023-12-25,69
2023-12-26,73
2023-12-27,81
2023-12-28,82
2023-12-29,71
2023-12-30,82
2023-12-31,84
2024-01-01,70
2024-01-02,79
2024-01-03,78
2024-01-04,90
2024-01-05,79
2024-01-06,74
2024-01-07,76
2024-01-08,87
2024-01-09,70
2024-01-10,89
2024-01-11,75
2024-01-12,73
2024-01-13,86
2024-01-14,71
2024-01-15,79
2024-01-16,78
2024-01-17,85
2024-01-18,81
2024-01-19,88
2024-01-20,91
2024-01-21,84
2024-01-22,89
2024-01-23,94
2024-01-24,80
2024-01-25,67
2024-01-26,96
2024-01-27,69
2024-01-28,68
2024-01-29,95
2024-01-30,86
2024-01-31,92
2024-02-01,73
2024-02-02,86
2024-02-03,62
2024-02-04,82
2024-02-05,84
2024-02-06,76
2024-02-07,81
2024-02-08,85
2024-02-09,63
2024-02-10,79
2024-02-11,76
2024-02-12,80
2024-02-13,70
2024-02-14,71
2024-02-15,74
2024-02-16,79
2024-02-17,79
2024-02-18,96
2024-02-19,76
2024-02-20,93
2024-02-21,90
2024-02-22,90
2024-02-23,94
2024-02-24,83
2024-02-25,70
2024-02-26,99
2024-02-27,79
2024-02-28,71
2024-02-29,79
2024-03-01,87
2024-03-02,80
2024-03-03,82
2024-03-04,89
2024-03-05,81
2024-03-06,94
2024-03-07,81
2024-03-08,80
2024-03-09,66
2024-03-10,74
2024-03-11,61
2024-03-12,78
2024-03-13,66
2024-03-14,76
2024-03-15,80
2024-03-16,84
2024-03-17,68
2024-03-18,82
2024-03-19,81
2024-03-20,95
2024-03-21,67
2024-03-22,77
2024-03-23,81
2024-03-24,63
2024-03-25,69
2024-03-26,76
2024-03-27,64
2024-03-28,66
2024-03-29,76
2024-03-30,73
2024-03-31,61
2024-04-01,73
2024-04-02,79
2024-04-03,62
2024-04-04,71
2024-04-05,83
2024-04-06,65
2024-04-07,60
2024-04-08,67
2024-04-09,68
2024-04-10,74
2024-04-11,75
2024-04-12,83
2024-04-13,76
2024-04-14,64
2024-04-15,81
2024-04-16,74
2024-04-17,77
2024-04-18,73
2024-04-19,63
2024-04-20,65
2024-04-21,72
2024-04-22,71
2024-04-23,74
2024-04-24,69
2024-04-25,88
2024-04-26,68
2024-04-27,78
2024-04-28,77
2024-04-29,73
2024-04-30,88
2024-05-01,76
2024-05-02,61
2024-05-03,82
2024-05-04,65
2024-05-05,50
2024-05-06,63
2024-05-07,62
2024-05-08,72
2024-05-09,68
2024-05-10,75
2024-05-11,77
2024-05-12,63
2024-05-13,67
2024-05-14,71
2024-05-15,74
2024-05-16,59
2024-05-17,64
2024-05-18,74
2024-05-19,67
2024-05-20,57
2024-05-21,62
2024-05-22,66
2024-05-23,69
2024-05-24,62
2024-05-25,73
2024-05-26,68
2024-05-27,68
2024-05-28,69
2024-05-29,76
2024-05-30,75
2024-05-31,64
2024-06-01,74
2024-06-02,64
2024-06-03,69
2024-06-04,71
2024-06-05,64
2024-06-06,66
2024-06-07,59
2024-06-08,72
2024-06-09,59
2024-06-10,65
2024-06-11,55
2024-06-12,63
2024-06-13,63
2024-06-14,81
2024-06-15,57
2024-06-16,66
2024-06-17,72
2024-06-18,70
2024-06-19,70
2024-06-20,57
2024-06-21,70
2024-06-22,86
2024-06-23,83
2024-06-24,65
2024-06-25,75
2024-06-26,65
2024-06-27,70
2024-06-28,68
2024-06-29,70
2024-06-30,69
2024-07-01,67
2024-07-02,70
2024-07-03,63
2024-07-04,100
2024-07-05,73
2024-07-06,63
2024-07-07,61
2024-07-08,56
2024-07-09,63
2024-07-10,73
2024-07-11,63
2024-07-12,68
2024-07-13,67
2024-07-14,67
2024-07-15,60
2024-07-16,66
2024-07-17,66
2024-07-18,71
2024-07-19,75
2024-07-20,56
2024-07-21,60
2024-07-22,66
2024-07-23,53
2024-07-24,70
2024-07-25,70
2024-07-26,61
2024-07-27,58
2024-07-28,63
2024-07-29,64
2024-07-30,60
2024-07-31,48
2024-08-01,54
2024-08-02,61
2024-08-03,63
2024-08-04,68
2024-08-05,50
2024-08-06,69
2024-08-07,68
2024-08-08,56
2024-08-09,57
2024-08-10,64
2024-08-11,70
2024-08-12,64
2024-08-13,58
2024-08-14,78
2024-08-15,83
2024-08-16,82
2024-08-17,82
2024-08-18,70
2024-08-19,77
2024-08-20,62
2024-08-21,70
2024-08-22,81
2024-08-23,62
2024-08-24,56
2024-08-25,63
2024-08-26,75
2024-08-27,70
2024-08-28,73
2024-08-29,61
2024-08-30,76
2024-08-31,62
2024-09-01,73
2024-09-02,75
2024-09-03,70
2024-09-04,66
2024-09-05,66
2024-09-06,83
2024-09-07,60
2024-09-08,51
2024-09-09,68
2024-09-10,67
2024-09-11,72
2024-09-12,74
2024-09-13,72
2024-09-14,66
2024-09-15,65
