Time,twitch
2022-09-20,43.66197183098591
2022-09-21,48.16197183098591
2022-09-22,45.66197183098591
2022-09-23,44.66197183098591
2022-09-24,48.16197183098591
2022-09-25,45.16197183098591
2022-09-26,35.74647887323943
2022-09-27,35.24647887323943
2022-09-28,35.492957746478865
2022-09-29,35.492957746478865
2022-09-30,35.492957746478865
2022-10-01,47.323943661971825
2022-10-02,35.492957746478865
2022-10-03,35.492957746478865
2022-10-04,35.492957746478865
2022-10-05,35.492957746478865
2022-10-06,35.492957746478865
2022-10-07,47.323943661971825
2022-10-08,47.323943661971825
2022-10-09,47.323943661971825
2022-10-10,47.323943661971825
2022-10-11,35.492957746478865
2022-10-12,35.492957746478865
2022-10-13,35.492957746478865
2022-10-14,35.492957746478865
2022-10-15,47.323943661971825
2022-10-16,47.323943661971825
2022-10-17,35.492957746478865
2022-10-18,35.492957746478865
2022-10-19,35.492957746478865
2022-10-20,35.492957746478865
2022-10-21,35.492957746478865
2022-10-22,35.492957746478865
2022-10-23,35.492957746478865
2022-10-24,35.492957746478865
2022-10-25,35.492957746478865
2022-10-26,35.492957746478865
2022-10-27,35.492957746478865
2022-10-28,35.492957746478865
2022-10-29,47.323943661971825
2022-10-30,35.492957746478865
2022-10-31,35.492957746478865
2022-11-01,35.492957746478865
2022-11-02,35.492957746478865
2022-11-03,35.492957746478865
2022-11-04,35.492957746478865
2022-11-05,35.492957746478865
2022-11-06,35.492957746478865
2022-11-07,35.492957746478865
2022-11-08,35.492957746478865
2022-11-09,35.492957746478865
2022-11-10,35.492957746478865
2022-11-11,35.492957746478865
2022-11-12,35.492957746478865
2022-11-13,35.492957746478865
2022-11-14,35.492957746478865
2022-11-15,35.492957746478865
2022-11-16,35.492957746478865
2022-11-17,35.492957746478865
2022-11-18,35.492957746478865
2022-11-19,35.492957746478865
2022-11-20,35.492957746478865
2022-11-21,35.492957746478865
2022-11-22,35.492957746478865
2022-11-23,35.492957746478865
2022-11-24,35.492957746478865
2022-11-25,23.661971830985912
2022-11-26,35.492957746478865
2022-11-27,35.492957746478865
2022-11-28,35.492957746478865
2022-11-29,35.492957746478865
2022-11-30,35.492957746478865
2022-12-01,35.492957746478865
2022-12-02,35.492957746478865
2022-12-03,47.323943661971825
2022-12-04,35.492957746478865
2022-12-05,35.492957746478865
2022-12-06,35.492957746478865
2022-12-07,35.492957746478865
2022-12-08,35.492957746478865
2022-12-09,35.492957746478865
2022-12-10,35.492957746478865
2022-12-11,35.492957746478865
2022-12-12,35.492957746478865
2022-12-13,47.323943661971825
2022-12-14,1183.0985915492956
2022-12-15,780.8450704225351
2022-12-16,295.7746478873239
2022-12-17,201.12676056338026
2022-12-18,141.97183098591546
2022-12-19,94.64788732394365
2022-12-20,82.81690140845069
2022-12-21,82.81690140845069
2022-12-22,59.154929577464785
2022-12-23,70.98591549295773
2022-12-24,70.98591549295773
2022-12-25,59.154929577464785
2022-12-26,59.154929577464785
2022-12-27,59.154929577464785
2022-12-28,59.154929577464785
2022-12-29,59.154929577464785
2022-12-30,59.154929577464785
2022-12-31,59.154929577464785
2023-01-01,47.323943661971825
2023-01-02,47.323943661971825
2023-01-03,59.154929577464785
2023-01-04,47.323943661971825
2023-01-05,47.323943661971825
2023-01-06,47.323943661971825
2023-01-07,47.323943661971825
2023-01-08,47.323943661971825
2023-01-09,35.492957746478865
2023-01-10,35.492957746478865
2023-01-11,35.492957746478865
2023-01-12,35.492957746478865
2023-01-13,35.492957746478865
2023-01-14,47.323943661971825
2023-01-15,47.323943661971825
2023-01-16,47.323943661971825
2023-01-17,35.492957746478865
2023-01-18,35.492957746478865
2023-01-19,35.492957746478865
2023-01-20,35.492957746478865
2023-01-21,35.492957746478865
2023-01-22,47.323943661971825
2023-01-23,35.492957746478865
2023-01-24,35.492957746478865
2023-01-25,35.492957746478865
2023-01-26,35.492957746478865
2023-01-27,35.492957746478865
2023-01-28,47.323943661971825
2023-01-29,47.323943661971825
2023-01-30,35.492957746478865
2023-01-31,35.492957746478865
2023-02-01,35.492957746478865
2023-02-02,47.323943661971825
2023-02-03,47.323943661971825
2023-02-04,47.323943661971825
2023-02-05,47.323943661971825
2023-02-06,35.492957746478865
2023-02-07,47.323943661971825
2023-02-08,47.323943661971825
2023-02-09,47.323943661971825
2023-02-10,47.323943661971825
2023-02-11,47.323943661971825
2023-02-12,47.323943661971825
2023-02-13,35.492957746478865
2023-02-14,35.492957746478865
2023-02-15,35.492957746478865
2023-02-16,35.492957746478865
2023-02-17,35.492957746478865
2023-02-18,47.323943661971825
2023-02-19,47.323943661971825
2023-02-20,35.492957746478865
2023-02-21,35.492957746478865
2023-02-22,35.492957746478865
2023-02-23,35.492957746478865
2023-02-24,47.323943661971825
2023-02-25,47.323943661971825
2023-02-26,47.323943661971825
2023-02-27,35.492957746478865
2023-02-28,35.492957746478865
2023-03-01,47.323943661971825
2023-03-02,35.492957746478865
2023-03-03,35.492957746478865
2023-03-04,47.323943661971825
2023-03-05,47.323943661971825
2023-03-06,35.492957746478865
2023-03-07,35.492957746478865
2023-03-08,35.492957746478865
2023-03-09,35.492957746478865
2023-03-10,47.323943661971825
2023-03-11,47.323943661971825
2023-03-12,47.323943661971825
2023-03-13,35.492957746478865
2023-03-14,35.492957746478865
2023-03-15,35.492957746478865
2023-03-16,35.492957746478865
2023-03-17,35.492957746478865
2023-03-18,35.492957746478865
2023-03-19,35.492957746478865
2023-03-20,35.492957746478865
2023-03-21,35.492957746478865
2023-03-22,35.492957746478865
2023-03-23,35.492957746478865
2023-03-24,35.492957746478865
2023-03-25,35.492957746478865
2023-03-26,47.323943661971825
2023-03-27,35.492957746478865
2023-03-28,35.492957746478865
2023-03-29,35.492957746478865
2023-03-30,35.492957746478865
2023-03-31,35.492957746478865
2023-04-01,35.492957746478865
2023-04-02,35.492957746478865
2023-04-03,35.492957746478865
2023-04-04,35.492957746478865
2023-04-05,35.492957746478865
2023-04-06,35.492957746478865
2023-04-07,35.492957746478865
2023-04-08,35.492957746478865
2023-04-09,35.492957746478865
2023-04-10,35.492957746478865
2023-04-11,35.492957746478865
2023-04-12,35.492957746478865
2023-04-13,35.492957746478865
2023-04-14,35.492957746478865
2023-04-15,35.492957746478865
2023-04-16,35.492957746478865
2023-04-17,35.492957746478865
2023-04-18,35.492957746478865
2023-04-19,35.492957746478865
2023-04-20,35.492957746478865
2023-04-21,35.492957746478865
2023-04-22,35.492957746478865
2023-04-23,35.492957746478865
2023-04-24,35.492957746478865
2023-04-25,23.661971830985912
2023-04-26,33.908450704225345
2023-04-27,27.042253521126753
2023-04-28,34.54225352112675
2023-04-29,36.76056338028168
2023-04-30,38.3450704225352
2023-05-01,34.22535211267605
2023-05-02,34.22535211267605
2023-05-03,36.12676056338027
2023-05-04,35.17605633802816
2023-05-05,27.359154929577457
2023-05-06,34.85915492957746
2023-05-07,35.492957746478865
2023-05-08,26.72535211267605
2023-05-09,34.85915492957746
2023-05-10,34.54225352112675
2023-05-11,34.54225352112675
2023-05-12,34.22535211267605
2023-05-13,36.44366197183098
2023-05-14,35.17605633802816
2023-05-15,27.042253521126753
2023-05-16,35.80985915492957
2023-05-17,36.44366197183098
2023-05-18,35.492957746478865
2023-05-19,35.17605633802816
2023-05-20,37.39436619718309
2023-05-21,36.44366197183098
2023-05-22,26.72535211267605
2023-05-23,27.67605633802816
2023-05-24,34.54225352112675
2023-05-25,35.492957746478865
2023-05-26,34.22535211267605
2023-05-27,34.22535211267605
2023-05-28,36.76056338028168
2023-05-29,36.12676056338027
2023-05-30,34.22535211267605
2023-05-31,33.59154929577464
2023-06-01,41.830985915492946
2023-06-02,37.39436619718309
2023-06-03,38.661971830985905
2023-06-04,39.29577464788731
2023-06-05,36.76056338028168
2023-06-06,46.90140845070421
2023-06-07,51.97183098591548
2023-06-08,44.999999999999986
2023-06-09,41.19718309859154
2023-06-10,43.09859154929576
2023-06-11,42.464788732394354
2023-06-12,40.56338028169013
2023-06-13,41.830985915492946
2023-06-14,44.999999999999986
2023-06-15,40.56338028169013
2023-06-16,40.56338028169013
2023-06-17,48.169014084507026
2023-06-18,41.830985915492946
2023-06-19,40.56338028169013
2023-06-20,40.56338028169013
2023-06-21,39.92957746478872
2023-06-22,39.29577464788731
2023-06-23,41.19718309859154
2023-06-24,43.73239436619717
2023-06-25,43.73239436619717
2023-06-26,38.0281690140845
2023-06-27,40.56338028169013
2023-06-28,38.661971830985905
2023-06-29,38.661971830985905
2023-06-30,41.830985915492946
2023-07-01,47.53521126760562
2023-07-02,39.92957746478872
2023-07-03,38.0281690140845
2023-07-04,46.90140845070421
2023-07-05,39.29577464788731
2023-07-06,39.92957746478872
2023-07-07,41.19718309859154
2023-07-08,41.19718309859154
2023-07-09,39.29577464788731
2023-07-10,34.85915492957746
2023-07-11,38.661971830985905
2023-07-12,36.12676056338027
2023-07-13,39.92957746478872
2023-07-14,38.661971830985905
2023-07-15,41.830985915492946
2023-07-16,38.0281690140845
2023-07-17,39.92957746478872
2023-07-18,37.39436619718309
2023-07-19,38.661971830985905
2023-07-20,38.0281690140845
2023-07-21,37.39436619718309
2023-07-22,37.39436619718309
2023-07-23,39.92957746478872
2023-07-24,36.12676056338027
2023-07-25,38.0281690140845
2023-07-26,35.492957746478865
2023-07-27,38.0281690140845
2023-07-28,39.92957746478872
2023-07-29,36.76056338028168
2023-07-30,35.492957746478865
2023-07-31,32.95774647887323
2023-08-01,35.492957746478865
2023-08-02,34.22535211267605
2023-08-03,38.661971830985905
2023-08-04,51.33802816901407
2023-08-05,55.77464788732393
2023-08-06,46.90140845070421
2023-08-07,40.56338028169013
2023-08-08,38.0281690140845
2023-08-09,38.0281690140845
2023-08-10,38.0281690140845
2023-08-11,39.92957746478872
2023-08-12,43.09859154929576
2023-08-13,41.19718309859154
2023-08-14,39.29577464788731
2023-08-15,34.22535211267605
2023-08-16,33.59154929577464
2023-08-17,33.59154929577464
2023-08-18,33.59154929577464
2023-08-19,37.39436619718309
2023-08-20,34.85915492957746
2023-08-21,30.422535211267597
2023-08-22,38.0281690140845
2023-08-23,36.12676056338027
2023-08-24,33.59154929577464
2023-08-25,32.323943661971825
2023-08-26,41.19718309859154
2023-08-27,38.0281690140845
2023-08-28,31.056338028169005
2023-08-29,32.323943661971825
2023-08-30,32.95774647887323
2023-08-31,31.690140845070413
2023-09-01,35.492957746478865
2023-09-02,36.12676056338027
2023-09-03,31.690140845070413
2023-09-04,35.492957746478865
2023-09-05,31.056338028169005
2023-09-06,29.78873239436619
2023-09-07,31.690140845070413
2023-09-08,29.15492957746478
2023-09-09,33.59154929577464
2023-09-10,31.056338028169005
2023-09-11,27.887323943661965
2023-09-12,29.15492957746478
2023-09-13,27.887323943661965
2023-09-14,31.056338028169005
2023-09-15,35.492957746478865
2023-09-16,34.85915492957746
2023-09-17,31.690140845070413
2023-09-18,26.61971830985915
2023-09-19,27.887323943661965
2023-09-20,28.521126760563373
2023-09-21,29.78873239436619
2023-09-22,32.323943661971825
2023-09-23,35.492957746478865
2023-09-24,33.59154929577464
2023-09-25,29.15492957746478
2023-09-26,28.521126760563373
2023-09-27,29.15492957746478
2023-09-28,29.15492957746478
2023-09-29,33.59154929577464
2023-09-30,34.22535211267605
2023-10-01,34.22535211267605
2023-10-02,26.61971830985915
2023-10-03,29.15492957746478
2023-10-04,27.253521126760557
2023-10-05,26.61971830985915
2023-10-06,31.056338028169005
2023-10-07,31.056338028169005
2023-10-08,29.15492957746478
2023-10-09,27.253521126760557
2023-10-10,27.887323943661965
2023-10-11,27.887323943661965
2023-10-12,29.15492957746478
2023-10-13,32.323943661971825
2023-10-14,36.12676056338027
2023-10-15,36.12676056338027
2023-10-16,25.98591549295774
2023-10-17,30.422535211267597
2023-10-18,29.78873239436619
2023-10-19,33.59154929577464
2023-10-20,36.12676056338027
2023-10-21,36.12676056338027
2023-10-22,38.661971830985905
2023-10-23,30.422535211267597
2023-10-24,28.521126760563373
2023-10-25,27.887323943661965
2023-10-26,30.422535211267597
2023-10-27,32.323943661971825
2023-10-28,41.830985915492946
2023-10-29,36.76056338028168
2023-10-30,32.95774647887323
2023-10-31,34.22535211267605
2023-11-01,28.521126760563373
2023-11-02,29.15492957746478
2023-11-03,41.830985915492946
2023-11-04,34.85915492957746
2023-11-05,34.85915492957746
2023-11-06,27.253521126760557
2023-11-07,31.056338028169005
2023-11-08,27.253521126760557
2023-11-09,29.15492957746478
2023-11-10,29.78873239436619
2023-11-11,35.492957746478865
2023-11-12,36.12676056338027
2023-11-13,31.056338028169005
2023-11-14,29.15492957746478
2023-11-15,32.323943661971825
2023-11-16,31.690140845070413
2023-11-17,31.690140845070413
2023-11-18,34.22535211267605
2023-11-19,37.39436619718309
2023-11-20,32.323943661971825
2023-11-21,32.323943661971825
2023-11-22,31.690140845070413
2023-11-23,31.056338028169005
2023-11-24,29.15492957746478
2023-11-25,31.056338028169005
2023-11-26,32.95774647887323
2023-11-27,27.887323943661965
2023-11-28,28.521126760563373
2023-11-29,30.422535211267597
2023-11-30,31.690140845070413
2023-12-01,32.323943661971825
2023-12-02,46.2676056338028
2023-12-03,39.92957746478872
2023-12-04,31.690140845070413
2023-12-05,29.78873239436619
2023-12-06,39.29577464788731
2023-12-07,37.39436619718309
2023-12-08,40.56338028169013
2023-12-09,41.19718309859154
2023-12-10,43.73239436619717
2023-12-11,41.830985915492946
2023-12-12,41.19718309859154
2023-12-13,41.19718309859154
2023-12-14,63.380281690140826
2023-12-15,58.30985915492956
2023-12-16,57.042253521126746
2023-12-17,45.633802816901394
2023-12-18,36.12676056338027
2023-12-19,37.39436619718309
2023-12-20,40.56338028169013
2023-12-21,39.92957746478872
2023-12-22,43.0816768744334
2023-12-23,40.6807880248524
2023-12-24,33.7950228845601
2023-12-25,32.31125765582505
2023-12-26,29.02682578990425
2023-12-27,39.19702279611735
2023-12-28,39.19702279611735
2023-12-29,44.565442103168444
2023-12-30,41.28101023724765
2023-12-31,40.6807880248524
2024-01-01,40.39746722090785
2024-01-02,39.797245008512604
2024-01-03,39.19702279611735
2024-01-04,39.19702279611735
2024-01-05,42.481454662038146
2024-01-06,43.9652198907732
2024-01-07,43.68189908682865
2024-01-08,37.99657837132685
2024-01-09,36.79613394653635
2024-01-10,41.28101023724765
2024-01-11,38.88012138766665
2024-01-12,38.5968005837221
2024-01-13,41.881232449642894
2024-01-14,46.966330952749445
2024-01-15,40.39746722090785
2024-01-16,41.881232449642894
2024-01-17,41.881232449642894
2024-01-18,39.4803436000619
2024-01-19,41.59791164569835
2024-01-20,46.08278793640965
2024-01-21,42.49812059168194
2024-01-22,35.69842129701283
2024-01-23,35.13177968912374
2024-01-24,37.9649877285692
2024-01-25,35.69842129701283
2024-01-26,36.83170451279102
2024-01-27,42.49812059168194
2024-01-28,43.064762199571035
2024-01-29,33.43185486545646
2024-01-30,36.265062904901924
2024-01-31,36.83170451279102
2024-02-01,35.13177968912374
2024-02-02,31.731930041789184
2024-02-03,41.36483737590376
2024-02-04,41.93147898379285
2024-02-05,35.13177968912374
2024-02-06,33.43185486545646
2024-02-07,33.998496473345554
2024-02-08,35.69842129701283
2024-02-09,35.69842129701283
2024-02-10,41.93147898379285
2024-02-11,38.531629336458295
2024-02-12,29.465363610232814
2024-02-13,35.69842129701283
2024-02-14,34.56513808123465
2024-02-15,32.29857164967828
2024-02-16,34.56513808123465
2024-02-17,45.8979702390165
2024-02-18,49.29781988635105
2024-02-19,43.064762199571035
2024-02-20,40.23155416012557
2024-02-21,39.09827094434739
2024-02-22,36.265062904901924
2024-02-23,38.531629336458295
2024-02-24,45.331328631127406
2024-02-25,50.99774471001833
2024-02-26,39.66491255223648
2024-02-27,35.69842129701283
2024-02-28,35.13177968912374
2024-02-29,33.998496473345554
2024-03-01,33.43185486545646
2024-03-02,45.331328631127406
2024-03-03,41.36483737590376
2024-03-04,32.86521325756737
2024-03-05,31.16528843390009
2024-03-06,32.86521325756737
2024-03-07,36.265062904901924
2024-03-08,37.9649877285692
2024-03-09,42.49812059168194
2024-03-10,41.36483737590376
2024-03-11,33.998496473345554
2024-03-12,37.9649877285692
2024-03-13,37.39834612068011
2024-03-14,36.265062904901924
2024-03-15,36.83170451279102
2024-03-16,39.66491255223648
2024-03-17,42.49812059168194
2024-03-18,37.39834612068011
2024-03-19,36.83170451279102
2024-03-20,38.531629336458295
2024-03-21,33.998496473345554
2024-03-22,33.998496473345554
2024-03-23,40.798195768014665
2024-03-24,41.93147898379285
2024-03-25,33.43185486545646
2024-03-26,33.998496473345554
2024-03-27,35.13177968912374
2024-03-28,37.39834612068011
2024-03-29,35.13177968912374
2024-03-30,39.09827094434739
2024-03-31,38.531629336458295
2024-04-01,32.86521325756737
2024-04-02,31.731930041789184
2024-04-03,31.731930041789184
2024-04-04,34.56513808123465
2024-04-05,33.998496473345554
2024-04-06,32.29857164967828
2024-04-07,36.265062904901924
2024-04-08,30.598646826011
2024-04-09,32.29857164967828
2024-04-10,28.89872200234372
2024-04-11,29.465363610232814
2024-04-12,30.598646826011
2024-04-13,34.56513808123465
2024-04-14,32.86521325756737
2024-04-15,28.89872200234372
2024-04-16,30.032005218121906
2024-04-17,28.89872200234372
2024-04-18,30.598646826011
2024-04-19,29.465363610232814
2024-04-20,36.265062904901924
2024-04-21,35.13177968912374
2024-04-22,27.765438786565536
2024-04-23,28.33208039445463
2024-04-24,28.33208039445463
2024-04-25,30.032005218121906
2024-04-26,28.33208039445463
2024-04-27,31.16528843390009
2024-04-28,33.43185486545646
2024-04-29,29.465363610232814
2024-04-30,29.465363610232814
2024-05-01,28.33208039445463
2024-05-02,28.89872200234372
2024-05-03,32.29857164967828
2024-05-04,33.43185486545646
2024-05-05,36.265062904901924
2024-05-06,28.89872200234372
2024-05-07,27.765438786565536
2024-05-08,24.932230747120073
2024-05-09,28.89872200234372
2024-05-10,30.598646826011
2024-05-11,37.39834612068011
2024-05-12,33.998496473345554
2024-05-13,29.465363610232814
2024-05-14,30.598646826011
2024-05-15,30.032005218121906
2024-05-16,32.86521325756737
2024-05-17,35.13177968912374
2024-05-18,39.09827094434739
2024-05-19,37.9649877285692
2024-05-20,29.465363610232814
2024-05-21,28.33208039445463
2024-05-22,29.465363610232814
2024-05-23,30.032005218121906
2024-05-24,34.56513808123465
2024-05-25,34.56513808123465
2024-05-26,36.265062904901924
2024-05-27,35.13177968912374
2024-05-28,30.598646826011
2024-05-29,32.29857164967828
2024-05-30,31.16528843390009
2024-05-31,30.598646826011
2024-06-01,31.731930041789184
2024-06-02,33.998496473345554
2024-06-03,28.89872200234372
2024-06-04,30.598646826011
2024-06-05,33.43185486545646
2024-06-06,31.16528843390009
2024-06-07,41.36483737590376
2024-06-08,41.36483737590376
2024-06-09,36.265062904901924
2024-06-10,29.465363610232814
2024-06-11,56.66416078890926
2024-06-12,33.998496473345554
2024-06-13,31.731930041789184
2024-06-14,31.731930041789184
2024-06-15,36.265062904901924
2024-06-16,38.531629336458295
2024-06-17,31.731930041789184
2024-06-18,31.16528843390009
2024-06-19,33.43185486545646
2024-06-20,33.998496473345554
2024-06-21,34.56513808123465
2024-06-22,40.23155416012557
2024-06-23,36.83170451279102
2024-06-24,30.598646826011
2024-06-25,35.69842129701283
2024-06-26,35.69842129701283
2024-06-27,32.29857164967828
2024-06-28,33.43185486545646
2024-06-29,35.13177968912374
2024-06-30,36.83170451279102
2024-07-01,28.89872200234372
2024-07-02,32.29857164967828
2024-07-03,35.13177968912374
2024-07-04,47.03125345479468
2024-07-05,32.86521325756737
2024-07-06,33.998496473345554
2024-07-07,32.29857164967828
2024-07-08,35.13177968912374
2024-07-09,37.39834612068011
2024-07-10,33.998496473345554
2024-07-11,33.998496473345554
2024-07-12,32.86521325756737
2024-07-13,44.19804541534922
2024-07-14,32.86521325756737
2024-07-15,35.69842129701283
2024-07-16,33.998496473345554
2024-07-17,32.86521325756737
2024-07-18,35.69842129701283
2024-07-19,35.13177968912374
2024-07-20,45.331328631127406
2024-07-21,39.66491255223648
2024-07-22,33.43185486545646
2024-07-23,33.43185486545646
2024-07-24,35.69842129701283
2024-07-25,36.265062904901924
2024-07-26,38.531629336458295
2024-07-27,36.83170451279102
2024-07-28,35.69842129701283
2024-07-29,31.16528843390009
2024-07-30,33.43185486545646
2024-07-31,34.56513808123465
2024-08-01,32.86521325756737
2024-08-02,34.56513808123465
2024-08-03,35.69842129701283
2024-08-04,33.998496473345554
2024-08-05,30.032005218121906
2024-08-06,32.29857164967828
2024-08-07,32.29857164967828
2024-08-08,33.43185486545646
2024-08-09,30.598646826011
2024-08-10,32.86521325756737
2024-08-11,33.998496473345554
2024-08-12,31.16528843390009
2024-08-13,33.998496473345554
2024-08-14,32.86521325756737
2024-08-15,31.16528843390009
2024-08-16,37.39834612068011
2024-08-17,37.39834612068011
2024-08-18,39.067340725576145
2024-08-19,32.612171509893614
2024-08-20,36.366644254971675
2024-08-21,33.94926858831175
2024-08-22,35.82650496085078
2024-08-23,34.489407882432644
2024-08-24,39.067340725576145
2024-08-25,38.527201431455254
2024-08-26,29.628154235344596
2024-08-27,29.371335745168246
2024-08-28,31.78871141182817
2024-08-29,34.746226372608994
2024-08-30,32.07203221577272
2024-08-31,32.86899000006996
2024-09-01,36.906783549092566
2024-09-02,36.109825764795325
2024-09-03,29.91147503928914
2024-09-04,30.708432823586385
2024-09-05,30.708432823586385
2024-09-06,29.628154235344596
2024-09-07,35.029547176553535
2024-09-08,35.029547176553535
2024-09-09,26.670639274563776
2024-09-10,29.371335745168246
2024-09-11,30.708432823586385
2024-09-12,28.831196451047354
2024-09-13,33.665947784367205
2024-09-14,35.82650496085078
2024-09-15,33.94926858831175
2024-09-16,27.210778568684667
2024-09-17,27.73639693904559
2024-09-18,26.709122978340197
2024-09-19,26.709122978340197
2024-09-20,31.331855801514465
2024-09-21,35.954588624688725
2024-09-22,33.900040703277945
2024-09-23,26.709122978340197
