Time,wells_fargo
2024-09-25,41.914017360384165
2024-09-26,46.42783461457938
2024-09-27,47.07266565089298
2024-09-28,39.334693215129754
2024-09-29,27.082903525171304
2024-09-30,47.07266565089298
2024-10-01,50.9416518687746
2024-10-02,50.296820832460995
2024-10-03,48.36232772352019
2024-10-04,49.65198979614739
2024-10-05,41.914017360384165
2024-10-06,25.793241452544102
2024-10-07,43.84851046932497
2024-10-08,43.20367943301137
2024-10-09,41.26918632407056
2024-10-10,44.493341505638575
2024-10-11,49.65198979614739
2024-10-12,39.97952425144336
2024-10-13,25.148410416230497
2024-10-14,44.493341505638575
2024-10-15,48.36232772352019
2024-10-16,43.84851046932497
2024-10-17,42.55884839669776
2024-10-18,44.493341505638575
2024-10-19,36.75536906987534
2024-10-20,22.569086270976086
2024-10-21,42.55884839669776
2024-10-22,39.97952425144336
2024-10-23,38.68986217881615
2024-10-24,39.97952425144336
2024-10-25,41.26918632407056
2024-10-26,34.17604492462093
2024-10-27,21.924255234662485
2024-10-28,40.624355287756956
2024-10-29,39.97952425144336
2024-10-30,41.914017360384165
2024-10-31,41.914017360384165
2024-11-01,50.9416518687746
2024-11-02,39.97952425144336
2024-11-03,23.858748343603292
2024-11-04,43.20367943301137
2024-11-05,36.75536906987534
2024-11-06,30.95188974305292
2024-11-07,41.26918632407056
2024-11-08,43.84851046932497
2024-11-09,36.75536906987534
2024-11-10,23.21391730728969
2024-11-11,39.334693215129754
2024-11-12,41.26918632407056
2024-11-13,43.20367943301137
2024-11-14,41.914017360384165
2024-11-15,44.493341505638575
2024-11-16,34.820875960934536
2024-11-17,21.924255234662485
2024-11-18,39.334693215129754
2024-11-19,39.334693215129754
2024-11-20,39.97952425144336
2024-11-21,39.334693215129754
2024-11-22,39.334693215129754
2024-11-23,35.46570699724814
2024-11-24,21.27942419834888
2024-11-25,41.26918632407056
2024-11-26,42.55884839669776
2024-11-27,45.13817254195217
2024-11-28,24.503579379916896
2024-11-29,41.26918632407056
2024-11-30,36.11053803356174
2024-12-01,27.082903525171304
2024-12-02,47.07266565089298
2024-12-03,47.07266565089298
2024-12-04,43.84851046932497
2024-12-05,42.55884839669776
2024-12-06,50.296820832460995
2024-12-07,38.045031142502545
2024-12-08,21.924255234662485
2024-12-09,38.045031142502545
2024-12-10,40.624355287756956
2024-12-11,39.97952425144336
2024-12-12,41.914017360384165
2024-12-13,43.84851046932497
2024-12-14,38.045031142502545
2024-12-15,23.21391730728969
2024-12-16,41.914017360384165
2024-12-17,43.20367943301137
2024-12-18,41.26918632407056
2024-12-19,43.84851046932497
2024-12-20,47.07266565089298
2024-12-21,37.40020010618895
2024-12-22,23.858748343603292
2024-12-23,48.36232772352019
2024-12-24,49.00715875983379
2024-12-25,22.569086270976086
2024-12-26,41.914017360384165
2024-12-27,49.00715875983379
2024-12-28,36.75536906987534
2024-12-29,25.148410416230497
2024-12-30,47.717496687206584
2024-12-31,52.2313139414018
2025-01-01,32.241551815680126
2025-01-02,50.296820832460995
2025-01-03,51.586482905088204
2025-01-04,42.55884839669776
2025-01-05,27.082903525171304
2025-01-06,44.493341505638575
2025-01-07,43.84851046932497
2025-01-08,41.914017360384165
2025-01-09,41.26918632407056
2025-01-10,39.334693215129754
2025-01-11,36.11053803356174
2025-01-12,23.21391730728969
2025-01-13,42.55884839669776
2025-01-14,42.55884839669776
2025-01-15,45.13817254195217
2025-01-16,45.78300357826578
2025-01-17,47.717496687206584
2025-01-18,38.045031142502545
2025-01-19,24.503579379916896
2025-01-20,32.88638285199373
2025-01-21,39.97952425144336
2025-01-22,43.20367943301137
2025-01-23,40.624355287756956
2025-01-24,42.55884839669776
2025-01-25,36.75536906987534
2025-01-26,22.569086270976086
2025-01-27,39.334693215129754
2025-01-28,43.84851046932497
2025-01-29,43.20367943301137
2025-01-30,42.55884839669776
2025-01-31,45.13817254195217
2025-02-01,43.20367943301137
2025-02-02,29.662227670425715
2025-02-03,43.84851046932497
2025-02-04,45.13817254195217
2025-02-05,43.20367943301137
2025-02-06,41.26918632407056
2025-02-07,43.84851046932497
2025-02-08,36.11053803356174
2025-02-09,21.924255234662485
2025-02-10,38.045031142502545
2025-02-11,41.26918632407056
2025-02-12,40.624355287756956
2025-02-13,52.876144977715406
2025-02-14,45.78300357826578
2025-02-15,36.75536906987534
2025-02-16,24.503579379916896
2025-02-17,36.75536906987534
2025-02-18,43.84851046932497
2025-02-19,43.84851046932497
2025-02-20,44.493341505638575
2025-02-21,43.84851046932497
2025-02-22,38.045031142502545
2025-02-23,23.858748343603292
2025-02-24,41.26918632407056
2025-02-25,41.26918632407056
2025-02-26,41.914017360384165
2025-02-27,44.493341505638575
2025-02-28,47.717496687206584
2025-03-01,43.20367943301137
2025-03-02,29.662227670425715
2025-03-03,45.13817254195217
2025-03-04,46.42783461457938
2025-03-05,42.55884839669776
2025-03-06,45.13817254195217
2025-03-07,45.78300357826578
2025-03-08,38.045031142502545
2025-03-09,25.148410416230497
2025-03-10,41.914017360384165
2025-03-11,41.914017360384165
2025-03-12,43.20367943301137
2025-03-13,43.20367943301137
2025-03-14,45.78300357826578
2025-03-15,36.75536906987534
2025-03-16,25.148410416230497
2025-03-17,39.97952425144336
2025-03-18,39.334693215129754
2025-03-19,41.26918632407056
2025-03-20,40.624355287756956
2025-03-21,42.55884839669776
2025-03-22,36.75536906987534
2025-03-23,23.21391730728969
2025-03-24,39.334693215129754
2025-03-25,38.68986217881615
2025-03-26,39.97952425144336
2025-03-27,39.97952425144336
2025-03-28,43.84851046932497
2025-03-29,36.11053803356174
2025-03-30,23.858748343603292
2025-03-31,44.493341505638575
2025-04-01,47.717496687206584
2025-04-02,42.55884839669776
2025-04-03,45.13817254195217
2025-04-04,43.84851046932497
2025-04-05,38.045031142502545
2025-04-06,25.148410416230497
2025-04-07,43.20367943301137
2025-04-08,41.914017360384165
2025-04-09,42.55884839669776
2025-04-10,42.55884839669776
2025-04-11,45.13817254195217
2025-04-12,36.75536906987534
2025-04-13,22.569086270976086
2025-04-14,44.493341505638575
2025-04-15,47.64115407010021
2025-04-16,42.60158105658749
2025-04-17,42.60158105658749
2025-04-18,43.79313406362517
2025-04-19,31.05752103716237
2025-04-20,19.513461017737242
2025-04-21,38.75356105011245
2025-04-22,37.28864705771275
2025-04-23,39.34933755363129
2025-04-24,37.28864705771275
2025-04-25,39.94511405715012
2025-04-26,31.653297540681205
2025-04-27,20.70501402477491
2025-04-28,39.34933755363129
2025-04-29,40.540890560668956
2025-04-30,41.13666706418779
2025-05-01,46.176240077700506
2025-05-02,43.79313406362517
2025-05-03,36.09709405067508
2025-05-04,23.088120038850253
2025-05-05,41.41002804954982
2025-05-06,41.13666706418779
2025-05-07,37.56200804307478
2025-05-08,38.75356105011245
2025-05-09,40.21847504251216
2025-05-10,34.036403554756546
2025-05-11,21.300790528293746
2025-05-12,41.13666706418779
2025-05-13,39.94511405715012
2025-05-14,39.94511405715012
2025-05-15,39.36398189213283
2025-05-16,42.64431371647723
2025-05-17,34.99020612634029
2025-05-18,22.415600799686747
2025-05-19,38.81725992140876
2025-05-20,38.81725992140876
2025-05-21,39.91070386285689
2025-05-22,38.27053795068469
2025-05-23,40.45742583358096
2025-05-24,32.803318243444025
2025-05-25,21.322156858238614
2025-05-26,24.05576671185895
2025-05-27,43.19103568720129
2025-05-28,45.377923570097565
2025-05-29,45.92464554082163
2025-05-30,45.377923570097565
2025-05-31,39.36398189213283
2025-06-01,28.976264448375552
2025-06-02,46.4713675115457
2025-06-03,50.84514327733823
2025-06-04,49.20497736516603
2025-06-05,44.83120159937349
2025-06-06,47.56481145299383
2025-06-07,36.083650067788426
2025-06-08,22.415600799686747
2025-06-09,41.55086977502909
2025-06-10,43.19103568720129
2025-06-11,42.097591745753164
2025-06-12,42.64431371647723
2025-06-13,43.19103568720129
2025-06-14,32.803318243444025
2025-06-15,20.775434887514546
2025-06-16,41.00414780430503
2025-06-17,41.55086977502909
2025-06-18,42.097591745753164
2025-06-19,39.91070386285689
2025-06-20,43.737757657925364
2025-06-21,34.443484155616225
2025-06-22,21.868878828962682
2025-06-23,39.91070386285689
2025-06-24,40.45742583358096
2025-06-25,40.45742583358096
2025-06-26,43.737757657925364
2025-06-27,45.92464554082163
2025-06-28,33.896762184892154
2025-06-29,22.415600799686747
2025-06-30,46.4713675115457
2025-07-01,49.7516993358901
2025-07-02,50.84514327733823
2025-07-03,49.7516993358901
2025-07-04,29.52298641909962
2025-07-05,34.443484155616225
2025-07-06,24.05576671185895
2025-07-07,47.018089482269765
2025-07-08,43.737757657925364
2025-07-09,45.92464554082163
2025-07-10,41.00414780430503
2025-07-11,44.83120159937349
2025-07-12,34.99020612634029
2025-07-13,25.149210653307083
2025-07-14,48.1115334237179
2025-07-15,48.658255394441966
2025-07-16,47.56481145299383
2025-07-17,49.20497736516603
2025-07-18,49.7516993358901
2025-07-19,37.72381597996063
2025-07-20,26.789376565479284
2025-07-21,46.4713675115457
2025-07-22,44.83120159937349
2025-07-23,45.92464554082163
2025-07-24,45.377923570097565
2025-07-25,45.92464554082163
2025-07-26,36.63037203851249
2025-07-27,25.149210653307083
2025-07-28,47.018089482269765
2025-07-29,47.018089482269765
2025-07-30,47.018089482269765
2025-07-31,49.7516993358901
2025-08-01,54.6721970724067
2025-08-02,42.097591745753164
2025-08-03,27.88282050692742
2025-08-04,48.1115334237179
2025-08-05,48.1115334237179
2025-08-06,44.28447962864943
2025-08-07,44.83120159937349
2025-08-08,45.377923570097565
2025-08-09,35.536928097064354
2025-08-10,25.149210653307083
2025-08-11,41.00414780430503
2025-08-12,43.737757657925364
2025-08-13,44.28447962864943
2025-08-14,44.83120159937349
2025-08-15,43.19103568720129
2025-08-16,36.63037203851249
2025-08-17,28.976264448375552
2025-08-18,46.4713675115457
2025-08-19,41.55086977502909
2025-08-20,41.00414780430503
2025-08-21,42.64431371647723
2025-08-22,43.737757657925364
2025-08-23,36.63037203851249
2025-08-24,22.962322770410815
2025-08-25,40.45742583358096
2025-08-26,42.097591745753164
2025-08-27,42.64431371647723
2025-08-28,45.92464554082163
2025-08-29,47.56481145299383
2025-08-30,34.99020612634029
2025-08-31,23.509044741134883
2025-09-01,32.25659627271995
2025-09-02,47.018089482269765
2025-09-03,47.018089482269765
2025-09-04,44.28447962864943
2025-09-05,45.377923570097565
2025-09-06,34.99020612634029
2025-09-07,24.602488682583015
2025-09-08,42.64431371647723
2025-09-09,41.55086977502909
2025-09-10,38.81725992140876
2025-09-11,41.55086977502909
2025-09-12,41.00414780430503
2025-09-13,33.896762184892154
2025-09-14,21.868878828962682
2025-09-15,40.45742583358096
2025-09-16,42.64431371647723
2025-09-17,39.91070386285689
2025-09-18,42.097591745753164
2025-09-19,43.19103568720129
2025-09-20,34.443484155616225
2025-09-21,19.681990946066414
2025-09-22,41.00414780430503
2025-09-23,39.91070386285689
2025-09-24,38.81725992140876
2025-09-25,39.91070386285689
2025-09-26,41.00414780430503
2025-09-27,35.536928097064354
2025-09-28,21.868878828962682
2025-09-29,42.64431371647723
2025-09-30,45.92464554082163
2025-10-01,52.48530918951043
2025-10-02,46.4713675115457
2025-10-03,47.018089482269765
2025-10-04,37.177094009236555
2025-10-05,24.05576671185895
2025-10-06,44.83120159937349
2025-10-07,44.83120159937349
2025-10-08,41.55086977502909
2025-10-09,43.19103568720129
2025-10-10,43.737757657925364
2025-10-11,33.35004021416809
2025-10-12,21.868878828962682
2025-10-13,43.19103568720129
2025-10-14,45.377923570097565
2025-10-15,46.4713675115457
2025-10-16,44.28447962864943
2025-10-17,46.4713675115457
2025-10-18,32.25659627271995
2025-10-19,21.322156858238614
2025-10-20,39.91070386285689
2025-10-21,41.00414780430503
2025-10-22,39.36398189213283
2025-10-23,41.55086977502909
2025-10-24,42.097591745753164
2025-10-25,30.616430360547753
2025-10-26,21.322156858238614
2025-10-27,38.81725992140876
2025-10-28,41.00414780430503
2025-10-29,40.45742583358096
2025-10-30,42.64431371647723
2025-10-31,44.83120159937349
2025-11-01,40.45742583358096
2025-11-02,25.69593262403115
2025-11-03,44.28447962864943
2025-11-04,41.55086977502909
2025-11-05,39.91070386285689
2025-11-06,40.45742583358096
2025-11-07,41.00414780430503
2025-11-08,34.99020612634029
2025-11-09,21.868878828962682
2025-11-10,39.36398189213283
2025-11-11,39.91070386285689
2025-11-12,40.45742583358096
2025-11-13,42.64431371647723
2025-11-14,41.00414780430503
2025-11-15,34.99020612634029
2025-11-16,22.415600799686747
2025-11-17,38.81725992140876
2025-11-18,38.81725992140876
2025-11-19,38.81725992140876
2025-11-20,39.91070386285689
2025-11-21,40.45742583358096
2025-11-22,31.70987430199589
2025-11-23,20.775434887514546
2025-11-24,39.36398189213283
2025-11-25,38.81725992140876
2025-11-26,42.097591745753164
2025-11-27,22.415600799686747
2025-11-28,38.27053795068469
2025-11-29,31.70987430199589
2025-11-30,22.962322770410815
2025-12-01,43.737757657925364
2025-12-02,45.92464554082163
2025-12-03,39.91070386285689
2025-12-04,43.737757657925364
2025-12-05,40.45742583358096
2025-12-06,35.536928097064354
2025-12-07,21.322156858238614
2025-12-08,38.81725992140876
2025-12-09,39.36398189213283
2025-12-10,40.45742583358096
2025-12-11,39.48661111921112
2025-12-12,41.040198526154434
2025-12-13,34.85470840012415
2025-12-14,21.41914370835841
2025-12-15,39.75997210457315
2025-12-16,39.24210963559205
2025-12-17,39.75997210457315
2025-12-18,40.522336057173334
2025-12-19,41.558060995135534
2025-12-20,35.61707235272432
2025-12-21,21.937006177339512
2025-12-22,43.35614988569792
2025-12-23,43.11164840207885
2025-12-24,44.90973729264123
2025-12-25,18.585329879833814
2025-12-26,39.75997210457315
2025-12-27,32.78325852419974
2025-12-28,21.41914370835841
2025-12-29,43.874012354679024
2025-12-30,46.46332469958455
2025-12-31,49.05263704449006
2026-01-01,30.193946179294215
2026-01-02,45.18309827800327
2026-01-03,38.206384697629844
2026-01-04,24.008456053263927
2026-01-05,43.11164840207885
2026-01-06,43.11164840207885
2026-01-07,39.48661111921112
2026-01-08,38.45088618124892
2026-01-09,40.795697042535366
2026-01-10,33.74120473943173
2026-01-11,22.005133525716342
2026-01-12,38.63123441181314
2026-01-13,39.120237379051275
2026-01-14,39.120237379051275
2026-01-15,40.5872462807657
2026-01-16,43.032261116956406
2026-01-17,34.230207706669866
2026-01-18,21.02712759124006
2026-01-19,32.763198804955444
2026-01-20,38.63123441181314
2026-01-21,42.05425518248012
2026-01-22,40.09824331352756
2026-01-23,38.142231444574996
2026-01-24,31.29618990324102
2026-01-25,20.04912165676378
2026-01-26,37.16422551009871
2026-01-27,38.63123441181314
2026-01-28,39.120237379051275
2026-01-29,41.07624924800384
2026-01-30,44.010267051432685
2026-01-31,37.65322847733685
2026-02-01,27.384166165335895
2026-02-02,43.032261116956406
2026-02-03,42.05425518248012
2026-02-04,39.120237379051275
2026-02-05,38.142231444574996
2026-02-06,39.120237379051275
2026-02-07,35.69721660838429
2026-02-08,20.53812462400192
2026-02-09,33.25220177219359
2026-02-10,37.65322847733685
2026-02-11,37.65322847733685
2026-02-12,39.60924034628942
2026-02-13,41.56525221524198
2026-02-14,32.763198804955444
2026-02-15,22.983139460192625
2026-02-16,33.25220177219359
2026-02-17,38.142231444574996
2026-02-18,42.05425518248012
2026-02-19,41.07624924800384
2026-02-20,42.05425518248012
2026-02-21,38.142231444574996
2026-02-22,22.494136492954485
2026-02-23,37.16422551009871
2026-02-24,41.07624924800384
2026-02-25,38.63123441181314
2026-02-26,41.56525221524198
2026-02-27,44.010267051432685
2026-02-28,37.16422551009871
2026-03-01,31.29618990324102
2026-03-02,44.98827298590897
2026-03-03,44.010267051432685
2026-03-04,41.07624924800384
2026-03-05,41.56525221524198
2026-03-06,42.05425518248012
2026-03-07,39.120237379051275
2026-03-08,23.961145394668907
2026-03-09,41.56525221524198
2026-03-10,41.56525221524198
2026-03-11,39.60924034628942
2026-03-12,41.07624924800384
2026-03-13,41.56525221524198
2026-03-14,37.65322847733685
2026-03-15,24.450148361907047
2026-03-16,39.120237379051275
2026-03-17,40.5872462807657
2026-03-18,38.142231444574996
2026-03-19,38.63123441181314
2026-03-20,39.60924034628942
2026-03-21,34.230207706669866
2026-03-22,22.005133525716342
2026-03-23,39.120237379051275
2026-03-24,38.63123441181314
2026-03-25,38.63123441181314
2026-03-26,38.142231444574996
2026-03-27,38.63123441181314
2026-03-28,32.2741958377173
2026-03-29,23.961145394668907
2026-03-30,44.010267051432685
2026-03-31,42.05425518248012
2026-04-01,44.98827298590897
2026-04-02,42.54325814971826
2026-04-03,44.010267051432685
2026-04-04,35.20821364114615
2026-04-05,21.516130558478203
2026-04-06,41.07624924800384
2026-04-07,40.09824331352756
2026-04-08,41.56525221524198
2026-04-09,39.60924034628942
2026-04-10,41.07624924800384
2026-04-11,33.25220177219359
2026-04-12,23.472142427430768
2026-04-13,39.120237379051275
2026-04-14,43.032261116956406
2026-04-15,43.032261116956406
2026-04-16,39.120237379051275
2026-04-17,40.09824331352756
2026-04-18,32.763198804955444
2026-04-19,20.53812462400192
2026-04-20,36.675222542860574
2026-04-21,39.120237379051275
2026-04-22,36.675222542860574
2026-04-23,37.65322847733685
2026-04-24,38.142231444574996
2026-04-25,30.31818396876474
2026-04-26,21.02712759124006
2026-04-27,35.69721660838429
2026-04-28,38.142231444574996
2026-04-29,37.65322847733685
2026-04-30,41.56525221524198
2026-05-01,47.43328782209967
2026-05-02,39.120237379051275
2026-05-03,24.450148361907047
2026-05-04,38.63123441181314
2026-05-05,40.5872462807657
2026-05-06,39.120237379051275
2026-05-07,38.63123441181314
2026-05-08,40.5872462807657
2026-05-09,33.74120473943173
2026-05-10,20.04912165676378
2026-05-11,38.63123441181314
2026-05-12,42.05425518248012
2026-05-13,36.18621957562243
2026-05-14,38.63123441181314
2026-05-15,39.120237379051275
2026-05-16,33.74120473943173
2026-05-17,20.04912165676378
2026-05-18,35.69721660838429
2026-05-19,39.60924034628942
2026-05-20,38.142231444574996
2026-05-21,40.09824331352756
2026-05-22,41.56525221524198
2026-05-23,30.31818396876474
2026-05-24,24.450148361907047
2026-05-25,22.983139460192625
2026-05-26,39.120237379051275
2026-05-27,40.5872462807657
2026-05-28,43.032261116956406
2026-05-29,43.52126408419455
2026-05-30,34.71921067390801
2026-05-31,22.983139460192625
