query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
when_we_were_young_festival,1612,2022-01-01,2026-05-31,0,0.0,100.0,2.975020678246485,11.882039620453357,1056
