Time,ryan_grantham
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,6.961325966850828
2024-03-11,0.0
2024-03-12,6.961325966850828
2024-03-13,15.082872928176794
2024-03-14,27.845303867403313
2024-03-15,13.922651933701657
2024-03-16,8.121546961325967
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,6.961325966850828
2024-03-20,8.121546961325967
2024-03-21,11.60220994475138
2024-03-22,8.121546961325967
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,12.762430939226519
2024-03-27,15.082872928176794
2024-03-28,13.922651933701657
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,11.60220994475138
2024-04-12,19.723756906077348
2024-04-13,8.121546961325967
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,11.60220994475138
2024-04-18,9.281767955801104
2024-04-19,0.0
2024-04-20,9.281767955801104
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,6.961325966850828
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,6.961325966850828
2024-04-27,0.0
2024-04-28,8.121546961325967
2024-04-29,13.922651933701657
2024-04-30,8.121546961325967
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,6.961325966850828
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,9.281767955801104
2024-05-08,0.0
2024-05-09,6.961325966850828
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,10.441988950276242
2024-05-14,8.121546961325967
2024-05-15,0.0
2024-05-16,8.121546961325967
2024-05-17,6.961325966850828
2024-05-18,0.0
2024-05-19,12.762430939226519
2024-05-20,6.961325966850828
2024-05-21,20.883977900552484
2024-05-22,116.02209944751381
2024-05-23,68.45303867403314
2024-05-24,10.441988950276242
2024-05-25,10.441988950276242
2024-05-26,15.082872928176794
2024-05-27,12.762430939226519
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,9.281767955801104
2024-06-01,9.281767955801104
2024-06-02,16.243093922651934
2024-06-03,9.281767955801104
2024-06-04,11.60220994475138
2024-06-05,6.961325966850828
2024-06-06,9.281767955801104
2024-06-07,15.082872928176794
2024-06-08,17.40331491712707
2024-06-09,15.082872928176794
2024-06-10,10.441988950276242
2024-06-11,13.922651933701657
2024-06-12,11.60220994475138
2024-06-13,0.0
2024-06-14,6.961325966850828
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,5.80110497237569
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,6.961325966850828
2024-06-21,0.0
2024-06-22,38.28729281767956
2024-06-23,23.20441988950276
2024-06-24,13.922651933701657
2024-06-25,8.121546961325967
2024-06-26,8.121546961325967
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,9.281767955801104
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,10.441988950276242
2024-07-06,10.441988950276242
2024-07-07,10.441988950276242
2024-07-08,0.0
2024-07-09,11.60220994475138
2024-07-10,0.0
2024-07-11,9.281767955801104
2024-07-12,39.447513812154696
2024-07-13,27.845303867403313
2024-07-14,16.243093922651934
2024-07-15,10.441988950276242
2024-07-16,6.961325966850828
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,19.723756906077348
2024-07-22,6.961325966850828
2024-07-23,6.961325966850828
2024-07-24,0.0
2024-07-25,12.762430939226519
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,18.56353591160221
2024-08-10,0.0
2024-08-11,10.441988950276242
2024-08-12,17.40331491712707
2024-08-13,23.20441988950276
2024-08-14,13.922651933701657
2024-08-15,5.80110497237569
2024-08-16,0.0
2024-08-17,9.281767955801104
2024-08-18,0.0
2024-08-19,7.92817679558011
2024-08-20,0.0
2024-08-21,10.377532228360955
2024-08-22,10.119705340699815
2024-08-23,18.56353591160221
2024-08-24,20.75506445672191
2024-08-25,22.36648250460405
2024-08-26,13.922651933701655
2024-08-27,0.0
2024-08-28,12.826887661141804
2024-08-29,0.0
2024-08-30,6.832412523020257
2024-08-31,11.731123388581949
2024-09-01,10.377532228360955
2024-09-02,11.988950276243092
2024-09-03,0.0
2024-09-04,7.348066298342541
2024-09-05,10.635359116022098
2024-09-06,13.084714548802946
2024-09-07,15.27624309392265
2024-09-08,16.11418047882136
2024-09-09,13.922651933701655
2024-09-10,15.27624309392265
2024-09-11,12.569060773480661
2024-09-12,17.725598526703497
2024-09-13,13.664825046040514
2024-09-14,16.372007366482503
2024-09-15,15.018416206261508
2024-09-16,15.27624309392265
2024-09-17,11.86003683241252
2024-09-18,12.891344383057088
2024-09-19,20.110497237569056
2024-09-20,11.86003683241252
2024-09-21,10.828729281767954
2024-09-22,8.76611418047882
2024-09-23,11.86003683241252
2024-09-24,14.953959484346221
2024-09-25,16.500920810313072
2024-09-26,10.828729281767954
2024-09-27,13.922651933701655
2024-09-28,13.406998158379372
2024-09-29,0.0
2024-09-30,14.953959484346221
2024-10-01,0.0
2024-10-02,18.047882136279924
2024-10-03,7.734806629834253
2024-10-04,0.0
2024-10-05,9.281767955801103
2024-10-06,0.0
2024-10-07,8.250460405156536
2024-10-08,0.0
2024-10-09,7.734806629834253
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,7.219152854511969
2024-10-13,9.797421731123388
2024-10-14,8.250460405156536
2024-10-15,6.187845303867402
2024-10-16,9.281767955801103
2024-10-17,8.76611418047882
2024-10-18,0.0
2024-10-19,15.469613259668506
2024-10-20,14.953959484346221
2024-10-21,22.688766114180474
2024-10-22,17.016574585635357
2024-10-23,8.76611418047882
2024-10-24,9.797421731123388
2024-10-25,13.406998158379372
2024-10-26,14.438305709023938
2024-10-27,7.734806629834253
2024-10-28,9.281767955801103
2024-10-29,9.281767955801103
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,11.344383057090237
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,7.219152854511969
2024-11-14,0.0
2024-11-15,6.187845303867402
2024-11-16,0.0
2024-11-17,14.438305709023938
2024-11-18,21.657458563535908
2024-11-19,13.922651933701655
2024-11-20,14.438305709023938
2024-11-21,44.86187845303866
2024-11-22,29.907918968692442
2024-11-23,17.53222836095764
2024-11-24,26.298342541436458
2024-11-25,34.54880294659299
2024-11-26,41.25230202578268
2024-11-27,51.565377532228354
2024-11-28,29.39226519337016
2024-11-29,21.141804788213623
2024-11-30,10.31307550644567
2024-12-01,13.406998158379372
2024-12-02,0.0
2024-12-03,6.187845303867402
2024-12-04,9.797421731123388
2024-12-05,8.250460405156536
2024-12-06,10.31307550644567
2024-12-07,10.31307550644567
2024-12-08,12.891344383057088
2024-12-09,12.375690607734803
2024-12-10,6.703499079189686
2024-12-11,12.375690607734803
2024-12-12,11.344383057090237
2024-12-13,7.219152854511969
2024-12-14,10.31307550644567
2024-12-15,15.98526703499079
2024-12-16,11.344383057090237
2024-12-17,10.31307550644567
2024-12-18,0.0
2024-12-19,6.703499079189686
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,7.219152854511969
2024-12-24,9.797421731123388
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,10.31307550644567
2025-01-02,7.734806629834253
2025-01-03,0.0
2025-01-04,12.375690607734803
2025-01-05,13.922651933701655
2025-01-06,9.281767955801103
2025-01-07,9.797421731123388
2025-01-08,7.219152854511969
2025-01-09,11.86003683241252
2025-01-10,0.0
2025-01-11,9.281767955801103
2025-01-12,11.344383057090237
2025-01-13,7.219152854511969
2025-01-14,15.469613259668506
2025-01-15,0.0
2025-01-16,9.281767955801103
2025-01-17,0.0
2025-01-18,7.219152854511969
2025-01-19,11.344383057090237
2025-01-20,12.375690607734803
2025-01-21,7.734806629834253
2025-01-22,0.0
2025-01-23,6.703499079189686
2025-01-24,0.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,9.797421731123388
2025-01-28,6.187845303867402
2025-01-29,7.219152854511969
2025-01-30,6.187845303867402
2025-01-31,0.0
2025-02-01,9.797421731123388
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,6.703499079189686
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,7.219152854511969
2025-02-11,6.703499079189686
2025-02-12,6.703499079189686
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,8.250460405156536
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,7.219152854511969
2025-02-19,9.797421731123388
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,7.219152854511969
2025-02-23,8.250460405156536
2025-02-24,0.0
2025-02-25,5.6721915285451185
2025-02-26,9.281767955801103
2025-02-27,7.734806629834253
2025-02-28,7.219152854511969
2025-03-01,0.0
2025-03-02,28.876611418047876
2025-03-03,9.281767955801103
2025-03-04,9.797421731123388
2025-03-05,8.250460405156536
2025-03-06,9.281767955801103
2025-03-07,7.219152854511969
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,24.751381215469607
2025-03-11,17.016574585635357
2025-03-12,10.828729281767954
2025-03-13,10.828729281767954
2025-03-14,44.86187845303866
2025-03-15,51.565377532228354
2025-03-16,29.39226519337016
